Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Latrell Sprewell,22,SG,77,69,2741,13.6,.541,.205,.292,3.2,7.8,5.5,15.2,2.2,1.2,15.7,19.3,2.2,1.8,4.0,.070,0.1,0.1,0.2,1.5,
2,Tim Hardaway,26,PG,66,66,2609,19.7,.534,.265,.314,2.6,8.7,5.6,39.8,2.1,0.3,14.2,24.3,5.9,1.6,7.5,.138,4.5,-0.9,3.6,3.7,"AS,NBA3"
3,Tyrone Hill,24,C,74,66,2070,12.9,.541,.008,.447,13.8,27.0,20.4,4.4,1.0,1.2,13.5,13.5,2.6,2.3,4.9,.112,-1.5,-0.9,-2.4,-0.2,
4,Chris Mullin,29,SF,46,46,1902,19.0,.578,.143,.243,2.5,11.2,6.8,14.0,1.7,1.3,11.9,25.1,3.6,1.3,4.9,.122,3.7,-0.4,3.3,2.5,AS
5,Victor Alexander,23,C,72,59,1753,14.3,.548,.033,.243,8.4,18.4,13.4,7.8,0.9,1.9,14.0,20.0,1.6,1.4,3.0,.083,-1.0,-0.6,-1.6,0.2,
6,Jud Buechler,24,SF,70,9,1287,11.5,.495,.146,.216,7.0,9.9,8.5,9.9,1.8,0.9,11.1,15.7,1.0,0.8,1.8,.067,-0.8,-0.3,-1.0,0.3,
7,Byron Houston,23,PF,79,8,1274,10.6,.513,.022,.597,10.4,17.2,13.8,7.1,1.7,2.1,17.5,15.9,0.5,1.3,1.8,.068,-3.8,0.3,-3.5,-0.5,
8,Chris Gatling,25,PF,70,11,1248,16.8,.586,.013,.448,11.5,17.1,14.3,4.8,1.7,2.6,15.6,21.4,1.8,1.3,3.1,.120,-1.0,-0.3,-1.3,0.2,
9,Billy Owens,23,PF,37,37,1201,16.9,.534,.022,.371,10.0,14.5,12.3,18.0,1.4,1.4,15.6,23.1,1.3,0.9,2.2,.087,1.8,-0.2,1.6,1.1,
10,Jeff Grayer,27,SG,48,12,1025,12.0,.512,.040,.385,7.7,9.4,8.6,9.6,1.5,0.5,11.6,18.6,0.9,0.5,1.5,.069,-1.1,-1.1,-2.2,-0.1,
11,Šarūnas Marčiulionis,28,SF,30,8,836,20.4,.618,.046,.649,5.3,7.6,6.5,19.0,2.9,0.1,15.3,24.3,2.3,0.6,3.0,.170,2.4,0.4,2.8,1.0,
12,Sean Higgins,24,SF,29,4,591,9.2,.509,.172,.219,4.3,8.5,6.4,15.7,1.1,0.5,21.4,20.7,-0.4,0.2,-0.1,-0.012,-2.8,-1.8,-4.6,-0.4,
13,Andre Spencer,28,SF,17,1,407,13.5,.509,.013,.338,10.4,11.5,11.0,8.5,1.8,1.1,11.6,20.8,0.4,0.3,0.7,.084,-1.6,-0.4,-2.0,0.0,
14,Paul Pressey,34,SG,18,0,268,8.4,.507,.061,.409,3.3,9.6,6.5,14.6,2.0,1.2,22.8,15.4,-0.1,0.2,0.1,.018,-3.6,0.7,-2.9,-0.1,
15,Ed Nealy,32,PF,30,4,229,7.4,.456,.478,.217,3.9,19.5,11.7,7.1,1.9,0.3,9.0,9.9,0.1,0.2,0.3,.067,-3.2,0.6,-2.6,0.0,
16,Alton Lister,34,C,20,9,174,4.3,.472,.000,.310,9.6,18.6,14.1,3.8,0.0,3.2,27.4,15.4,-0.3,0.1,-0.2,-0.043,-7.5,-0.8,-8.3,-0.3,
17,Keith Jennings,24,PG,8,0,136,18.5,.691,.214,.429,1.6,7.4,4.5,24.6,1.4,0.0,12.3,17.1,0.5,0.1,0.6,.205,3.2,0.0,3.2,0.2,
18,Pat Durham,25,SF,5,1,78,2.9,.347,.000,.480,7.2,12.9,10.0,6.4,0.6,0.8,18.8,19.5,-0.2,0.0,-0.2,-0.110,-8.1,-3.0,-11.1,-0.2,
19,Joe Courtney,23,PF,7,0,70,10.3,.437,.000,.217,3.2,24.0,13.6,3.8,2.1,3.6,10.6,16.5,0.0,0.1,0.1,.038,-4.7,0.8,-3.9,0.0,
20,Barry Stevens,30,SF,2,0,6,15.2,.500,.000,.000,37.2,0.0,18.6,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,.157,3.8,-4.6,-0.8,0.0,
