Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Jack Sikma,28,C,82,82,2993,19.7,.572,.002,.416,8.6,25.9,17.3,16.0,1.5,1.7,14.7,22.2,5.3,4.4,9.7,.156,1.7,1.2,2.9,3.7,AS
2,Gus Williams,30,PG,80,80,2818,18.9,.506,.019,.303,2.7,5.5,4.1,36.2,3.2,0.5,13.5,25.2,3.0,2.9,5.9,.101,2.4,0.3,2.7,3.4,
3,Tom Chambers,24,PF,82,44,2570,16.6,.563,.011,.423,9.7,13.8,11.8,7.9,0.9,1.1,12.7,24.4,4.0,2.1,6.1,.115,0.0,-1.4,-1.3,0.4,
4,Al Wood,25,SG,81,81,2236,14.9,.545,.022,.287,4.8,9.2,7.0,11.2,1.4,0.8,10.6,22.1,2.7,1.7,4.4,.094,-0.2,-0.7,-0.9,0.6,
5,Danny Vranes,25,SF,80,72,2174,10.7,.559,.002,.477,7.9,12.7,10.3,8.0,1.1,1.4,16.8,13.8,1.5,1.9,3.4,.076,-1.9,0.1,-1.8,0.1,
6,Reggie King,26,SF,77,42,2086,11.7,.559,.004,.460,7.3,18.2,12.8,11.2,1.2,0.6,19.1,13.3,1.3,2.1,3.4,.079,-1.0,0.3,-0.6,0.7,
7,Jon Sundvold,22,PG,73,2,1284,12.1,.488,.076,.148,2.0,6.0,4.0,26.4,1.1,0.0,13.5,19.4,0.5,0.6,1.2,.044,-1.1,-1.7,-2.7,-0.2,
8,Steve Hawes,33,PF,79,0,1153,9.5,.534,.017,.329,4.9,16.7,10.8,11.1,1.0,0.8,16.1,11.6,0.7,1.1,1.8,.074,-2.5,0.6,-1.9,0.0,
9,Fred Brown,35,SG,71,1,1129,17.1,.553,.067,.170,1.4,4.8,3.1,26.6,2.1,0.1,11.4,22.6,1.8,0.8,2.6,.111,1.1,-0.4,0.7,0.8,
10,Scooter McCray,23,PF,47,6,520,8.7,.451,.000,.413,9.9,15.2,12.6,10.8,1.0,2.0,19.2,14.1,-0.2,0.5,0.3,.032,-3.5,0.4,-3.1,-0.1,
11,David Thompson,29,SG,19,0,349,20.0,.609,.006,.442,5.9,8.4,7.2,6.0,1.4,2.1,12.0,26.7,0.8,0.3,1.0,.144,2.1,-0.5,1.6,0.4,
12,Steve Hayes,28,C,43,0,253,8.9,.507,.000,.280,8.6,19.2,13.9,6.7,1.0,4.0,18.8,11.4,0.0,0.3,0.3,.061,-4.4,1.4,-3.1,-0.1,
13,Clay Johnson,27,SG,25,0,176,6.8,.461,.020,.440,3.9,3.9,3.9,10.5,2.2,0.6,16.7,16.9,-0.1,0.1,0.0,-0.002,-4.5,0.0,-4.5,-0.1,
14,Charles Bradley,24,SG,8,0,39,0.5,.546,.000,1.000,0.0,8.7,4.4,16.1,0.0,1.4,44.2,19.3,-0.1,0.0,-0.1,-0.152,-5.2,-0.5,-5.6,-0.1,
