Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Chauncey Billups,25,PG,3,3,134,16.6,.552,.294,.392,0.8,11.6,5.9,21.9,1.1,0.6,13.1,22.0,0.3,-0.1,0.2,.062,1.4,-0.4,0.9,0.1,
2,Wally Szczerbiak,24,SF,3,3,131,16.5,.578,.205,.409,7.0,10.1,8.5,7.8,0.8,0.0,13.4,19.6,0.3,-0.1,0.2,.066,1.8,-1.4,0.4,0.1,
3,Kevin Garnett,25,PF,3,3,130,25.5,.514,.036,.571,12.5,34.1,22.8,20.4,1.9,3.0,14.6,27.1,0.3,0.0,0.3,.121,4.6,1.7,6.3,0.3,
4,Rasho Nesterović,25,C,3,3,92,11.5,.486,.000,.290,6.6,16.9,11.5,5.6,0.5,0.0,10.3,18.2,0.1,-0.1,0.0,-0.013,-1.2,-0.8,-2.0,0.0,
5,Anthony Peeler,32,SG,3,0,67,13.6,.596,.450,.300,1.5,19.8,10.3,4.8,3.0,0.0,20.9,18.3,0.0,0.0,0.0,.016,-0.4,2.4,2.0,0.1,
6,Gary Trent,27,PF,3,0,48,10.3,.510,.000,.375,10.6,9.2,9.9,3.6,0.0,0.0,13.9,19.3,0.0,-0.1,0.0,-0.023,-2.2,-3.1,-5.3,0.0,
7,Joe Smith,26,C,3,1,43,12.6,.618,.000,1.143,9.4,18.0,13.5,0.0,0.0,1.8,8.7,11.5,0.1,0.0,0.1,.100,-0.9,-1.3,-2.2,0.0,
8,Sam Mitchell,38,SF,3,2,34,8.2,.405,.000,.222,0.0,6.5,3.1,13.3,1.5,2.3,0.0,12.5,0.0,0.0,0.0,.002,-2.8,2.3,-0.5,0.0,
9,Felipe López,27,SG,3,0,30,0.8,.410,.500,.500,3.4,0.0,1.8,4.7,1.7,0.0,17.0,8.4,0.0,0.0,0.0,-0.068,-5.0,-1.1,-6.1,0.0,
10,Robert Pack,32,PG,3,0,10,-15.4,.276,.200,.200,0.0,0.0,0.0,0.0,0.0,0.0,15.5,27.6,-0.1,0.0,-0.1,-0.374,-21.0,-5.6,-26.6,-0.1,
11,Marc Jackson,27,C,1,0,1,-17.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.069,-17.6,0.9,-16.7,0.0,
