Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Rudy Gay,25,SF,7,7,279,14.6,.505,.167,.351,4.2,16.3,10.1,7.2,1.8,0.6,13.8,25.3,0.2,0.3,0.5,.085,0.5,0.1,0.6,0.2,
2,Mike Conley,24,PG,7,7,277,15.7,.550,.289,.421,1.7,8.7,5.1,32.6,1.2,0.0,15.1,17.7,0.6,0.2,0.8,.146,2.4,0.3,2.7,0.3,
3,Marc Gasol,27,C,7,7,261,19.5,.603,.014,.623,7.3,15.0,11.0,15.9,0.4,4.3,12.9,17.9,0.8,0.3,1.1,.204,2.9,2.8,5.7,0.5,
4,Zach Randolph,30,PF,7,7,248,15.0,.464,.045,.398,12.9,21.4,17.0,4.7,1.5,1.4,9.6,21.4,0.2,0.3,0.6,.110,0.1,-0.4,-0.3,0.1,
5,Tony Allen,30,SG,7,7,170,9.9,.457,.111,.378,5.6,10.4,7.9,5.2,2.9,3.6,16.0,17.0,-0.1,0.3,0.2,.056,-2.8,2.7,-0.1,0.1,
6,O.J. Mayo,24,SG,7,0,163,7.7,.420,.387,.435,1.5,17.8,9.4,16.3,3.0,0.5,19.6,26.1,-0.3,0.3,-0.1,-0.023,-4.1,0.9,-3.2,0.0,
7,Quincy Pondexter,23,SF,7,0,114,12.5,.751,.222,.500,3.1,14.4,8.6,3.1,1.9,0.0,18.5,10.9,0.2,0.1,0.4,.154,-0.6,3.1,2.4,0.1,
8,Marreese Speights,24,PF,7,0,100,19.1,.507,.000,.244,15.4,21.5,18.3,4.3,1.6,2.6,9.9,23.3,0.2,0.2,0.3,.151,0.5,0.0,0.5,0.1,
9,Dante Cunningham,24,PF,7,0,49,9.1,.364,.000,.000,14.5,12.9,13.7,0.0,1.1,3.5,8.3,11.3,0.0,0.1,0.1,.052,-0.7,-0.3,-1.0,0.0,
10,Gilbert Arenas,30,PG,6,0,23,-8.1,.250,.500,.000,0.0,5.5,2.7,7.5,0.0,0.0,11.1,18.1,-0.1,0.0,-0.1,-0.165,-13.7,-2.4,-16.0,-0.1,
11,Hamed Haddadi,26,C,4,0,21,22.2,.868,.000,1.000,28.2,24.1,26.2,8.3,0.0,8.3,25.8,8.6,0.1,0.0,0.1,.270,2.4,3.2,5.6,0.0,
12,Josh Selby,20,PG,1,0,0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,
