Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Luke Kennard,22,SG,4,2,133,14.0,.604,.319,.128,0.0,14.0,6.0,8.7,1.1,0.7,5.7,16.7,0.2,-0.1,0.1,.031,1.3,-0.7,0.6,0.1,
2,Wayne Ellington,31,SG,4,4,131,5.7,.432,.629,.057,2.0,10.7,5.8,5.5,1.1,0.0,5.3,12.2,-0.1,-0.1,-0.2,-0.073,-3.5,-2.2,-5.7,-0.1,
3,Andre Drummond,25,C,4,4,127,15.5,.451,.019,.389,13.9,29.3,20.6,12.0,2.3,3.6,14.8,24.6,-0.1,0.0,-0.1,-0.047,-1.9,-1.0,-2.9,0.0,
4,Langston Galloway,27,SG,4,0,110,6.7,.456,.735,.000,1.6,13.8,6.9,5.3,0.9,3.3,5.6,13.8,-0.1,-0.1,-0.1,-0.059,-2.5,-1.0,-3.5,0.0,
5,Reggie Jackson,28,PG,4,4,108,21.5,.521,.323,.108,4.1,8.6,6.1,49.7,1.3,0.0,6.8,28.5,0.3,-0.1,0.2,.071,6.7,-0.3,6.4,0.2,
6,Ish Smith,30,PG,4,0,81,3.7,.302,.184,.105,1.1,14.4,6.8,26.3,1.8,1.1,9.1,22.7,-0.3,0.0,-0.3,-0.206,-5.9,-1.9,-7.8,-0.1,
7,Thon Maker,21,PF,4,2,69,3.4,.367,.462,.346,5.1,8.4,6.6,8.5,0.0,5.3,9.1,20.1,-0.1,-0.1,-0.2,-0.141,-7.8,-1.6,-9.4,-0.1,
8,Blake Griffin,29,PF,2,2,58,25.4,.582,.333,.179,6.1,16.1,10.4,43.9,1.6,0.0,12.5,34.9,0.1,0.0,0.1,.091,9.5,0.4,10.0,0.2,
9,Bruce Brown,22,SG,4,2,57,4.6,.437,.357,.143,1.6,14.3,7.1,5.1,1.7,1.6,11.8,12.5,-0.1,0.0,-0.1,-0.075,-6.2,-0.3,-6.4,-0.1,
10,Glenn Robinson III,25,SF,3,0,36,7.5,.388,.533,.267,4.9,16.2,9.8,8.3,2.7,0.0,5.6,20.8,-0.1,0.0,-0.1,-0.087,-4.7,-0.4,-5.1,0.0,
11,Zaza Pachulia,34,C,2,0,22,2.3,.363,.000,.333,4.0,42.3,20.6,0.0,0.0,0.0,12.7,15.1,-0.1,0.0,-0.1,-0.139,-7.7,-3.3,-11.0,0.0,
12,Khyri Thomas,22,SG,3,0,15,30.5,.563,.333,.083,0.0,15.5,6.7,0.0,6.4,0.0,0.0,34.9,0.0,0.0,0.0,.094,6.9,4.6,11.5,0.1,
13,José Calderón,37,PG,3,0,10,21.4,,,,0.0,0.0,0.0,64.0,4.8,0.0,,0.0,0.0,0.0,0.0,.174,5.0,5.8,10.8,0.0,
14,Jon Leuer,29,PF,1,0,5,0.5,.410,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,-0.187,-7.6,-3.8,-11.3,0.0,
