Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Clark Kellogg,21,PF,81,81,2761,20.3,.516,.013,.248,12.6,21.3,16.8,11.7,2.4,0.9,12.1,25.5,4.4,2.4,6.8,.119,2.1,-1.2,0.9,2.0,ROY-2
2,Herb Williams,24,C,78,74,2513,17.4,.522,.006,.189,6.2,19.5,12.5,14.8,1.0,3.8,15.4,23.3,1.7,1.8,3.5,.067,0.6,0.2,0.8,1.8,
3,Jerry Sichting,26,PG,78,58,2435,11.7,.513,.027,.162,1.4,5.7,3.4,22.1,2.0,0.0,16.3,13.6,2.3,0.4,2.7,.053,-1.5,-1.0,-2.5,-0.3,
4,George Johnson,26,SF,82,64,2297,12.7,.509,.044,.200,7.9,18.2,12.8,12.7,1.5,1.3,20.6,20.1,-0.4,1.4,1.0,.021,-1.7,-0.9,-2.7,-0.4,
5,Billy Knight,30,SG,80,54,2262,18.7,.589,.019,.415,6.9,8.6,7.7,12.0,1.3,0.2,14.2,23.6,5.5,0.3,5.8,.123,2.8,-2.2,0.6,1.5,
6,Butch Carter,24,SG,81,28,1716,14.9,.549,.072,.218,3.7,5.8,4.7,15.5,2.1,0.4,13.2,20.4,2.6,0.5,3.0,.085,-0.1,-0.9,-1.0,0.4,
7,Marty Byrnes,26,SF,80,12,1436,9.6,.470,.070,.254,5.4,9.2,7.2,15.1,1.3,0.2,14.9,13.4,0.8,0.2,1.0,.034,-1.8,-1.1,-2.9,-0.3,
8,John Duren,24,PG,82,24,1433,8.2,.481,.036,.150,2.7,5.5,4.0,17.0,2.1,0.2,20.0,13.1,0.0,0.4,0.4,.013,-3.8,-0.5,-4.3,-0.8,
9,Clemon Johnson,26,C,51,7,1216,16.8,.545,.003,.306,9.7,19.0,14.1,12.4,1.9,2.9,16.3,17.5,1.5,1.1,2.5,.100,0.7,0.6,1.3,1.0,
10,Brad Branson,24,PF,62,2,680,16.0,.475,.003,.351,11.0,16.7,13.7,9.1,1.8,2.1,11.2,23.1,0.5,0.5,1.0,.071,-0.3,-1.3,-1.6,0.1,
11,Russ Schoene,22,PF,31,5,520,12.3,.482,.013,.241,8.7,12.4,10.5,7.0,1.1,1.5,12.2,21.7,0.2,0.2,0.4,.034,-2.1,-2.2,-4.3,-0.3,
12,Jose Slaughter,22,SG,63,1,515,10.5,.426,.172,.248,6.8,7.5,7.1,13.3,3.2,0.8,13.7,23.3,-0.4,0.3,-0.1,-0.007,-3.7,-0.5,-4.2,-0.3,
13,Guy Morgan,22,SG,8,0,46,9.9,.291,.000,.167,13.4,27.1,19.9,19.4,2.0,0.0,7.2,23.7,-0.1,0.0,-0.1,-0.059,-4.1,-0.5,-4.6,0.0,
