Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Larry Bird,27,PF,79,77,3028,24.2,.552,.047,.273,7.0,22.3,14.9,26.2,2.3,1.3,12.1,26.7,7.9,5.6,13.6,.215,5.6,2.0,7.6,7.3,"MVP-1,DPOY-12,AS,NBA1"
2,Robert Parish,30,C,80,79,2867,19.2,.584,.000,.323,10.0,23.5,17.0,7.0,0.9,2.3,12.4,21.3,5.7,4.8,10.5,.175,1.8,0.1,1.9,2.8,AS
3,Dennis Johnson,29,SG,80,78,2665,12.8,.515,.036,.376,3.8,7.9,6.0,16.6,1.7,1.2,14.4,18.4,2.5,3.2,5.7,.102,-0.5,0.6,0.1,1.4,DPOY-3
4,Kevin McHale,26,PF,82,10,2577,20.0,.605,.003,.416,9.5,17.1,13.4,6.0,0.4,2.7,10.7,22.3,7.0,3.5,10.5,.196,2.5,-0.2,2.3,2.8,"6MOY-1,AS"
5,Cedric Maxwell,28,SF,80,78,2502,13.5,.610,.010,.713,9.5,11.4,10.5,10.5,1.2,0.5,20.6,16.2,3.6,2.9,6.4,.124,0.6,-0.2,0.4,1.5,
6,Gerald Henderson,28,PG,78,78,2088,14.7,.570,.079,.247,3.8,4.1,4.0,19.8,2.7,0.4,16.8,18.8,2.7,2.6,5.3,.121,0.2,0.9,1.1,1.6,
7,Quinn Buckner,29,PG,79,0,1249,9.4,.456,.019,.229,3.9,8.4,6.2,21.5,3.2,0.1,22.0,15.0,-0.6,1.9,1.3,.052,-3.7,1.9,-1.8,0.1,
8,Danny Ainge,24,SG,71,3,1154,10.4,.498,.061,.155,3.0,8.3,5.7,18.4,1.7,0.2,15.4,16.2,0.5,1.3,1.8,.076,-2.2,0.4,-1.8,0.0,
9,Scott Wedman,31,SF,68,5,916,9.9,.469,.039,.105,5.3,11.7,8.6,9.8,1.4,0.4,11.0,17.6,0.1,1.1,1.2,.065,-2.5,-0.1,-2.6,-0.1,
10,M.L. Carr,33,SF,60,1,585,7.8,.481,.088,.281,5.2,9.2,7.3,10.7,1.4,0.4,19.3,16.7,-0.2,0.6,0.4,.034,-3.3,-0.3,-3.6,-0.2,
11,Greg Kite,22,C,35,1,197,6.8,.445,.000,.242,16.2,19.5,17.9,4.7,0.2,1.4,21.5,19.4,-0.3,0.3,0.0,-0.008,-5.6,-1.4,-6.9,-0.3,
12,Carlos Clark,23,SG,31,0,127,12.1,.451,.038,.346,6.5,8.6,7.6,17.7,3.0,0.4,16.7,23.3,-0.1,0.2,0.1,.048,-3.2,0.3,-2.9,0.0,
