Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Tim Duncan,22,PF,50,50,1963,23.2,.541,.008,.424,9.7,22.2,16.3,12.1,1.2,4.4,12.7,27.2,4.0,4.7,8.7,.213,2.7,1.8,4.5,3.2,"MVP-3,DPOY-5,NBA1"
2,Avery Johnson,33,PG,50,50,1672,14.0,.487,.026,.191,1.6,6.1,4.0,37.4,1.7,0.5,18.3,17.0,1.7,2.2,3.9,.111,0.1,0.0,0.1,0.9,
3,David Robinson,33,C,49,49,1554,24.9,.564,.002,.689,11.4,23.4,17.8,12.1,2.4,5.3,13.6,23.8,4.0,4.4,8.4,.261,3.2,3.5,6.7,3.4,"MVP-12,DPOY-4"
4,Sean Elliott,30,SF,50,50,1509,12.6,.493,.235,.276,2.8,12.5,7.9,13.3,0.9,0.8,11.1,19.7,1.3,2.2,3.5,.113,-0.5,0.3,-0.2,0.7,
5,Mario Elie,35,SG,47,37,1291,14.5,.593,.323,.360,3.3,8.3,6.0,11.5,1.9,0.6,13.7,16.0,2.6,1.9,4.5,.169,0.7,1.6,2.3,1.4,
6,Jaren Jackson,31,SG,47,13,861,12.5,.500,.518,.137,2.9,9.6,6.5,9.6,2.6,0.7,10.9,18.3,0.6,1.5,2.1,.119,-0.6,1.7,1.0,0.7,
7,Steve Kerr,33,PG,44,0,734,9.9,.507,.460,.201,1.0,5.5,3.4,10.6,1.7,0.3,10.4,13.4,0.7,0.9,1.6,.103,-1.6,1.1,-0.5,0.3,
8,Jerome Kersey,36,SF,45,0,699,7.4,.352,.070,.070,7.2,13.3,10.4,9.4,2.9,1.4,12.7,15.7,-0.9,1.5,0.6,.040,-4.9,2.0,-2.9,-0.1,
9,Antonio Daniels,23,PG,47,0,614,16.1,.520,.093,.355,2.5,7.1,4.9,29.5,2.6,0.7,17.2,19.4,0.8,1.0,1.8,.143,0.2,1.4,1.6,0.6,
10,Malik Rose,24,PF,47,0,608,19.7,.535,.005,.726,17.7,16.0,16.8,8.4,3.6,2.5,17.4,24.6,1.0,1.6,2.6,.204,-1.1,1.8,0.6,0.4,
11,Will Perdue,33,C,37,1,445,11.7,.630,.000,.433,8.9,25.0,17.4,6.4,1.1,1.5,23.5,9.8,0.5,1.0,1.5,.160,-2.6,1.7,-0.9,0.1,
12,Gerard King,26,SF,19,0,63,13.6,.525,.000,1.286,11.4,13.5,12.5,10.2,1.7,1.1,15.4,19.1,0.1,0.1,0.2,.166,-2.9,1.0,-1.9,0.0,
13,Andrew Gaze,33,SG,19,0,58,8.5,.420,.640,.000,4.1,5.5,4.8,17.8,1.9,1.2,13.8,23.2,-0.1,0.1,0.0,.025,-2.8,-0.1,-2.9,0.0,
14,Brandon Williams,23,SG,3,0,4,24.4,.568,,,29.9,0.0,14.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,.328,9.0,-1.6,7.4,0.0,
