Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,DeMar DeRozan,24,SG,7,7,282,18.2,.550,.154,.675,1.3,10.8,6.3,17.0,1.5,0.6,10.6,28.3,0.6,0.2,0.8,.136,2.3,-0.2,2.1,0.3,
2,Kyle Lowry,27,PG,7,7,271,17.4,.567,.394,.450,4.2,10.4,7.4,23.5,1.2,0.0,13.3,26.1,0.6,0.2,0.7,.130,3.4,-1.3,2.1,0.3,
3,Jonas Valančiūnas,21,C,7,7,200,14.8,.648,.000,.449,12.0,28.7,20.7,1.9,0.0,3.2,24.5,18.2,0.1,0.2,0.3,.079,-1.0,-0.5,-1.5,0.0,
4,Patrick Patterson,24,PF,7,0,199,17.4,.653,.375,.375,7.6,20.6,14.4,8.2,0.8,1.4,9.7,14.6,0.5,0.2,0.7,.172,4.1,0.7,4.8,0.3,
5,Amir Johnson,26,PF,7,7,191,16.4,.672,.038,.231,10.6,15.9,13.4,7.3,0.8,1.9,17.3,17.0,0.4,0.2,0.5,.137,0.6,0.6,1.3,0.2,
6,Greivis Vásquez,27,PG,7,0,190,14.5,.522,.422,.141,2.0,14.2,8.3,35.1,1.1,0.5,12.8,19.3,0.3,0.1,0.4,.105,1.9,0.3,2.2,0.2,
7,Terrence Ross,22,SG,7,7,158,0.9,.356,.511,.106,0.8,9.6,5.4,2.1,2.1,1.7,14.0,17.0,-0.5,0.2,-0.3,-0.096,-6.5,-1.2,-7.7,-0.2,
8,John Salmons,34,SG,6,0,77,3.3,.373,.706,.059,0.0,9.1,4.7,10.5,1.4,0.0,5.4,11.2,-0.1,0.0,0.0,-0.003,-4.7,0.1,-4.6,0.0,
9,Chuck Hayes,30,C,5,0,38,9.1,.338,.000,.250,13.3,12.3,12.8,8.4,4.3,0.0,10.1,12.2,0.0,0.1,0.0,.052,-2.8,0.8,-1.9,0.0,
10,Tyler Hansbrough,28,PF,3,0,29,5.2,.621,.000,2.000,8.7,16.1,12.6,5.3,0.0,0.0,26.2,12.4,0.0,0.0,0.0,.070,-6.7,-0.4,-7.1,0.0,
11,Landry Fields,25,SF,3,0,26,11.0,.000,.000,.000,9.8,22.5,16.4,5.6,8.3,3.5,33.3,5.4,0.0,0.1,0.0,.062,-1.2,9.1,8.0,0.1,
12,Steve Novak,30,PF,4,0,15,-1.4,.000,1.000,.000,0.0,39.0,20.3,9.8,0.0,0.0,0.0,9.4,-0.1,0.0,0.0,-0.136,-6.5,-1.5,-8.0,0.0,
13,Nando De Colo,26,SF,1,0,4,-5.4,,,,0.0,29.3,15.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.051,-17.6,2.6,-15.0,0.0,
