Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kevin Garnett,23,PF,81,81,3243,23.6,.545,.053,.265,7.9,26.6,17.1,21.5,1.9,2.8,13.6,27.4,6.1,5.6,11.6,.172,4.6,1.7,6.3,6.8,"MVP-2,DPOY-7,AS,NBA1"
2,Terrell Brandon,29,PG,71,71,2587,20.8,.535,.127,.200,2.0,8.8,5.4,39.1,2.7,0.8,14.0,23.0,5.8,2.8,8.6,.159,3.9,0.3,4.3,4.1,
3,Malik Sealy,29,SF,82,61,2392,14.4,.530,.045,.279,5.7,11.4,8.6,12.6,1.7,0.6,11.2,18.6,3.4,2.1,5.5,.111,0.0,-0.3,-0.3,1.0,
4,Wally Szczerbiak,22,SF,73,53,2171,15.4,.571,.117,.241,4.7,9.9,7.3,14.2,1.4,0.8,10.1,17.1,4.5,1.7,6.2,.137,1.0,-0.1,0.9,1.6,
5,Anthony Peeler,30,SG,82,22,2073,13.2,.520,.352,.150,3.2,9.9,6.5,14.3,1.6,0.3,9.9,18.7,2.4,1.6,4.1,.094,0.0,-0.5,-0.5,0.8,
6,Joe Smith,24,C,78,9,1975,14.4,.525,.002,.414,10.8,17.7,14.3,6.7,1.2,3.1,13.9,19.5,2.2,2.5,4.7,.114,-2.1,-0.3,-2.4,-0.2,
7,Rasho Nesterović,23,C,82,55,1723,11.0,.492,.005,.238,9.0,16.6,12.8,7.8,0.6,3.6,12.9,14.4,1.0,1.9,3.0,.082,-2.9,0.3,-2.6,-0.2,
8,Sam Mitchell,36,SF,66,24,1227,12.0,.513,.061,.245,2.6,10.5,6.5,13.4,1.2,0.8,9.6,16.9,1.4,0.9,2.3,.092,-1.4,-0.3,-1.7,0.1,
9,Bobby Jackson,26,PG,73,10,1034,14.6,.474,.133,.283,5.6,11.7,8.6,24.6,2.4,0.5,13.0,19.5,1.0,1.1,2.2,.101,-0.5,0.9,0.3,0.6,
10,Dean Garrett,33,C,56,23,604,9.0,.477,.000,.241,7.8,19.3,13.5,4.3,0.7,4.8,15.0,10.5,0.2,0.8,1.0,.077,-4.0,0.9,-3.0,-0.2,
11,William Avery,20,PG,59,1,484,6.7,.391,.348,.199,1.9,7.8,4.8,26.2,1.5,0.3,17.6,22.3,-0.8,0.3,-0.5,-0.046,-4.3,-2.0,-6.3,-0.5,
12,Tom Hammonds,32,PF,56,0,372,9.9,.481,.000,.577,10.5,21.2,15.8,3.9,1.1,0.6,14.7,17.3,0.1,0.4,0.5,.061,-3.8,-1.7,-5.5,-0.3,
13,Andrae Patterson,24,PF,5,0,20,11.7,.750,.000,.000,5.8,5.9,5.8,7.6,2.6,0.0,20.0,11.3,0.0,0.0,0.1,.124,-2.5,0.6,-1.9,0.0,
