Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kyle Lowry,29,PG,20,20,766,16.6,.508,.418,.315,2.7,12.6,7.4,29.2,2.2,0.3,14.4,26.5,0.6,0.7,1.2,.077,2.5,0.0,2.5,0.9,
2,DeMar DeRozan,26,SG,20,20,746,14.2,.462,.065,.309,2.0,12.0,6.7,14.7,1.6,0.4,9.1,30.9,-0.4,0.5,0.1,.009,0.2,-1.5,-1.3,0.1,
3,DeMarre Carroll,29,SF,20,19,596,9.9,.506,.497,.226,4.4,12.4,8.1,4.8,1.6,1.0,9.3,15.0,0.3,0.5,0.8,.062,-1.1,0.6,-0.6,0.2,
4,Patrick Patterson,26,PF,20,9,583,10.1,.519,.515,.191,5.6,10.5,7.9,6.8,0.6,1.4,10.9,13.2,0.5,0.3,0.7,.061,0.4,-0.5,-0.1,0.3,
5,Bismack Biyombo,23,C,20,10,506,15.9,.611,.000,1.043,11.9,33.8,22.2,2.5,0.8,4.7,17.3,11.1,0.8,0.8,1.5,.146,0.3,1.2,1.5,0.4,
6,Cory Joseph,24,SG,20,0,452,13.8,.524,.162,.216,2.8,8.5,5.4,18.9,2.1,0.4,12.0,18.9,0.4,0.3,0.8,.082,-0.3,1.2,0.8,0.3,
7,Terrence Ross,24,SF,20,0,335,10.0,.493,.538,.168,1.4,10.7,5.7,5.8,2.1,1.3,11.1,19.9,-0.1,0.3,0.2,.023,-0.4,0.2,-0.2,0.1,
8,Jonas Valančiūnas,23,C,12,10,321,26.8,.601,.000,.325,16.9,32.2,24.1,7.0,1.7,3.9,11.6,22.4,1.0,0.5,1.5,.226,4.9,0.8,5.7,0.6,
9,Norman Powell,22,SG,18,3,206,11.4,.462,.371,.114,2.2,14.2,7.9,5.1,3.4,0.9,6.4,17.7,0.0,0.3,0.2,.055,-0.8,1.5,0.7,0.1,
10,Luis Scola,35,PF,11,9,140,2.7,.391,.677,.355,1.6,14.6,7.7,7.7,1.2,0.0,12.2,13.5,-0.2,0.1,-0.1,-0.026,-5.1,-0.5,-5.6,-0.1,
11,James Johnson,28,PF,10,0,98,9.5,.570,.360,.120,3.5,15.6,9.2,10.6,1.6,0.0,21.0,15.8,0.0,0.1,0.1,.041,-1.9,0.1,-1.9,0.0,
12,Jason Thompson,29,C,10,0,55,6.2,.388,.111,.333,12.4,11.6,12.0,2.9,0.0,1.6,8.8,9.5,0.0,0.0,0.0,.014,-2.7,-3.3,-6.1,-0.1,
13,Delon Wright,23,PG,9,0,41,12.0,.445,.100,1.300,2.8,9.3,5.9,11.6,3.9,0.0,11.3,20.0,0.0,0.0,0.0,.035,-1.0,0.3,-0.7,0.0,
14,Lucas Nogueira,23,C,5,0,29,11.3,.750,.000,.000,3.9,30.8,16.5,0.0,0.0,0.0,0.0,6.4,0.1,0.0,0.1,.138,-0.8,0.1,-0.7,0.0,
