Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Anthony Edwards,21,SG,5,5,199,27.5,.602,.377,.342,1.7,13.2,7.3,26.4,2.3,4.4,5.7,32.3,0.6,0.2,0.8,.190,7.3,3.2,10.4,0.6,
2,Mike Conley,35,PG,5,5,183,13.3,.640,.524,.262,1.2,7.2,4.1,26.4,0.8,0.0,13.0,13.6,0.4,0.0,0.4,.097,0.7,-0.1,0.6,0.1,
3,Karl-Anthony Towns,27,PF,5,5,180,12.2,.553,.343,.400,3.8,29.9,16.5,9.4,0.9,2.0,17.9,25.8,-0.2,0.1,-0.1,-0.020,-3.1,-0.7,-3.8,-0.1,
4,Rudy Gobert,30,C,5,5,177,18.2,.648,.000,.587,11.6,29.0,20.1,9.3,0.6,2.5,12.1,17.2,0.4,0.1,0.5,.145,-0.3,0.7,0.3,0.1,
5,Nickeil Alexander-Walker,24,SG,5,4,148,7.7,.578,.714,.086,0.8,7.3,3.9,7.1,1.0,0.6,9.9,12.6,0.0,0.0,0.0,.011,-1.9,0.0,-1.9,0.0,
6,Kyle Anderson,29,PF,4,0,104,14.9,.551,.200,.067,3.3,14.9,9.0,27.6,3.4,1.7,16.3,16.4,0.1,0.1,0.2,.079,-0.5,4.2,3.7,0.1,
7,Taurean Prince,28,PF,5,1,100,8.3,.528,.636,.273,3.4,4.8,4.1,6.1,1.5,0.9,11.9,19.4,0.0,0.0,0.0,-0.020,-2.7,-1.3,-4.0,0.0,
8,Jaylen Nowell,23,SG,5,0,62,-1.1,.298,.346,.077,7.4,1.9,4.7,7.2,0.0,0.0,6.9,21.5,-0.2,0.0,-0.3,-0.213,-6.5,-5.7,-12.2,-0.2,
9,Austin Rivers,30,SG,4,0,46,7.8,.625,.750,.000,2.5,10.4,6.3,3.2,1.1,0.0,11.1,9.0,0.0,0.0,0.0,.024,-2.8,0.5,-2.2,0.0,
10,Jordan McLaughlin,26,PG,2,0,14,-7.5,.000,.500,.000,0.0,17.1,8.3,18.5,0.0,0.0,0.0,13.2,-0.1,0.0,-0.1,-0.269,-15.3,-2.9,-18.1,-0.1,
11,Josh Minott,20,SF,1,0,6,6.1,.000,1.000,.000,0.0,0.0,0.0,0.0,17.0,14.7,50.0,15.4,-0.1,0.0,0.0,-0.193,-14.8,12.9,-1.9,0.0,
12,Nathan Knight,25,C,2,0,5,-11.0,.250,.500,.000,22.8,0.0,11.7,0.0,0.0,0.0,20.0,46.2,-0.1,0.0,-0.1,-0.670,-13.9,-12.1,-25.9,0.0,
13,Wendell Moore Jr.,21,SG,1,0,2,-26.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.1,0.0,0.0,0.0,-0.757,-24.9,-9.0,-33.9,0.0,
