Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,DeMar DeRozan,21,SG,82,82,2851,14.5,.530,.045,.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,2.8,0.5,3.2,.055,-0.9,-1.5,-2.5,-0.3,
2,Andrea Bargnani,25,C,66,66,2353,16.4,.533,.190,.298,3.6,13.9,8.6,8.8,0.7,1.5,10.3,28.2,2.2,0.3,2.5,.052,1.2,-2.6,-1.4,0.4,
3,José Calderón,29,PG,68,55,2102,16.3,.522,.262,.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,3.2,0.4,3.7,.084,1.9,-1.2,0.8,1.5,
4,Amir Johnson,23,PF,72,54,1853,17.6,.608,.002,.323,11.8,17.8,14.7,6.8,1.5,3.6,10.9,15.3,4.4,1.2,5.6,.146,0.3,0.0,0.3,1.1,
5,Ed Davis,21,PF,65,17,1602,15.8,.583,.000,.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,2.9,1.1,4.0,.119,-0.2,-0.8,-0.9,0.4,
6,Sonny Weems,24,SF,59,28,1413,10.2,.492,.119,.183,3.2,9.8,6.4,11.6,1.2,0.1,13.4,20.3,-0.4,0.0,-0.4,-0.013,-2.5,-2.2,-4.6,-0.9,
7,Leandro Barbosa,28,SG,58,0,1395,15.3,.539,.326,.210,1.2,7.4,4.2,14.6,1.9,0.3,10.5,25.6,1.4,0.1,1.5,.052,0.4,-1.7,-1.3,0.2,
8,Jerryd Bayless,22,PG,60,14,1347,14.9,.545,.282,.404,2.1,11.4,6.6,27.4,1.4,0.2,16.6,22.0,1.7,0.1,1.8,.064,0.6,-1.8,-1.2,0.3,
9,Linas Kleiza,26,SF,39,23,1032,10.1,.502,.323,.160,4.1,16.5,10.2,6.2,1.0,0.5,13.0,21.7,-0.5,0.2,-0.3,-0.012,-2.4,-2.3,-4.7,-0.7,
10,Reggie Evans,30,PF,30,18,798,12.4,.466,.010,.854,17.2,34.4,25.6,6.4,1.9,0.6,21.6,10.1,0.5,0.8,1.3,.077,-0.9,-0.6,-1.5,0.1,
11,Julian Wright,23,SF,52,6,766,12.1,.525,.063,.269,7.1,11.3,9.1,11.0,2.6,2.0,19.4,13.0,0.2,0.4,0.6,.038,-0.7,0.7,0.0,0.4,
12,James Johnson,23,SF,25,25,699,13.2,.517,.128,.296,5.1,15.1,10.0,16.1,1.8,3.0,17.2,17.1,0.2,0.4,0.6,.044,-0.7,0.5,-0.2,0.3,
13,Joey Dorsey,27,C,43,9,522,14.2,.529,.000,.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,0.2,0.5,0.8,.072,-1.6,0.1,-1.6,0.1,
14,Jarrett Jack,27,PG,13,13,347,12.6,.492,.197,.377,2.0,12.6,7.2,25.9,2.1,0.0,19.3,22.8,-0.1,0.1,0.0,.002,-1.6,-1.0,-2.6,-0.1,
15,Alexis Ajinça,22,C,24,0,265,12.0,.530,.267,.149,5.2,22.5,13.6,4.9,1.6,4.0,13.6,21.1,0.0,0.2,0.2,.042,-3.8,-0.2,-4.1,-0.1,
16,David Andersen,30,PF,11,0,150,13.8,.559,.213,.149,6.2,21.1,13.4,7.3,1.0,1.5,13.8,17.3,0.1,0.1,0.2,.063,0.0,-0.5,-0.5,0.1,
17,Sundiata Gaines,24,PG,6,0,90,9.3,.465,.429,.171,2.6,8.1,5.3,19.5,2.3,0.8,17.5,22.7,-0.1,0.0,-0.1,-0.050,-2.5,-0.2,-2.7,0.0,
18,Trey Johnson,26,SG,7,0,81,7.0,.418,.100,.267,2.9,7.5,5.1,20.2,0.6,0.9,13.0,21.3,-0.1,0.0,-0.1,-0.048,-4.7,-2.3,-7.0,-0.1,
19,Solomon Alabi,22,C,12,0,59,2.0,.189,.000,.133,13.7,14.4,14.1,4.6,1.8,2.6,15.9,14.3,-0.2,0.0,-0.2,-0.142,-6.0,-2.9,-8.9,-0.1,
20,Peja Stojaković,33,SF,2,0,22,34.0,.919,.600,.200,0.0,16.6,8.1,9.5,0.0,0.0,15.5,26.2,0.1,0.0,0.1,.242,15.3,0.1,15.5,0.1,
21,Marcus Banks,29,PG,3,0,22,6.8,.543,.000,4.000,0.0,5.5,2.7,17.2,2.3,0.0,26.6,15.3,0.0,0.0,0.0,.011,-6.6,0.1,-6.5,0.0,
22,Ronald Dupree,30,SF,3,0,13,0.5,.250,.250,.000,0.0,28.0,13.7,10.7,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.094,-7.3,-2.7,-10.0,0.0,
