Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Mike Sanders,24,SF,3,3,91,17.0,.628,.000,.270,10.1,9.8,10.0,15.6,2.4,0.0,17.9,21.3,0.1,-0.1,0.1,.037,1.4,-0.9,0.5,0.1,
2,Jay Humphries,22,SG,3,3,90,14.8,.675,.000,.387,1.3,5.7,3.4,24.6,1.0,0.0,18.1,18.9,0.2,-0.1,0.1,.042,-0.5,-1.8,-2.3,0.0,
3,Kyle Macy,27,PG,3,3,85,11.3,.550,.154,.192,4.1,7.5,5.7,13.4,3.1,0.0,17.5,15.5,0.0,0.0,0.0,-0.019,-2.3,-0.9,-3.1,0.0,
4,Maurice Lucas,32,PF,3,0,84,20.4,.533,.000,.404,16.5,31.9,23.8,17.4,1.0,1.3,12.6,29.0,0.1,0.0,0.1,.048,1.7,-1.5,0.2,0.0,
5,Charles Pittman,26,SF,3,3,82,14.0,.656,.000,.739,8.4,20.2,14.0,14.2,0.0,2.0,22.8,18.5,0.1,-0.1,0.0,.015,-1.2,-0.8,-2.0,0.0,
6,Alvan Adams,30,PF,3,3,79,19.4,.524,.000,.130,5.8,21.0,13.0,21.3,3.9,0.7,11.0,26.6,0.0,0.0,0.0,.027,1.8,0.3,2.1,0.1,
7,Alvin Scott,29,SF,3,0,64,4.8,.376,.083,.500,5.4,10.0,7.6,17.4,0.7,3.4,29.1,12.4,-0.1,0.0,-0.1,-0.110,-4.2,-0.8,-5.1,0.0,
8,Rod Foster,24,PG,3,0,56,5.1,.351,.160,.320,0.0,6.8,3.2,15.3,3.9,0.0,14.9,23.0,-0.2,0.0,-0.2,-0.177,-6.8,-2.4,-9.2,-0.1,
9,Michael Holton,23,SG,3,0,55,8.3,.530,.211,.211,0.0,4.6,2.2,21.0,0.0,0.0,12.6,16.6,0.0,-0.1,0.0,-0.029,-3.3,-3.4,-6.7,-0.1,
10,Charles Jones,23,C,2,0,34,11.4,.785,.000,1.200,3.4,7.5,5.3,10.3,0.0,4.8,28.2,12.0,0.1,0.0,0.0,.039,-1.0,-0.7,-1.6,0.0,
