Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Patrick Ewing,29,C,12,12,482,19.9,.502,.004,.305,8.3,25.6,16.8,11.7,0.8,4.6,7.8,28.5,0.5,1.2,1.7,.167,2.8,2.4,5.1,0.9,
2,Xavier McDaniel,28,SF,12,12,458,15.4,.517,.041,.249,11.3,11.6,11.5,10.1,1.1,0.3,11.0,25.0,0.4,0.7,1.1,.114,1.7,-0.1,1.6,0.4,
3,Mark Jackson,26,PG,12,12,368,11.4,.481,.228,.293,3.9,5.0,4.5,38.7,1.5,0.0,22.4,17.0,0.0,0.5,0.5,.071,0.5,-0.5,0.0,0.2,
4,Charles Oakley,28,PF,12,12,354,9.7,.458,.000,.466,15.0,22.3,18.6,3.5,1.3,1.0,17.7,11.2,0.0,0.7,0.7,.102,-2.1,0.5,-1.6,0.0,
5,Gerald Wilkins,28,SG,12,12,344,8.0,.449,.119,.211,4.2,6.5,5.3,17.2,0.8,0.2,11.2,18.2,-0.1,0.5,0.4,.055,-2.6,0.3,-2.2,0.0,
6,John Starks,26,SG,12,0,295,13.8,.497,.374,.423,2.9,9.6,6.2,23.5,3.3,0.0,13.1,26.5,0.1,0.6,0.7,.120,-0.2,2.5,2.4,0.3,
7,Anthony Mason,25,PF,12,0,288,10.3,.542,.000,.651,11.7,20.6,16.1,5.4,0.4,2.0,16.6,10.7,0.2,0.5,0.8,.130,-1.4,1.5,0.1,0.1,
8,Greg Anthony,24,PG,12,0,213,13.8,.520,.261,.717,2.3,7.5,4.9,31.3,4.3,0.3,17.7,16.1,0.2,0.5,0.6,.142,0.0,5.1,5.1,0.4,
9,Kiki Vandeweghe,33,SF,8,0,75,17.8,.665,.208,.292,4.8,4.9,4.9,10.1,1.5,1.0,3.6,17.5,0.3,0.1,0.4,.249,4.4,3.0,7.3,0.2,
10,James Donaldson,34,C,2,0,11,11.6,1.000,.000,.000,0.0,44.9,22.2,0.0,0.0,6.5,50.0,17.0,0.0,0.0,0.0,-0.003,-7.5,5.9,-1.6,0.0,
11,Kennard Winchester,25,SF,3,0,11,15.2,.551,.000,.200,0.0,0.0,0.0,42.2,0.0,0.0,15.5,27.3,0.0,0.0,0.0,.032,3.5,0.2,3.7,0.0,
12,Tim McCormick,29,C,1,0,6,-6.4,.000,.000,.000,0.0,61.7,30.5,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,-0.164,-13.8,-4.0,-17.8,0.0,
