Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Rashard Lewis,29,PF,24,24,986,16.9,.570,.379,.333,3.7,15.7,9.7,12.9,1.4,1.1,11.1,22.0,1.5,1.2,2.7,.132,2.9,1.1,3.9,1.5,
2,Hedo Türkoğlu,29,SF,24,24,934,13.2,.547,.281,.390,1.2,13.4,7.3,21.6,1.0,0.3,15.6,21.2,0.8,0.9,1.7,.088,0.1,0.7,0.8,0.6,
3,Dwight Howard,23,C,23,23,903,25.5,.634,.007,.851,13.8,35.1,24.5,9.0,1.2,5.3,15.4,23.3,2.6,1.9,4.5,.241,3.2,3.0,6.2,1.8,
4,Rafer Alston,32,PG,23,23,740,11.8,.471,.405,.158,0.5,8.9,4.8,22.4,2.4,0.4,11.8,22.1,-0.2,0.9,0.7,.043,-1.2,0.9,-0.3,0.3,
5,Mickaël Piétrus,26,SG,24,0,618,14.0,.622,.552,.374,3.9,8.7,6.3,3.9,1.6,1.7,9.8,17.6,1.1,0.7,1.8,.140,0.7,1.7,2.4,0.7,
6,Courtney Lee,23,SG,21,16,550,9.3,.511,.286,.169,1.4,7.5,4.5,8.4,1.9,0.4,10.8,16.3,0.0,0.6,0.6,.052,-2.0,1.4,-0.6,0.2,
7,JJ Redick,24,SG,16,8,327,10.6,.538,.627,.169,0.8,6.5,3.6,15.4,1.3,0.2,7.3,14.2,0.4,0.3,0.7,.104,0.6,1.7,2.3,0.4,
8,Anthony Johnson,34,PG,19,1,280,10.0,.441,.353,.212,3.2,8.5,5.8,23.4,2.1,0.0,11.4,18.1,0.0,0.3,0.3,.047,-1.9,1.2,-0.7,0.1,
9,Marcin Gortat,24,PF,24,1,271,15.6,.661,.000,.308,8.4,26.7,17.6,1.9,1.8,4.4,15.7,12.5,0.4,0.5,0.9,.165,-1.1,3.4,2.3,0.3,
10,Tony Battie,32,PF,21,0,128,10.5,.477,.000,.111,6.9,12.7,9.8,2.9,0.0,1.9,4.1,18.6,0.0,0.1,0.1,.051,-2.3,-0.9,-3.2,0.0,
11,Jameer Nelson,26,PG,5,0,90,4.9,.384,.261,.174,1.4,8.3,4.9,25.1,0.6,0.0,22.0,17.1,-0.2,0.1,-0.1,-0.061,-2.6,-2.2,-4.8,-0.1,
12,Adonal Foyle,33,C,2,0,4,-26.3,.000,.000,.000,0.0,31.2,15.7,0.0,0.0,0.0,50.0,24.2,-0.1,0.0,-0.1,-0.615,-25.5,-5.6,-31.1,0.0,
13,Tyronn Lue,31,PG,1,0,4,59.7,1.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,.423,27.4,3.9,31.3,0.0,
14,Jeremy Richardson,24,SF,1,0,2,-50.3,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.4,-0.1,0.0,-0.1,-1.339,-30.1,-12.6,-42.7,0.0,
