Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Antonio Daniels,31,SG,4,4,176,20.5,.561,.132,.553,1.2,11.3,5.7,43.3,1.5,0.4,12.9,14.6,0.5,0.0,0.5,.141,3.8,0.6,4.5,0.3,
2,Antawn Jamison,30,PF,4,4,173,26.5,.555,.252,.272,7.7,18.6,12.7,6.7,0.6,1.8,5.7,33.5,0.5,0.0,0.5,.145,6.8,-1.5,5.2,0.3,
3,Jarvis Hayes,25,SF,4,4,139,8.6,.438,.413,.152,3.0,8.9,5.7,4.8,0.8,0.5,0.0,16.7,0.0,-0.1,0.0,-0.007,-1.2,-2.3,-3.5,-0.1,
4,DeShawn Stevenson,25,SG,4,4,122,0.0,.244,.413,.152,1.7,8.1,4.6,9.0,0.9,1.9,5.8,20.2,-0.6,0.0,-0.6,-0.235,-6.1,-4.2,-10.3,-0.3,
5,Darius Songaila,28,PF,4,0,90,14.1,.508,.049,.073,5.7,11.0,8.1,9.0,1.8,0.0,8.6,24.4,0.0,0.0,0.0,.021,-2.8,-1.3,-4.1,0.0,
6,Etan Thomas,28,C,4,4,84,7.6,.477,.000,.529,2.4,29.5,14.7,1.9,1.3,2.7,22.3,15.2,-0.1,0.1,-0.1,-0.040,-5.7,-0.4,-6.1,-0.1,
7,Roger Mason,26,SG,4,0,56,10.0,.644,.625,.375,0.0,4.4,2.0,3.0,1.0,0.0,13.9,18.3,0.1,0.0,0.1,.043,-1.8,-1.1,-2.9,0.0,
8,Brendan Haywood,27,C,3,0,34,17.1,.742,.000,.571,9.1,7.3,8.3,5.2,1.6,0.0,10.2,13.6,0.1,0.0,0.1,.175,-1.3,-0.7,-2.0,0.0,
9,Michael Ruffin,30,PF,4,0,28,15.0,.333,.333,.000,18.3,17.7,18.0,0.0,5.8,0.0,0.0,5.1,0.0,0.0,0.1,.129,0.2,0.0,0.2,0.0,
10,Andray Blatche,20,PF,2,0,25,17.6,.699,.000,.167,12.3,19.8,15.7,0.0,0.0,0.0,13.4,14.1,0.1,0.0,0.1,.130,2.3,-1.8,0.5,0.0,
11,Calvin Booth,30,C,1,0,18,13.5,.667,.000,.000,11.4,13.8,12.5,9.2,3.0,0.0,25.0,10.5,0.0,0.0,0.0,.093,-1.1,1.9,0.8,0.0,
12,Donell Taylor,24,SG,2,0,17,-1.3,.233,.000,.167,0.0,21.9,9.9,35.9,0.0,0.0,23.7,23.5,-0.1,0.0,-0.1,-0.297,-8.4,-2.2,-10.7,0.0,
