Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Michael Jordan,31,SG,10,10,420,24.8,.557,.121,.319,6.0,12.7,9.5,22.5,3.0,2.8,12.7,35.7,0.7,0.6,1.3,.150,5.8,2.2,8.0,1.0,
2,Scottie Pippen,29,SF,10,10,396,18.9,.549,.290,.542,7.7,18.6,13.3,23.8,1.9,2.1,14.3,22.1,0.7,0.6,1.2,.150,3.8,2.1,5.9,0.8,
3,Toni Kukoč,26,SF,10,10,372,17.0,.564,.288,.234,6.8,15.3,11.2,24.7,1.5,0.5,13.4,17.6,0.7,0.4,1.1,.141,3.7,0.9,4.6,0.6,
4,B.J. Armstrong,27,PG,10,10,288,13.0,.581,.367,.278,1.8,5.8,3.8,14.7,1.1,0.0,6.3,15.2,0.6,0.1,0.8,.126,1.4,0.0,1.4,0.2,
5,Luc Longley,26,C,10,8,204,8.6,.515,.000,.200,3.7,15.2,9.6,8.4,1.9,2.1,15.5,14.6,0.0,0.3,0.2,.057,-5.0,1.6,-3.4,-0.1,
6,Steve Kerr,29,PG,10,0,193,9.8,.604,.475,.125,0.7,3.1,1.9,11.7,0.3,0.0,0.0,10.1,0.4,0.0,0.5,.113,0.4,-0.5,-0.2,0.1,
7,Will Perdue,29,C,10,2,176,10.6,.541,.000,.568,13.0,20.3,16.7,5.2,0.3,1.4,17.8,14.8,0.1,0.2,0.3,.072,-2.9,-1.2,-4.1,-0.1,
8,Bill Wennington,31,C,10,0,133,7.9,.447,.000,.118,11.5,14.3,12.9,3.7,1.2,1.9,13.0,21.4,-0.1,0.1,0.0,.006,-6.4,-0.9,-7.3,-0.2,
9,Jud Buechler,26,SF,10,0,104,9.8,.439,.095,.190,13.4,10.3,11.8,7.1,2.1,2.4,11.6,11.5,0.0,0.1,0.2,.070,-2.0,0.8,-1.2,0.0,
10,Pete Myers,31,SG,9,0,79,7.4,.391,.143,.429,9.6,6.0,7.8,14.5,2.8,1.1,19.4,12.1,-0.1,0.1,0.0,.016,-2.8,1.7,-1.1,0.0,
11,Ron Harper,31,SG,6,0,40,13.2,.429,.143,.000,6.3,11.9,9.2,16.3,4.1,2.1,6.7,17.4,0.0,0.1,0.1,.084,-3.1,3.3,0.2,0.0,
12,Corie Blount,26,PF,8,0,20,-7.2,.000,.333,.000,6.3,23.8,15.3,0.0,0.0,0.0,25.0,9.3,-0.1,0.0,-0.1,-0.154,-13.7,-3.4,-17.1,-0.1,
