Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Baron Davis,23,PG,5,5,194,21.2,.550,.422,.265,2.5,8.8,5.7,42.1,2.0,0.8,13.9,25.9,0.6,0.1,0.6,.157,5.1,0.6,5.7,0.4,
2,P.J. Brown,33,PF,6,6,193,16.3,.555,.000,.568,12.7,16.5,14.6,5.2,2.0,1.2,8.3,14.5,0.5,0.1,0.6,.153,0.8,-0.2,0.6,0.1,
3,Jamaal Magloire,24,C,6,6,188,16.1,.543,.000,.673,11.1,21.5,16.3,1.8,1.2,2.4,12.4,18.0,0.3,0.2,0.5,.118,0.2,-0.9,-0.7,0.1,
4,David Wesley,32,SG,6,6,185,9.3,.526,.472,.097,0.7,4.0,2.3,12.8,1.5,0.4,16.7,22.7,0.0,0.0,0.0,.003,-1.6,-1.9,-3.4,-0.1,
5,George Lynch,32,SG,6,3,163,12.3,.480,.429,.095,7.5,20.3,13.9,10.3,2.0,2.3,15.5,14.8,0.0,0.2,0.2,.056,-0.3,1.7,1.4,0.1,
6,Jamal Mashburn,30,SF,4,4,162,20.6,.524,.190,.443,0.0,10.6,5.3,26.2,1.4,0.5,9.6,30.0,0.4,0.0,0.4,.121,5.0,-0.9,4.1,0.3,
7,Robert Traylor,25,C,6,0,94,11.1,.442,.000,.182,14.3,24.8,19.6,7.1,1.8,4.0,20.2,14.8,0.0,0.1,0.1,.039,-4.1,0.4,-3.7,0.0,
8,Stacey Augmon,34,SG,4,0,69,7.7,.459,.000,.533,1.8,16.0,8.9,6.9,2.4,0.0,13.9,14.5,0.0,0.1,0.0,.030,-4.2,1.4,-2.9,0.0,
9,Jérôme Moïso,24,C,4,0,60,22.6,.648,.000,.250,16.3,16.3,16.3,15.5,0.0,8.8,18.4,16.9,0.2,0.1,0.2,.180,1.1,3.5,4.6,0.1,
10,Kenny Anderson,32,PG,5,0,51,7.7,.413,.000,.250,0.0,4.8,2.4,28.2,3.2,0.0,23.1,15.8,0.0,0.0,0.0,-0.016,-4.5,1.0,-3.5,0.0,
11,Robert Pack,33,PG,4,0,42,8.5,.524,.000,.231,0.0,2.9,1.5,16.9,0.0,0.0,6.5,17.0,0.1,0.0,0.1,.070,-5.2,-2.0,-7.2,-0.1,
12,Courtney Alexander,25,PG,5,0,39,14.4,.507,.063,.250,6.3,6.3,6.3,4.9,2.8,0.0,5.3,22.4,0.1,0.0,0.1,.097,-1.5,0.3,-1.2,0.0,
