Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Pascal Siakam,29,PF,17,17,603,20.7,.578,.162,.217,8.4,16.4,12.5,16.1,1.1,1.1,5.6,25.2,1.5,0.2,1.8,.140,3.1,-0.8,2.3,0.7,
2,Aaron Nesmith,24,SF,17,17,559,9.6,.566,.560,.262,4.1,13.4,8.8,8.1,1.0,1.5,12.8,14.6,0.4,0.2,0.6,.049,-2.6,-0.6,-3.2,-0.2,
3,Andrew Nembhard,24,PG,17,17,554,16.6,.654,.330,.143,3.0,8.7,5.9,23.0,0.6,0.7,10.6,17.7,1.6,0.0,1.6,.135,1.5,-0.3,1.2,0.5,
4,Myles Turner,27,C,17,17,550,17.5,.637,.420,.244,5.7,18.2,12.1,9.0,0.7,4.2,12.7,21.4,0.9,0.3,1.2,.104,1.8,0.0,1.8,0.5,
5,Tyrese Haliburton,23,PG,15,15,522,22.0,.626,.651,.093,2.8,13.2,8.1,32.7,1.9,1.8,12.2,22.1,1.6,0.3,1.8,.169,6.4,-0.3,6.2,1.1,
6,T.J. McConnell,31,PG,17,0,348,20.0,.522,.141,.081,3.8,13.6,8.8,37.3,2.2,0.5,9.9,27.6,0.6,0.2,0.8,.104,2.2,-0.5,1.7,0.3,
7,Obi Toppin,25,PF,17,0,343,18.5,.634,.415,.185,3.5,21.8,12.8,11.9,0.9,1.6,8.8,21.1,0.7,0.2,0.9,.125,2.7,0.0,2.6,0.4,
8,Ben Sheppard,22,SG,17,2,335,8.3,.587,.704,.127,3.6,14.1,8.9,6.1,1.2,0.3,12.8,11.6,0.2,0.1,0.3,.042,-2.5,0.0,-2.5,0.0,
9,Isaiah Jackson,22,C,15,0,154,18.1,.560,.000,.419,16.4,20.2,18.3,5.9,1.0,7.7,7.3,16.1,0.3,0.2,0.5,.149,-0.9,-0.3,-1.2,0.0,
10,Doug McDermott,32,SF,10,0,64,8.6,.591,.727,.000,3.8,1.8,2.8,13.0,0.0,2.9,8.3,8.5,0.1,0.0,0.1,.063,0.1,0.3,0.5,0.0,
11,Jalen Smith,23,C,7,0,42,12.5,.564,.500,1.000,20.0,19.2,19.6,5.6,2.4,2.2,25.8,16.7,0.0,0.0,0.1,.072,-3.4,-1.0,-4.4,0.0,
12,Jarace Walker,20,PF,9,0,31,0.6,.353,.300,.300,3.9,11.1,7.6,15.6,3.3,3.0,34.6,25.3,-0.2,0.0,-0.2,-0.262,-10.1,-0.8,-10.9,-0.1,
13,Kendall Brown,20,SG,7,0,25,-2.2,.333,.000,.000,0.0,13.8,7.0,9.5,0.0,3.7,33.3,16.3,-0.1,0.0,-0.1,-0.212,-9.7,-2.5,-12.2,-0.1,
14,James Johnson,36,PF,1,0,1,-30.4,.568,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,85.0,0.0,0.0,0.0,-1.300,-32.9,-18.6,-51.6,0.0,
