Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Khris Middleton,28,SF,10,10,355,13.5,.507,.361,.256,1.5,19.6,10.4,27.0,1.5,0.6,14.5,28.4,-0.1,0.5,0.3,.043,-0.4,0.4,0.0,0.2,
2,Brook Lopez,31,C,10,10,328,17.1,.643,.465,.175,6.1,12.0,9.0,2.4,1.5,4.3,8.9,17.7,0.6,0.5,1.0,.149,1.8,1.4,3.2,0.4,
3,Giannis Antetokounmpo,25,PF,9,9,277,31.3,.610,.248,.503,10.3,38.2,24.0,36.7,1.0,3.1,13.2,35.2,0.9,0.5,1.4,.238,7.8,3.4,11.2,0.9,
4,George Hill,33,PG,10,1,268,11.3,.606,.418,.388,2.0,7.7,4.8,16.4,1.1,0.0,16.9,15.2,0.3,0.2,0.5,.091,-1.4,-0.2,-1.6,0.0,
5,Eric Bledsoe,30,PG,9,9,267,12.6,.480,.327,.265,2.0,14.7,8.2,29.0,2.0,2.4,17.4,21.3,-0.1,0.4,0.3,.051,-1.4,1.2,-0.2,0.1,
6,Wesley Matthews,33,SG,10,10,246,9.1,.586,.754,.175,2.6,5.3,3.9,5.0,1.8,1.8,10.2,12.0,0.1,0.3,0.4,.084,-1.6,1.7,0.2,0.1,
7,Marvin Williams,33,PF,10,0,179,13.7,.569,.489,.064,7.7,21.3,14.4,7.1,1.3,1.8,5.8,12.3,0.3,0.3,0.5,.139,0.8,2.0,2.9,0.2,
8,Pat Connaughton,27,SG,10,0,171,8.8,.557,.657,.057,3.1,21.7,12.2,8.7,0.6,1.3,12.2,10.3,0.1,0.2,0.3,.082,-1.6,1.3,-0.3,0.1,
9,Donte DiVincenzo,23,SG,10,1,165,12.4,.552,.412,.392,5.1,15.9,10.4,10.6,2.0,2.0,14.3,18.2,0.1,0.2,0.3,.088,-2.1,2.1,-0.1,0.1,
10,Kyle Korver,38,SF,10,0,119,12.2,.619,.787,.149,0.9,6.4,3.6,1.3,1.2,0.9,9.1,19.9,0.1,0.1,0.2,.082,0.4,-0.4,0.0,0.1,
11,Ersan İlyasova,32,PF,3,0,23,7.4,.455,.556,.222,0.0,19.0,9.3,0.0,4.2,0.0,9.2,20.4,0.0,0.0,0.0,.006,-5.9,1.1,-4.8,0.0,
12,Robin Lopez,31,C,3,0,21,10.0,.750,.000,.000,0.0,20.8,10.2,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.1,.118,-2.3,1.1,-1.2,0.0,
13,Sterling Brown,24,SF,1,0,4,-7.9,.000,1.000,.000,0.0,27.2,13.4,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,-0.217,-11.6,-4.7,-16.3,0.0,
14,Frank Mason III,25,PG,2,0,2,16.4,,,,0.0,0.0,0.0,60.5,0.0,0.0,,0.0,0.0,0.0,0.0,.237,4.4,0.0,4.4,0.0,
