Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Paul George,28,SF,5,5,204,18.5,.583,.465,.485,3.1,20.0,11.4,15.4,1.7,0.4,14.6,30.1,0.3,0.1,0.4,.102,2.6,0.6,3.2,0.3,
2,Russell Westbrook,30,PG,5,5,197,16.1,.466,.306,.234,3.8,21.2,12.4,46.0,1.2,1.3,15.8,31.5,0.0,0.1,0.1,.030,1.5,0.4,1.9,0.2,
3,Jerami Grant,24,PF,5,5,176,13.1,.634,.500,.325,3.6,13.1,8.3,3.4,0.8,4.8,8.0,12.1,0.3,0.1,0.4,.103,0.6,1.9,2.5,0.2,
4,Steven Adams,25,C,5,5,159,15.6,.648,.024,.190,8.1,16.6,12.3,7.2,1.5,2.6,16.5,14.6,0.2,0.1,0.3,.098,-0.1,1.9,1.8,0.2,
5,Dennis Schröder,25,PG,5,0,151,13.8,.548,.364,.327,1.4,10.2,5.7,18.1,1.3,0.0,8.7,19.5,0.2,0.0,0.3,.079,-0.2,0.6,0.4,0.1,
6,Terrance Ferguson,20,SG,5,5,128,2.5,.500,.720,.000,1.7,8.6,5.1,6.5,0.8,0.0,16.7,10.0,-0.1,0.0,-0.1,-0.019,-5.3,0.5,-4.8,-0.1,
7,Nerlens Noel,24,C,5,0,60,16.6,.575,.000,.100,19.6,14.7,17.2,0.0,1.6,4.2,16.1,17.7,0.1,0.0,0.1,.085,-2.3,-0.4,-2.7,0.0,
8,Markieff Morris,29,PF,5,0,59,11.3,.476,.438,.563,7.2,16.8,11.9,12.1,0.8,4.3,9.1,15.9,0.1,0.0,0.1,.074,-2.5,2.1,-0.4,0.0,
9,Raymond Felton,34,PG,5,0,57,4.1,.396,.615,.154,0.0,5.8,2.9,7.3,3.4,1.5,12.6,11.9,-0.1,0.0,0.0,-0.030,-6.3,2.5,-3.8,0.0,
10,Abdel Nader,25,SF,3,0,5,16.1,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,16.7,0.0,17.1,0.0,0.0,0.0,.042,2.1,4.4,6.5,0.0,
11,Deonte Burton,25,SG,3,0,4,-7.1,.200,.400,.000,26.7,27.5,27.1,0.0,0.0,0.0,0.0,53.4,-0.1,0.0,0.0,-0.593,-9.5,-10.4,-19.9,0.0,
