Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Gilbert Arenas,23,PG,80,80,3274,21.3,.565,.369,.420,2.8,10.5,6.5,22.9,2.2,0.5,11.8,27.3,9.2,2.3,11.5,.169,4.7,-0.4,4.2,5.2,"MVP-12,AS,NBA3"
2,Antawn Jamison,28,PF,68,68,2605,16.9,.506,.175,.249,6.7,16.1,11.2,10.7,1.1,0.5,8.2,24.1,3.8,1.7,5.4,.100,1.5,-2.0,-0.5,1.0,AS
3,Larry Hughes,26,SG,61,61,2358,21.6,.523,.192,.417,3.4,15.2,9.1,21.9,3.8,0.6,10.6,26.6,4.6,3.1,7.7,.157,2.4,1.9,4.3,3.7,DPOY-6
4,Jared Jeffries,23,SF,77,71,2007,11.2,.513,.118,.399,8.2,12.9,10.5,11.6,1.7,1.3,18.3,13.6,1.1,1.5,2.6,.063,-1.5,-0.1,-1.6,0.2,
5,Brendan Haywood,25,C,68,68,1865,16.5,.588,.000,.611,11.8,16.4,14.0,4.9,1.4,4.5,15.1,14.9,3.2,2.0,5.2,.134,-0.5,0.3,-0.1,0.9,
6,Jarvis Hayes,23,SF,54,22,1560,11.1,.475,.232,.223,2.9,13.9,8.2,9.3,1.6,0.4,9.6,18.0,0.6,1.1,1.7,.051,-1.7,-0.8,-2.6,-0.2,
7,Michael Ruffin,28,C,79,7,1262,8.6,.432,.010,.677,13.5,16.2,14.8,7.1,1.8,2.4,25.5,6.0,0.7,1.3,1.9,.074,-2.9,0.7,-2.1,0.0,
8,Juan Dixon,26,SG,63,4,1054,15.2,.518,.329,.217,3.3,9.6,6.3,18.4,2.1,0.3,12.2,23.1,1.3,0.7,2.0,.089,0.1,-1.1,-1.0,0.3,
9,Etan Thomas,26,C,47,10,976,13.0,.521,.000,.565,9.5,19.0,14.1,3.3,0.9,3.9,13.6,16.5,0.6,1.0,1.6,.079,-3.0,-1.0,-4.0,-0.5,
10,Kwame Brown,22,PF,42,14,908,10.4,.497,.000,.544,8.6,17.2,12.8,6.8,1.4,1.2,18.6,17.4,-0.2,0.8,0.6,.032,-3.4,-0.8,-4.2,-0.5,
11,Steve Blake,24,PG,44,1,648,8.4,.468,.500,.220,3.0,9.5,6.2,16.2,1.0,0.0,16.0,16.4,0.0,0.2,0.3,.020,-2.1,-1.9,-4.0,-0.3,
12,Anthony Peeler,35,SG,40,0,529,10.2,.484,.433,.120,2.9,11.2,6.9,16.7,1.8,0.3,15.1,15.4,0.2,0.3,0.5,.048,-1.4,-0.4,-1.9,0.0,
13,Laron Profit,27,SF,42,4,428,11.5,.489,.219,.195,6.1,14.2,10.0,14.0,1.9,0.9,16.3,16.9,0.1,0.4,0.4,.049,-1.7,-0.3,-1.9,0.0,
14,Damone Brown,25,SF,14,0,152,7.4,.409,.177,.145,7.1,13.8,10.4,15.4,0.3,2.9,18.5,23.3,-0.3,0.1,-0.2,-0.073,-4.1,-2.1,-6.2,-0.2,
15,Samaki Walker,28,PF,14,0,134,3.1,.371,.000,.097,6.5,8.7,7.6,4.5,1.2,3.9,19.8,13.1,-0.2,0.1,-0.1,-0.047,-6.9,-0.1,-7.0,-0.2,
16,Peter John Ramos,19,C,6,0,20,8.2,.506,.000,.200,5.4,17.5,11.2,0.0,0.0,3.7,21.6,30.3,-0.1,0.0,0.0,-0.108,-7.7,-2.3,-10.0,0.0,
