Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Gilbert Arenas,23,PG,10,10,450,15.9,.501,.397,.485,1.9,11.1,6.4,24.2,2.4,1.1,14.2,26.3,0.2,0.4,0.6,.066,2.6,-0.9,1.7,0.4,
2,Larry Hughes,26,SG,10,10,401,16.6,.482,.182,.425,4.6,15.2,9.8,16.4,2.5,1.4,10.4,25.8,0.2,0.5,0.7,.083,1.3,-0.2,1.0,0.3,
3,Antawn Jamison,28,PF,10,10,380,14.5,.525,.210,.198,4.5,14.0,9.1,5.9,0.9,0.9,8.3,21.8,0.4,0.2,0.6,.077,2.2,-2.2,0.0,0.2,
4,Brendan Haywood,25,C,10,10,296,18.8,.580,.000,.611,12.7,15.7,14.2,5.6,2.4,5.5,9.9,14.8,0.7,0.4,1.1,.177,1.9,1.2,3.1,0.4,
5,Jared Jeffries,23,SF,10,10,247,12.0,.567,.122,.347,8.3,10.1,9.2,11.5,1.8,3.0,18.7,12.1,0.2,0.2,0.5,.093,0.0,0.7,0.7,0.2,
6,Juan Dixon,26,SG,10,0,219,13.6,.509,.337,.248,1.5,11.9,6.6,10.9,1.6,0.0,9.7,24.4,0.1,0.2,0.3,.059,0.4,-1.6,-1.2,0.0,
7,Michael Ruffin,28,C,9,0,156,9.3,.675,.000,1.600,10.3,16.0,13.1,8.4,1.0,1.6,19.0,5.8,0.3,0.1,0.4,.123,-2.1,1.3,-0.7,0.1,
8,Etan Thomas,26,C,8,0,126,13.8,.620,.000,.759,10.2,21.6,15.8,2.7,0.0,4.5,18.9,16.3,0.1,0.1,0.2,.094,-1.6,-0.9,-2.5,0.0,
9,Kwame Brown,22,PF,3,0,60,9.6,.442,.000,.692,7.2,20.8,13.8,7.7,0.0,2.7,10.5,13.6,0.0,0.0,0.1,.041,-1.1,-1.7,-2.8,0.0,
10,Anthony Peeler,35,SG,7,0,43,-2.0,.202,.333,.222,0.0,18.4,9.0,9.9,1.2,0.0,23.3,12.9,-0.2,0.0,-0.1,-0.151,-8.7,-2.1,-10.8,-0.1,
11,Steve Blake,24,PG,4,0,17,-0.9,.250,.250,.000,0.0,20.0,9.7,17.5,0.0,0.0,20.0,12.7,-0.1,0.0,0.0,-0.111,-9.6,-1.4,-11.0,0.0,
12,Laron Profit,27,SF,3,0,5,-5.2,.000,.000,.000,0.0,22.6,11.0,27.4,0.0,0.0,0.0,17.3,0.0,0.0,0.0,-0.294,-7.2,-4.2,-11.4,0.0,
