Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Latrell Sprewell,25,SG,78,78,3064,15.9,.527,.235,.371,4.6,9.7,7.1,17.7,2.1,1.1,13.7,23.0,3.6,1.9,5.5,.086,1.3,-0.6,0.7,2.1,DPOY-8
2,Joe Smith,20,PF,82,82,2821,17.2,.523,.027,.383,12.1,17.2,14.6,4.6,1.5,3.4,10.3,20.6,4.1,2.7,6.8,.116,0.3,-1.0,-0.7,0.9,ROY-3
3,B.J. Armstrong,28,PG,82,64,2262,17.3,.595,.285,.384,1.1,8.3,4.7,28.4,1.5,0.2,13.1,18.8,6.2,0.8,7.0,.149,2.7,-0.8,1.8,2.2,
4,Rony Seikaly,30,C,64,60,1813,14.2,.561,.005,.496,10.4,21.4,15.8,6.4,1.1,2.8,20.6,20.9,0.5,1.8,2.3,.061,-2.5,-1.0,-3.4,-0.7,
5,Jerome Kersey,33,SF,76,58,1620,13.1,.452,.034,.294,10.8,15.0,12.9,10.9,2.9,2.0,11.7,17.2,0.6,1.8,2.4,.071,-1.8,1.0,-0.9,0.5,
6,Chris Mullin,32,SF,55,19,1617,16.7,.602,.278,.297,3.1,8.3,5.7,19.8,2.4,1.4,16.7,19.7,2.9,1.1,4.0,.117,1.9,0.2,2.1,1.7,
7,Tim Hardaway,29,PG,52,18,1487,18.5,.536,.383,.300,1.7,8.5,5.1,40.2,2.6,0.5,15.4,23.8,3.0,1.0,3.9,.127,3.3,-0.8,2.5,1.7,
8,Donyell Marshall,22,SF,62,6,934,12.7,.488,.299,.264,7.9,18.4,13.1,8.2,1.2,2.4,12.0,18.6,0.5,0.8,1.3,.065,-0.9,-0.8,-1.7,0.1,
9,Chris Gatling,28,PF,47,2,862,17.0,.582,.003,.429,10.3,22.1,16.2,5.2,1.1,2.4,14.1,21.5,1.2,0.9,2.1,.114,-1.0,-1.1,-2.1,0.0,6MOY-7
10,Kevin Willis,33,PF,28,18,778,10.9,.472,.013,.257,10.8,21.5,16.1,4.0,0.9,1.5,15.7,22.2,-0.6,0.6,0.1,.006,-4.5,-2.6,-7.1,-1.0,
11,Bimbo Coles,27,PG,29,3,733,10.9,.486,.376,.174,1.7,7.6,4.6,26.3,2.2,0.5,17.0,16.8,0.3,0.4,0.7,.047,-2.1,-0.2,-2.3,-0.1,
12,Clifford Rozier,23,C,59,1,723,10.6,.578,.015,.407,11.2,16.1,13.6,4.6,1.4,3.0,20.1,12.0,0.4,0.6,1.1,.072,-3.3,0.3,-2.9,-0.2,
13,Jon Barry,26,SG,68,0,712,14.9,.638,.503,.200,2.7,7.5,5.1,18.5,2.4,1.1,17.3,14.9,1.4,0.4,1.8,.122,2.0,0.8,2.8,0.9,
14,Andrew DeClercq,22,C,22,1,203,12.1,.505,.020,.380,10.1,12.0,11.1,6.8,1.8,1.8,6.4,13.4,0.3,0.1,0.4,.102,-2.0,0.2,-1.7,0.0,
15,David Wood,31,PF,21,0,96,8.7,.628,.214,.571,8.3,10.9,9.6,7.4,1.1,0.8,14.6,9.3,0.2,0.0,0.2,.111,-3.5,-0.2,-3.7,0.0,
16,Robert Churchwell,23,SG,4,0,20,1.2,.375,.000,.000,0.0,17.4,8.6,8.0,0.0,0.0,20.0,21.8,-0.1,0.0,-0.1,-0.166,-7.8,-2.9,-10.6,0.0,
17,Geert Hammink,26,C,3,0,10,11.4,.602,.000,1.500,0.0,11.6,5.8,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,.134,0.9,-1.4,-0.4,0.0,
