Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Tayshaun Prince,30,SF,78,78,2562,15.1,.511,.098,.168,3.6,12.6,7.9,14.4,0.6,1.3,7.1,21.0,2.9,0.4,3.3,.062,1.0,-1.8,-0.8,0.7,
2,Greg Monroe,20,C,80,48,2222,18.0,.575,.002,.424,13.0,20.4,16.5,7.5,2.3,1.6,11.0,15.4,4.7,1.9,6.6,.143,0.9,-0.5,0.4,1.4,ROY-6
3,Rodney Stuckey,24,PG,70,54,2183,18.4,.544,.109,.461,3.7,8.6,6.0,27.5,1.9,0.4,13.5,24.5,4.4,0.6,5.0,.111,1.5,-1.4,0.2,1.2,
4,Ben Gordon,27,SG,82,27,2131,12.4,.548,.345,.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,.037,-0.6,-1.9,-2.5,-0.3,
5,Tracy McGrady,31,SG,72,39,1686,14.9,.503,.171,.251,3.4,15.4,9.1,23.6,2.1,1.6,15.2,18.6,1.0,1.1,2.1,.061,0.1,0.5,0.6,1.1,
6,Charlie Villanueva,26,PF,76,11,1666,15.9,.553,.456,.164,3.5,18.8,10.8,5.0,1.4,2.0,8.0,23.1,2.1,1.0,3.1,.091,1.0,-1.4,-0.4,0.7,
7,Richard Hamilton,32,SG,55,39,1498,15.8,.520,.215,.256,1.9,8.7,5.1,19.8,1.4,0.2,10.5,26.0,1.6,0.2,1.8,.059,0.6,-2.2,-1.6,0.1,
8,Austin Daye,22,SF,72,16,1446,13.0,.518,.365,.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,1.2,0.9,2.1,.070,-0.8,-0.5,-1.3,0.3,
9,Ben Wallace,36,C,54,49,1238,12.3,.442,.013,.383,12.2,22.9,17.3,8.1,2.3,3.5,20.2,8.2,0.5,1.4,1.9,.072,-1.3,1.3,0.0,0.6,
10,Will Bynum,28,PG,61,5,1125,15.2,.524,.123,.300,1.6,6.7,4.0,28.6,2.5,0.3,15.3,22.5,1.1,0.4,1.5,.066,-0.8,-1.0,-1.9,0.0,
11,Chris Wilcox,28,PF,57,29,995,18.0,.587,.003,.276,11.2,22.7,16.7,7.4,1.6,1.4,10.6,18.9,2.0,0.8,2.8,.133,-0.3,-1.1,-1.4,0.2,
12,Jason Maxiell,27,PF,57,14,930,9.4,.510,.000,.524,8.3,14.7,11.4,2.7,1.4,1.8,15.9,13.9,0.0,0.4,0.5,.024,-3.3,-1.1,-4.4,-0.6,
13,DaJuan Summers,23,SF,22,1,199,4.4,.476,.304,.290,1.2,6.4,3.7,1.6,0.8,0.4,14.3,21.3,-0.3,0.0,-0.3,-0.083,-5.7,-3.8,-9.5,-0.4,
