Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Tim Hardaway,29,PG,3,3,110,12.6,.575,.512,.163,1.1,4.6,2.8,34.3,1.4,0.0,24.6,25.9,0.0,-0.1,-0.1,-0.042,2.6,-1.7,1.0,0.1,
2,Alonzo Mourning,25,C,3,3,92,13.6,.571,.000,.800,3.8,20.4,11.8,9.7,1.2,2.8,25.3,32.1,-0.1,0.0,-0.1,-0.067,-2.4,1.1,-1.3,0.0,
3,Rex Chapman,28,SG,3,3,88,10.1,.482,.464,.000,0.0,8.5,4.1,11.5,1.8,0.0,3.4,15.4,0.0,0.0,0.0,.005,0.0,1.2,1.3,0.1,
4,Walt Williams,25,SF,3,3,70,6.5,.371,.500,.111,5.0,16.1,10.4,13.1,0.8,1.2,13.7,14.6,-0.1,0.0,-0.1,-0.079,-1.4,-0.3,-1.7,0.0,
5,Chris Gatling,28,PF,3,0,68,4.1,.330,.000,.545,17.2,25.8,21.4,2.7,1.6,0.0,22.7,24.2,-0.3,0.0,-0.3,-0.208,-5.1,-4.1,-9.2,-0.1,
6,Tony Smith,27,SG,3,0,61,16.0,.579,.526,.000,5.8,2.1,4.0,27.1,3.5,0.0,13.6,16.8,0.1,0.0,0.1,.080,4.2,3.2,7.4,0.1,
7,Sasha Danilović,25,SG,3,0,60,12.4,.647,.556,.167,2.0,0.0,1.0,13.8,0.9,0.0,13.4,17.4,0.1,-0.1,0.1,.055,3.1,0.4,3.4,0.1,
8,Kurt Thomas,23,PF,3,3,60,7.4,.510,.000,.400,7.8,25.0,16.1,8.8,1.8,1.4,29.8,13.0,0.0,0.0,0.0,-0.021,-4.4,2.5,-2.0,0.0,
9,Keith Askins,28,SF,3,0,48,6.2,.528,.545,.273,7.3,13.0,10.1,7.6,1.1,0.0,24.5,15.9,0.0,0.0,0.0,-0.043,-3.6,-0.2,-3.8,0.0,
10,Tyrone Corbin,33,SF,2,0,34,8.9,.370,.000,.800,13.8,11.0,12.5,4.9,3.1,0.0,12.9,10.7,0.0,0.0,0.0,-0.006,-1.0,1.5,0.6,0.0,
11,Danny Schayes,36,C,2,0,17,13.9,.717,.000,.500,13.8,14.7,14.2,0.0,0.0,0.0,29.1,18.9,0.0,0.0,0.0,-0.022,2.7,0.5,3.2,0.0,
12,Stacey King,29,PF,1,0,12,-1.4,.129,.000,.667,0.0,31.3,15.1,13.2,0.0,0.0,0.0,15.1,-0.1,0.0,-0.1,-0.209,-6.4,-0.2,-6.6,0.0,
