Player,Age,Position,Teams,Games,rsMinutesPlayed,psMinutesPlayed,rsPER,psPER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Elmore Smith,28,C,CLE,81,1996,56,19.9,14.5,0.116,0.116,0.0,0.0,60.8,0.0
Ron Lee,25,PG,PHO,82,1928,41,16.2,5.8,0.099,0.099,0.0,0.0,59.2,0.0
Steve Hawes,27,PF,ATL,75,2325,71,16.1,9.5,0.091,0.091,0.0,0.0,45.5,0.0
Bob Wilkerson,23,SF,DEN,81,2780,426,10.0,10.9,0.058,0.058,0.085,0.506,33.9,43.0
Spencer Haywood,28,PF,NYK,67,1765,177,15.7,17.0,0.102,0.102,0.146,0.2,53.4,29.2
Jack Sikma,22,PF,SEA,82,2238,701,13.5,15.1,0.082,0.082,0.131,0.738,47.0,96.7
Charlie Criss,29,PG,ATL,77,1935,65,14.8,12.2,0.083,0.083,0.0,0.0,41.5,0.0
Johnny Davis,22,SG,POR,82,2188,201,12.1,10.7,0.062,0.062,0.115,0.24,43.8,27.6
Ron Behagen,27,PF,"ATL, HOU, IND",80,1735,0,13.5,,"0.089, 0.059, 0.067",0.074,0.0,0.0,31.4,0.0
Tom Henderson,26,PG,WSB,75,2315,597,12.6,14.0,0.075,0.075,0.107,0.872,40.3,93.3
Darnell Hillman,28,PF,"NJN, DEN",78,1966,260,12.1,7.8,"0.067, 0.07",0.068,0.061,0.506,28.7,0.0
Bingo Smith,31,SG,CLE,82,1581,34,14.3,15.3,0.083,0.083,0.0,0.0,43.5,0.0
Tom Owens,28,C,POR,82,1714,200,17.4,20.6,0.089,0.089,0.221,0.24,62.9,53.0
Eddie Johnson,22,SG,ATL,79,1875,64,13.6,23.7,0.076,0.076,0.0,0.0,38.0,0.0
Darryl Dawkins,21,C,PHI,70,1722,180,18.0,11.9,0.109,0.109,0.086,0.614,73.1,52.8
John Johnson,30,SF,"HOU, SEA",77,1823,596,11.9,10.0,"-0.013, 0.073",0.072,0.087,0.738,41.2,0.0
Armond Hill,24,PG,ATL,82,2530,61,11.0,7.3,0.062,0.062,0.0,0.0,31.0,0.0
Alex English,24,SF,MIL,82,1552,208,17.4,20.9,0.103,0.103,0.152,0.431,55.3,65.5
Anthony Roberts,22,SF,DEN,82,1598,400,12.2,15.6,0.071,0.071,0.122,0.506,41.5,61.7
Quinn Buckner,23,PG,MIL,82,2072,257,14.4,12.6,0.085,0.085,0.092,0.431,45.6,39.7
Steve Mix,30,SF,PHI,82,1819,235,14.8,25.1,0.09,0.09,0.182,0.614,60.4,111.7
Ray Williams,23,PG,NYK,81,1550,140,14.5,22.3,0.094,0.094,0.192,0.2,49.3,38.4
Louie Dampier,33,PG,SAS,82,2037,129,13.7,9.9,0.077,0.077,0.087,0.24,48.8,20.9
Butch Beard,30,PG,NYK,79,1979,160,14.6,13.2,0.095,0.095,0.113,0.2,49.8,22.6
Henry Bibby,28,PG,PHI,82,2518,289,11.7,10.1,0.071,0.071,0.073,0.614,47.6,44.8
Howard Porter,29,SF,"DET, NJN",63,1323,0,18.3,,"0.033, 0.084",0.078,0,0.0,23.4,0.0
Foots Walker,26,PG,CLE,81,2496,70,14.2,11.9,0.083,0.083,0.0,0.0,43.5,0.0
Nate Williams,27,SG,"NOJ, GSW",73,1249,0,15.0,,"0.081, 0.084",0.083,0,0.0,42.0,0.0
Jim Price,28,PG,"DEN, DET",83,1929,0,13.5,,"0.065, 0.064",0.065,0.0,0.0,34.6,0.0
Ollie Johnson,28,SF,ATL,82,1704,21,13.9,13.2,0.078,0.078,0.0,0.0,39.0,0.0
John Gianelli,27,C,MIL,82,2327,290,11.7,9.5,0.069,0.069,0.069,0.431,37.1,29.7
Jim McMillian,29,SF,NYK,81,1977,134,12.5,13.4,0.081,0.081,0.115,0.2,42.4,23.0
Don Buse,27,PG,PHO,82,2547,76,12.5,5.2,0.076,0.076,0.0,0.0,45.4,0.0
Marvin Barnes,25,PF,"DET, BUF",60,1646,0,14.1,,"0.062, 0.071",0.069,0,0.0,24.4,0.0
Tom McMillen,25,C,ATL,68,1683,75,13.3,14.8,0.075,0.075,0.0,0.0,37.5,0.0
Lloyd Neal,27,PF,POR,61,1174,47,19.8,4.3,0.101,0.101,0.046,0.24,71.4,0.0
Dave Twardzik,27,PG,POR,75,1820,108,14.3,11.1,0.073,0.073,0.119,0.24,51.6,28.6
Allan Bristow,26,SF,SAS,82,1481,51,14.6,16.2,0.082,0.082,0.143,0.24,52.0,0.0
Kermit Washington,26,PF,"LAL, BOS",57,1617,0,19.3,,"0.067, 0.108",0.09,0.0,0.0,39.8,0.0
Jamaal Wilkes,24,SF,LAL,51,1490,108,16.1,10.1,0.072,0.072,0.168,0.143,39.5,24.0
Mark Olberding,21,PF,SAS,79,1773,152,12.1,16.4,0.068,0.068,0.144,0.24,43.1,34.6
Larry Wright,23,PG,WSB,70,1466,402,13.7,13.6,0.081,0.081,0.104,0.872,43.5,90.7
Mike Gale,27,SG,SAS,70,2091,201,13.3,9.8,0.074,0.074,0.086,0.24,46.9,20.6
Bob Carrington,24,SG,"NJN, IND",72,1653,0,12.1,,"0.038, 0.06",0.049,0,0.0,16.7,0.0
Gar Heard,29,PF,PHO,80,2099,62,12.9,11.1,0.079,0.079,0.0,0.0,47.2,0.0
Don Ford,25,PF,LAL,79,1945,10,11.6,-1.5,0.052,0.052,-0.025,0.143,28.5,0.0
Tree Rollins,22,C,ATL,80,1795,51,15.6,11.5,0.088,0.088,0.0,0.0,44.0,0.0
Wes Unseld,31,C,WSB,80,2644,677,14.4,14.5,0.085,0.085,0.11,0.872,45.6,95.9
Al Skinner,25,SG,"NJN, DET",77,1551,0,10.0,,"0.061, 0.048",0.049,0,0.0,21.8,0.0
Coby Dietrick,29,PF,SAS,79,1876,96,11.3,11.2,0.063,0.063,0.099,0.24,39.9,0.0
Mike Green,26,C,"SEA, SAS",72,1382,174,14.3,17.2,"0.087, 0.08",0.081,0.152,0.24,50.6,0.0
Bruce Seals,24,SF,SEA,73,1322,92,10.3,6.7,0.063,0.063,0.058,0.738,36.1,0.0
Eddie Jordan,23,PG,"CLE, NJN",73,1213,0,16.6,,"0.062, 0.076",0.072,0.0,0.0,25.3,0.0
John Brown,26,SF,ATL,75,1594,6,11.4,-19.6,0.064,0.064,0.0,0.0,32.0,0.0
Kent Benson,23,C,MIL,69,1288,103,13.2,7.1,0.078,0.078,0.052,0.431,41.9,22.4
Slick Watts,26,PG,"SEA, NOJ",71,1584,0,12.7,,"0.057, 0.072",0.065,0.0,0.0,33.5,0.0
Charles Johnson,28,SG,"GSW, WSB",71,1299,425,10.3,14.7,"0.066, 0.061",0.063,0.112,0.872,33.6,0.0
Larry Steele,28,SG,POR,65,1132,191,13.8,11.8,0.071,0.071,0.126,0.24,50.2,30.2
Ralph Simpson,28,SG,"DET, DEN",64,1323,225,8.1,11.8,"0.056, 0.047",0.052,0.093,0.506,26.7,0.0
Jim Cleamons,28,PG,NYK,79,2009,127,10.4,9.0,0.067,0.067,0.077,0.2,35.1,15.4
Toby Knight,22,SF,NYK,80,1169,48,12.2,9.6,0.079,0.079,0.082,0.2,41.4,0.0
Ernie Grunfeld,22,SG,MIL,73,1261,77,12.0,18.4,0.071,0.071,0.134,0.431,38.1,0.0
Bird Averitt,25,SG,"NJN, BUF",55,1085,0,11.5,,"0.037, 0.058",0.05,0,0.0,15.9,0.0
Tom Abernethy,23,SF,LAL,73,1317,12,15.6,11.5,0.069,0.069,0.192,0.143,37.9,0.0
Alvin Scott,22,SF,PHO,81,1538,37,12.3,15.1,0.075,0.075,0.0,0.0,44.8,0.0
Joe Bryant,23,PF,PHI,81,1236,122,12.6,12.6,0.076,0.076,0.091,0.614,51.0,55.9
Wally Walker,23,SF,"POR, SEA",77,1104,261,12.5,9.3,"0.049, 0.076",0.073,0.081,0.738,42.5,0.0
Paul Silas,34,PF,SEA,82,2172,605,10.2,10.0,0.062,0.062,0.087,0.738,35.5,64.2
Terry Furlow,23,SG,CLE,53,827,50,15.5,19.8,0.09,0.09,0.0,0.0,47.2,0.0
Larry McNeill,27,PF,"GSW, BUF",46,940,0,16.0,,"0.036, 0.081",0.072,0,0.0,25.1,0.0
Mack Calvin,30,PG,DEN,77,988,135,14.0,16.6,0.081,0.081,0.13,0.506,47.4,65.8
Dave Robisch,28,C,"IND, LAL",78,1277,47,12.6,25.5,"0.065, 0.056",0.059,0.425,0.143,28.9,0.0
Caldwell Jones,27,C,PHI,80,1636,301,11.3,11.8,0.068,0.068,0.086,0.614,45.6,52.8
Corky Calhoun,27,SF,POR,79,1370,109,10.8,11.4,0.055,0.055,0.122,0.24,38.9,29.3
Gus Gerard,24,SF,"BUF, DET",57,890,0,13.2,,"0.068, 0.063",0.064,0,0.0,28.0,0.0
Jim Brewer,26,PF,CLE,80,1798,9,10.5,-10.5,0.061,0.061,0.0,0.0,32.0,0.0
Mike Bratz,22,PG,PHO,80,933,9,9.5,-2.0,0.058,0.058,0.0,0.0,34.7,0.0
Tony Robertson,22,SG,ATL,63,929,12,10.6,2.1,0.06,0.06,0.0,0.0,30.0,0.0
Greg Ballard,23,SF,WSB,76,936,243,14.1,13.2,0.083,0.083,0.1,0.872,44.6,87.2
Lloyd Walton,24,PG,MIL,76,1264,124,11.3,14.6,0.067,0.067,0.106,0.431,36.0,45.7
Glen Gondrezick,22,SF,NYK,72,1017,70,10.1,13.2,0.065,0.065,0.113,0.2,34.1,0.0
Bo Ellis,23,PF,DEN,78,1213,170,9.1,9.6,0.053,0.053,0.075,0.506,31.0,37.9
Kenny Carr,22,PF,LAL,52,733,17,9.2,1.1,0.041,0.041,0.018,0.143,22.5,0.0
John Lambert,25,PF,CLE,76,1075,19,10.8,8.1,0.063,0.063,0.0,0.0,33.0,0.0
Tom LaGarde,22,C,DEN,77,868,77,8.2,9.5,0.048,0.048,0.075,0.506,28.1,0.0
Ted McClain,31,PG,"BUF, PHI",70,1020,31,9.3,11.9,"0.053, 0.056",0.054,0.086,0.614,25.8,0.0
Dennis Awtrey,29,C,PHO,81,1623,24,6.1,7.7,0.037,0.037,0.0,0.0,22.1,0.0
Dick Snyder,33,SG,CLE,58,660,3,12.0,-15.5,0.07,0.07,0.0,0.0,36.7,0.0
Bayard Forrest,23,C,PHO,64,887,3,12.2,25.9,0.074,0.074,0.0,0.0,44.3,0.0
Don Chaney,31,SG,"LAL, BOS",51,835,0,8.2,,"0.032, 0.046",0.044,0.0,0.0,17.9,0.0
T.R. Dunn,22,SG,POR,63,768,35,11.7,7.2,0.06,0.06,0.077,0.24,42.4,0.0
Wilson Washington,22,PF,"PHI, NJN",38,561,0,11.9,,"0.033, 0.054",0.046,0.0,0.0,18.2,0.0
Louie Nelson,26,SG,"KCK, NJN",33,406,0,14.0,,"0.015, 0.064",0.052,0,0.0,15.6,0.0
Fred Saunders,26,SF,"BOS, NOJ",56,643,0,11.8,,"0.023, 0.067",0.047,0,0.0,21.2,0.0
Scott Lloyd,25,C,"MIL, BUF",70,678,0,9.6,,"0.043, 0.048",0.047,0.0,0.0,17.3,0.0
Derrek Dickey,26,PF,"GSW, CHI",47,493,0,6.1,,"0.078, 0.033",0.054,0,0.0,27.7,0.0
Ernie DiGregorio,27,PG,"LAL, BOS",52,606,0,10.1,,"0.032, 0.057",0.045,0.0,0.0,20.0,0.0
Willie Norwood,30,SF,"DET, POR",35,611,44,6.6,10.0,"0.05, 0.034",0.041,0.107,0.24,23.6,0.0
Joe Hassett,22,SG,SEA,48,404,22,11.9,18.4,0.073,0.073,0.159,0.738,41.8,0.0
Joe Pace,24,C,WSB,49,438,52,13.7,19.7,0.081,0.081,0.15,0.872,43.5,0.0
Phil Walker,21,SG,WSB,40,384,17,9.0,-5.5,0.053,0.053,-0.042,0.872,28.5,0.0
Harvey Catchings,26,C,PHI,61,748,26,11.2,16.5,0.068,0.068,0.12,0.614,45.6,0.0
Phil Jackson,32,PF,NYK,63,654,50,8.1,7.8,0.052,0.052,0.067,0.2,27.2,0.0
Kevin Restani,26,PF,"MIL, KCK",54,547,0,8.7,,"0.064, 0.055",0.056,0.0,0.0,22.8,0.0
James Silas,28,PG,SAS,37,311,19,13.3,3.3,0.074,0.074,0.029,0.24,46.9,0.0
Greg Griffin,25,SF,PHO,36,422,25,6.8,8.1,0.041,0.041,0.0,0.0,24.5,0.0
Jim Eakins,31,C,"SAS, MIL",33,406,18,11.5,-1.0,"0.062, 0.068",0.065,-0.007,0.431,37.9,0.0
Robert Smith,22,PG,DEN,45,378,96,10.9,16.7,0.063,0.063,0.131,0.506,36.9,0.0
Zaid Abdul-Aziz,31,PF,"BOS, HOU",16,158,0,11.4,,"0.064, 0.058",0.059,0,0.0,0.0,0.0
Mike Dunleavy,23,PG,"PHI, HOU",15,119,0,15.7,,"0.105, 0.08",0.087,0.0,0.0,0.0,0.0
Al Fleming,23,SF,SEA,20,97,21,10.7,8.2,0.065,0.065,0.071,0.738,0.0,0.0
Jacky Dorsey,23,SF,"DEN, POR",11,88,0,14.4,,"0.054, 0.074",0.061,0.0,0.24,0.0,0.0
Jim Ard,29,C,"BOS, CHI",15,125,0,2.7,,"0.053, 0.015",0.018,0,0.0,0.0,0.0
Bob Bigelow,24,SF,"KCK, BOS",5,24,0,0.6,,"0.136, 0.003",0.03,0,0.0,0.0,0.0
Glenn Hansen,25,SG,"CHI, KCK",5,13,0,-10.9,,"-0.157, -0.069",-0.104,0,0.0,0.0,0.0
