Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Dan Majerle,27,SG,PHO,82,3199,15.4,13.5,0.08,0.08,0.088,0.664,60.5,58.4
Dale Ellis,32,SG,SAS,82,2731,15.0,10.5,0.085,0.085,0.079,0.386,50.8,30.5
Mark Price,28,PG,CLE,75,2380,22.1,13.8,0.11,0.11,0.108,0.231,72.5,24.9
Larry Nance,33,PF,CLE,77,2753,19.8,20.6,0.099,0.099,0.161,0.231,65.2,37.2
John Stockton,30,PG,UTA,82,2863,21.3,18.6,0.132,0.132,0.206,0.222,75.6,45.7
Sedale Threatt,31,PG,LAL,82,2893,16.5,15.9,0.087,0.087,0.179,0.222,41.4,39.7
Dell Curry,28,SG,CHH,80,2094,16.0,13.9,0.087,0.087,0.125,0.323,46.7,40.4
James Worthy,31,SF,LAL,82,2359,15.6,9.7,0.082,0.082,0.109,0.222,39.0,24.2
Sean Elliott,24,SF,SAS,70,2604,15.5,13.4,0.088,0.088,0.101,0.386,52.6,39.0
Mark Jackson,27,PG,LAC,82,3117,16.6,16.9,0.093,0.093,0.215,0.222,46.5,47.7
Eddie Johnson,33,SF,SEA,82,1869,17.1,11.0,0.083,0.083,0.071,0.565,55.7,40.1
Kendall Gill,24,SG,CHH,69,2430,14.0,13.3,0.076,0.076,0.119,0.323,40.8,38.4
Rik Smits,26,C,IND,81,2072,14.8,23.1,0.088,0.088,0.323,0.125,44.0,40.4
Ken Norman,28,SF,LAC,76,2477,15.7,13.5,0.088,0.088,0.172,0.222,44.0,38.2
Xavier McDaniel,29,PF,BOS,82,2215,16.3,9.7,0.094,0.094,0.103,0.125,55.0,12.9
Gary Payton,24,PG,SEA,82,2548,17.0,12.7,0.082,0.082,0.082,0.565,55.0,46.3
Kevin Gamble,27,SF,BOS,82,2541,15.1,15.0,0.087,0.087,0.16,0.125,50.9,20.0
Chris Morris,27,SF,NJN,77,2302,17.8,23.7,0.095,0.095,0.313,0.222,49.8,69.5
Mookie Blaylock,25,PG,ATL,80,2820,17.1,8.7,0.09,0.09,0.235,0.0,47.2,0.0
Rod Strickland,26,SG,POR,78,2474,18.0,17.6,0.106,0.106,0.272,0.125,65.9,34.0
Kenny Smith,27,PG,HOU,82,2422,17.1,14.8,0.103,0.103,0.12,0.412,69.1,49.4
A.C. Green,29,PF,LAL,82,2819,16.3,13.0,0.086,0.086,0.147,0.222,40.9,32.6
Vlade Divac,24,C,LAL,82,2525,17.1,23.8,0.09,0.09,0.268,0.222,42.8,59.5
Sam Perkins,31,PF,"LAL, SEA",79,2351,16.9,17.5,"0.085, 0.082",0.084,"0.0, 0.113",0.565,46.0,63.8
Derrick McKey,26,SF,SEA,77,2439,15.0,14.4,0.073,0.073,0.093,0.565,49.0,52.5
Stacey Augmon,24,SG,ATL,73,2112,15.2,11.9,0.08,0.08,0.321,0.0,41.9,0.0
Horace Grant,27,PF,CHI,77,2745,17.5,17.0,0.097,0.097,0.118,0.991,67.4,116.9
B.J. Armstrong,25,PG,CHI,82,2492,14.7,13.2,0.081,0.081,0.092,0.991,56.3,91.2
Charles Smith,27,SF,NYK,81,2172,14.9,12.3,0.101,0.101,0.114,0.611,73.9,69.7
Robert Parish,39,C,BOS,79,2146,19.2,18.4,0.111,0.111,0.196,0.125,64.9,24.5
Vernon Maxwell,27,SG,HOU,71,2251,13.4,11.7,0.081,0.081,0.095,0.412,54.4,39.1
Clyde Drexler,30,SG,POR,49,1671,20.7,21.1,0.122,0.122,0.327,0.125,75.9,40.9
Tyrone Corbin,30,SF,UTA,82,2555,14.4,14.4,0.089,0.089,0.159,0.222,51.0,35.3
Cedric Ceballos,23,SF,PHO,74,1607,21.0,21.5,0.109,0.109,0.141,0.664,82.4,93.6
Craig Ehlo,31,SG,CLE,82,2559,14.2,11.3,0.071,0.071,0.089,0.231,46.8,20.6
Danny Ainge,33,SG,PHO,80,2163,14.3,10.3,0.074,0.074,0.067,0.664,55.9,44.5
Antoine Carr,31,PF,SAS,71,1947,16.1,16.4,0.091,0.091,0.124,0.386,54.4,47.9
Otis Thorpe,30,PF,HOU,72,2357,14.6,17.8,0.088,0.088,0.144,0.412,59.0,59.3
Tom Chambers,33,PF,PHO,73,1723,14.7,9.9,0.076,0.076,0.065,0.664,57.5,43.2
Gerald Wilkins,29,SF,CLE,80,2079,12.9,12.3,0.064,0.064,0.096,0.231,42.2,22.2
Dee Brown,24,PG,BOS,80,2254,17.2,10.6,0.099,0.099,0.113,0.125,57.9,14.1
Stanley Roberts,22,C,LAC,77,1816,14.7,10.3,0.082,0.082,0.131,0.222,41.0,29.1
Duane Ferrell,27,SF,ATL,82,1736,13.7,16.8,0.072,0.072,0.453,0.0,37.7,0.0
Anthony Mason,26,PF,NYK,81,2482,12.9,16.2,0.088,0.088,0.15,0.611,64.4,91.6
Muggsy Bogues,28,PG,CHH,81,2833,14.5,14.3,0.079,0.079,0.128,0.323,42.4,41.3
Robert Horry,22,SF,HOU,79,2330,12.1,13.5,0.073,0.073,0.109,0.412,49.0,44.9
Byron Scott,31,SG,LAL,58,1677,14.4,13.3,0.076,0.076,0.15,0.222,36.2,33.3
Kevin Johnson,26,PG,PHO,49,1643,18.1,16.2,0.094,0.094,0.106,0.664,71.1,70.4
J.R. Reid,24,PF,"CHH, SAS",83,1887,12.6,15.0,"0.067, 0.071",0.07,"0.0, 0.113",0.386,41.1,43.6
Pooh Richardson,26,PG,IND,74,2396,14.5,10.5,0.086,0.086,0.147,0.125,43.0,0.0
Johnny Newman,29,SF,CHH,64,1471,15.5,12.9,0.084,0.084,0.116,0.323,45.1,37.5
Kevin McHale,35,PF,BOS,71,1656,14.4,27.4,0.083,0.083,0.292,0.125,48.6,36.5
Richard Dumas,23,SF,PHO,48,1320,18.6,16.5,0.096,0.096,0.108,0.664,72.6,71.7
Loy Vaught,24,PF,LAC,79,1653,16.0,12.8,0.089,0.089,0.163,0.222,44.5,0.0
Hot Rod Williams,30,C,CLE,67,2055,13.7,12.1,0.068,0.068,0.095,0.231,44.8,21.9
Kevin Duckworth,28,C,POR,74,1762,11.4,3.4,0.067,0.067,0.053,0.125,41.7,0.0
Dale Davis,23,PF,IND,82,2264,16.3,10.1,0.096,0.096,0.141,0.125,48.0,17.6
Terrell Brandon,22,PG,CLE,82,1622,16.7,13.3,0.083,0.083,0.104,0.231,54.7,24.0
Sam Bowie,31,C,NJN,79,2092,13.2,7.5,0.07,0.07,0.099,0.222,36.7,0.0
Vern Fleming,30,PG,IND,75,1503,15.7,8.7,0.093,0.093,0.122,0.125,46.5,0.0
Mario Elie,29,SF,POR,82,1757,14.2,15.3,0.084,0.084,0.237,0.125,52.2,0.0
Lloyd Daniels,25,SG,SAS,77,1573,12.9,9.3,0.073,0.073,0.07,0.386,43.7,0.0
Orlando Woolridge,33,SF,"DET, MIL",58,1555,14.1,,"0.071, 0.07",0.071,0,0.0,33.2,0.0
Jay Humphries,30,SG,UTA,78,2034,10.5,8.3,0.065,0.065,0.092,0.222,37.2,20.4
Jerome Kersey,30,SF,POR,65,1719,13.7,24.4,0.081,0.081,0.378,0.125,50.4,0.0
Buck Williams,32,PF,POR,82,2498,11.9,11.2,0.07,0.07,0.173,0.125,43.5,21.6
Rumeal Robinson,26,PG,NJN,80,1585,13.7,10.0,0.073,0.073,0.132,0.222,38.3,29.3
David Benoit,24,SF,UTA,82,1712,11.3,9.1,0.07,0.07,0.101,0.222,40.1,22.4
Avery Johnson,27,PG,SAS,75,2030,15.8,13.2,0.089,0.089,0.1,0.386,53.2,38.6
Paul Graham,25,SG,ATL,80,1508,12.7,6.1,0.067,0.067,0.164,0.0,35.1,0.0
Sherman Douglas,26,PG,BOS,79,1932,13.5,12.8,0.078,0.078,0.136,0.125,45.6,17.0
Alvin Robertson,30,SG,"MIL, DET",69,2006,12.7,,"0.067, 0.067",0.067,0,0.0,27.1,0.0
Elden Campbell,24,PF,LAL,79,1551,14.2,13.0,0.075,0.075,0.147,0.222,35.7,32.6
Carl Herrera,26,PF,HOU,81,1800,13.1,6.4,0.079,0.079,0.052,0.412,53.0,21.4
Doc Rivers,31,PG,NYK,77,1886,14.6,15.2,0.099,0.099,0.141,0.611,72.5,86.2
Sam Mitchell,29,SF,IND,81,1402,11.9,9.3,0.07,0.07,0.13,0.125,35.0,0.0
Rolando Blackman,33,SG,NYK,60,1434,10.6,3.6,0.072,0.072,0.033,0.611,52.7,20.2
Alaa Abdelnaby,24,PF,"MIL, BOS",75,1311,13.4,3.2,"0.059, 0.077",0.074,0.034,0.125,41.1,0.0
Matt Bullard,25,PF,HOU,79,1356,13.6,14.2,0.082,0.082,0.115,0.412,55.0,47.4
Danny Ferry,26,PF,CLE,76,1461,14.0,13.3,0.07,0.07,0.104,0.231,46.1,24.0
George McCloud,25,SF,IND,78,1500,11.2,8.4,0.066,0.066,0.117,0.125,33.0,0.0
Charles Oakley,29,PF,NYK,82,2230,12.6,13.7,0.086,0.086,0.127,0.611,63.0,77.6
Nate McMillan,28,PG,SEA,73,1977,15.1,15.3,0.073,0.073,0.098,0.565,49.0,55.4
Vinny Del Negro,26,PG,SAS,73,1526,13.9,15.8,0.079,0.079,0.119,0.386,47.2,45.9
Adam Keefe,22,PF,ATL,82,1549,13.6,14.9,0.072,0.072,0.402,0.0,37.7,0.0
Dana Barros,25,PG,SEA,69,1243,15.0,12.8,0.073,0.073,0.082,0.565,49.0,46.3
Scott Brooks,27,PG,HOU,82,1516,14.1,8.3,0.085,0.085,0.067,0.412,57.0,27.6
Larry Krystkowiak,28,PF,UTA,71,1362,11.7,-6.6,0.072,0.072,-0.073,0.222,41.3,0.0
Kenny Gattison,28,PF,CHH,75,1475,12.5,11.1,0.068,0.068,0.1,0.323,36.5,32.3
Michael Cage,31,C,SEA,82,2156,13.2,12.3,0.064,0.064,0.079,0.565,42.9,44.6
John Williams,26,SF,LAC,74,1638,10.5,1.9,0.059,0.059,0.024,0.222,29.5,0.0
Gary Grant,27,PG,LAC,74,1624,11.7,4.6,0.065,0.065,0.058,0.222,32.5,12.9
Mark Bryant,27,C,POR,80,1396,11.2,11.8,0.066,0.066,0.183,0.125,41.1,0.0
Mike Brown,29,C,UTA,82,1551,9.4,10.2,0.058,0.058,0.113,0.222,33.2,0.0
Greg Anthony,25,PG,NYK,70,1699,13.7,12.7,0.093,0.093,0.118,0.611,68.1,72.1
Mike Sanders,32,SF,CLE,53,1189,11.8,11.2,0.059,0.059,0.088,0.231,38.9,20.3
Rick Fox,23,SF,BOS,71,1082,14.7,7.7,0.085,0.085,0.082,0.125,49.7,0.0
Tony Campbell,30,SF,NYK,58,1062,11.6,8.8,0.079,0.079,0.082,0.611,57.8,0.0
David Wingate,29,SF,CHH,72,1471,11.5,8.4,0.062,0.062,0.075,0.323,33.3,24.2
Mark West,32,C,PHO,82,1558,11.4,10.7,0.059,0.059,0.07,0.664,44.6,46.5
Rafael Addison,28,SF,NJN,68,1164,8.4,9.1,0.045,0.045,0.12,0.222,23.6,0.0
Scott Williams,24,PF,CHI,71,1369,14.6,12.2,0.081,0.081,0.085,0.991,56.3,84.2
Vincent Askew,26,SG,"SAC, SEA",73,1129,13.4,20.9,"0.049, 0.065",0.063,0.134,0.565,40.1,0.0
Stacey King,26,C,CHI,76,1059,12.8,11.0,0.071,0.071,0.076,0.991,49.3,75.3
Chucky Brown,24,SF,NJN,77,1186,11.2,14.1,0.06,0.06,0.187,0.222,31.4,0.0
Winston Garland,28,PG,HOU,66,1004,12.2,10.1,0.073,0.073,0.082,0.412,49.0,33.8
Trent Tucker,33,SG,CHI,69,909,14.1,9.8,0.078,0.078,0.068,0.991,54.2,67.4
Bill Cartwright,35,C,CHI,63,1253,8.3,11.5,0.046,0.046,0.08,0.991,32.0,79.3
Kenny Williams,23,SF,IND,57,844,17.7,10.0,0.105,0.105,0.14,0.125,52.5,0.0
Sleepy Floyd,32,PG,HOU,52,867,12.1,4.6,0.073,0.073,0.037,0.412,49.0,0.0
Travis Mays,24,PG,ATL,49,787,10.1,0.9,0.053,0.053,0.024,0.0,27.8,0.0
Will Perdue,27,C,CHI,72,998,14.8,9.5,0.082,0.082,0.066,0.991,57.0,65.4
Frank Johnson,34,PG,PHO,77,1122,10.8,12.5,0.056,0.056,0.082,0.664,42.3,54.4
Malik Sealy,22,SF,IND,58,672,12.7,-4.6,0.075,0.075,-0.064,0.125,37.5,0.0
Tony Smith,24,SG,LAL,55,752,15.2,12.6,0.08,0.08,0.142,0.222,38.1,0.0
James Edwards,37,C,LAL,52,617,11.2,11.0,0.059,0.059,0.124,0.222,28.1,0.0
Gerald Glass,25,SF,"MIN, DET",60,848,12.9,,"0.024, 0.068",0.065,0,0.0,31.3,0.0
Negele Knight,25,PG,PHO,52,888,8.9,18.4,0.046,0.046,0.12,0.664,34.8,0.0
Oliver Miller,22,C,PHO,56,1069,12.7,17.0,0.066,0.066,0.111,0.664,49.9,73.7
Rick Mahorn,34,PF,NJN,74,1077,10.3,6.0,0.055,0.055,0.079,0.222,28.8,0.0
Tim Legler,26,SG,"UTA, DAL",33,635,13.3,,"0.03, 0.064",0.061,0.0,0.0,9.4,0.0
Tony Bennett,23,PG,CHH,75,857,9.3,13.1,0.05,0.05,0.118,0.323,26.8,0.0
Jon Koncak,29,C,ATL,78,1975,9.2,6.2,0.048,0.048,0.167,0.0,25.2,0.0
Hubert Davis,22,SG,NYK,50,815,8.7,8.8,0.059,0.059,0.082,0.611,43.2,0.0
Morlon Wiley,26,PG,"ATL, DAL",58,995,10.3,,"0.049, 0.05",0.05,0.0,0.0,14.9,0.0
Joe Kleine,31,C,BOS,78,1129,9.6,8.1,0.055,0.055,0.086,0.125,32.2,0.0
Kiki Vandeweghe,34,SF,LAC,41,494,13.8,5.7,0.077,0.077,0.072,0.222,38.5,0.0
Tom Hammonds,25,PF,"CHH, DEN",54,713,10.3,,"0.045, 0.06",0.055,0.0,0.0,25.6,0.0
John Paxson,32,PG,CHI,59,1030,9.3,12.6,0.051,0.051,0.088,0.991,35.4,87.2
LaSalle Thompson,31,C,IND,63,730,10.7,8.0,0.063,0.063,0.112,0.125,31.5,0.0
John Battle,30,SG,CLE,41,497,11.1,-20.0,0.055,0.055,-0.157,0.231,36.2,0.0
Bernard King,36,SF,NJN,32,430,15.7,8.6,0.084,0.084,0.114,0.222,44.0,0.0
Rodney McCray,31,SF,CHI,64,1019,7.6,2.4,0.042,0.042,0.017,0.991,29.2,0.0
Steve Henson,24,PG,ATL,53,719,11.3,9.1,0.06,0.06,0.245,0.0,31.4,0.0
Andre Spencer,28,SF,"ATL, GSW",20,422,13.5,,"-0.046, 0.059",0.043,0.0,0.0,17.2,0.0
Willie Anderson,26,SG,SAS,38,560,8.7,14.2,0.049,0.049,0.107,0.386,29.3,41.3
Mark Eaton,36,C,UTA,64,1104,8.7,13.6,0.054,0.054,0.151,0.222,30.9,33.5
Kurt Rambis,34,PF,"PHO, SAC",72,822,11.6,,"0.024, 0.064",0.061,0.0,0.0,19.4,0.0
Gerald Paddio,27,SF,SEA,41,307,16.3,18.2,0.079,0.079,0.117,0.565,53.0,0.0
Herb Williams,34,C,NYK,55,571,10.1,7.7,0.069,0.069,0.071,0.611,50.5,0.0
Duane Cooper,23,PG,LAL,65,645,7.6,-25.8,0.04,0.04,-0.291,0.222,19.0,0.0
David Wood,28,PF,SAS,64,598,8.7,6.3,0.049,0.049,0.048,0.386,29.3,0.0
Jerrod Mustaf,23,PF,PHO,32,336,12.7,23.3,0.066,0.066,0.152,0.664,49.9,0.0
Doug Christie,22,SG,LAL,23,332,12.4,7.5,0.065,0.065,0.085,0.222,30.9,0.0
Steve Kerr,27,SG,"CLE, ORL",52,481,8.6,,"0.087, 0.048",0.052,0.0,0.0,27.2,0.0
Jaren Jackson,25,SG,LAC,34,350,11.3,6.7,0.063,0.063,0.085,0.222,31.5,0.0
Isaac Austin,23,C,UTA,46,306,11.4,28.5,0.071,0.071,0.316,0.222,40.7,0.0
Maurice Cheeks,36,PG,NJN,35,510,13.9,12.1,0.074,0.074,0.16,0.222,38.8,0.0
Greg Foster,24,PF,"WSB, ATL",43,298,13.1,29.4,"0.049, 0.069",0.064,0.792,0.0,30.8,0.0
Tate George,24,PG,NJN,48,380,7.9,10.6,0.042,0.042,0.14,0.222,22.0,0.0
Elmore Spencer,23,C,LAC,44,280,9.7,-11.9,0.054,0.054,-0.151,0.222,27.0,0.0
John Crotty,23,PG,UTA,40,243,13.2,79.8,0.082,0.082,0.884,0.222,47.0,0.0
Mark Randall,25,PF,"MIN, DET",37,248,12.6,,"-0.058, 0.067",0.06,0,0.0,30.2,0.0
Mike Gminski,33,C,CHH,34,251,14.1,12.3,0.076,0.076,0.11,0.323,40.8,0.0
Bobby Phills,23,SG,CLE,31,139,14.2,5.2,0.071,0.071,0.041,0.231,0.0,0.0
Sidney Green,32,PF,"SAS, CHH",39,329,9.3,7.5,"0.071, 0.05",0.058,"0.0, 0.067",0.323,32.9,0.0
Kevin Lynch,24,SG,CHH,40,324,7.6,10.6,0.041,0.041,0.095,0.323,22.0,0.0
Larry Smith,35,PF,SAS,66,833,7.1,12.6,0.04,0.04,0.095,0.386,23.9,0.0
Darrell Walker,31,PG,"DET, CHI",37,511,8.9,8.1,"0.001, 0.049",0.037,0.056,0.991,25.9,0.0
Lester Conner,33,PG,LAC,31,422,11.3,20.2,0.063,0.063,0.257,0.222,31.5,0.0
Ed Nealy,32,PF,"GSW, CHI",41,308,10.9,,"0.032, 0.06",0.04,0.0,0.991,20.9,0.0
Henry James,27,PF,"SAC, UTA",10,88,14.6,,"0.096, 0.09",0.095,0.0,0.222,0.0,0.0
Steve Scheffler,25,C,SEA,29,166,13.1,36.6,0.063,0.063,0.235,0.565,0.0,0.0
Mark Acres,30,C,"HOU, WSB",18,269,9.8,,"-0.004, 0.058",0.037,0.0,0.0,9.5,0.0
Joe Wolf,28,C,"BOS, POR",23,165,12.9,8.3,"-0.027, 0.076",0.067,"0.0, 0.128",0.125,0.0,0.0
Jay Guidinger,23,C,CLE,32,215,9.6,-5.1,0.048,0.048,-0.04,0.231,31.6,0.0
Greg Dreiling,30,C,IND,43,239,5.0,32.4,0.03,0.03,0.453,0.125,15.0,0.0
Chris Corchiani,24,PG,"ORL, WSB",10,105,19.5,,"0.082, 0.116",0.085,0,0.0,0.0,0.0
Alex Stivrins,30,PF,"PHO, LAC, MIL, ATL",19,76,18.8,,"0.075, -0.18, 0.054, 0.099",0.065,"0.0, 0.0, 0.0",0.0,0.0,0.0
Lorenzo Williams,23,PF,"CHH, ORL, BOS",27,179,12.1,39.2,"0.031, 0.018, 0.07",0.061,"0.0, 0.417",0.125,0.0,0.0
Joe Courtney,23,PF,"CHI, GSW",12,104,10.3,,"0.031, 0.045",0.039,0.0,0.0,0.0,0.0
Randy Breuer,32,C,ATL,12,107,11.1,4.0,0.058,0.058,0.108,0.0,0.0,0.0
Tree Rollins,37,C,HOU,42,247,5.2,3.2,0.031,0.031,0.026,0.412,20.8,0.0
Terry Cummings,31,PF,SAS,8,76,7.9,12.3,0.045,0.045,0.093,0.386,0.0,35.9
Eric Anderson,22,PF,NYK,16,44,11.3,-3.5,0.077,0.077,-0.032,0.611,0.0,0.0
James Donaldson,35,C,UTA,6,94,10.7,-7.3,0.066,0.066,-0.081,0.222,0.0,0.0
Alan Ogg,25,C,"MIL, WSB",6,29,67.9,,"0.048, 0.402",0.225,0,0.0,0.0,0.0
Dan O'Sullivan,24,C,"NJN, MIL",6,17,30.3,,"0.109, 0.15",0.129,0.0,0.0,0.0,0.0
Dwayne Schintzius,24,C,NJN,5,35,12.5,10.7,0.067,0.067,0.142,0.222,0.0,31.5
Terry Teagle,32,SG,HOU,2,25,2.1,-12.5,0.013,0.013,-0.101,0.412,0.0,0.0
