Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Eddie Jones,34,SG,MEM,75,2437,14.7,16.6,0.078,0.078,0.275,0.0,46.6,0.0
T.J. Ford,22,PG,MIL,72,2557,13.1,13.9,0.078,0.078,0.143,0.111,38.1,15.9
Ruben Patterson,30,SG,"POR, DEN",71,1792,15.4,10.2,"0.08, 0.075",0.078,0.152,0.111,27.7,0.0
Ronald Murray,26,SG,"SEA, CLE",76,2112,11.9,7.8,"0.048, 0.067",0.055,0.067,0.447,28.0,0.0
Drew Gooden,24,PF,CLE,79,2174,17.6,16.4,0.098,0.098,0.14,0.447,59.8,62.6
Shane Battier,27,SF,MEM,81,2839,14.7,6.8,0.078,0.078,0.113,0.0,46.6,0.0
Bobby Jackson,32,PG,MEM,71,1775,14.6,2.7,0.077,0.077,0.045,0.0,46.0,0.0
Eddie House,27,PG,PHO,81,1421,15.2,4.6,0.092,0.092,0.039,0.525,60.6,20.5
Michael Finley,32,SG,SAS,77,2038,12.7,13.1,0.062,0.062,0.096,0.447,47.6,42.9
Kevin Martin,22,SG,SAC,72,1913,14.8,17.0,0.085,0.085,0.163,0.2,45.6,32.6
Andrew Bogut,21,PF,MIL,82,2348,15.2,8.3,0.091,0.091,0.085,0.111,44.4,9.4
Antonio Daniels,30,SG,WAS,80,2283,13.7,15.2,0.072,0.072,0.162,0.2,36.9,32.4
Udonis Haslem,25,PF,MIA,81,2491,13.7,11.5,0.067,0.067,0.098,0.881,42.5,86.3
Earl Boykins,29,PG,DEN,60,1542,15.7,11.2,0.076,0.076,0.166,0.111,40.8,18.4
Jamaal Magloire,27,C,MIL,82,2465,11.1,14.7,0.066,0.066,0.151,0.111,32.2,16.8
Donyell Marshall,32,PF,CLE,81,2077,13.4,15.2,0.075,0.075,0.13,0.447,45.8,58.1
Kenny Thomas,28,PF,SAC,82,2293,15.0,10.5,0.086,0.086,0.101,0.2,46.2,20.2
Leandro Barbosa,23,SG,PHO,57,1592,15.1,13.6,0.091,0.091,0.116,0.525,60.0,60.9
Jason Williams,30,PG,MIA,59,1874,15.0,10.9,0.074,0.074,0.093,0.881,46.9,81.9
Kenyon Martin,28,PF,DEN,56,1546,16.7,10.8,0.081,0.081,0.16,0.111,43.5,0.0
Marcus Camby,31,C,DEN,56,1857,19.9,15.9,0.097,0.097,0.236,0.111,52.1,26.2
Jerry Stackhouse,31,SG,DAL,55,1525,14.5,12.6,0.069,0.069,0.09,0.726,50.5,65.3
Bonzi Wells,29,SG,SAC,52,1684,16.6,24.1,0.096,0.096,0.232,0.2,51.6,46.4
Mo Williams,23,PG,MIL,58,1531,15.0,11.3,0.09,0.09,0.116,0.111,43.9,0.0
James Jones,25,SF,PHO,75,1772,13.2,9.5,0.08,0.08,0.081,0.525,52.7,42.5
Anthony Johnson,31,PG,IND,75,1981,14.2,19.6,0.071,0.071,0.236,0.2,35.5,47.2
Chucky Atkins,31,PG,"WAS, MEM",71,1713,14.1,10.2,"0.055, 0.075",0.067,"0.0, 0.169",0.0,38.3,0.0
Fred Jones,26,SG,IND,68,1837,11.0,11.8,0.055,0.055,0.142,0.2,27.5,28.4
Chris Duhon,23,PG,CHI,74,2155,12.9,7.9,0.075,0.075,0.085,0.2,37.5,17.0
Brian Cook,25,PF,LAL,81,1535,15.6,18.3,0.089,0.089,0.19,0.273,48.9,0.0
Antonio McDyess,31,PF,DET,82,1733,15.5,17.9,0.078,0.078,0.128,0.573,60.8,73.3
Marquis Daniels,25,SG,DAL,62,1766,14.9,11.7,0.071,0.071,0.084,0.726,52.0,61.0
Gary Payton,37,PG,MIA,81,2305,10.7,8.6,0.053,0.053,0.073,0.881,33.6,64.3
Chris Wilcox,23,PF,"LAC, SEA",77,1529,20.4,,"0.067, 0.087",0.075,0.0,0.0,37.9,0.0
Earl Watson,26,PG,"DEN, SEA",70,1578,17.3,,"0.062, 0.074",0.066,0.0,0.0,32.7,0.0
Keith Bogans,25,SF,"CHA, HOU",72,1912,9.3,,"0.059, 0.042",0.051,0,0.0,18.1,0.0
Bruce Bowen,34,SF,SAS,82,2755,9.1,7.9,0.044,0.044,0.058,0.447,33.8,25.9
Ben Wallace,31,C,DET,82,2890,17.5,12.4,0.088,0.088,0.089,0.573,68.6,51.0
Danny Granger,22,SF,IND,78,1765,14.7,15.4,0.073,0.073,0.186,0.2,36.5,37.2
Marcus Banks,24,PG,"BOS, MIN",58,1497,14.5,,"0.045, 0.069",0.062,0,0.0,24.7,0.0
Brendan Haywood,26,C,WAS,79,1879,13.8,12.4,0.073,0.073,0.132,0.2,37.4,26.4
Corey Maggette,26,SF,LAC,32,943,18.9,20.9,0.096,0.096,0.163,0.475,55.0,77.4
Larry Hughes,27,SG,CLE,36,1281,14.0,9.2,0.078,0.078,0.079,0.447,47.6,35.3
Devin Harris,22,PG,DAL,56,1275,17.4,11.7,0.083,0.083,0.084,0.726,60.8,61.0
Damon Jones,29,PG,CLE,82,2089,9.3,4.3,0.052,0.052,0.037,0.447,31.7,16.5
Clifford Robinson,39,PF,NJN,80,1863,9.6,3.7,0.065,0.065,0.038,0.347,38.9,13.2
Kwame Brown,23,C,LAL,72,1978,11.7,15.3,0.067,0.067,0.159,0.273,36.8,43.4
Mike Sweetney,23,C,CHI,66,1222,13.9,14.8,0.08,0.08,0.159,0.2,40.0,31.8
Alonzo Mourning,35,C,MIA,65,1302,19.4,17.5,0.095,0.095,0.149,0.881,60.2,131.3
Charlie Bell,26,SG,MIL,59,1283,14.7,10.9,0.088,0.088,0.112,0.111,42.9,12.4
Nazr Mohammed,28,C,SAS,80,1389,15.0,21.9,0.073,0.073,0.16,0.447,56.1,0.0
Greg Buckner,29,SG,DEN,73,1758,11.4,14.2,0.055,0.055,0.211,0.111,29.5,23.4
Jared Jeffries,24,PF,WAS,77,1951,11.6,8.8,0.061,0.061,0.094,0.2,31.2,18.8
James Posey,29,SF,MIA,67,1914,9.8,11.5,0.048,0.048,0.098,0.881,30.4,86.3
Keith Van Horn,30,SF,DAL,53,1090,13.8,5.8,0.066,0.066,0.042,0.726,48.3,30.5
Erick Dampier,30,C,DAL,82,1934,13.9,13.9,0.066,0.066,0.099,0.726,48.3,71.9
Kurt Thomas,33,C,PHO,53,1411,13.1,1.0,0.079,0.079,0.009,0.525,52.1,0.0
Lorenzen Wright,30,C,MEM,78,1689,12.2,18.3,0.065,0.065,0.303,0.0,38.9,0.0
Carlos Arroyo,26,SG,"DET, ORL",77,1194,18.8,,"0.063, 0.078",0.068,0.0,0.0,43.9,0.0
Devean George,28,SF,LAL,71,1542,11.3,10.8,0.065,0.065,0.112,0.273,35.7,30.6
Brent Barry,34,SG,SAS,74,1259,14.8,15.6,0.072,0.072,0.114,0.447,55.3,51.0
Tyson Chandler,23,C,CHI,79,2121,12.2,3.1,0.071,0.071,0.033,0.2,35.5,6.6
Marc Jackson,31,C,"NJN, NOK",64,1027,13.9,,"0.073, 0.067",0.07,0.0,0.0,38.3,0.0
Austin Croshere,30,PF,IND,50,1148,15.2,9.9,0.076,0.076,0.119,0.2,38.0,23.8
Maurice Evans,27,SG,DET,80,1139,14.0,22.6,0.07,0.07,0.162,0.573,54.6,92.8
Eric Snow,32,PG,CLE,82,2351,8.1,8.2,0.045,0.045,0.07,0.447,27.4,31.3
Jamaal Tinsley,27,PG,IND,42,1122,12.1,3.5,0.06,0.06,0.042,0.2,30.0,0.0
David Harrison,23,C,IND,67,1034,11.8,0.8,0.059,0.059,0.01,0.2,29.5,0.0
Dan Gadzuric,27,C,MIL,74,885,17.2,51.7,0.103,0.103,0.53,0.111,50.3,0.0
Joe Smith,30,PF,MIL,44,887,16.1,14.2,0.096,0.096,0.146,0.111,46.8,16.2
Reggie Evans,25,PF,"SEA, DEN",67,1393,9.2,11.3,"0.064, 0.045",0.057,0.168,0.111,26.1,0.0
Jeff Foster,29,C,IND,63,1581,15.1,13.8,0.075,0.075,0.166,0.2,37.5,0.0
Nick Van Exel,34,PG,SAS,65,986,11.0,5.7,0.053,0.053,0.042,0.447,40.7,18.8
DerMarr Johnson,25,SG,DEN,58,924,11.7,4.0,0.057,0.057,0.059,0.111,30.6,0.0
Francisco Elson,29,C,DEN,72,1579,10.1,4.9,0.049,0.049,0.073,0.111,26.3,0.0
Shaun Livingston,20,PG,LAC,61,1525,10.2,13.2,0.052,0.052,0.103,0.475,29.8,48.9
Derek Anderson,31,SG,"HOU, MIA",43,1047,8.7,8.8,"0.057, 0.043",0.05,0.075,0.881,25.6,0.0
Othella Harrington,32,C,CHI,72,824,11.1,-4.9,0.064,0.064,-0.053,0.2,32.0,0.0
Luke Walton,25,SF,LAL,69,1333,11.6,12.7,0.066,0.066,0.132,0.273,36.2,36.0
Etan Thomas,27,C,WAS,71,1121,13.6,22.4,0.072,0.072,0.239,0.2,36.9,0.0
Justin Reed,24,SF,"BOS, MIN",72,997,9.8,,"0.016, 0.047",0.033,0,0.0,13.4,0.0
Robert Horry,35,PF,SAS,63,1182,13.5,12.5,0.065,0.065,0.091,0.447,49.9,40.7
Quinton Ross,24,SF,LAC,67,1515,7.4,11.1,0.037,0.037,0.087,0.475,21.2,41.3
Tim Thomas,28,PF,"CHI, PHO",29,666,12.4,16.7,"0.049, 0.075",0.072,"0.0, 0.142",0.525,46.8,74.6
Dahntay Jones,25,SF,MEM,71,967,8.0,14.5,0.042,0.042,0.24,0.0,25.1,0.0
Hakim Warrick,23,PF,MEM,68,724,11.0,6.4,0.058,0.058,0.106,0.0,34.7,0.0
Beno Udrih,23,PG,SAS,54,586,15.3,8.1,0.074,0.074,0.059,0.447,56.8,0.0
Jannero Pargo,26,PG,CHI,57,646,9.9,27.8,0.057,0.057,0.299,0.2,28.5,0.0
Jacque Vaughn,30,SG,NJN,80,1234,7.5,2.8,0.051,0.051,0.029,0.347,30.5,10.1
Malik Allen,27,PF,CHI,54,701,11.5,6.1,0.067,0.067,0.066,0.2,33.5,13.2
Trevor Ariza,20,SF,"NYK, ORL",57,999,15.8,,"0.049, 0.065",0.055,0,0.0,19.2,0.0
Jake Tsakalidis,26,C,MEM,51,732,17.3,4.2,0.091,0.091,0.07,0.0,54.4,0.0
Jason Collins,27,C,NJN,71,1895,5.5,3.0,0.037,0.037,0.031,0.347,22.1,10.8
Daniel Ewing,22,SG,LAC,66,971,7.6,17.7,0.038,0.038,0.138,0.475,21.8,0.0
Carlos Delfino,23,SG,DET,68,726,10.6,-6.6,0.053,0.053,-0.047,0.573,41.3,0.0
Michael Olowokandi,30,C,"MIN, BOS",48,919,6.8,,"0.041, 0.033",0.038,0,0.0,15.4,0.0
Adrian Griffin,31,SG,DAL,52,1245,11.6,13.0,0.055,0.055,0.093,0.726,40.3,67.5
Aaron Williams,34,C,"TOR, NOK",48,791,12.2,,"0.039, 0.058",0.052,0,0.0,22.8,0.0
Jason Hart,27,PG,SAC,66,818,7.1,1.2,0.041,0.041,0.012,0.2,22.0,0.0
Antonio Davis,37,C,"NYK, TOR",44,940,5.9,,"0.042, 0.032",0.04,0,0.0,11.5,0.0
Linas Kleiza,21,PF,DEN,61,519,13.2,11.1,0.064,0.064,0.165,0.111,34.4,0.0
Scott Padgett,29,PF,NJN,62,718,12.5,19.9,0.085,0.085,0.206,0.347,50.8,0.0
Jason Kapono,24,SF,MIA,51,665,9.0,0.0,0.044,0.044,0.0,0.881,27.9,0.0
James Singleton,24,SF,LAC,59,753,13.6,5.6,0.069,0.069,0.044,0.475,39.5,0.0
Lamond Murray,32,SF,NJN,57,576,10.8,9.9,0.073,0.073,0.102,0.347,43.7,35.4
Brian Skinner,29,C,"SAC, POR",65,944,10.3,,"0.062, 0.049",0.057,0.0,0.0,24.7,0.0
Voshon Lenard,32,SG,"DEN, POR",26,458,11.8,,"0.049, 0.056",0.053,0.0,0.0,19.9,0.0
DeSagana Diop,24,C,DAL,81,1510,11.5,11.8,0.055,0.055,0.084,0.726,40.3,61.0
Tony Delk,32,PG,"ATL, DET",24,385,16.1,11.4,"0.094, 0.081",0.082,0.082,0.573,61.8,0.0
Matt Barnes,25,PF,"NYK, PHI",56,631,10.8,,"0.047, 0.058",0.057,0,0.0,25.4,0.0
Scot Pollard,30,C,IND,45,771,12.3,-2.2,0.061,0.061,-0.027,0.2,30.5,0.0
Linton Johnson,25,SF,"NJN, NOK",36,524,10.5,,"0.03, 0.05",0.045,0.0,0.0,21.8,0.0
Wayne Simien,22,PF,MIA,43,414,11.5,-23.0,0.056,0.056,-0.196,0.881,35.5,0.0
Pat Burke,32,C,PHO,42,346,9.9,33.8,0.06,0.06,0.288,0.525,39.5,0.0
Donell Taylor,23,SG,WAS,51,465,10.1,17.0,0.053,0.053,0.182,0.2,27.1,0.0
Darrell Armstrong,37,PG,DAL,62,622,7.3,1.6,0.035,0.035,0.011,0.726,25.6,0.0
Alan Henderson,33,C,CLE,51,531,12.2,-5.3,0.068,0.068,-0.045,0.447,41.5,0.0
Shandon Anderson,32,SF,MIA,48,638,6.2,1.7,0.03,0.03,0.014,0.881,19.0,0.0
Corliss Williamson,32,SF,SAC,37,362,8.1,16.1,0.047,0.047,0.155,0.2,25.2,0.0
Moochie Norris,32,PG,"HOU, NOK",45,424,9.6,,"0.047, 0.046",0.047,0,0.0,20.1,0.0
Brian Cardinal,28,PF,MEM,36,402,10.0,12.3,0.053,0.053,0.204,0.0,31.7,0.0
Jim Jackson,35,SF,"PHO, LAL",40,512,2.1,4.8,"0.019, 0.012",0.017,"0.0, 0.05",0.273,10.6,0.0
Lonny Baxter,27,PF,"HOU, CHA",41,400,9.2,,"0.059, 0.044",0.052,0,0.0,19.9,0.0
Antonio Burks,25,PG,MEM,57,570,5.1,19.2,0.027,0.027,0.318,0.0,16.1,0.0
Josh Powell,23,PF,DAL,37,429,9.2,-8.0,0.044,0.044,-0.057,0.726,32.2,0.0
Richie Frahm,28,SG,"MIN, HOU",33,342,10.4,,"0.042, 0.047",0.043,0,0.0,17.5,0.0
Michael Ruffin,29,C,WAS,76,1010,8.1,5.7,0.043,0.043,0.061,0.2,22.0,0.0
Fabricio Oberto,30,C,SAS,59,490,9.3,4.8,0.045,0.045,0.035,0.447,34.6,0.0
Michael Doleac,28,C,MIA,31,371,9.9,9.1,0.049,0.049,0.078,0.881,31.1,0.0
Kelvin Cato,31,C,"ORL, DET",27,333,7.7,23.7,"0.039, 0.039",0.039,0.17,0.573,19.1,0.0
Walter McCarty,31,SF,LAC,36,353,5.9,-5.5,0.03,0.03,-0.043,0.475,17.2,0.0
Lindsey Hunter,35,PG,DET,30,353,10.5,11.2,0.053,0.053,0.08,0.573,41.3,45.8
Andre Barrett,23,PG,"PHO, TOR",19,282,11.0,,"0.085, 0.059",0.062,0.0,0.0,23.3,0.0
Mike Wilks,26,PG,"CLE, SEA",47,348,14.6,,"0.011, 0.062",0.022,0.0,0.0,10.9,0.0
Vitaly Potapenko,30,C,"SEA, SAC",33,353,8.2,19.1,"0.032, 0.047",0.036,0.183,0.2,16.8,0.0
Charles Smith,30,SG,"POR, DEN",22,210,-28.1,,"0.059, -0.137",0.05,0.0,0.111,11.1,0.0
Sergei Monia,22,SF,"POR, SAC",26,343,12.1,,"0.029, 0.07",0.034,0.0,0.2,10.9,0.0
Andrew Bynum,18,C,LAL,46,338,7.4,-20.9,0.042,0.042,-0.217,0.273,23.1,0.0
D.J. Mbenga,25,C,DAL,43,237,13.4,-1.5,0.064,0.064,-0.011,0.726,46.8,0.0
Antoine Wright,21,SG,NJN,39,370,0.7,3.7,0.005,0.005,0.038,0.347,3.0,0.0
Brian Grant,33,C,PHO,21,248,6.6,-6.6,0.04,0.04,-0.056,0.525,26.4,0.0
Ronnie Price,22,PG,SAC,29,150,10.5,-12.5,0.061,0.061,-0.12,0.2,0.0,0.0
Eric Piatkowski,35,SG,CHI,29,228,6.2,17.7,0.036,0.036,0.19,0.2,18.0,0.0
Stephen Graham,23,SG,"HOU, CHI, CLE",22,175,6.7,,"0.044, 0.014, 0.037",0.036,"0.0, 0.0",0.447,0.0,0.0
Rick Brunson,33,PG,"SEA, HOU",27,246,6.1,,"0.033, 0.028",0.029,0,0.0,12.0,0.0
Ira Newble,31,SG,CLE,36,353,4.0,35.5,0.022,0.022,0.304,0.447,13.4,0.0
Eddie Gill,27,PG,IND,41,122,9.9,-59.5,0.049,0.049,-0.717,0.2,0.0,0.0
Ronny Turiaf,23,C,LAL,23,161,12.2,18.8,0.07,0.07,0.195,0.273,0.0,0.0
Billy Thomas,30,SG,WAS,17,131,9.8,-20.0,0.052,0.052,-0.214,0.2,0.0,0.0
Luke Schenscher,23,C,CHI,20,149,9.3,22.7,0.054,0.054,0.244,0.2,0.0,0.0
Nikoloz Tskitishvili,22,SF,"MIN, PHO",17,99,10.6,-10.8,"-0.032, 0.064",0.036,-0.092,0.525,0.0,0.0
Jermaine Jackson,29,PG,MIL,30,202,8.2,-7.8,0.049,0.049,-0.08,0.111,23.9,0.0
James Thomas,25,PF,"PHI, CHI",22,150,11.7,,"0.022, 0.068",0.037,0.0,0.2,0.0,0.0
Dale Davis,36,C,DET,28,178,9.9,-11.0,0.05,0.05,-0.079,0.573,0.0,0.0
Zendon Hamilton,30,C,"CLE, PHI",12,49,8.2,,"0.102, 0.044",0.097,0.0,0.0,0.0,0.0
Ervin Johnson,38,C,MIL,18,81,3.1,9.0,0.019,0.019,0.092,0.111,0.0,0.0
John Thomas,30,C,"MEM, ATL, NJN",16,127,3.5,2.7,"0.02, 0.018, 0.024",0.019,"0.0, 0.028",0.347,0.0,0.0
Aaron McKie,33,PG,LAL,14,121,6.1,0.0,0.035,0.035,0.0,0.273,0.0,0.0
Josh Davis,25,PF,"MIL, HOU, PHO",6,17,33.7,,"0.031, nan, 0.203",,"0.0, 0.0",0.525,0.0,0.0
Maciej Lampe,20,C,"NOK, HOU",6,28,-2.1,,"-0.029, -0.01",-0.016,0,0.0,0.0,0.0
