Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
George McGinnis,29,PF,"DEN, IND",73,2208,14.4,,"0.08, 0.085",0.082,0,0.0,32.8,0.0
Terry Furlow,25,SG,"ATL, UTA",76,2122,16.0,,"0.088, 0.082",0.084,0.0,0.0,32.2,0.0
Bobby Jones,28,PF,PHI,81,2125,18.5,19.4,0.109,0.109,0.157,0.8,78.5,125.6
Lonnie Shelton,24,PF,SEA,76,2243,16.8,14.2,0.109,0.109,0.107,0.484,74.4,51.8
Ron Boone,33,SG,"LAL, UTA",81,2392,12.5,,"0.017, 0.064",0.061,0.0,0.0,18.3,0.0
Robert Reid,24,SF,HOU,76,2304,15.3,16.7,0.084,0.084,0.183,0.182,42.0,33.3
Fred Brown,31,SG,SEA,80,1701,16.4,14.8,0.106,0.106,0.111,0.484,72.4,53.7
Dave Meyers,26,PF,MIL,79,2204,13.3,10.1,0.073,0.073,0.093,0.327,43.7,30.4
Rick Robey,24,C,BOS,82,1918,15.4,11.9,0.087,0.087,0.095,0.554,64.7,52.6
Dave Cowens,31,C,BOS,66,2159,14.8,14.1,0.084,0.084,0.112,0.554,62.5,62.0
Steve Mix,32,SF,PHI,81,1543,19.5,16.1,0.115,0.115,0.13,0.8,82.8,104.0
Kenny Carr,24,PF,"LAL, CLE",79,1838,16.3,,"0.03, 0.09",0.086,0.0,0.0,39.4,0.0
Bill Robinzine,27,PF,KCK,81,1917,15.3,16.3,0.087,0.087,0.245,0.143,49.9,0.0
Maurice Lucas,27,PF,"POR, NJN",63,1884,16.4,,"0.064, 0.085",0.071,0.0,0.0,31.6,0.0
John Johnson,32,SF,SEA,81,2533,13.3,13.8,0.086,0.086,0.104,0.484,58.7,50.3
M.L. Carr,29,SF,BOS,82,1994,14.6,14.0,0.082,0.082,0.111,0.554,61.0,61.5
Kevin Grevey,26,SF,WSB,65,1818,13.7,21.0,0.071,0.071,0,0.0,33.8,0.0
Tom Boswell,26,PF,"DEN, UTA",79,2077,14.6,,"0.069, 0.075",0.074,0,0.0,22.7,0.0
Maurice Cheeks,23,PG,PHI,79,2623,15.9,14.2,0.094,0.094,0.115,0.8,67.7,92.0
Bingo Smith,33,SF,"CLE, SDC",78,2123,11.4,,"0.06, 0.062",0.062,0,0.0,26.5,0.0
Roger Phegley,23,SG,"WSB, NJN",78,1512,14.8,,"0.073, 0.076",0.074,0,0.0,33.6,0.0
Rudy Tomjanovich,31,PF,HOU,62,1834,14.2,6.4,0.078,0.078,0.07,0.182,39.0,12.7
Kevin Restani,28,SF,SAS,82,1966,13.9,18.6,0.082,0.082,0.66,0.143,41.0,0.0
Jim Chones,30,C,LAL,82,2394,11.3,7.3,0.065,0.065,0.064,0.99,47.6,63.4
Rick Barry,35,SF,HOU,72,1816,14.8,8.3,0.081,0.081,0.091,0.182,40.5,0.0
John Williamson,28,SG,"NJN, WSB",58,1374,10.2,19.0,"0.083, 0.053",0.067,0,0.0,29.7,0.0
Allen Leavell,22,PG,HOU,77,2123,15.1,9.8,0.083,0.083,0.107,0.182,41.5,19.5
Chris Ford,31,SG,BOS,73,2115,13.0,9.7,0.073,0.073,0.077,0.554,54.3,42.7
Wes Unseld,33,C,WSB,82,2973,15.4,12.6,0.08,0.08,0,0.0,38.1,0.0
Mark Olberding,23,SF,SAS,75,2111,12.4,14.1,0.073,0.073,0.5,0.143,36.5,0.0
Billy Paultz,31,C,"SAS, HOU",84,2193,12.8,5.1,"0.087, 0.07",0.08,"0.0, 0.056",0.182,39.8,10.2
Steve Hawes,29,PF,ATL,82,1853,16.2,15.6,0.09,0.09,0.147,0.133,54.9,19.6
Sam Lacey,31,C,KCK,81,2412,14.9,11.0,0.085,0.085,0.165,0.143,48.7,23.6
Henry Bibby,30,PG,PHI,82,2035,11.1,9.2,0.065,0.065,0.074,0.8,46.8,59.2
Spencer Haywood,30,PF,LAL,76,1544,13.9,8.2,0.08,0.08,0.072,0.99,58.6,71.3
Tree Rollins,24,C,ATL,82,2123,18.9,16.0,0.105,0.105,0.151,0.133,64.0,20.1
Michael Cooper,23,SG,LAL,82,1973,12.5,11.2,0.072,0.072,0.098,0.99,52.7,97.0
Quinn Buckner,25,PG,MIL,67,1690,16.5,9.8,0.091,0.091,0.09,0.327,54.4,29.4
Rich Kelley,26,C,"NJN, PHO",80,1839,16.5,16.0,"0.071, 0.096",0.078,0.117,0.267,39.5,0.0
Mike Bratz,24,PG,PHO,82,1589,11.6,18.1,0.068,0.068,0.132,0.267,45.6,35.2
Kent Benson,25,C,"MIL, DET",73,1891,12.4,,"0.073, 0.059",0.07,0.0,0.0,36.2,0.0
Reggie King,22,PF,KCK,82,2052,13.5,13.6,0.077,0.077,0.205,0.143,44.1,0.0
Charlie Criss,31,PG,ATL,81,1794,11.5,15.0,0.064,0.064,0.141,0.133,39.0,18.8
Dwight Jones,27,PF,"HOU, CHI",74,1448,14.9,,"0.062, 0.079",0.074,0.0,0.0,29.5,0.0
Sidney Moncrief,22,SG,MIL,77,1557,15.9,17.9,0.088,0.088,0.165,0.327,52.6,54.0
Eric Money,24,SG,"PHI, DET",61,1549,11.7,,"0.026, 0.056",0.053,0.0,0.0,11.7,0.0
Don Buse,29,PG,PHO,81,2499,10.7,11.2,0.062,0.062,0.082,0.267,41.6,21.9
Mark Landsberger,24,C,"CHI, LAL",77,1510,17.0,7.0,"0.081, 0.098",0.086,0.061,0.99,42.2,0.0
Jim McElroy,26,PG,"DET, ATL",67,1528,9.0,12.2,"0.055, 0.05",0.053,0.115,0.133,19.9,0.0
Pete Maravich,32,SG,"UTA, BOS",43,964,15.6,11.0,"0.064, 0.088",0.079,0.087,0.554,47.0,0.0
Caldwell Jones,29,C,PHI,80,2771,9.7,11.5,0.057,0.057,0.093,0.8,41.0,74.4
John Shumate,27,PF,"DET, HOU, SAS",65,1337,18.0,11.7,"0.072, 0.064, 0.106",0.083,"0.0, 0.415",0.143,38.2,0.0
Dave Twardzik,29,PG,POR,67,1594,13.9,2.7,0.064,0.064,0.047,0.143,29.6,0.0
T.R. Dunn,24,SG,POR,82,1841,12.5,9.7,0.058,0.058,0.17,0.143,26.9,0.0
Larry Wright,25,PG,WSB,76,1286,13.3,22.1,0.069,0.069,0,0.0,32.8,0.0
Bob Gross,26,SF,POR,62,1581,12.0,6.3,0.055,0.055,0.11,0.143,25.5,0.0
Lionel Hollins,26,SG,"POR, PHI",47,1209,11.7,13.6,"0.038, 0.069",0.056,"0.0, 0.11",0.8,36.0,88.0
Paul Griffin,26,C,SAS,82,1812,13.2,9.0,0.078,0.078,0.319,0.143,39.0,0.0
Billy McKinney,24,PG,KCK,76,1333,13.4,6.6,0.077,0.077,0.099,0.143,44.1,0.0
Jim Cleamons,30,PG,"NYK, WSB",79,1789,10.7,-2.4,"0.064, 0.056",0.058,0,0.0,27.7,0.0
Kevin Porter,29,PG,WSB,70,1494,13.1,9.6,0.068,0.068,0,0.0,32.4,0.0
Mike Evans,24,SG,SAS,79,1246,9.8,29.1,0.058,0.058,1.032,0.143,29.0,0.0
Armond Hill,26,PG,ATL,79,2092,9.2,8.7,0.051,0.051,0.082,0.133,31.1,10.9
Ernie Grunfeld,24,SF,KCK,80,1397,10.9,9.9,0.062,0.062,0.149,0.143,35.5,0.0
Gerald Henderson,24,PG,BOS,76,1061,12.7,11.8,0.072,0.072,0.094,0.554,53.6,52.1
Jack Givens,23,SF,ATL,82,1254,11.5,-2.5,0.064,0.064,-0.024,0.133,39.0,0.0
Pat Cummings,23,C,MIL,71,900,15.3,13.5,0.084,0.084,0.124,0.327,50.2,0.0
Jim Paxson,22,SG,POR,72,1270,9.1,11.8,0.042,0.042,0.206,0.143,19.4,0.0
Mike Gale,29,PG,SAS,67,1474,13.3,15.1,0.079,0.079,0.535,0.143,39.5,0.0
Richard Washington,24,PF,MIL,75,1092,12.3,13.2,0.068,0.068,0.121,0.327,40.7,39.6
Major Jones,26,PF,HOU,82,1545,10.3,17.2,0.056,0.056,0.188,0.182,28.0,0.0
Mike Dunleavy,25,PG,HOU,51,1036,12.9,17.3,0.07,0.07,0.189,0.182,35.0,0.0
Johnny High,22,PG,PHO,82,1121,10.1,11.2,0.059,0.059,0.082,0.267,39.6,21.9
Gar Heard,31,PF,PHO,82,1403,11.5,10.9,0.067,0.067,0.079,0.267,45.0,21.1
Gus Gerard,26,SF,KCK,73,869,14.1,8.2,0.081,0.081,0.123,0.143,46.4,0.0
Tom LaGarde,24,C,SEA,82,1164,10.8,8.1,0.07,0.07,0.061,0.484,47.8,29.5
Tom Henderson,28,PG,HOU,66,1551,9.7,13.5,0.053,0.053,0.148,0.182,26.5,26.9
Jeff Cook,23,PF,PHO,66,904,14.4,22.9,0.084,0.084,0.167,0.267,56.4,0.0
Jeff Judkins,23,SF,BOS,65,674,14.1,39.8,0.08,0.08,0.316,0.554,59.5,0.0
Alvin Scott,24,SF,PHO,79,1303,9.9,10.8,0.058,0.058,0.079,0.267,38.9,21.1
Clint Richardson,23,SG,PHI,52,988,9.9,4.0,0.058,0.058,0.032,0.8,41.8,0.0
Wally Walker,25,SF,SEA,70,844,12.3,12.9,0.08,0.08,0.097,0.484,54.6,46.9
Phil Chenier,29,SG,"WSB, IND",43,850,8.9,,"0.052, 0.053",0.053,0,0.0,24.3,0.0
Robert Smith,24,PG,"UTA, NJN",65,809,10.9,,"0.049, 0.056",0.055,0,0.0,22.4,0.0
Paul Silas,36,PF,SEA,82,1595,8.2,8.9,0.053,0.053,0.067,0.484,36.2,32.4
James Bailey,22,PF,SEA,67,726,12.3,14.1,0.08,0.08,0.106,0.484,54.6,51.3
Don Ford,27,SF,"LAL, CLE",73,999,11.4,,"0.048, 0.063",0.052,0.0,0.0,33.2,0.0
Ron Lee,27,PG,"ATL, DET",61,1167,13.1,,"0.023, 0.063",0.043,0.0,0.0,13.1,0.0
Lloyd Walton,26,PG,MIL,76,1243,9.6,-0.1,0.053,0.053,-0.001,0.327,31.7,0.0
Len Elmore,27,C,KCK,58,915,10.6,6.7,0.061,0.061,0.101,0.143,35.0,0.0
Ollie Mack,22,SG,"LAL, CHI",50,681,11.4,,"0.052, 0.061",0.056,0.0,0.0,30.8,0.0
Harvey Catchings,28,C,MIL,72,1366,10.9,8.0,0.06,0.06,0.074,0.327,35.9,0.0
Dave Corzine,23,C,WSB,78,826,10.3,29.5,0.054,0.054,0,0.0,25.7,0.0
Jim Spanarkel,22,SG,PHI,40,442,10.7,6.4,0.063,0.063,0.052,0.8,45.4,0.0
Jim Brewer,28,PF,POR,67,1016,11.3,22.8,0.052,0.052,0.399,0.143,24.1,0.0
Billy Ray Bates,23,SG,POR,16,235,24.1,21.8,0.111,0.111,0.381,0.143,51.4,54.5
Wiley Peck,22,SF,SAS,52,628,8.9,-3.7,0.053,0.053,-0.131,0.143,26.5,0.0
Eric Fernsten,26,PF,BOS,56,431,14.4,11.8,0.081,0.081,0.094,0.554,60.3,0.0
Jerome Whitehead,23,C,"SDC, UTA",50,553,6.2,,"0.063, 0.032",0.043,0,0.0,15.7,0.0
Vinnie Johnson,23,SG,SEA,38,325,10.9,11.7,0.071,0.071,0.088,0.484,48.5,0.0
John Brown,28,SF,"UTA, ATL",32,385,5.4,0.6,"-0.003, 0.03",0.026,0.006,0.133,15.9,0.0
Sam Pellom,28,PF,ATL,44,373,9.4,-4.2,0.052,0.052,-0.04,0.133,31.7,0.0
Brad Holland,23,SG,LAL,38,197,14.3,17.0,0.082,0.082,0.149,0.99,0.0,0.0
Brad Davis,24,PG,"IND, UTA",18,268,16.0,,"0.023, 0.082",0.066,0,0.0,20.2,0.0
Steve Malovic,23,PF,"WSB, SDC, DET",39,445,5.9,,"0.032, 0.043, 0.028",0.039,0,0.0,15.0,0.0
Marty Byrnes,23,SF,LAL,32,194,6.3,19.5,0.036,0.036,0.171,0.99,0.0,0.0
Bernard Toone,23,PF,PHI,23,124,8.9,-16.2,0.053,0.053,-0.131,0.8,0.0,0.0
Alonzo Bradley,26,SF,HOU,22,96,4.1,42.2,0.022,0.022,0.462,0.182,0.0,0.0
Tim Bassett,28,PF,"NJN, SAS",12,164,5.3,-4.4,"0.041, 0.031",0.037,-0.156,0.143,0.0,0.0
Ron Behagen,29,PF,WSB,6,64,10.2,1.8,0.053,0.053,0,0.0,0.0,0.0
Butch Lee,23,PG,"CLE, LAL",14,55,12.4,-12.3,"-0.022, 0.071",0.051,-0.108,0.99,0.0,0.0
