Player,Age,Position,Teams,Games,rsMinutesPlayed,psMinutesPlayed,rsPER,psPER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Malcolm Brogdon,26,SG,MIL,64,1832,198,17.8,14.4,0.076,0.076,0.094,0.663,55.6,62.3
Joe Ingles,31,PF,UTA,82,2568,151,13.4,9.5,0.063,0.063,0.091,0.111,38.4,10.1
Myles Turner,22,C,IND,74,2119,126,18.0,9.7,0.089,0.089,0.177,0.0,52.1,0.0
Bryn Forbes,25,SG,SAS,82,2293,212,12.0,11.5,0.055,0.055,0.09,0.273,32.2,24.6
Jaylen Brown,22,SG,BOS,74,1913,274,13.6,12.9,0.063,0.063,0.13,0.4,37.7,52.0
Jae Crowder,28,SF,UTA,80,2166,130,12.1,14.0,0.057,0.057,0.134,0.111,34.8,14.9
D.J. Augustin,31,PG,ORL,81,2269,141,15.7,16.7,0.083,0.083,0.259,0.111,42.5,28.7
Rudy Gay,32,PF,SAS,69,1842,179,17.5,15.4,0.08,0.08,0.12,0.273,46.8,32.8
Jabari Parker,23,PF,"CHI, WAS",64,1724,0,17.0,,"0.052, 0.063",0.056,0,0.0,18.1,0.0
Kyle Lowry,32,PG,TOR,65,2213,901,16.5,15.4,0.062,0.062,0.129,0.85,43.8,109.6
Al Horford,32,C,BOS,68,1973,310,20.2,14.2,0.094,0.094,0.143,0.4,56.2,57.2
Malik Beasley,22,SG,DEN,81,1879,281,14.2,12.1,0.082,0.082,0.088,0.422,54.0,37.1
Enes Freedom,26,C,"NYK, POR",67,1640,461,23.5,16.9,"0.083, 0.107",0.091,0.118,0.49,35.0,0.0
Chris Paul,33,PG,HOU,58,1857,397,19.7,17.6,0.087,0.087,0.171,0.427,56.2,73.0
Derrick Favors,27,C,UTA,76,1766,103,21.8,27.8,0.102,0.102,0.266,0.111,62.2,29.5
Shai Gilgeous-Alexander,20,PG,LAC,82,2174,173,13.4,16.6,0.051,0.051,0.149,0.2,29.8,29.8
Paul Millsap,33,PF,DEN,70,1895,469,17.9,15.0,0.104,0.104,0.109,0.422,68.5,46.0
Jarrett Allen,20,C,BRK,80,2096,110,18.5,22.4,0.092,0.092,0.28,0.111,47.1,31.1
Ricky Rubio,28,PG,UTA,68,1899,168,14.0,17.3,0.065,0.065,0.165,0.111,39.6,18.3
Trevor Ariza,33,SF,"PHO, WAS",69,2349,0,13.0,,"0.048, 0.048",0.048,0,0.0,15.9,0.0
Justin Holiday,29,SG,"CHI, MEM",82,2607,0,8.9,,"0.039, 0.029",0.034,0,0.0,11.1,0.0
Darren Collison,31,PG,IND,76,2143,117,16.7,10.0,0.082,0.082,0.182,0.0,48.0,0.0
Monte Morris,23,PG,DEN,82,1970,224,16.2,9.9,0.094,0.094,0.072,0.422,61.9,30.4
Wesley Matthews,32,SG,"DAL, NYK, IND",69,2091,119,9.2,3.6,"0.046, 0.011, 0.045",0.045,0.066,0.0,20.6,0.0
Marco Belinelli,32,SG,SAS,79,1815,131,11.9,8.8,0.055,0.055,0.069,0.273,32.2,18.8
Gordon Hayward,28,PF,BOS,72,1863,267,15.6,9.9,0.073,0.073,0.1,0.4,43.7,40.0
Danny Green,31,SG,TOR,80,2216,684,13.0,7.6,0.048,0.048,0.064,0.85,33.9,54.4
Patty Mills,30,PG,SAS,82,1908,152,13.2,10.3,0.061,0.061,0.08,0.273,35.7,21.8
Rodney Hood,26,SG,"CLE, POR",72,1893,373,10.9,14.0,"0.044, 0.05",0.046,0.098,0.49,18.5,0.0
Otto Porter Jr.,25,SF,"WAS, CHI",56,1683,0,18.0,,"0.055, 0.064",0.057,0,0.0,20.3,0.0
Al-Farouq Aminu,28,PF,POR,81,2292,399,13.2,10.9,0.06,0.06,0.076,0.49,38.8,37.2
DeAndre Jordan,30,C,"DAL, NYK",69,2047,0,22.1,,"0.073, 0.084",0.076,0,0.0,26.1,0.0
DeMarre Carroll,32,PF,BRK,67,1703,119,12.1,5.3,0.06,0.06,0.066,0.111,30.7,7.3
Gary Harris,24,SG,DEN,57,1639,517,12.2,13.5,0.071,0.071,0.098,0.422,46.8,41.4
Landry Shamet,21,SG,"PHI, LAC",79,1802,174,11.3,6.4,"0.037, 0.043",0.039,0.058,0.2,23.7,0.0
Dennis Smith Jr.,21,PG,"DAL, NYK",53,1508,0,13.5,,"0.047, 0.051",0.049,0,0.0,15.6,0.0
Jonathan Isaac,21,PF,ORL,75,1996,137,13.0,6.2,0.068,0.068,0.096,0.111,34.8,10.7
Reggie Bullock,27,SG,"DET, LAL",63,1879,0,9.1,,"0.057, 0.035",0.05,0.0,0.0,24.7,0.0
Bobby Portis,23,PF,"CHI, WAS",50,1299,0,15.3,,"0.061, 0.056",0.058,0,0.0,19.4,0.0
Terry Rozier,24,PG,BOS,79,1791,162,13.0,8.7,0.06,0.06,0.088,0.4,35.9,35.2
Marcus Smart,24,SG,BOS,80,2200,32,13.2,3.2,0.061,0.061,0.032,0.4,36.5,0.0
Jeremy Lin,30,PG,"ATL, TOR",74,1436,27,8.2,1.1,"0.067, 0.031",0.056,0.009,0.85,23.2,0.0
Tyreke Evans,29,SG,IND,69,1402,84,11.5,17.7,0.057,0.057,0.322,0.0,33.3,0.0
Fred VanVleet,24,PG,TOR,64,1760,592,13.7,10.4,0.051,0.051,0.087,0.85,36.1,73.9
Gerald Green,33,SG,HOU,73,1473,97,11.4,7.2,0.051,0.051,0.07,0.427,32.9,0.0
Langston Galloway,27,SG,DET,80,1745,110,10.7,6.7,0.055,0.055,0.106,0.0,27.5,0.0
Derrick White,24,PG,SAS,67,1728,191,14.8,19.0,0.068,0.068,0.148,0.273,39.8,40.4
Delon Wright,26,PG,"TOR, MEM",75,1699,0,16.6,,"0.054, 0.054",0.054,0.0,0.0,32.5,0.0
Mason Plumlee,28,C,DEN,82,1731,218,17.8,16.2,0.103,0.103,0.117,0.422,67.9,49.4
Trey Burke,26,PG,"NYK, DAL",58,1125,0,17.9,,"0.059, 0.073",0.065,0,0.0,19.6,0.0
Avery Bradley,28,SG,"LAC, MEM",63,1905,0,14.5,,"0.021, 0.047",0.027,0.0,0.0,13.8,0.0
Tyler Johnson,26,PG,"MIA, PHO",57,1529,0,12.8,,"0.065, 0.059",0.064,0,0.0,27.0,0.0
Austin Rivers,26,SG,"WAS, HOU",76,2028,215,8.2,8.4,"0.025, 0.036",0.032,0.081,0.427,18.1,0.0
Luke Kennard,22,SG,DET,63,1437,133,11.9,14.0,0.062,0.062,0.221,0.0,31.0,0.0
JaMychal Green,28,PF,"MEM, LAC",65,1371,141,14.3,13.0,"0.049, 0.054",0.051,0.117,0.2,24.1,0.0
P.J. Tucker,33,PF,HOU,82,2802,426,9.2,14.2,0.041,0.041,0.138,0.427,26.5,58.9
Kyle Korver,37,SG,"CLE, UTA",70,1334,30,11.2,4.4,"0.038, 0.052",0.049,0.042,0.111,26.5,0.0
Patrick Beverley,30,PG,LAC,78,2137,195,11.8,13.6,0.045,0.045,0.122,0.2,26.3,24.4
Garrett Temple,32,SG,"MEM, LAC",75,2040,63,8.0,5.2,"0.028, 0.03",0.029,0.047,0.2,13.4,0.0
Justin Jackson,23,SF,"SAC, DAL",81,1614,0,13.9,,"0.043, 0.057",0.048,0,0.0,21.3,0.0
Seth Curry,28,SG,POR,74,1399,326,11.4,8.3,0.052,0.052,0.058,0.49,33.6,28.4
Doug McDermott,27,SF,IND,77,1340,29,11.6,6.1,0.057,0.057,0.111,0.0,33.3,0.0
Alec Burks,27,SG,"UTA, CLE, SAC",64,1375,0,9.0,,"0.058, 0.044, 0.038",0.046,0.0,0.0,18.5,0.0
Caris LeVert,24,SF,BRK,40,1063,144,14.9,23.2,0.074,0.074,0.29,0.111,37.9,32.2
Markieff Morris,29,PF,"WAS, OKC",58,1270,59,10.4,11.3,"0.045, 0.058",0.05,0.142,0.111,24.6,0.0
Trey Lyles,23,PF,DEN,64,1120,8,12.7,-4.4,0.074,0.074,-0.032,0.422,48.8,0.0
Wayne Ellington,31,SG,"MIA, DET",53,1297,131,12.5,5.7,"0.057, 0.065",0.061,0.09,0.0,30.0,0.0
Jake Layman,24,SF,POR,71,1327,20,13.5,-1.1,0.062,0.062,-0.008,0.49,40.1,0.0
Cory Joseph,27,PG,IND,82,2063,85,11.0,12.9,0.054,0.054,0.235,0.0,31.6,0.0
Rodions Kurucs,20,SF,BRK,63,1294,68,11.0,12.4,0.055,0.055,0.155,0.111,28.2,0.0
Shabazz Napier,27,PG,BRK,56,983,28,15.3,47.7,0.076,0.076,0.596,0.111,38.9,0.0
Rondae Hollis-Jefferson,24,SF,BRK,59,1234,62,12.5,29.2,0.062,0.062,0.365,0.111,31.7,0.0
Ivica Zubac,21,C,"LAL, LAC",59,1040,39,18.3,22.8,"0.074, 0.069",0.072,0.205,0.2,36.5,0.0
Norman Powell,25,SG,TOR,60,1126,366,13.3,12.2,0.05,0.05,0.102,0.85,35.4,86.7
Wayne Selden,24,SG,"MEM, CHI",75,1439,0,8.1,,"0.029, 0.029",0.029,0,0.0,9.4,0.0
Terrance Ferguson,20,SG,OKC,74,1931,128,6.4,2.5,0.035,0.035,0.031,0.111,20.9,3.4
Zach Collins,21,C,POR,77,1356,275,13.5,14.3,0.062,0.062,0.1,0.49,40.1,49.0
Quinn Cook,25,PG,GSW,74,1059,193,13.1,8.1,0.055,0.055,0.041,0.754,38.2,30.9
Ish Smith,30,PG,DET,56,1251,81,11.8,3.7,0.061,0.061,0.058,0.0,30.5,0.0
Kevon Looney,22,C,GSW,80,1481,432,17.3,16.5,0.073,0.073,0.084,0.754,50.7,63.3
Will Barton,28,SF,DEN,43,1189,328,11.0,10.3,0.064,0.064,0.075,0.422,42.2,31.6
Evan Turner,30,PG,POR,73,1605,245,11.6,8.9,0.053,0.053,0.062,0.49,34.2,30.4
DeMarcus Cousins,28,C,GSW,30,771,133,21.4,11.0,0.091,0.091,0.056,0.754,63.2,42.2
Draymond Green,28,PF,GSW,66,2065,851,12.9,16.5,0.055,0.055,0.084,0.754,38.2,63.3
T.J. McConnell,26,PG,PHI,76,1470,75,13.4,11.3,0.046,0.046,0.091,0.475,28.6,0.0
Ed Davis,29,C,BRK,81,1446,41,17.3,19.4,0.086,0.086,0.242,0.111,44.0,0.0
Iman Shumpert,28,SG,"SAC, HOU",62,1481,109,6.3,5.0,"0.043, 0.028",0.038,0.048,0.427,19.7,0.0
Robert Covington,28,SF,"PHI, MIN",35,1203,0,14.7,,"0.038, 0.06",0.052,0.0,0.0,25.3,0.0
Maurice Harkless,25,SF,POR,60,1415,388,13.2,14.3,0.06,0.06,0.1,0.49,38.8,49.0
Jonas Jerebko,31,PF,GSW,73,1218,121,13.5,10.6,0.057,0.057,0.054,0.754,39.6,40.7
Mike Scott,30,PF,"LAC, PHI",79,1395,193,7.7,7.3,"0.036, 0.027",0.033,0.059,0.475,19.6,0.0
George Hill,32,PG,"CLE, MIL",60,1302,395,11.6,18.2,"0.045, 0.049",0.048,0.119,0.663,30.4,0.0
Stanley Johnson,22,SF,"DET, NOP",66,1208,0,8.9,,"0.051, 0.036",0.047,0.0,0.0,22.5,0.0
Mike Muscala,27,PF,"PHI, LAL",64,1306,0,12.5,,"0.036, 0.047",0.039,0.0,0.0,22.1,0.0
Tony Snell,27,SF,MIL,74,1304,28,10.7,4.6,0.046,0.046,0.03,0.663,33.7,0.0
Torrey Craig,28,SF,DEN,75,1503,330,10.4,12.1,0.06,0.06,0.088,0.422,39.5,37.1
Shelvin Mack,28,PG,"MEM, CHO",57,1246,0,-6.6,,"0.036, -0.032",0.031,0,0.0,12.4,0.0
Royce O'Neale,25,SF,UTA,82,1671,137,9.0,8.7,0.042,0.042,0.083,0.111,25.6,9.2
Jakob Poeltl,23,C,SAS,77,1273,177,19.3,18.1,0.089,0.089,0.141,0.273,52.1,38.5
Pat Connaughton,26,SG,MIL,61,1261,324,13.6,13.5,0.058,0.058,0.088,0.663,42.5,58.3
Nik Stauskas,25,SG,"POR, CLE",68,1015,0,11.3,,"0.049, 0.038",0.045,0.0,0.0,23.6,0.0
Andre Iguodala,35,SF,GSW,68,1578,629,13.1,15.3,0.055,0.055,0.078,0.754,38.2,58.8
James Ennis III,28,SF,"HOU, PHI",58,1230,232,9.9,11.3,"0.05, 0.034",0.045,0.091,0.475,28.8,0.0
Kenneth Faried,29,C,"BRK, HOU",37,728,56,21.8,22.8,"0.102, 0.097",0.099,0.221,0.427,59.3,0.0
Nerlens Noel,24,C,OKC,77,1055,60,19.3,16.6,0.107,0.107,0.209,0.111,64.0,0.0
Daniel Theis,26,C,BOS,66,908,42,17.1,7.9,0.08,0.08,0.08,0.4,47.8,0.0
Sterling Brown,23,SG,MIL,58,1034,162,10.9,10.6,0.046,0.046,0.069,0.663,33.7,45.7
Danuel House Jr.,25,SF,HOU,39,979,141,12.2,4.0,0.054,0.054,0.039,0.427,34.9,16.7
Jonathon Simmons,29,SF,"ORL, PHI",56,1064,52,12.9,2.7,"0.039, 0.044",0.04,0.022,0.475,22.0,0.0
Meyers Leonard,26,C,POR,61,878,170,15.8,17.3,0.072,0.072,0.121,0.49,46.5,59.3
Wes Iwundu,24,SF,ORL,68,1233,60,8.7,12.9,0.046,0.046,0.2,0.111,23.6,0.0
C.J. Miles,31,SF,"TOR, MEM",53,856,0,10.8,,"0.03, 0.035",0.031,0.0,0.0,19.5,0.0
Alfonzo McKinnie,26,SF,GSW,72,1003,235,11.2,7.4,0.047,0.047,0.038,0.754,32.7,28.7
Thon Maker,21,PF,"MIL, DET",64,972,69,10.2,3.4,"0.055, 0.053",0.054,0.054,0.0,34.0,0.0
Bruce Brown,22,SG,DET,74,1449,57,6.9,4.6,0.036,0.036,0.073,0.0,18.0,0.0
Tim Frazier,28,PG,"NOP, MIL",59,1120,40,11.8,22.9,"0.047, 0.05",0.048,0.149,0.663,22.5,0.0
Wilson Chandler,31,SF,"PHI, LAC",51,1177,52,5.8,2.6,"0.031, 0.022",0.028,0.023,0.2,17.4,0.0
Tyler Dorsey,22,SG,"ATL, MEM",48,698,0,13.1,,"0.033, 0.043",0.037,0,0.0,14.1,0.0
Aaron Holiday,22,PG,IND,50,646,13,11.9,-1.3,0.059,0.059,-0.024,0.0,34.5,0.0
Jared Dudley,33,PF,BRK,59,1220,82,7.8,4.7,0.039,0.039,0.059,0.111,20.0,0.0
Sam Dekker,24,PF,"CLE, WAS",47,788,0,13.2,,"0.047, 0.049",0.049,0,0.0,17.5,0.0
Aron Baynes,32,C,BOS,51,821,115,14.1,6.2,0.066,0.066,0.062,0.4,39.5,24.8
Matthew Dellavedova,28,PG,"MIL, CLE",48,812,0,11.5,,"0.032, 0.039",0.037,0.0,0.0,12.6,0.0
D.J. Wilson,22,PF,MIL,48,882,43,10.3,6.6,0.044,0.044,0.043,0.663,32.2,0.0
Furkan Korkmaz,21,SG,PHI,48,679,36,11.4,12.2,0.039,0.039,0.098,0.475,24.3,0.0
Zaza Pachulia,34,C,DET,68,878,22,13.7,2.3,0.071,0.071,0.036,0.0,35.5,0.0
Brandon Knight,27,PG,"HOU, CLE",39,736,0,10.5,,"0.004, 0.035",0.025,0.0,0.0,6.4,0.0
Shaun Livingston,33,PG,GSW,64,967,322,11.7,10.0,0.049,0.049,0.051,0.754,34.1,38.5
Jerian Grant,26,PG,ORL,60,939,14,10.8,-3.1,0.057,0.057,-0.048,0.111,29.2,0.0
Cameron Payne,24,PG,"CHI, CLE",40,712,0,15.3,,"0.037, 0.051",0.04,0,0.0,10.3,0.0
Abdel Nader,25,SF,OKC,61,694,5,8.8,16.1,0.049,0.049,0.202,0.111,29.3,0.0
Khem Birch,26,C,ORL,50,643,92,19.2,14.6,0.101,0.101,0.226,0.111,51.7,0.0
Georges Niang,25,PF,UTA,59,516,55,13.0,11.2,0.061,0.061,0.107,0.111,37.2,0.0
Greg Monroe,28,C,"TOR, BOS, PHI",43,480,90,31.7,16.9,"0.05, 0.282, 0.109",0.065,0.136,0.475,43.8,0.0
T.J. Leaf,21,PF,IND,58,522,10,16.9,3.2,0.083,0.083,0.058,0.0,48.6,0.0
Jordan Bell,24,C,GSW,68,788,106,12.9,18.7,0.055,0.055,0.096,0.754,38.2,72.4
Tyrone Wallace,24,PG,LAC,62,628,11,7.0,4.4,0.027,0.027,0.04,0.2,15.8,0.0
Grayson Allen,23,SG,UTA,38,416,14,7.5,10.6,0.035,0.035,0.101,0.111,21.4,0.0
Jonah Bolden,23,PF,PHI,44,639,79,12.7,-1.0,0.044,0.044,-0.008,0.475,27.4,0.0
Amir Johnson,31,C,PHI,51,529,20,13.1,24.1,0.045,0.045,0.193,0.475,28.0,0.0
Glenn Robinson III,25,SF,DET,47,610,36,8.7,7.5,0.045,0.045,0.118,0.0,22.5,0.0
Raul Neto,26,PG,UTA,37,474,20,13.4,-4.6,0.063,0.063,-0.044,0.111,38.4,0.0
Dante Cunningham,31,PF,SAS,64,928,13,10.2,29.4,0.047,0.047,0.23,0.273,27.5,0.0
Thabo Sefolosha,34,SF,UTA,50,609,42,12.1,-4.7,0.057,0.057,-0.045,0.111,34.8,0.0
Semi Ojeleye,24,PF,BOS,56,594,34,8.5,9.9,0.04,0.04,0.1,0.4,23.9,0.0
Treveon Graham,25,SG,BRK,35,715,79,6.1,0.6,0.03,0.03,0.008,0.111,15.4,0.0
Marquese Chriss,21,PF,"HOU, CLE",43,499,0,10.7,,"0.015, 0.036",0.028,0.0,0.0,8.8,0.0
Isaiah Canaan,27,PG,"PHO, MIN, MIL",30,629,0,5.2,,"0.034, 0.05, 0.022",0.036,0.0,0.663,12.3,0.0
Tyson Chandler,36,C,"PHO, LAL",55,875,0,11.2,,"0.053, 0.042",0.043,0,0.0,18.1,0.0
Christian Wood,23,PF,"MIL, NOP",21,251,0,23.4,,"0.073, 0.096",0.082,0.0,0.0,47.8,0.0
Jon Leuer,29,PF,DET,41,402,5,13.2,0.5,0.068,0.068,0.008,0.0,34.0,0.0
Kyle O'Quinn,28,C,IND,45,371,2,16.8,-27.4,0.083,0.083,-0.499,0.0,48.6,0.0
Corey Brewer,32,SF,"PHI, SAC",31,492,0,12.0,,"0.037, 0.051",0.048,0.0,0.0,24.0,0.0
Gary Clark,24,PF,HOU,51,641,4,9.2,3.0,0.041,0.041,0.029,0.427,26.5,0.0
Raymond Felton,34,PG,OKC,33,379,57,11.2,4.1,0.062,0.062,0.052,0.111,37.1,0.0
Brad Wanamaker,29,PG,BOS,36,343,17,14.4,20.3,0.067,0.067,0.205,0.4,40.1,0.0
Courtney Lee,33,SG,"NYK, DAL",34,428,0,8.3,,"0.052, 0.034",0.04,0,0.0,12.6,0.0
Michael Carter-Williams,27,PG,"HOU, ORL",28,372,92,16.1,9.2,"0.056, 0.085",0.068,0.142,0.111,39.3,0.0
Svi Mykhailiuk,21,SF,"LAL, DET",42,440,0,9.8,,"0.022, 0.051",0.024,0.0,0.0,11.0,0.0
Damian Jones,23,C,GSW,24,410,8,15.3,2.5,0.065,0.065,0.013,0.754,45.2,0.0
Wesley Johnson,31,SF,"NOP, WAS",38,534,0,2.0,,"0.028, 0.007",0.021,0,0.0,8.6,0.0
John Jenkins,27,SG,"WAS, NYK",26,333,0,9.3,,"0.075, 0.035",0.041,0,0.0,10.6,0.0
Ekpe Udoh,31,C,UTA,51,320,6,20.9,-6.8,0.098,0.098,-0.065,0.111,59.8,0.0
Pau Gasol,38,C,"SAS, MIL",30,360,0,1.7,,"0.083, 0.007",0.075,0.0,0.663,44.2,0.0
Jarell Martin,24,PF,ORL,42,328,18,9.4,16.8,0.049,0.049,0.26,0.111,25.1,0.0
Henry Ellenson,22,PF,"DET, NYK",19,259,0,12.9,,"0.077, 0.049",0.052,0.0,0.0,13.1,0.0
Jerome Robinson,21,SG,LAC,33,320,46,7.2,15.7,0.027,0.027,0.141,0.2,15.8,0.0
Quincy Pondexter,30,SF,SAS,53,292,12,13.2,1.1,0.061,0.061,0.009,0.273,35.7,0.0
Guerschon Yabusele,23,PF,BOS,41,251,14,12.5,15.7,0.058,0.058,0.158,0.4,34.7,0.0
Chris Boucher,26,PF,TOR,28,163,4,22.2,31.8,0.083,0.083,0.267,0.85,0.0,0.0
Deonte Burton,25,SG,OKC,32,240,4,7.0,-7.1,0.039,0.039,-0.089,0.111,23.3,0.0
Theo Pinson,23,SG,BRK,18,211,22,8.1,16.5,0.04,0.04,0.206,0.111,20.5,0.0
Robert Williams,21,C,BOS,32,283,13,18.9,17.1,0.088,0.088,0.172,0.4,52.6,0.0
Anfernee Simons,19,SG,POR,20,141,12,11.1,-9.1,0.051,0.051,-0.063,0.49,0.0,0.0
Patrick McCaw,23,SG,"CLE, TOR",29,397,48,8.7,5.7,"-0.002, 0.032",0.028,0.048,0.85,20.2,0.0
Edmond Sumner,23,PG,IND,23,210,2,7.6,12.1,0.037,0.037,0.22,0.0,21.6,0.0
Jason Smith,32,C,"WAS, MIL, NOP",20,190,0,4.6,,"0.043, 0.027, 0.019",0.036,0.0,0.0,0.0,0.0
Ryan Anderson,30,PF,"PHO, MIA",25,322,0,4.5,,"0.021, 0.024",0.022,0,0.0,7.5,0.0
Sindarius Thornwell,24,SG,LAC,64,313,12,5.2,8.9,0.02,0.02,0.08,0.2,11.7,0.0
Khyri Thomas,22,SG,DET,26,195,15,6.2,30.5,0.032,0.032,0.481,0.0,0.0,0.0
Ray Spalding,21,PF,"DAL, PHO",14,148,0,14.7,,"0.0, 0.068",0.063,0,0.0,0.0,0.0
Andrew Harrison,24,PG,"MEM, CLE, NOP",17,187,0,3.1,,"0.015, 0.022, 0.013",0.018,0,0.0,0.0,0.0
Isaiah Hartenstein,20,PF,HOU,28,221,2,10.0,98.1,0.044,0.044,0.952,0.427,28.4,0.0
Jodie Meeks,31,SG,TOR,8,104,66,16.0,3.1,0.06,0.06,0.026,0.85,0.0,0.0
