Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Terry Cummings,30,PF,SAS,70,2149,18.5,22.9,0.089,0.089,0.385,0.0,51.0,0.0
Micheal Williams,25,PG,IND,79,2750,18.4,17.3,0.107,0.107,0.262,0.0,52.2,0.0
Horace Grant,26,PF,CHI,81,2859,20.6,16.3,0.116,0.116,0.115,0.877,94.8,100.9
Orlando Woolridge,32,SF,DET,82,2113,14.9,7.4,0.092,0.092,0.099,0.222,53.8,22.0
Billy Owens,22,PF,GSW,80,2510,15.6,18.3,0.08,0.08,0.27,0.125,53.7,33.8
John Starks,26,SG,NYK,82,2118,16.4,13.8,0.107,0.107,0.135,0.412,66.6,55.6
Tom Chambers,32,PF,PHO,69,1948,15.9,14.3,0.083,0.083,0.116,0.35,53.6,40.6
Xavier McDaniel,28,SF,NYK,82,2344,13.9,15.4,0.091,0.091,0.151,0.412,56.6,62.2
A.C. Green,28,PF,LAL,82,2902,16.7,14.6,0.106,0.106,0.193,0.125,55.5,24.1
Robert Parish,38,C,BOS,79,2285,18.9,17.1,0.085,0.085,0.126,0.471,52.9,59.3
Kevin Gamble,26,SF,BOS,82,2496,15.2,13.6,0.068,0.068,0.101,0.471,42.3,47.6
Sam Bowie,30,C,NJN,71,2179,16.4,9.9,0.098,0.098,0.129,0.125,47.8,16.1
Rik Smits,25,C,IND,74,1772,16.8,6.0,0.098,0.098,0.091,0.0,47.8,0.0
Blue Edwards,26,SF,UTA,81,2283,13.7,11.3,0.075,0.075,0.099,0.58,50.3,57.4
Clifford Robinson,25,SF,POR,82,2124,14.2,12.9,0.078,0.078,0.117,0.744,54.2,87.0
Gerald Wilkins,28,SG,NYK,82,2344,12.0,8.0,0.078,0.078,0.078,0.412,48.5,32.1
Mookie Blaylock,24,PG,NJN,72,2548,15.2,10.9,0.091,0.091,0.142,0.125,44.4,17.8
Shawn Kemp,22,PF,SEA,64,1808,21.6,16.8,0.118,0.118,0.143,0.323,67.6,46.2
Tim Perry,26,PF,PHO,80,2483,13.8,16.6,0.072,0.072,0.135,0.35,46.5,47.2
Jerome Kersey,29,SF,POR,77,2553,14.7,16.9,0.08,0.08,0.154,0.744,55.6,114.6
Hot Rod Williams,29,C,CLE,80,2432,18.6,19.2,0.097,0.097,0.154,0.552,67.4,85.0
Thurl Bailey,30,PF,"UTA, MIN",84,2104,14.9,,"0.066, 0.076",0.074,0.0,0.0,18.6,0.0
Ken Norman,27,SF,LAC,77,2009,15.3,15.6,0.084,0.084,0.203,0.222,46.1,45.1
Mark Jackson,26,PG,NYK,81,2461,17.8,11.4,0.116,0.116,0.111,0.412,72.2,45.7
Larry Bird,35,SF,BOS,45,1662,21.0,16.4,0.094,0.094,0.121,0.471,58.5,57.0
Buck Williams,31,PF,POR,80,2519,15.0,11.0,0.082,0.082,0.1,0.744,57.0,74.4
Antoine Carr,30,PF,SAS,81,1867,13.5,21.0,0.065,0.065,0.353,0.0,37.2,0.0
Kevin Duckworth,27,C,POR,82,2222,10.5,10.5,0.057,0.057,0.095,0.744,39.6,70.7
Terry Teagle,31,SG,LAL,82,1602,14.5,15.1,0.092,0.092,0.2,0.125,48.2,25.0
Benoit Benjamin,27,C,SEA,63,1941,14.1,15.3,0.077,0.077,0.13,0.323,44.1,42.0
Chris Morris,26,SF,NJN,77,2394,14.4,19.1,0.086,0.086,0.248,0.125,42.0,31.0
Mark Aguirre,32,SF,DET,75,1582,13.7,4.8,0.084,0.084,0.064,0.222,49.1,14.2
Kevin Edwards,26,PG,MIA,81,1840,13.8,7.8,0.089,0.089,0.217,0.0,41.2,0.0
Bimbo Coles,23,PG,MIA,81,1976,14.3,21.2,0.093,0.093,0.589,0.0,43.1,0.0
B.J. Armstrong,24,PG,CHI,82,1875,14.1,11.4,0.08,0.08,0.08,0.877,65.4,70.2
Dennis Rodman,30,PF,DET,82,3301,17.0,13.5,0.105,0.105,0.18,0.222,61.4,40.0
Rod Strickland,25,PG,SAS,57,2053,16.9,17.5,0.081,0.081,0.294,0.0,46.4,0.0
Danny Ainge,32,SG,POR,81,1595,15.4,14.3,0.084,0.084,0.13,0.744,58.4,96.7
Bill Laimbeer,34,C,DET,81,2234,12.6,8.6,0.077,0.077,0.115,0.222,45.0,25.5
Kevin McHale,34,PF,BOS,56,1398,18.5,18.7,0.083,0.083,0.138,0.471,51.6,65.0
Tyrone Corbin,29,SF,"MIN, UTA",80,2207,13.6,14.5,"0.071, 0.074",0.074,0.127,0.58,44.6,0.0
John Battle,29,SG,CLE,76,1637,12.6,8.5,0.066,0.066,0.068,0.552,45.9,37.5
Derrick McKey,25,SF,SEA,52,1757,14.7,16.0,0.08,0.08,0.136,0.323,45.8,43.9
Craig Ehlo,30,SG,CLE,63,2016,13.8,12.8,0.072,0.072,0.102,0.552,50.0,56.3
Gary Payton,23,PG,SEA,81,2549,13.1,11.1,0.071,0.071,0.095,0.323,40.7,30.7
Dennis Hopson,26,SG,"CHI, SAC",71,1314,17.2,,"0.033, 0.116",0.114,0.0,0.0,40.7,0.0
Terry Mills,24,PF,NJN,82,1714,14.7,8.4,0.088,0.088,0.109,0.125,42.9,0.0
Steve Smith,22,SG,MIA,61,1806,12.5,20.7,0.081,0.081,0.575,0.0,37.5,0.0
Vern Fleming,29,PG,IND,82,1737,12.7,11.4,0.074,0.074,0.173,0.0,36.1,0.0
Michael Cage,30,PF,SEA,82,2461,15.0,10.7,0.082,0.082,0.091,0.323,47.0,29.4
Charles Smith,26,SF,LAC,49,1310,18.6,12.3,0.102,0.102,0.16,0.222,56.0,35.5
James Edwards,36,C,LAC,72,1437,11.7,9.3,0.064,0.064,0.121,0.222,35.1,0.0
John Salley,27,PF,DET,72,1774,14.7,18.2,0.09,0.09,0.243,0.222,52.6,53.9
Tyrone Hill,23,C,GSW,82,1886,12.8,0.5,0.066,0.066,0.007,0.125,44.3,0.0
Rick Fox,22,SF,BOS,81,1535,12.2,14.0,0.055,0.055,0.103,0.471,34.2,0.0
Doc Rivers,30,PG,LAC,59,1657,13.8,15.8,0.076,0.076,0.206,0.222,41.7,45.7
Mike Brown,28,C,UTA,82,1783,12.3,9.0,0.067,0.067,0.079,0.58,45.0,45.8
Andrew Lang,25,C,PHO,81,1965,13.8,6.8,0.072,0.072,0.055,0.35,46.5,19.2
Mario Elie,28,SG,GSW,79,1677,13.7,25.1,0.071,0.071,0.37,0.125,47.6,0.0
Dana Barros,24,PG,SEA,75,1331,15.0,16.5,0.082,0.082,0.141,0.323,47.0,0.0
Ed Pinckney,28,PF,BOS,81,1917,16.5,16.1,0.074,0.074,0.119,0.471,46.0,56.0
Olden Polynice,27,C,LAC,76,1834,13.1,10.4,0.072,0.072,0.136,0.222,39.5,0.0
Gary Grant,26,PG,LAC,78,2049,13.4,10.3,0.074,0.074,0.134,0.222,40.6,0.0
Terrell Brandon,21,PG,CLE,82,1605,12.8,8.7,0.067,0.067,0.07,0.552,46.6,38.6
Loy Vaught,23,PF,LAC,79,1687,13.7,25.4,0.075,0.075,0.331,0.222,41.2,0.0
Victor Alexander,22,C,GSW,80,1350,13.9,8.6,0.072,0.072,0.127,0.125,48.3,0.0
Elden Campbell,23,C,LAL,81,1876,13.3,11.9,0.084,0.084,0.158,0.125,44.0,19.8
Anthony Mason,25,PF,NYK,82,2198,11.3,10.3,0.074,0.074,0.101,0.412,46.0,41.6
John Paxson,31,PG,CHI,79,1946,10.9,10.5,0.062,0.062,0.074,0.877,50.7,64.9
Stacey King,25,PF,CHI,79,1268,13.4,13.5,0.076,0.076,0.095,0.877,62.1,83.3
John Bagley,31,PG,BOS,73,1742,12.7,13.6,0.057,0.057,0.101,0.471,35.5,47.6
Bill Cartwright,34,C,CHI,64,1471,10.9,6.5,0.062,0.062,0.046,0.877,50.7,40.3
Charles Oakley,28,PF,NYK,82,2309,11.3,9.7,0.074,0.074,0.095,0.412,46.0,39.1
Mark West,31,C,PHO,82,1436,12.5,12.2,0.065,0.065,0.099,0.35,42.0,0.0
Vincent Askew,25,SG,GSW,80,1496,12.7,-1.1,0.065,0.065,-0.016,0.125,43.6,0.0
Brian Shaw,25,PG,"BOS, MIA",63,1423,11.1,11.9,"0.067, 0.072",0.071,"0.0, 0.331",0.0,35.6,0.0
Vinnie Johnson,35,SG,SAS,60,1350,10.4,12.9,0.05,0.05,0.217,0.0,28.6,0.0
Kiki Vandeweghe,33,SF,NYK,67,956,14.2,17.8,0.093,0.093,0.174,0.412,57.8,0.0
Cedric Ceballos,22,SF,PHO,64,725,16.9,20.2,0.088,0.088,0.164,0.35,56.8,57.4
Chris Dudley,26,C,NJN,82,1902,13.2,13.1,0.079,0.079,0.17,0.125,38.6,0.0
Kenny Anderson,21,PG,NJN,64,1086,12.8,10.1,0.077,0.077,0.131,0.125,37.6,0.0
Greg Anthony,24,PG,NYK,82,1510,10.6,13.8,0.069,0.069,0.135,0.412,42.9,55.6
Rafael Addison,27,SF,NJN,76,1175,10.9,6.6,0.065,0.065,0.086,0.125,31.7,0.0
Nate McMillan,27,PG,SEA,72,1652,14.5,15.2,0.079,0.079,0.129,0.323,45.3,41.7
David Benoit,23,SF,UTA,77,1161,12.1,10.7,0.066,0.066,0.094,0.58,44.3,54.5
Alaa Abdelnaby,23,PF,POR,71,934,13.5,8.6,0.074,0.074,0.078,0.744,51.4,0.0
Tate George,23,SG,NJN,70,1037,11.8,2.2,0.071,0.071,0.029,0.125,34.6,0.0
Henry James,26,SF,CLE,65,866,10.0,-4.8,0.052,0.052,-0.038,0.552,36.1,0.0
Alec Kessler,25,PF,MIA,77,1197,10.2,-2.8,0.066,0.066,-0.078,0.0,30.6,0.0
Vlade Divac,23,C,LAL,36,979,15.9,4.8,0.101,0.101,0.064,0.125,52.9,8.0
Dale Davis,22,PF,IND,64,1301,13.3,7.9,0.077,0.077,0.12,0.0,37.6,0.0
LaSalle Thompson,30,C,IND,80,1299,10.9,11.1,0.063,0.063,0.168,0.0,30.7,0.0
Darrell Walker,30,SG,DET,74,1541,10.9,4.4,0.067,0.067,0.059,0.222,39.2,0.0
Avery Johnson,26,PG,"SAS, HOU",69,1235,12.3,,"0.055, 0.073",0.068,0.0,0.0,35.7,0.0
Sidney Green,31,PF,SAS,80,1127,10.5,5.3,0.051,0.051,0.089,0.0,29.2,0.0
Dee Brown,23,PG,BOS,31,883,13.0,16.0,0.058,0.058,0.118,0.471,36.1,55.6
Will Perdue,26,C,CHI,77,1007,14.2,9.8,0.08,0.08,0.069,0.877,65.4,60.5
Danny Ferry,25,PF,CLE,68,937,11.2,13.8,0.058,0.058,0.11,0.552,40.3,0.0
George McCloud,24,SF,IND,51,892,11.0,14.9,0.064,0.064,0.226,0.0,31.2,0.0
Robert Pack,22,PG,POR,72,894,10.5,4.8,0.057,0.057,0.044,0.744,39.6,0.0
Joe Kleine,30,C,BOS,70,991,13.5,6.8,0.06,0.06,0.05,0.471,37.3,0.0
Steve Kerr,26,PG,CLE,48,847,15.3,8.2,0.08,0.08,0.066,0.552,55.6,36.4
Cliff Levingston,31,PF,CHI,79,1020,13.1,9.6,0.074,0.074,0.068,0.877,60.5,59.6
Sherman Douglas,25,PG,"MIA, BOS",42,752,14.0,3.8,"0.082, 0.063",0.065,"0.0, 0.028",0.471,39.0,0.0
Chris Gatling,24,PF,GSW,54,612,18.2,25.4,0.094,0.094,0.375,0.125,63.1,0.0
Sean Higgins,23,PF,"SAS, ORL",38,616,12.5,,"0.043, 0.064",0.061,0.0,0.0,17.7,0.0
James Donaldson,34,C,"DAL, NYK",58,1075,-0.3,11.6,"0.064, -0.002",0.048,0.113,0.412,12.7,0.0
Danny Young,29,PG,"POR, LAC",62,1023,11.2,1.8,"0.064, 0.062",0.063,"0.0, 0.023",0.222,37.1,0.0
Tony Smith,23,PG,LAL,63,820,10.1,4.9,0.064,0.064,0.065,0.125,33.5,0.0
Tony Brown,31,SF,"LAC, SEA",57,655,11.9,10.5,"0.058, 0.065",0.062,"0.0, 0.089",0.323,35.2,0.0
Rex Chapman,24,SG,"CHH, WSB",22,567,7.2,,"0.071, 0.045",0.07,0,0.0,26.2,0.0
Mark Eaton,35,C,UTA,81,2023,9.1,9.7,0.05,0.05,0.085,0.58,33.6,49.3
Rod Higgins,32,SF,GSW,25,535,13.4,11.2,0.069,0.069,0.165,0.125,46.3,0.0
Donald Royal,25,SF,SAS,60,718,11.7,7.8,0.056,0.056,0.131,0.0,32.1,0.0
Kenny Williams,22,SF,IND,60,565,16.4,49.9,0.095,0.095,0.756,0.0,46.4,0.0
Greg Sutton,24,PG,SAS,67,601,7.8,16.8,0.038,0.038,0.282,0.0,21.8,0.0
Craig Hodges,31,SG,CHI,56,555,10.4,5.9,0.059,0.059,0.041,0.877,48.2,36.0
Mark Bryant,26,PF,POR,56,800,11.3,2.1,0.062,0.062,0.019,0.744,43.1,14.1
Greg Grant,25,PG,"CHH, PHI",68,891,13.3,,"0.047, 0.08",0.074,0,0.0,31.0,0.0
Mike Sanders,31,SF,"IND, CLE",31,633,14.1,10.3,"0.056, 0.073",0.068,"0.0, 0.082",0.552,43.2,45.3
Keith Askins,24,SF,MIA,59,843,8.7,10.2,0.056,0.056,0.283,0.0,25.9,0.0
Scott Williams,23,PF,CHI,63,690,14.6,11.4,0.082,0.082,0.08,0.877,67.0,70.2
Morlon Wiley,25,PG,"ORL, SAS, ATL",53,870,11.4,,"0.017, 0.059, 0.062",0.054,0.0,0.0,24.9,0.0
Eric Murdock,23,PG,UTA,50,478,13.6,22.9,0.074,0.074,0.201,0.58,49.7,0.0
Delaney Rudd,29,SG,UTA,65,538,10.0,12.5,0.055,0.055,0.11,0.58,36.9,0.0
Steve Burtt,29,SG,PHO,31,356,13.4,12.6,0.07,0.07,0.102,0.35,45.2,35.7
Bob Hansen,31,SG,"SAC, CHI",68,809,5.8,10.7,"0.036, 0.033",0.033,0.075,0.877,26.5,0.0
Mark Randall,24,PF,"CHI, MIN",54,441,12.9,,"0.049, 0.066",0.061,0.0,0.0,19.8,0.0
Ed Nealy,31,PF,PHO,52,505,12.9,13.9,0.067,0.067,0.113,0.35,43.3,0.0
Trent Tucker,32,SG,SAS,24,415,12.3,6.2,0.059,0.059,0.104,0.0,33.8,0.0
Paul Pressey,33,SG,SAS,56,759,8.0,1.6,0.039,0.039,0.027,0.0,22.3,0.0
Chucky Brown,23,SF,"CLE, LAL",42,431,10.8,13.5,"0.054, 0.068",0.066,"0.0, 0.179",0.125,35.9,0.0
Sean Green,21,SG,IND,35,256,9.9,0.0,0.058,0.058,0.0,0.0,28.3,0.0
Tom Garrick,25,SG,"SAS, MIN, DAL",40,549,11.3,,"0.049, 0.038, 0.061",0.047,0.0,0.0,18.4,0.0
Rory Sparrow,33,PG,"CHI, LAL",46,489,6.9,13.3,"-0.031, 0.044",0.037,"0.0, 0.176",0.125,18.8,0.0
Elliot Perry,22,PG,"LAC, CHH",50,437,9.0,,"0.036, 0.052",0.049,0.0,0.0,19.7,0.0
Marty Conlon,24,C,SEA,45,381,9.3,67.7,0.051,0.051,0.577,0.323,29.2,0.0
Doug Lee,27,SG,NJN,46,307,10.4,-8.5,0.062,0.062,-0.111,0.125,30.3,0.0
Greg Dreiling,29,C,IND,60,509,5.6,-11.2,0.033,0.033,-0.17,0.0,16.1,0.0
Brian Quinnett,25,SG,"NYK, DAL",39,326,7.7,,"0.066, 0.041",0.056,0.0,0.0,29.5,0.0
William Bedford,28,C,DET,32,363,8.4,22.7,0.052,0.052,0.303,0.222,30.4,0.0
Corey Crowder,22,SF,UTA,51,328,8.4,21.1,0.046,0.046,0.185,0.58,30.9,0.0
Bo Kimble,25,SG,LAC,34,277,9.1,-18.0,0.05,0.05,-0.235,0.222,27.4,0.0
Alan Ogg,24,C,MIA,43,367,9.8,10.2,0.064,0.064,0.283,0.0,29.6,0.0
John Morton,24,SF,"CLE, MIA",25,270,10.5,17.3,"0.035, 0.068",0.063,"0.0, 0.481",0.0,30.3,0.0
Alton Lister,33,C,GSW,26,293,11.2,8.2,0.058,0.058,0.121,0.125,38.9,0.0
Brad Sellers,29,PF,DET,43,226,13.7,24.5,0.084,0.084,0.327,0.222,49.1,0.0
Tharon Mayes,23,SG,"PHI, LAC",24,255,4.3,,"0.041, 0.024",0.039,0.0,0.222,17.0,0.0
Dave Feitl,29,C,NJN,34,175,11.9,2.9,0.071,0.071,0.038,0.125,0.0,0.0
Wayne Cooper,35,C,POR,35,344,10.2,7.9,0.056,0.056,0.072,0.744,38.9,0.0
Jack Haley,28,C,LAL,49,394,3.6,-0.8,0.023,0.023,-0.011,0.125,12.1,0.0
Ennis Whatley,29,PG,POR,23,209,14.0,7.0,0.077,0.077,0.064,0.744,53.5,0.0
Lance Blanks,25,SG,DET,43,189,11.9,23.5,0.073,0.073,0.314,0.222,0.0,0.0
LeRon Ellis,22,C,LAC,29,103,8.6,0.0,0.047,0.047,0.0,0.222,0.0,0.0
Tim McCormick,29,C,NYK,22,108,12.8,-6.4,0.084,0.084,-0.063,0.412,0.0,0.0
Jerome Lane,25,PF,"DEN, IND, MIL",14,177,19.1,,"0.032, 0.059, 0.112",0.049,0.0,0.0,0.0,0.0
Gerald Henderson,36,PG,"HOU, DET",16,96,10.1,,"0.026, 0.062",0.044,0.0,0.222,0.0,0.0
Kennard Winchester,25,SF,"HOU, NYK",19,81,21.4,15.2,"-0.002, 0.14",0.11,0.149,0.412,0.0,0.0
Bobby Phills,22,SG,CLE,10,65,10.0,38.9,0.052,0.052,0.311,0.552,0.0,0.0
Stephen Thompson,23,SG,"ORL, SAC",19,91,14.6,,"-0.024, 0.098",0.092,0,0.0,0.0,0.0
Bob McCann,27,SF,DET,26,129,7.3,6.1,0.045,0.045,0.081,0.222,0.0,0.0
Cliff Robinson,31,PF,LAL,9,78,14.9,12.7,0.094,0.094,0.168,0.125,0.0,0.0
Tony Massenburg,24,PF,"SAS, CHH, BOS, GSW",18,90,18.3,,"-0.046, -0.072, 0.018, 0.094",0.029,"0.0, 0.0, 0.0",0.125,0.0,0.0
Michael Ansley,24,SF,"PHI, CHH",10,45,8.0,,"0.057, 0.046",0.055,0,0.0,0.0,0.0
Steve Scheffler,24,C,"SAC, DEN",11,61,13.2,,"0.183, 0.078",0.116,0,0.0,0.0,0.0
Bob Thornton,29,PF,UTA,2,6,1.7,9.9,0.009,0.009,0.087,0.58,0.0,0.0
Jon Sundvold,30,PG,MIA,3,8,10.7,-25.5,0.069,0.069,-0.708,0.0,0.0,0.0
