Player,Age,Position,Teams,Games,rsMinutesPlayed,psMinutesPlayed,rsPER,psPER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Patty Mills,28,PG,SAS,80,1754,416,15.2,11.6,0.068,0.068,0.061,0.49,50.6,29.9
Rodney Hood,24,SG,UTA,59,1593,277,12.4,4.7,0.063,0.063,0.039,0.267,39.2,10.4
Cory Joseph,25,PG,TOR,80,2003,212,13.2,11.4,0.058,0.058,0.101,0.286,36.1,28.9
Joe Johnson,35,SF,UTA,78,1843,326,12.8,12.1,0.065,0.065,0.1,0.267,40.4,26.7
Marreese Speights,29,C,LAC,82,1286,98,17.5,15.1,0.094,0.094,0.167,0.273,58.5,0.0
Deron Williams,32,PG,"DAL, CLE",64,1657,262,11.4,10.0,"0.061, 0.051",0.057,0.065,0.818,27.2,0.0
JaMychal Green,26,PF,MEM,77,2101,118,13.5,8.8,0.065,0.065,0.085,0.2,34.1,17.0
Tony Snell,25,SG,MIL,80,2336,185,9.7,10.8,0.045,0.045,0.11,0.2,23.0,22.0
Kelly Olynyk,25,C,BOS,75,1538,346,15.3,16.2,0.08,0.08,0.104,0.509,51.7,52.9
Kyle Korver,35,SG,"ATL, CLE",67,1753,326,13.5,10.2,"0.052, 0.061",0.057,0.066,0.818,32.8,0.0
Channing Frye,33,C,CLE,74,1398,154,15.6,21.3,0.07,0.07,0.138,0.818,43.5,112.9
Patrick Beverley,28,SG,HOU,67,2058,325,13.0,13.2,0.061,0.061,0.108,0.427,40.9,46.1
DeMarre Carroll,30,SF,TOR,72,1882,155,11.9,10.4,0.052,0.052,0.092,0.286,32.3,26.3
Tony Parker,34,PG,SAS,63,1587,211,13.0,19.5,0.058,0.058,0.103,0.49,43.2,50.5
Norman Powell,23,SG,TOR,76,1368,227,14.0,13.0,0.062,0.062,0.115,0.286,38.6,32.9
Monta Ellis,31,SG,IND,74,1998,76,9.9,7.4,0.049,0.049,0.087,0.0,25.1,0.0
Tristan Thompson,25,C,CLE,78,2336,562,15.3,14.5,0.069,0.069,0.094,0.818,42.9,76.9
Doug McDermott,25,SF,"CHI, OKC",66,1508,66,9.3,12.1,"0.055, 0.046",0.052,0.13,0.111,27.1,0.0
Vince Carter,40,SF,MEM,73,1799,195,11.7,8.1,0.057,0.057,0.078,0.2,29.9,15.6
Evan Turner,28,SF,POR,65,1658,124,11.4,12.8,0.059,0.059,0.226,0.0,29.5,0.0
Langston Galloway,25,PG,"NOP, SAC",74,1495,0,8.0,,"0.042, 0.033",0.04,0,0.0,16.3,0.0
Terrence Jones,25,PF,"NOP, MIL",54,1270,0,1.5,,"0.061, 0.007",0.058,0.0,0.2,24.1,0.0
Joe Ingles,29,SF,UTA,82,1972,334,12.4,10.2,0.063,0.063,0.085,0.267,39.2,22.7
Matthew Dellavedova,26,PG,MIL,76,1986,159,9.4,6.9,0.044,0.044,0.07,0.2,22.5,14.0
Brandon Jennings,27,PG,"NYK, WAS",81,1802,178,9.7,6.9,"0.059, 0.049",0.056,0.056,0.447,24.3,0.0
David Lee,33,PF,SAS,79,1477,245,18.5,12.1,0.083,0.083,0.064,0.49,61.8,31.4
Andre Iguodala,33,SF,GSW,76,1998,419,14.3,10.5,0.063,0.063,0.056,1.133,51.5,63.4
Iman Shumpert,26,SG,CLE,76,1937,275,9.0,9.9,0.041,0.041,0.064,0.818,25.5,52.4
Troy Daniels,25,SG,MEM,67,1183,68,10.4,4.7,0.05,0.05,0.045,0.2,26.2,0.0
P.J. Tucker,31,SF,"PHO, TOR",81,2236,251,10.4,7.6,"0.054, 0.046",0.052,0.067,0.286,19.6,0.0
Raymond Felton,32,PG,LAC,80,1700,127,10.9,12.4,0.059,0.059,0.137,0.273,36.7,37.4
Rajon Rondo,30,PG,CHI,69,1843,67,13.6,22.9,0.067,0.067,0.253,0.2,33.5,0.0
Al-Farouq Aminu,26,PF,POR,61,1773,113,11.3,12.4,0.059,0.059,0.219,0.0,29.5,0.0
Justin Anderson,23,SF,"DAL, PHI",75,1228,0,12.8,,"0.059, 0.055",0.058,0,0.0,22.1,0.0
Michael Beasley,28,PF,MIL,56,935,48,17.8,3.3,0.083,0.083,0.034,0.2,42.5,0.0
Ian Clark,25,SG,GSW,77,1137,219,13.1,13.6,0.058,0.058,0.072,1.133,47.4,81.6
Montrezl Harrell,23,C,HOU,58,1064,21,19.2,0.9,0.09,0.09,0.007,0.427,60.4,0.0
Matt Barnes,36,SF,"SAC, GSW",74,1777,61,10.7,0.8,"0.042, 0.047",0.043,0.004,1.133,22.3,0.0
Andre Roberson,25,SF,OKC,79,2376,185,9.6,16.2,0.047,0.047,0.174,0.111,26.9,19.3
Amir Johnson,29,PF,BOS,80,1608,142,15.0,10.3,0.079,0.079,0.066,0.509,51.0,33.6
Jaylen Brown,20,SF,BOS,78,1341,215,10.3,10.6,0.054,0.054,0.068,0.509,34.9,34.6
Sam Dekker,22,PF,HOU,77,1419,31,13.1,12.4,0.062,0.062,0.102,0.427,41.6,0.0
Kelly Oubre Jr.,21,SF,WAS,79,1605,184,9.1,10.3,0.046,0.046,0.084,0.447,27.5,37.5
Danny Green,29,SG,SAS,68,1807,436,10.1,9.6,0.045,0.045,0.051,0.49,33.5,25.0
Luc Mbah a Moute,30,SF,LAC,80,1787,224,10.2,10.6,0.055,0.055,0.117,0.273,34.2,31.9
Jonathon Simmons,27,SG,SAS,78,1392,306,9.9,15.0,0.044,0.044,0.079,0.49,32.7,38.7
Domantas Sabonis,20,PF,OKC,81,1632,6,6.9,17.5,0.034,0.034,0.188,0.111,19.5,0.0
Derrick Favors,25,PF,UTA,50,1186,225,15.8,17.0,0.08,0.08,0.141,0.267,49.8,37.6
JaVale McGee,29,C,GSW,77,739,149,25.2,26.9,0.111,0.111,0.143,1.133,90.7,162.0
Yogi Ferrell,23,PG,"BRK, DAL",46,1197,0,14.1,,"0.027, 0.057",0.05,0,0.0,19.4,0.0
Richard Jefferson,36,SF,CLE,79,1614,179,8.3,7.6,0.037,0.037,0.049,0.818,23.0,40.1
Patrick Patterson,27,PF,TOR,65,1599,185,10.8,7.9,0.048,0.048,0.07,0.286,29.9,20.0
Nerlens Noel,22,C,"PHI, DAL",51,1047,0,19.8,,"0.09, 0.08",0.086,0,0.0,31.3,0.0
Thabo Sefolosha,32,SF,ATL,62,1596,9,11.9,-8.0,0.058,0.058,-0.097,0.2,30.4,0.0
Trey Lyles,21,PF,UTA,71,1158,10,9.9,17.9,0.05,0.05,0.148,0.267,31.1,0.0
Bobby Portis,21,PF,CHI,64,1000,121,14.9,14.1,0.073,0.073,0.156,0.2,36.5,31.2
Jerami Grant,22,PF,"PHI, OKC",80,1531,111,10.3,16.2,"0.013, 0.051",0.05,0.174,0.111,28.6,0.0
Mike Muscala,25,C,ATL,70,1237,81,14.4,6.2,0.07,0.07,0.075,0.2,36.7,0.0
Shelvin Mack,26,PG,UTA,55,1205,155,10.9,9.7,0.055,0.055,0.08,0.267,34.2,21.4
James Ennis III,26,SF,MEM,64,1501,159,10.6,11.3,0.051,0.051,0.109,0.2,26.7,21.8
Khris Middleton,25,SF,MIL,29,889,231,15.0,12.8,0.07,0.07,0.13,0.2,35.8,26.0
Zaza Pachulia,32,C,GSW,70,1268,212,16.1,12.5,0.071,0.071,0.067,1.133,58.0,75.9
Andrew Harrison,22,PG,MEM,72,1474,119,8.7,13.8,0.042,0.042,0.133,0.2,22.0,26.6
Jason Smith,30,C,WAS,74,1068,157,13.6,8.6,0.069,0.069,0.07,0.447,41.3,31.3
Glenn Robinson III,23,SF,IND,69,1427,31,11.5,21.0,0.056,0.056,0.246,0.0,28.7,0.0
Dante Exum,21,PG,UTA,66,1228,84,8.5,13.3,0.043,0.043,0.11,0.267,26.7,0.0
Tyreke Evans,27,SF,"NOP, SAC",40,788,0,14.9,,"0.059, 0.061",0.06,0,0.0,24.2,0.0
Terry Rozier,22,PG,BOS,74,1263,277,10.9,13.4,0.057,0.057,0.086,0.509,36.8,43.8
Meyers Leonard,24,PF,POR,74,1222,31,8.9,-6.1,0.046,0.046,-0.108,0.0,23.0,0.0
John Henson,26,C,MIL,58,1123,12,15.3,8.1,0.071,0.071,0.082,0.2,36.4,0.0
Malcolm Delaney,27,PG,ATL,73,1248,3,7.5,105.5,0.036,0.036,1.273,0.2,18.9,0.0
Shaun Livingston,31,PG,GSW,76,1345,220,10.1,11.0,0.044,0.044,0.059,1.133,35.9,66.8
Dewayne Dedmon,27,C,SAS,76,1330,97,16.0,21.7,0.071,0.071,0.114,0.49,52.8,0.0
Joffrey Lauvergne,25,C,"OKC, CHI",70,980,26,11.6,24.1,"0.064, 0.057",0.062,0.267,0.2,34.3,0.0
Corey Brewer,30,SF,"HOU, LAL",82,1281,0,13.3,,"0.035, 0.055",0.041,0.0,0.0,21.7,0.0
Jerian Grant,24,PG,CHI,63,1028,52,13.2,-2.5,0.065,0.065,-0.028,0.2,32.5,0.0
J.R. Smith,31,SG,CLE,41,1187,487,8.1,9.9,0.036,0.036,0.064,0.818,22.4,52.4
Boris Diaw,34,PF,UTA,73,1283,203,9.0,11.9,0.046,0.046,0.099,0.267,28.6,26.4
Spencer Hawes,28,PF,"CHO, MIL",54,797,17,18.6,10.2,"0.066, 0.087",0.073,0.104,0.2,34.5,0.0
Taurean Prince,22,SF,ATL,59,981,187,9.8,11.9,0.048,0.048,0.144,0.2,25.2,28.8
Noah Vonleh,21,PF,POR,74,1265,100,10.8,7.9,0.056,0.056,0.14,0.0,28.0,0.0
Aaron Brooks,32,PG,IND,65,894,7,9.5,23.5,0.047,0.047,0.275,0.0,24.1,0.0
David West,36,C,GSW,68,854,221,16.6,16.6,0.073,0.073,0.088,1.133,59.6,99.7
Jason Terry,39,SG,MIL,74,1365,68,9.1,6.7,0.042,0.042,0.068,0.2,21.5,0.0
Derrick Williams,25,PF,"MIA, CLE",50,804,38,11.1,17.9,"0.053, 0.05",0.052,0.116,0.818,28.8,0.0
Jonas Jerebko,29,PF,BOS,78,1232,128,9.3,15.1,0.049,0.049,0.097,0.509,31.7,49.4
Michael Carter-Williams,25,PG,CHI,45,846,53,9.9,3.4,0.049,0.049,0.038,0.2,24.5,0.0
Brandon Bass,31,PF,LAC,52,577,4,19.7,25.5,0.106,0.106,0.282,0.273,65.9,0.0
Denzel Valentine,23,SG,CHI,57,976,22,7.3,6.2,0.036,0.036,0.069,0.2,18.0,0.0
Trey Burke,24,PG,WAS,57,703,20,10.8,-1.6,0.055,0.055,-0.013,0.447,32.9,0.0
Patrick McCaw,21,SG,GSW,71,1074,181,8.6,14.8,0.038,0.038,0.079,1.133,31.0,89.5
Mike Dunleavy,36,SF,"CLE, ATL",53,841,53,11.9,3.5,"0.034, 0.058",0.048,0.042,0.2,26.4,0.0
Anthony Morrow,31,SG,"OKC, CHI",49,714,29,16.0,14.5,"0.045, 0.078",0.051,0.16,0.2,28.2,0.0
Gerald Green,31,SF,BOS,47,538,192,11.9,13.3,0.062,0.062,0.086,0.509,40.1,43.8
Kris Humphries,31,PF,ATL,56,689,3,13.6,13.2,0.066,0.066,0.159,0.2,34.6,0.0
Lucas Nogueira,24,C,TOR,57,1088,7,15.5,24.6,0.068,0.068,0.218,0.286,42.3,0.0
Kyle Anderson,23,SF,SAS,72,1020,195,12.5,21.6,0.056,0.056,0.114,0.49,41.7,55.9
Paul Zipser,22,SF,CHI,44,843,136,6.9,8.5,0.034,0.034,0.094,0.2,17.0,18.8
Pascal Siakam,22,PF,TOR,55,859,10,11.5,8.4,0.051,0.051,0.075,0.286,31.7,0.0
Tyler Ennis,22,PG,"HOU, LAL",53,588,0,14.3,,"0.019, 0.059",0.036,0.0,0.0,15.2,0.0
Thon Maker,19,C,MIL,57,562,116,14.0,13.6,0.065,0.065,0.138,0.2,33.3,27.6
Quincy Acy,26,PF,"DAL, BRK",38,558,0,13.1,,"-0.006, 0.054",0.045,0,0.0,10.7,0.0
Roy Hibbert,30,C,"CHO, DEN",48,682,0,16.3,,"0.061, 0.073",0.062,0,0.0,27.9,0.0
Shabazz Napier,25,PG,POR,53,512,47,13.6,17.7,0.071,0.071,0.313,0.0,35.5,0.0
K.J. McDaniels,23,SF,"HOU, BRK",49,505,0,12.5,,"0.048, 0.052",0.05,0.0,0.0,24.2,0.0
Hollis Thompson,25,SG,"PHI, NOP",40,752,0,4.7,,"0.039, 0.018",0.034,0,0.0,12.0,0.0
Brandan Wright,29,PF,MEM,28,447,12,18.6,11.4,0.09,0.09,0.11,0.2,47.2,0.0
Wesley Johnson,29,SF,LAC,68,810,11,8.4,6.7,0.045,0.045,0.074,0.273,28.0,0.0
Omri Casspi,28,PF,"SAC, NOP, MIN",36,643,0,7.5,,"0.047, 0.038, 0.042",0.045,0,0.0,17.4,0.0
Troy Williams,22,SF,"MEM, HOU",30,557,19,12.8,-14.2,"0.038, 0.06",0.042,-0.116,0.427,24.0,0.0
Semaj Christon,24,PG,OKC,64,973,21,5.7,15.2,0.028,0.028,0.164,0.111,16.0,0.0
Isaiah Canaan,25,SG,CHI,39,592,95,8.1,9.7,0.04,0.04,0.107,0.2,20.0,0.0
Tyler Zeller,27,C,BOS,51,525,78,13.0,15.8,0.068,0.068,0.102,0.509,43.9,0.0
Lavoy Allen,27,PF,IND,61,871,11,11.6,-2.6,0.057,0.057,-0.03,0.0,29.2,0.0
Ian Mahinmi,30,C,WAS,31,555,63,14.1,8.6,0.072,0.072,0.07,0.447,43.1,0.0
Jarell Martin,22,PF,MEM,42,558,10,8.7,14.1,0.042,0.042,0.136,0.2,22.0,0.0
Jakob Poeltl,21,C,TOR,54,626,26,12.2,19.3,0.054,0.054,0.171,0.286,33.6,0.0
Cameron Payne,22,PG,"OKC, CHI",31,462,4,4.0,12.8,"0.03, 0.02",0.026,0.142,0.2,14.6,0.0
DeAndre Liggins,28,SG,"CLE, DAL",62,777,0,17.6,,"0.032, 0.071",0.033,0.0,0.0,20.0,0.0
Delon Wright,24,PG,TOR,27,446,92,15.0,14.7,0.066,0.066,0.131,0.286,41.1,0.0
James Michael McAdoo,24,PF,GSW,52,457,56,13.1,16.5,0.058,0.058,0.088,1.133,47.4,0.0
Jeff Withey,26,C,UTA,51,432,21,18.8,14.1,0.095,0.095,0.117,0.267,59.1,0.0
Rashad Vaughn,20,SG,MIL,41,458,10,7.8,18.8,0.036,0.036,0.191,0.2,18.4,0.0
Chasson Randle,23,PG,"PHI, NYK",26,299,0,12.3,,"0.076, 0.057",0.063,0,0.0,22.9,0.0
James Jones,36,SF,CLE,48,381,30,11.1,-5.3,0.05,0.05,-0.034,0.818,31.1,0.0
Dejounte Murray,20,PG,SAS,38,322,168,9.6,12.7,0.043,0.043,0.067,0.49,32.0,32.8
Lance Stephenson,26,SG,"NOP, MIN, IND",18,361,107,10.3,18.4,"0.039, 0.037, 0.05",0.042,0.215,0.0,18.6,0.0
Miles Plumlee,28,C,"MIL, CHO",45,484,0,9.0,,"0.037, 0.04",0.038,0.0,0.0,18.5,0.0
Archie Goodwin,22,SG,"NOP, BRK",15,214,0,18.6,,"0.074, 0.077",0.076,0,0.0,21.2,0.0
Fred VanVleet,22,PG,TOR,37,294,29,10.5,19.9,0.046,0.046,0.177,0.286,28.6,0.0
Wade Baldwin,20,PG,MEM,33,405,12,6.5,13.1,0.031,0.031,0.126,0.2,16.2,0.0
Raul Neto,24,PG,UTA,40,346,60,10.7,13.8,0.054,0.054,0.114,0.267,33.6,0.0
Andrew Nicholson,27,PF,"WAS, BRK",38,342,0,5.0,,"0.032, 0.021",0.029,0.0,0.0,15.4,0.0
Pat Connaughton,24,SG,POR,39,316,24,11.8,10.4,0.061,0.061,0.184,0.0,30.5,0.0
Bryn Forbes,23,SG,SAS,36,285,73,5.9,3.8,0.026,0.026,0.02,0.49,19.3,0.0
Sheldon Mac,24,SG,WAS,30,287,17,10.1,22.3,0.051,0.051,0.181,0.447,30.5,0.0
Kyle Singler,28,SF,OKC,32,385,10,5.9,-6.0,0.029,0.029,-0.065,0.111,16.6,0.0
Paul Pierce,39,SF,LAC,25,277,101,5.7,7.0,0.031,0.031,0.077,0.273,19.3,21.0
Andrew Bogut,32,C,"DAL, CLE",27,583,0,-35.3,,"0.038, -0.159",0.031,0.0,0.818,11.0,0.0
Quinn Cook,23,PG,"DAL, NOP",14,188,0,15.3,,"0.028, 0.058",0.047,0,0.0,0.0,0.0
Jake Layman,22,SF,POR,35,249,16,4.9,13.3,0.025,0.025,0.235,0.0,12.5,0.0
Wayne Selden,22,SG,"NOP, MEM",14,236,106,6.2,5.6,"0.038, 0.03",0.032,0.054,0.2,15.7,0.0
James Young,21,SG,BOS,29,220,39,10.0,9.1,0.052,0.052,0.059,0.509,33.6,0.0
Bobby Brown,32,PG,HOU,25,123,22,10.8,31.7,0.051,0.051,0.26,0.427,0.0,0.0
Briante Weber,24,PG,"GSW, CHO",20,205,0,12.5,,"0.026, 0.056",0.046,0.0,0.0,23.4,0.0
Deyonta Davis,20,C,MEM,36,238,11,10.6,27.7,0.051,0.051,0.267,0.2,26.7,0.0
Norris Cole,28,PG,OKC,13,125,25,5.4,-4.6,0.027,0.027,-0.05,0.111,0.0,0.0
Anthony Brown,24,SF,"NOP, ORL",11,159,0,18.5,,"0.022, 0.107",0.037,0,0.0,0.0,0.0
Jordan Mickey,22,PF,BOS,25,141,18,9.8,1.8,0.051,0.051,0.012,0.509,0.0,0.0
Johnny O'Bryant,23,PF,"DEN, CHO",11,80,0,15.5,,"0.064, 0.07",0.066,0,0.0,0.0,0.0
Chris McCullough,21,PF,"BRK, WAS",16,80,0,1.1,,"0.069, 0.006",0.061,0.0,0.447,0.0,0.0
Tim Quarterman,22,SG,POR,16,80,7,10.2,14.6,0.053,0.053,0.258,0.0,0.0,0.0
Joel Anthony,34,C,SAS,19,122,15,11.6,19.6,0.052,0.052,0.103,0.49,0.0,0.0
Daniel Ochefu,23,C,WAS,19,75,5,6.6,-19.4,0.034,0.034,-0.157,0.447,0.0,0.0
Joel Bolomboy,23,PF,UTA,12,53,9,19.7,21.8,0.1,0.1,0.181,0.267,0.0,0.0
Damian Jones,21,C,GSW,10,85,21,5.3,17.3,0.023,0.023,0.092,1.133,0.0,0.0
Kyle Wiltjer,24,PF,HOU,14,44,5,6.7,26.1,0.031,0.031,0.214,0.427,0.0,0.0
Axel Toupane,24,SF,"MIL, NOP",4,47,0,8.6,,"-0.046, 0.032",-0.007,0.0,0.0,0.0,0.0
Dahntay Jones,36,SF,CLE,1,12,33,14.7,14.9,0.066,0.066,0.096,0.818,0.0,0.0
Edy Tavares,24,C,"ATL, CLE",2,28,0,22.6,,"0.064, 0.102",0.083,0.0,0.818,0.0,0.0
Isaiah Taylor,22,PG,HOU,4,52,10,0.3,-1.2,0.001,0.001,-0.01,0.427,0.0,0.0
