Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
John Salley,25,PF,DET,82,1914,13.5,14.9,0.083,0.083,0.125,0.95,59.8,118.8
Winston Garland,25,PG,"GSW, LAC",79,1762,10.6,,"0.051, 0.057",0.053,0,0.0,22.2,0.0
LaSalle Thompson,28,C,IND,82,2126,10.3,6.7,0.064,0.064,0.117,0.0,32.8,0.0
Jeff Grayer,24,SF,MIL,71,1427,11.4,-0.3,0.058,0.058,-0.004,0.125,31.1,0.0
Kenny Walker,25,PF,NYK,68,1595,12.7,9.8,0.073,0.073,0.085,0.3,40.1,25.5
Dennis Johnson,35,PG,BOS,75,2036,12.4,12.5,0.069,0.069,0.138,0.222,43.7,30.6
Greg Anderson,25,PF,MIL,60,1291,13.0,11.3,0.066,0.066,0.136,0.125,35.4,17.0
David Wingate,26,SG,SAS,78,1856,9.4,12.5,0.06,0.06,0.109,0.471,41.0,51.3
Steve Kerr,24,PG,CLE,78,1664,12.0,5.4,0.062,0.062,0.052,0.222,31.7,0.0
Frank Brickowski,30,C,SAS,78,1438,13.3,15.4,0.086,0.086,0.134,0.471,58.7,63.1
Michael Cooper,33,SG,LAL,80,1851,9.6,7.1,0.058,0.058,0.055,0.323,44.5,17.8
Mike Brown,26,C,UTA,82,1397,12.8,6.2,0.088,0.088,0.084,0.222,59.0,0.0
Mike Sanders,29,SF,IND,82,1531,9.1,14.7,0.057,0.057,0.256,0.0,29.2,0.0
Bill Hanzlik,32,PF,DEN,81,1605,10.3,11.6,0.057,0.057,0.414,0.0,29.9,0.0
Kurt Rambis,31,PF,"CHH, PHO",74,1904,11.3,9.7,"0.069, 0.058",0.06,0.09,0.58,33.4,0.0
Jim Paxson,32,PG,BOS,72,1283,9.7,11.6,0.054,0.054,0.128,0.222,34.2,0.0
B.J. Armstrong,22,PG,CHI,81,1291,11.9,9.3,0.076,0.076,0.082,0.65,51.0,53.3
Joe Kleine,28,C,BOS,81,1365,10.5,14.4,0.058,0.058,0.159,0.222,36.8,0.0
Larry Drew,31,PG,LAL,80,1333,10.2,5.1,0.062,0.062,0.04,0.323,47.6,0.0
Robert Reid,34,SF,"POR, CHH",72,1202,8.0,,"0.049, 0.038",0.04,0.0,0.0,13.2,0.0
Craig Hodges,29,SG,CHI,63,1055,12.5,4.8,0.08,0.08,0.042,0.65,53.7,27.3
Mark Eaton,33,C,UTA,82,2281,10.6,9.1,0.073,0.073,0.123,0.222,49.0,27.3
Mike Woodson,31,SG,HOU,61,972,8.8,9.6,0.047,0.047,0.121,0.125,23.5,0.0
Tim Kempton,26,PF,DEN,71,1061,10.7,17.2,0.059,0.059,0.614,0.0,30.9,0.0
Danny Young,27,PG,POR,82,1393,11.5,9.7,0.073,0.073,0.081,0.68,52.6,55.1
Eddie Lee Wilkins,27,C,NYK,79,972,9.9,12.8,0.057,0.057,0.111,0.3,31.3,0.0
Kevin Gamble,24,SF,BOS,71,990,12.3,22.9,0.068,0.068,0.253,0.222,43.1,0.0
Ed Pinckney,26,PF,BOS,77,1082,13.7,25.5,0.076,0.076,0.282,0.222,48.2,0.0
Jack Haley,26,PF,"CHI, NJN",67,1084,8.2,,"0.078, 0.037",0.044,0.0,0.0,15.0,0.0
Chris Dudley,24,PF,"CLE, NJN",64,1356,10.3,,"0.045, 0.046",0.045,0.0,0.0,17.3,0.0
Winston Bennett,24,SF,CLE,55,990,10.0,12.2,0.052,0.052,0.116,0.222,26.6,25.8
Jerome Lane,23,PF,DEN,67,956,12.8,-10.6,0.07,0.07,-0.379,0.0,36.7,0.0
Eric Leckner,23,C,UTA,77,764,12.1,19.9,0.083,0.083,0.27,0.222,55.7,0.0
Michael Smith,24,PF,BOS,65,620,14.2,33.4,0.079,0.079,0.369,0.222,50.1,0.0
Reggie Williams,25,SF,"LAC, CLE, SAS",47,743,12.1,4.5,"0.067, 0.04, 0.078",0.051,"0.0, 0.039",0.471,27.9,0.0
Scott Brooks,24,PG,PHI,72,975,14.2,6.4,0.079,0.079,0.07,0.3,51.0,0.0
Wayne Cooper,33,C,POR,79,1176,10.6,11.0,0.067,0.067,0.092,0.68,48.2,62.6
Will Perdue,24,C,CHI,77,884,9.1,16.6,0.058,0.058,0.147,0.65,38.9,0.0
Derrick Chievous,22,SF,"HOU, CLE",55,591,11.9,21.5,"0.072, 0.061",0.069,"0.0, 0.205",0.222,34.8,0.0
Anthony Bowie,26,SG,HOU,66,918,8.8,-13.3,0.047,0.047,-0.168,0.125,23.5,0.0
Delaney Rudd,27,PG,UTA,77,850,8.6,8.5,0.059,0.059,0.115,0.222,39.6,0.0
Bill Wennington,26,C,DAL,60,814,10.6,-5.1,0.063,0.063,-0.095,0.0,36.1,0.0
Brad Sellers,27,PF,"SEA, MIN",59,700,6.0,,"0.047, 0.038",0.045,0,0.0,20.3,0.0
Sedric Toney,27,PG,"ATL, SAC",64,968,7.1,,"0.052, 0.044",0.048,0,0.0,19.2,0.0
Byron Irvin,23,SG,POR,50,488,15.6,3.9,0.099,0.099,0.032,0.68,71.3,0.0
Andrew Lang,23,C,PHO,74,1011,13.2,9.4,0.067,0.067,0.087,0.58,44.2,0.0
Kiki Vandeweghe,31,SF,NYK,22,563,12.5,8.4,0.072,0.072,0.073,0.3,39.5,21.9
Tim Perry,24,C,PHO,60,612,13.5,11.0,0.069,0.069,0.102,0.58,45.5,59.2
Rickey Green,35,PG,IND,69,927,10.9,-5.2,0.068,0.068,-0.091,0.0,34.8,0.0
Pete Myers,26,SG,"NYK, NJN",52,751,10.8,,"0.041, 0.049",0.045,0.0,0.0,15.9,0.0
Kenny Battle,25,SG,PHO,59,729,12.2,-1.1,0.062,0.062,-0.01,0.58,40.9,0.0
Randy White,22,PF,DAL,55,707,7.4,0.0,0.044,0.044,0.0,0.0,25.2,0.0
John Bagley,29,PG,BOS,54,1095,10.8,10.5,0.06,0.06,0.116,0.222,38.0,0.0
Larry Smith,32,PF,HOU,74,1300,9.8,9.3,0.053,0.053,0.117,0.125,26.5,0.0
Tony Brown,29,SF,MIL,61,635,8.2,8.2,0.042,0.042,0.099,0.125,22.6,0.0
Jay Vincent,30,SF,"PHI, LAL",41,459,10.2,-23.6,"0.074, 0.062",0.067,"0.0, -0.184",0.323,47.7,0.0
Greg Grant,23,PG,PHO,67,678,9.7,13.3,0.05,0.05,0.123,0.58,33.0,0.0
Anthony Jones,27,SG,DAL,66,650,7.6,0.0,0.045,0.045,0.0,0.0,25.8,0.0
Caldwell Jones,39,PF,SAS,72,885,7.2,4.0,0.046,0.046,0.035,0.471,31.4,0.0
Steve Alford,25,PG,DAL,41,302,18.7,17.7,0.111,0.111,0.329,0.0,63.6,0.0
Mark Bryant,24,PF,POR,58,562,9.1,5.9,0.058,0.058,0.049,0.68,41.8,33.3
Kelvin Upshaw,27,SG,"BOS, DAL, GSW",40,387,16.1,,"0.023, 0.018, 0.091",0.062,"0.0, 0.0",0.0,29.5,0.0
Micheal Williams,23,PG,"PHO, CHH",28,329,20.0,,"-0.033, 0.095",0.068,0.0,0.0,12.7,0.0
Paul Mokeski,33,C,CLE,38,449,7.7,21.3,0.04,0.04,0.203,0.222,20.5,0.0
John Morton,22,SG,CLE,37,402,5.9,7.5,0.03,0.03,0.072,0.222,15.4,0.0
Gerald Henderson,34,PG,"MIL, DET",57,464,13.6,8.3,"0.038, 0.084",0.075,"0.0, 0.07",0.95,52.7,0.0
Charles Davis,31,SF,CHI,53,429,6.7,-0.8,0.043,0.043,-0.007,0.65,28.9,0.0
Randy Wittman,30,SF,IND,61,544,6.9,-1.8,0.043,0.043,-0.031,0.0,22.0,0.0
Tree Rollins,34,C,CLE,48,674,8.8,6.6,0.045,0.045,0.063,0.222,23.0,0.0
Bob Thornton,27,PF,PHI,56,592,6.1,6.0,0.034,0.034,0.065,0.3,22.0,0.0
Jerry Sichting,33,PG,"CHH, MIL",35,496,-1.7,,"0.045, -0.009",0.043,0.0,0.125,10.0,0.0
William Bedford,26,C,DET,42,246,9.5,-0.4,0.059,0.059,-0.003,0.95,42.5,0.0
George McCloud,22,SF,IND,44,413,4.6,-0.9,0.029,0.029,-0.016,0.0,14.8,0.0
Johnny Moore,31,PG,SAS,53,516,8.1,7.4,0.052,0.052,0.065,0.471,35.5,0.0
Steve Johnson,32,C,"MIN, SEA",25,259,11.8,,"-0.14, 0.056",0.025,0,0.0,17.5,0.0
Stuart Gray,26,C,"CHH, NYK",58,560,-0.2,6.8,"0.049, -0.001",0.033,0.059,0.3,7.5,0.0
T.R. Dunn,34,SF,DEN,65,657,9.8,9.3,0.054,0.054,0.332,0.0,28.3,0.0
Kenny Payne,23,SF,PHI,35,216,10.7,9.0,0.06,0.06,0.098,0.3,38.8,0.0
Frank Kornet,23,PF,MIL,57,438,6.1,-21.8,0.031,0.031,-0.263,0.125,16.6,0.0
Ed Nealy,29,PF,CHI,46,503,11.1,8.1,0.071,0.071,0.072,0.65,47.6,46.8
Mike McGee,30,SF,PHO,14,280,9.8,5.8,0.05,0.05,0.054,0.58,33.0,0.0
Mark McNamara,30,C,LAL,33,190,11.3,-5.4,0.068,0.068,-0.042,0.323,0.0,0.0
Uwe Blab,27,C,"GSW, SAS",47,531,3.1,13.0,"0.019, 0.02",0.019,0.113,0.471,9.3,0.0
Adrian Caldwell,23,PF,HOU,51,331,9.5,0.0,0.051,0.051,0.0,0.125,25.5,0.0
Kurt Nimphius,31,C,PHI,38,314,7.9,3.4,0.044,0.044,0.037,0.3,28.4,0.0
Lanard Copeland,24,SG,PHI,23,110,10.0,-3.7,0.056,0.056,-0.04,0.3,0.0,0.0
Chris Welp,26,C,"SAS, GSW",27,198,9.6,,"-0.012, 0.054",0.022,0.0,0.0,0.0,0.0
Dave Greenwood,32,PF,DET,37,205,10.9,1.6,0.067,0.067,0.013,0.95,48.2,0.0
Calvin Natt,33,SF,IND,14,164,14.4,-7.0,0.09,0.09,-0.122,0.0,0.0,0.0
Eric Johnson,23,PG,UTA,48,272,4.6,0.0,0.032,0.032,0.0,0.222,21.5,0.0
Tito Horford,24,C,MIL,35,236,5.1,39.2,0.026,0.026,0.473,0.125,14.0,0.0
Nate Johnston,23,PF,"UTA, POR",21,87,13.2,25.4,"0.132, 0.084",0.098,"0.0, 0.211",0.68,0.0,0.0
Scott Hastings,29,PF,DET,40,166,7.0,-2.7,0.043,0.043,-0.023,0.95,0.0,0.0
Brian Quinnett,23,SG,NYK,31,193,3.9,20.8,0.022,0.022,0.181,0.3,0.0,0.0
Tim McCormick,27,C,HOU,18,116,2.6,4.7,0.014,0.014,0.059,0.125,0.0,0.0
Jeff Sanders,24,PF,CHI,31,182,2.5,26.9,0.016,0.016,0.238,0.65,0.0,0.0
Andre Turner,25,PG,"LAC, CHH",11,115,10.2,,"-0.026, 0.049",0.029,0,0.0,0.0,0.0
Jim Les,26,PG,"UTA, LAC",7,92,11.3,,"-0.138, 0.06",0.032,0.0,0.0,0.0,0.0
Mel McCants,22,SF,LAL,13,65,5.1,-3.5,0.031,0.031,-0.027,0.323,0.0,0.0
Raymond Brown,24,PF,UTA,16,56,-0.9,-5.7,-0.006,-0.006,-0.077,0.222,0.0,0.0
Mike Williams,26,SF,"SAC, ATL",21,102,-11.0,,"0.036, -0.057",0.014,0,0.0,0.0,0.0
Ralph Lewis,26,SF,"DET, CHH",7,26,22.2,,"-0.105, 0.106",-0.015,0.0,0.0,0.0,0.0
Jawann Oldham,32,C,"ORL, LAL",6,45,9.7,,"0.047, 0.059",0.053,0.0,0.323,0.0,0.0
