Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Bam Adebayo,22,PF,MIA,72,2417,20.3,20.8,0.096,0.096,0.157,0.784,57.9,123.1
Kemba Walker,29,PG,BOS,56,1742,20.0,16.9,0.09,0.09,0.111,0.6,60.0,66.6
Kyle Lowry,33,PG,TOR,58,2098,17.7,16.1,0.087,0.087,0.157,0.507,64.0,79.6
Tim Hardaway Jr.,27,SG,DAL,71,2091,14.5,12.5,0.055,0.055,0.141,0.2,31.5,28.2
Jamal Murray,22,PG,DEN,59,1904,17.7,23.7,0.092,0.092,0.174,0.487,58.0,84.7
Jordan Clarkson,27,SG,"CLE, UTA",71,1705,16.5,18.0,"0.091, 0.081",0.085,0.135,0.273,40.1,0.0
Hassan Whiteside,30,C,POR,67,2008,25.0,12.9,0.103,0.103,0.169,0.111,48.7,18.8
D'Angelo Russell,23,PG,"GSW, MIN",45,1452,17.6,,"0.076, 0.058",0.071,0,0.0,17.5,0.0
Paul George,29,SF,LAC,48,1419,21.1,14.7,0.094,0.094,0.098,0.447,64.0,43.8
Marcus Morris,30,PF,"NYK, LAC",62,1936,8.9,14.4,"0.079, 0.04",0.067,0.096,0.447,25.8,0.0
Rudy Gobert,27,C,UTA,68,2333,21.7,20.4,0.106,0.106,0.153,0.273,64.8,41.8
Kendrick Nunn,24,PG,MIA,67,1962,12.9,7.8,0.061,0.061,0.059,0.784,36.8,46.3
Terrence Ross,28,SG,ORL,69,1889,14.0,13.9,0.068,0.068,0.163,0.111,30.7,18.1
Andre Drummond,26,C,"DET, CLE",57,1879,21.1,,"0.099, 0.103",0.1,0,0.0,30.0,0.0
Joe Harris,28,SF,BRK,69,2123,13.3,12.7,0.055,0.055,0.28,0.0,26.7,0.0
Alec Burks,28,SG,"GSW, PHI",66,1754,19.0,9.4,"0.064, 0.079",0.068,0.122,0.0,23.4,0.0
Duncan Robinson,25,SG,MIA,73,2166,13.1,12.3,0.062,0.062,0.093,0.784,37.4,72.9
Fred VanVleet,25,SG,TOR,54,1928,16.3,16.4,0.08,0.08,0.16,0.507,58.9,81.1
Eric Bledsoe,30,PG,MIL,61,1646,17.6,12.6,0.077,0.077,0.089,0.371,59.1,33.0
Gordon Hayward,29,SF,BOS,52,1740,18.1,11.0,0.081,0.081,0.072,0.6,54.0,43.2
Carmelo Anthony,35,PF,POR,58,1902,12.4,8.4,0.051,0.051,0.11,0.111,24.1,12.2
Malcolm Brogdon,27,PG,IND,54,1666,17.7,18.9,0.083,0.083,0.248,0.0,51.1,0.0
Markelle Fultz,21,PG,ORL,72,1996,14.3,8.2,0.07,0.07,0.096,0.111,31.6,10.7
Robert Covington,29,C,"MIN, HOU",70,2137,13.1,15.8,"0.045, 0.057",0.049,0.136,0.325,20.1,0.0
Jerami Grant,25,PF,DEN,71,1892,14.4,9.0,0.075,0.075,0.066,0.487,47.2,32.1
Serge Ibaka,30,C,TOR,55,1485,17.3,25.2,0.085,0.085,0.246,0.507,62.6,124.7
Caris LeVert,25,SG,BRK,45,1330,16.1,17.1,0.067,0.067,0.377,0.0,32.6,0.0
Norman Powell,26,SG,TOR,52,1479,16.8,14.5,0.082,0.082,0.141,0.507,60.4,71.5
Brook Lopez,31,C,MIL,68,1817,15.0,17.1,0.065,0.065,0.12,0.371,49.9,44.5
Al Horford,33,C,PHI,67,2025,15.7,10.7,0.065,0.065,0.139,0.0,38.3,0.0
Seth Curry,29,SG,DAL,64,1576,15.5,14.1,0.059,0.059,0.159,0.2,33.8,31.8
Kyle Kuzma,24,PF,LAL,61,1526,12.2,10.0,0.059,0.059,0.064,0.952,43.2,60.9
Marcus Smart,25,SG,BOS,60,1919,13.8,11.6,0.062,0.062,0.076,0.6,41.4,45.6
Jarrett Allen,21,C,BRK,70,1852,20.7,17.1,0.086,0.086,0.377,0.0,41.8,0.0
Josh Richardson,26,SG,PHI,55,1693,12.0,11.8,0.05,0.05,0.153,0.0,29.4,0.0
Myles Turner,23,C,IND,62,1826,14.8,18.6,0.07,0.07,0.244,0.0,43.1,0.0
Tyler Herro,20,SG,MIA,55,1508,12.5,12.9,0.059,0.059,0.097,0.784,35.6,76.0
OG Anunoby,22,SF,TOR,69,2066,13.2,11.5,0.065,0.065,0.112,0.507,47.8,56.8
Glenn Robinson III,26,SF,"GSW, PHI",62,1786,14.7,,"0.052, 0.061",0.054,0.0,0.0,17.4,0.0
Ben McLemore,26,SF,HOU,71,1619,11.8,9.0,0.051,0.051,0.077,0.325,31.2,25.0
Doug McDermott,28,PF,IND,69,1372,14.4,-0.6,0.068,0.068,-0.008,0.0,41.9,0.0
Joe Ingles,32,PF,UTA,72,2137,12.6,12.0,0.062,0.062,0.09,0.273,37.9,24.6
Furkan Korkmaz,22,SG,PHI,72,1559,12.0,-4.6,0.05,0.05,-0.06,0.0,29.4,0.0
Steven Adams,26,C,OKC,63,1680,20.5,16.3,0.117,0.117,0.178,0.273,71.5,48.6
Jae Crowder,29,PF,"MEM, MIA",65,1875,16.3,12.2,"0.044, 0.077",0.054,0.092,0.784,28.5,0.0
Dorian Finney-Smith,26,PF,DAL,71,2120,12.3,12.4,0.047,0.047,0.14,0.2,26.9,28.0
Mike Conley,32,PG,UTA,47,1363,14.1,26.3,0.069,0.069,0.197,0.273,42.2,53.8
Maxi Kleber,28,PF,DAL,74,1890,13.6,7.1,0.052,0.052,0.08,0.2,29.8,16.0
Danuel House Jr.,26,SF,HOU,63,1913,11.3,12.0,0.049,0.049,0.103,0.325,29.9,33.5
Monte Morris,24,PG,DEN,73,1636,14.9,16.3,0.077,0.077,0.12,0.487,48.5,58.4
Kentavious Caldwell-Pope,26,SG,LAL,69,1762,11.0,10.5,0.053,0.053,0.067,0.952,38.8,63.8
Garrett Temple,33,SG,BRK,62,1730,10.5,4.6,0.043,0.043,0.102,0.0,20.9,0.0
Jeff Teague,31,PG,"MIN, ATL",59,1464,12.2,,"0.053, 0.056",0.054,0,0.0,16.2,0.0
Aaron Holiday,23,PG,IND,66,1617,11.6,16.0,0.055,0.055,0.21,0.0,33.9,0.0
Malik Beasley,23,SG,"DEN, MIN",55,1209,16.2,,"0.055, 0.054",0.055,0.0,0.0,29.9,0.0
Donte DiVincenzo,23,SG,MIL,66,1520,14.1,12.4,0.062,0.062,0.087,0.371,47.6,32.3
Justin Holiday,30,SF,IND,73,1826,12.1,10.7,0.057,0.057,0.141,0.0,35.1,0.0
Daniel Theis,27,C,BOS,65,1566,17.9,13.4,0.08,0.08,0.088,0.6,53.4,52.8
D.J. Augustin,32,PG,ORL,57,1420,14.0,15.0,0.068,0.068,0.176,0.111,30.7,19.5
Kent Bazemore,30,SF,"POR, SAC",68,1688,12.6,,"0.031, 0.056",0.04,0.0,0.0,18.1,0.0
Austin Rivers,27,SG,HOU,68,1594,10.4,5.4,0.045,0.045,0.046,0.325,27.5,15.0
Ivica Zubac,22,C,LAC,72,1326,21.7,16.0,0.097,0.097,0.107,0.447,66.1,47.8
Paul Millsap,34,PF,DEN,51,1240,16.9,10.7,0.088,0.088,0.079,0.487,55.4,38.5
Gary Harris,25,SG,DEN,56,1780,9.7,6.8,0.05,0.05,0.05,0.487,31.5,24.4
Anfernee Simons,20,SG,POR,70,1449,9.0,10.5,0.037,0.037,0.137,0.111,17.5,0.0
Shabazz Napier,28,PG,"MIN, WAS",56,1344,13.6,,"0.046, 0.051",0.048,0,0.0,15.1,0.0
Markieff Morris,30,PF,"DET, LAL",58,1187,11.5,8.8,"0.057, 0.056",0.057,0.056,0.952,23.0,0.0
George Hill,33,PG,MIL,59,1271,16.9,11.3,0.074,0.074,0.08,0.371,56.8,29.7
Kelly Olynyk,28,C,MIA,67,1300,14.6,17.5,0.069,0.069,0.132,0.784,41.6,103.5
Danny Green,32,SG,LAL,68,1687,10.8,9.6,0.052,0.052,0.061,0.952,38.1,58.1
Terence Davis,22,SG,TOR,72,1209,13.8,14.0,0.067,0.067,0.137,0.507,49.3,0.0
Gary Trent Jr.,21,SF,POR,61,1332,12.9,5.8,0.053,0.053,0.076,0.111,25.1,8.4
Jabari Parker,24,PF,"ATL, SAC",38,917,26.5,,"0.079, 0.117",0.085,0,0.0,27.9,0.0
Eric Gordon,31,SF,HOU,36,1016,10.3,12.8,0.045,0.045,0.11,0.325,27.5,35.8
Dwight Howard,34,C,LAL,69,1306,18.7,15.7,0.091,0.091,0.1,0.952,66.6,95.2
Michael Porter Jr.,21,SF,DEN,55,903,19.8,16.0,0.103,0.103,0.118,0.487,64.9,57.5
Delon Wright,27,PG,DAL,73,1570,15.4,13.6,0.058,0.058,0.153,0.2,33.2,0.0
Derrick Jones Jr.,22,SF,MIA,59,1375,14.9,13.4,0.071,0.071,0.101,0.784,42.8,0.0
P.J. Tucker,34,PF,HOU,72,2467,8.3,8.6,0.036,0.036,0.074,0.325,22.0,24.0
Wesley Matthews,33,SG,MIL,67,1635,8.1,9.1,0.035,0.035,0.064,0.371,26.8,23.7
Landry Shamet,22,SG,LAC,53,1452,8.5,7.1,0.038,0.038,0.047,0.447,25.9,21.0
Brad Wanamaker,30,PG,BOS,71,1369,12.8,11.1,0.057,0.057,0.073,0.6,38.0,43.8
Enes Freedom,27,C,BOS,58,983,22.4,18.9,0.1,0.1,0.124,0.6,66.7,74.4
T.J. McConnell,27,PG,IND,71,1326,16.5,6.4,0.078,0.078,0.084,0.0,48.0,0.0
Gorgui Dieng,30,C,"MIN, MEM",63,1096,15.5,,"0.059, 0.062",0.06,0,0.0,20.6,0.0
James Ennis III,29,SG,"PHI, ORL",69,1265,10.3,6.9,"0.051, 0.05",0.051,"0.0, 0.081",0.111,27.9,9.0
Jeff Green,33,C,"UTA, HOU",48,960,18.6,13.1,"0.049, 0.081",0.061,"0.0, 0.113",0.325,37.3,36.7
Royce O'Neale,26,SF,UTA,71,2049,9.5,6.2,0.047,0.047,0.046,0.273,28.7,12.6
Nerlens Noel,25,C,OKC,61,1127,20.4,9.8,0.117,0.117,0.107,0.273,71.5,0.0
JaVale McGee,32,C,LAL,68,1130,19.4,15.3,0.094,0.094,0.098,0.952,68.8,93.3
Alex Len,26,C,"ATL, SAC",55,970,18.2,,"0.081, 0.081",0.081,0,0.0,27.1,0.0
Mason Plumlee,29,C,DEN,61,1057,18.8,14.1,0.098,0.098,0.104,0.487,61.7,50.6
JaMychal Green,29,PF,LAC,63,1307,11.1,13.7,0.05,0.05,0.091,0.447,34.0,40.7
Jordan McRae,28,SG,"WAS, DEN, DET",37,784,6.5,,"0.057, 0.087, 0.029",0.057,0.0,0.0,22.4,0.0
Trevor Ariza,34,SF,"SAC, POR",53,1493,12.8,,"0.042, 0.053",0.046,0.0,0.111,20.9,0.0
Rondae Hollis-Jefferson,25,PF,TOR,60,1122,15.1,17.2,0.074,0.074,0.168,0.507,54.5,0.0
Chris Boucher,27,C,TOR,62,819,20.7,4.3,0.101,0.101,0.042,0.507,74.3,0.0
Mike Scott,31,PF,PHI,68,1207,11.2,12.6,0.046,0.046,0.163,0.0,27.1,0.0
Patrick Beverley,31,PG,LAC,51,1342,12.5,13.7,0.056,0.056,0.091,0.447,38.1,40.7
Emmanuel Mudiay,23,PG,UTA,54,850,13.0,9.8,0.064,0.064,0.073,0.273,39.1,0.0
Georges Niang,26,PF,UTA,66,923,11.7,16.9,0.057,0.057,0.127,0.273,34.8,34.7
Willie Cauley-Stein,26,C,"GSW, DAL",54,1097,22.2,,"0.064, 0.084",0.069,0.0,0.2,22.8,0.0
Kyle Korver,38,SF,MIL,58,960,11.3,12.2,0.049,0.049,0.086,0.371,37.6,31.9
Shake Milton,23,SG,PHI,40,805,14.4,13.3,0.06,0.06,0.173,0.0,35.3,0.0
Reggie Jackson,29,PG,"DET, LAC",31,743,12.6,10.0,"0.066, 0.056",0.061,0.067,0.447,29.9,0.0
Pat Connaughton,27,SG,MIL,67,1243,11.5,8.8,0.05,0.05,0.062,0.371,38.4,23.0
Justin Jackson,24,PF,DAL,65,1045,9.5,-4.0,0.036,0.036,-0.045,0.2,20.6,0.0
Robin Lopez,31,C,MIL,66,958,10.2,10.0,0.045,0.045,0.07,0.371,34.5,0.0
Maurice Harkless,26,SF,"LAC, NYK",62,1427,10.1,,"0.043, 0.049",0.044,0.0,0.0,26.6,0.0
Alex Caruso,25,PG,LAL,64,1175,10.8,9.9,0.052,0.052,0.063,0.952,38.1,60.0
Abdel Nader,26,SF,OKC,55,867,11.3,3.5,0.065,0.065,0.038,0.273,39.7,0.0
Marvin Williams,33,PF,"CHO, MIL",58,1129,9.8,13.7,"0.063, 0.043",0.057,0.096,0.371,25.4,0.0
Darius Bazley,19,PF,OKC,61,1130,9.6,14.3,0.055,0.055,0.156,0.273,33.6,42.6
Rajon Rondo,33,PG,LAL,48,984,12.4,16.8,0.06,0.06,0.107,0.952,43.9,101.9
Marc Gasol,35,C,TOR,44,1161,11.8,7.8,0.058,0.058,0.076,0.507,42.7,38.5
Solomon Hill,28,PF,"MEM, MIA",59,1088,8.1,12.4,"0.041, 0.038",0.04,0.094,0.784,19.8,0.0
Jerome Robinson,22,SG,"LAC, WAS",63,979,9.8,,"0.021, 0.037",0.026,0.0,0.0,13.8,0.0
Hamidou Diallo,21,SF,OKC,46,896,9.3,13.8,0.053,0.053,0.15,0.273,32.4,0.0
Torrey Craig,29,SF,DEN,58,1072,10.8,7.4,0.056,0.056,0.054,0.487,35.3,26.3
Meyers Leonard,27,C,MIA,51,1034,10.6,18.4,0.05,0.05,0.139,0.784,30.2,0.0
Matisse Thybulle,22,SG,PHI,65,1287,10.0,4.1,0.041,0.041,0.053,0.0,24.1,0.0
Wes Iwundu,25,SF,ORL,52,953,10.3,6.6,0.05,0.05,0.077,0.111,22.6,0.0
Patrick Patterson,30,PF,LAC,59,776,11.5,53.4,0.051,0.051,0.356,0.447,34.7,0.0
Keita Bates-Diop,24,SF,"MIN, DEN",44,744,12.1,5.7,"0.042, 0.063",0.045,0.042,0.487,16.8,0.0
Tony Bradley,22,C,UTA,58,663,21.7,12.8,0.106,0.106,0.096,0.273,64.8,0.0
Raul Neto,27,PG,PHI,54,668,12.7,8.9,0.053,0.053,0.115,0.0,31.2,0.0
Victor Oladipo,27,SG,IND,19,528,11.3,12.8,0.053,0.053,0.168,0.0,32.6,0.0
Tyler Johnson,27,SG,"PHO, BRK",39,709,15.6,13.1,"0.038, 0.065",0.044,0.289,0.0,20.6,0.0
James Johnson,32,C,"MIA, MIN",32,619,17.9,,"0.053, 0.059",0.056,0.0,0.0,25.6,0.0
Sterling Brown,24,SF,MIL,52,767,9.5,-7.9,0.041,0.041,-0.056,0.371,31.4,0.0
Mario Hezonja,24,PF,POR,53,871,9.5,10.4,0.039,0.039,0.136,0.111,18.4,0.0
Dewayne Dedmon,30,C,"SAC, ATL",44,774,11.4,,"0.038, 0.053",0.041,0,0.0,16.3,0.0
Luguentz Dort,20,SF,OKC,36,820,7.6,4.4,0.043,0.043,0.048,0.273,26.3,13.1
Treveon Graham,26,SF,"MIN, ATL",55,929,8.0,,"0.02, 0.037",0.027,0,0.0,8.0,0.0
Trey Burke,27,PG,"PHI, DAL",33,520,16.0,15.6,"0.064, 0.061",0.063,"0.0, 0.176",0.2,37.0,35.2
Grant Williams,21,PF,BOS,69,1043,7.9,10.6,0.035,0.035,0.069,0.6,23.3,41.4
Semi Ojeleye,25,PF,BOS,69,1011,7.7,1.6,0.034,0.034,0.01,0.6,22.7,6.0
Mike Muscala,28,C,OKC,47,572,12.5,6.7,0.072,0.072,0.073,0.273,44.0,0.0
Quinn Cook,26,PG,LAL,44,508,10.0,18.6,0.048,0.048,0.119,0.952,35.1,0.0
J.J. Barea,35,PG,DAL,29,450,14.6,4.4,0.055,0.055,0.05,0.2,31.5,0.0
John Henson,29,C,"CLE, DET",40,600,17.1,,"0.082, 0.076",0.08,0,0.0,23.7,0.0
Terrance Ferguson,21,SF,OKC,56,1257,3.7,-1.4,0.021,0.021,-0.015,0.273,12.8,0.0
Rodions Kurucs,21,PF,BRK,47,684,8.9,9.9,0.037,0.037,0.219,0.0,18.0,0.0
Khem Birch,27,C,ORL,48,922,11.7,11.6,0.057,0.057,0.136,0.111,25.8,0.0
Matt Thomas,25,SG,TOR,41,440,13.3,15.6,0.065,0.065,0.152,0.507,47.8,0.0
Troy Daniels,28,SG,"LAL, DEN",47,532,5.3,17.7,"0.044, 0.028",0.042,"0.0, 0.13",0.487,30.3,0.0
Anthony Tolliver,34,PF,"POR, SAC, MEM",55,872,8.0,,"0.031, 0.001, 0.032",0.026,0.0,0.0,12.4,0.0
Rodney McGruder,28,SG,LAC,56,871,6.7,25.8,0.03,0.03,0.172,0.447,20.4,0.0
Brandon Knight,28,PG,"CLE, DET",25,462,11.9,,"0.026, 0.053",0.036,0,0.0,10.6,0.0
Allen Crabbe,27,SF,"ATL, MIN",37,653,1.1,,"0.033, 0.004",0.026,0,0.0,7.8,0.0
PJ Dozier,23,SG,DEN,29,412,11.6,7.3,0.06,0.06,0.054,0.487,37.8,26.3
Javonte Green,26,SG,BOS,48,468,13.1,14.1,0.059,0.059,0.092,0.6,39.4,0.0
Chris Clemons,22,SG,HOU,33,291,13.1,22.8,0.057,0.057,0.196,0.325,34.8,0.0
Dante Exum,24,SG,"UTA, CLE",35,485,11.5,,"0.024, 0.056",0.046,0.0,0.0,15.8,0.0
JaKarr Sampson,26,PF,IND,34,471,12.6,14.2,0.059,0.059,0.187,0.0,36.3,0.0
Gary Clark,25,SF,"HOU, ORL",42,567,10.1,9.6,"0.051, 0.049",0.05,"0.0, 0.112",0.111,26.0,12.4
Edmond Sumner,24,SG,IND,31,447,10.1,-1.4,0.048,0.048,-0.018,0.0,29.6,0.0
Robert Williams,22,C,BOS,29,388,23.1,19.8,0.103,0.103,0.13,0.6,68.7,78.0
Chris Chiozza,24,PG,"WAS, BRK",28,401,13.2,13.0,"0.034, 0.055",0.048,0.287,0.0,21.4,0.0
Noah Vonleh,24,C,"MIN, DEN",36,377,17.6,-15.1,"0.051, 0.091",0.059,-0.111,0.487,23.3,0.0
Jacob Evans,22,SG,"GSW, MIN",29,418,-9.6,,"0.022, -0.032",0.018,0,0.0,4.1,0.0
Carsen Edwards,21,SG,BOS,37,351,6.9,3.8,0.031,0.031,0.025,0.6,20.7,0.0
Dion Waiters,28,SG,"MIA, LAL",10,207,11.0,4.4,"0.064, 0.053",0.056,"0.0, 0.028",0.952,38.7,0.0
Dragan Bender,22,PF,"MIL, GSW",16,286,12.1,,"0.037, 0.048",0.043,0.0,0.0,18.7,0.0
Deonte Burton,26,SF,OKC,39,356,4.3,0.0,0.025,0.025,0.0,0.273,15.3,0.0
Kyle O'Quinn,29,C,PHI,29,313,18.6,-19.7,0.077,0.077,-0.256,0.0,45.4,0.0
Terance Mann,23,SF,LAC,41,362,10.6,1.0,0.047,0.047,0.007,0.447,32.0,0.0
Andre Iguodala,36,SF,MIA,21,418,10.5,9.3,0.05,0.05,0.07,0.784,30.2,54.9
Jordan Bell,25,C,"MIN, MEM",29,256,12.6,,"0.047, 0.05",0.047,0,0.0,14.6,0.0
Bruno Caboclo,24,C,"MEM, HOU",30,244,22.1,13.4,"0.048, 0.096",0.061,0.115,0.325,32.0,0.0
DeMarre Carroll,33,C,"SAS, HOU",24,290,12.8,14.9,"0.021, 0.056",0.034,0.128,0.325,18.8,0.0
Romeo Langford,20,SG,BOS,32,370,5.4,2.7,0.024,0.024,0.018,0.6,16.0,0.0
Jared Dudley,34,PF,LAL,45,364,7.8,-1.1,0.038,0.038,-0.007,0.952,27.8,0.0
Caleb Swanigan,22,PF,"SAC, POR",27,288,8.2,,"-0.0, 0.034",0.025,0.0,0.111,11.9,0.0
Jeremiah Martin,23,PG,BRK,9,99,21.8,5.1,0.09,0.09,0.113,0.0,0.0,0.0
Wenyen Gabriel,22,PF,"SAC, POR",30,235,10.3,13.8,"0.033, 0.042",0.039,0.181,0.111,17.8,0.0
Frank Mason III,25,PG,MIL,9,118,16.9,16.4,0.074,0.074,0.115,0.371,0.0,0.0
Rayjon Tucker,22,SG,UTA,20,161,9.7,1.6,0.048,0.048,0.012,0.273,0.0,0.0
Stanley Johnson,23,PF,TOR,25,150,9.9,22.9,0.048,0.048,0.223,0.507,0.0,0.0
Michael Kidd-Gilchrist,26,PF,"CHO, DAL",25,281,1.7,5.0,"0.032, 0.006",0.018,0.056,0.2,7.2,0.0
Amir Coffey,22,SG,LAC,18,159,8.5,21.4,0.038,0.038,0.143,0.447,0.0,0.0
Norvel Pelle,26,C,PHI,24,232,10.5,14.3,0.043,0.043,0.185,0.0,25.3,0.0
Derrick Walton,24,PG,"LAC, DET",26,248,11.3,,"0.038, 0.05",0.039,0.0,0.0,24.6,0.0
Vincent Poirier,26,C,BOS,22,130,12.7,44.6,0.057,0.057,0.292,0.6,0.0,0.0
Bol Bol,20,PF,DEN,7,87,14.4,42.6,0.075,0.075,0.313,0.487,0.0,0.0
Tremont Waters,22,PG,BOS,11,119,4.3,0.6,0.019,0.019,0.004,0.6,0.0,0.0
Donta Hall,22,C,"DET, BRK",9,133,17.2,14.2,"0.033, 0.071",0.054,0.313,0.0,0.0,0.0
Jaylen Hoard,20,PF,POR,13,103,14.9,11.4,0.061,0.061,0.149,0.111,0.0,0.0
Juwan Morgan,22,PF,UTA,21,134,10.1,5.4,0.049,0.049,0.04,0.273,0.0,0.0
Malcolm Miller,26,SF,TOR,28,162,6.7,2.1,0.033,0.033,0.02,0.507,0.0,0.0
Miye Oni,22,SF,UTA,10,109,9.7,22.3,0.048,0.048,0.167,0.273,0.0,0.0
Tyson Chandler,37,C,HOU,26,219,10.8,,0.047,0.047,0,0.325,28.7,0.0
Talen Horton-Tucker,19,SG,LAL,6,81,12.3,25.3,0.06,0.06,0.162,0.952,0.0,0.0
Alize Johnson,23,PF,IND,17,118,13.3,,0.063,0.063,0,0.0,0.0,0.0
Paul Watson,25,SF,"ATL, TOR",10,87,17.3,13.9,"-0.033, 0.085",0.061,0.136,0.507,0.0,0.0
B.J. Johnson,24,SF,ORL,10,83,5.4,26.1,0.026,0.026,0.306,0.111,0.0,0.0
Justin Anderson,26,SG,BRK,10,107,3.2,20.6,0.013,0.013,0.455,0.0,0.0,0.0
Michael Frazier,25,SG,HOU,13,145,-0.9,7.7,-0.004,-0.004,0.066,0.325,0.0,0.0
Jarrell Brantley,23,PF,UTA,9,96,8.0,-5.3,0.039,0.039,-0.04,0.273,0.0,0.0
Lance Thomas,31,PF,BRK,7,98,3.0,1.5,0.012,0.012,0.033,0.0,0.0,0.0
Tacko Fall,24,C,BOS,7,33,28.4,39.8,0.127,0.127,0.261,0.6,0.0,0.0
Tyler Cook,22,SF,"CLE, DEN",13,54,11.3,5.8,"0.117, 0.059",0.108,0.043,0.487,0.0,0.0
Gabe Vincent,23,PG,MIA,9,83,1.2,,0.006,0.006,0,0.784,0.0,0.0
Andre Roberson,28,SF,OKC,7,87,5.4,-19.8,0.031,0.031,-0.216,0.273,0.0,0.0
Jarrod Uthoff,26,PF,"MEM, WAS",7,53,12.0,,"-0.0, 0.045",0.019,0,0.0,0.0,0.0
J.R. Smith,34,SG,LAL,6,79,0.0,-3.7,0.0,0.0,-0.024,0.952,0.0,0.0
Vic Law,24,PF,ORL,8,62,3.7,44.2,0.018,0.018,0.518,0.111,0.0,0.0
Joakim Noah,34,C,LAC,5,50,11.1,0.0,0.05,0.05,0.0,0.447,0.0,0.0
Nigel Williams-Goss,25,PG,UTA,10,50,8.1,17.9,0.04,0.04,0.134,0.273,0.0,0.0
Jarred Vanderbilt,20,PF,"DEN, MIN",11,46,11.1,,"0.037, 0.037",0.037,0.0,0.0,0.0,0.0
Antonius Cleveland,25,SG,DAL,11,46,2.5,13.0,0.009,0.009,0.147,0.2,0.0,0.0
Zach Norvell,22,SG,"LAL, GSW",5,41,3.7,,"-0.027, 0.015",-0.002,0.0,0.0,0.0,0.0
Jonah Bolden,24,C,"PHI, PHO",7,47,7.9,,"-0.008, 0.037",0.011,0.0,0.0,0.0,0.0
Josh Reaves,22,SF,DAL,4,28,5.8,12.6,0.022,0.022,0.142,0.2,0.0,0.0
