Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Tayshaun Prince,24,SF,DET,82,3039,16.2,13.8,0.091,0.091,0.119,0.731,60.0,87.0
Quentin Richardson,24,SG,PHO,79,2839,13.6,11.1,0.078,0.078,0.083,0.589,59.0,48.9
Steve Nash,30,PG,PHO,75,2573,22.0,23.4,0.126,0.126,0.176,0.589,95.3,103.7
Rasheed Wallace,30,PF,DET,79,2687,16.4,15.6,0.092,0.092,0.134,0.731,60.6,98.0
Cuttino Mobley,29,SG,"ORL, SAC",66,2388,14.9,13.9,"0.075, 0.061",0.066,0.171,0.111,35.7,0.0
Andre Miller,28,PG,DEN,82,2852,16.5,16.8,0.084,0.084,0.209,0.111,50.2,23.2
Kenyon Martin,27,PF,DEN,70,2272,17.5,12.1,0.089,0.089,0.151,0.111,53.2,16.8
Jermaine O'Neal,26,PF,IND,44,1530,22.9,12.3,0.1,0.1,0.109,0.376,53.7,41.0
Mike Miller,24,SF,MEM,76,2278,16.7,15.5,0.084,0.084,0.214,0.0,46.1,0.0
Eddie Jones,33,SF,MIA,80,2839,13.6,13.3,0.068,0.068,0.104,0.737,49.0,76.6
Earl Boykins,28,PG,DEN,82,2162,17.1,12.5,0.087,0.087,0.156,0.111,52.0,17.3
Michael Finley,31,SG,DAL,64,2358,14.3,12.5,0.072,0.072,0.107,0.376,50.9,40.2
Pau Gasol,24,PF,MEM,56,1790,22.5,22.6,0.114,0.114,0.312,0.0,62.6,0.0
Jason Terry,27,PG,DAL,80,2401,18.4,18.8,0.093,0.093,0.161,0.376,65.8,60.5
Reggie Miller,39,SG,IND,66,2105,16.6,14.2,0.073,0.073,0.126,0.376,39.2,47.4
Marc Jackson,30,C,PHI,81,1976,15.9,0.0,0.086,0.086,0.0,0.111,45.1,0.0
Josh Howard,24,SF,DAL,76,2446,15.8,16.9,0.08,0.08,0.144,0.376,56.6,54.1
Damon Jones,28,PG,MIA,82,2576,15.5,14.8,0.077,0.077,0.116,0.737,55.4,85.5
Stephen Jackson,26,SF,IND,51,1806,15.9,13.2,0.07,0.07,0.117,0.376,37.6,44.0
Jason Kidd,31,PG,NJN,66,2435,19.5,16.1,0.095,0.095,0.254,0.0,48.6,0.0
David Wesley,34,SG,"NOH, HOU",80,2774,11.6,7.8,"0.051, 0.053",0.052,0.06,0.273,25.9,0.0
Kyle Korver,23,SF,PHI,82,2667,12.8,3.1,0.069,0.069,0.045,0.111,36.2,5.0
Kenny Thomas,27,PF,"PHI, SAC",73,2167,18.9,17.3,"0.071, 0.078",0.073,"0.0, 0.212",0.111,40.9,23.5
Dan Dickau,26,PG,"DAL, NOH",71,2090,15.0,,"-0.023, 0.062",0.057,0.0,0.0,12.0,0.0
Baron Davis,25,PG,"NOH, GSW",46,1581,20.4,,"0.089, 0.093",0.091,0,0.0,31.2,0.0
Raef LaFrentz,28,PF,BOS,80,2196,17.3,11.9,0.085,0.085,0.106,0.273,46.7,28.9
Brad Miller,28,C,SAC,56,2089,20.7,15.0,0.085,0.085,0.184,0.111,51.8,20.4
Gary Payton,36,PG,BOS,77,2541,15.1,12.9,0.074,0.074,0.115,0.273,40.6,31.4
Mike James,29,PG,"MIL, HOU",74,1859,17.4,16.5,"0.075, 0.08",0.077,0.127,0.273,35.6,0.0
Udonis Haslem,24,PF,MIA,80,2675,15.5,12.0,0.077,0.077,0.094,0.737,55.4,69.3
Antonio Daniels,29,PG,SEA,75,2026,18.0,21.3,0.1,0.1,0.152,0.427,63.4,64.9
Jerry Stackhouse,30,SG,DAL,56,1617,15.9,16.3,0.08,0.08,0.139,0.376,56.6,52.3
Luke Ridnour,23,PG,SEA,82,2571,14.6,11.8,0.081,0.081,0.084,0.427,51.4,35.9
Fred Jones,25,SG,IND,77,2268,13.3,5.4,0.058,0.058,0.048,0.376,31.1,18.0
Shane Battier,26,SG,MEM,80,2516,14.8,10.1,0.075,0.075,0.14,0.0,41.2,0.0
Tyronn Lue,27,PG,"HOU, ATL",70,2007,16.2,,"0.035, 0.079",0.066,0.0,0.0,15.3,0.0
Mark Blount,29,C,BOS,82,2130,12.5,-6.1,0.061,0.061,-0.055,0.273,33.5,0.0
Lorenzen Wright,29,C,MEM,80,2287,13.9,18.1,0.07,0.07,0.25,0.0,38.4,0.0
Andre Iguodala,21,SG,PHI,82,2686,13.5,14.4,0.073,0.073,0.208,0.111,38.3,23.1
Corliss Williamson,31,PF,"PHI, SAC",72,1527,15.4,18.2,"0.078, 0.063",0.073,"0.0, 0.223",0.111,40.1,0.0
Antonio McDyess,30,PF,DET,77,1797,17.2,16.9,0.096,0.096,0.146,0.731,63.3,106.7
Richard Jefferson,24,SF,NJN,33,1355,16.6,12.3,0.081,0.081,0.194,0.0,41.5,0.0
Nazr Mohammed,27,C,"NYK, SAS",77,1933,14.2,16.3,"0.09, 0.064",0.082,0.119,0.881,39.1,0.0
Ben Wallace,30,C,DET,74,2671,17.4,16.2,0.098,0.098,0.14,0.731,64.6,102.3
Bonzi Wells,28,SG,MEM,69,1489,15.9,27.3,0.08,0.08,0.377,0.0,43.9,0.0
Jason Williams,29,PG,MEM,71,1952,15.4,24.2,0.078,0.078,0.334,0.0,42.8,0.0
Speedy Claxton,26,PG,"GSW, NOH",62,1866,13.4,,"0.075, 0.056",0.07,0,0.0,26.3,0.0
Keith Van Horn,29,PF,"MIL, DAL",62,1502,16.9,23.2,"0.069, 0.085",0.076,0.198,0.376,41.6,0.0
Marcus Camby,30,C,DEN,66,2015,18.0,12.7,0.092,0.092,0.158,0.111,55.0,17.5
Bruce Bowen,33,SF,SAS,82,2627,9.5,5.4,0.043,0.043,0.039,0.881,31.0,34.4
Jim Jackson,34,SF,"HOU, PHO",64,1987,11.4,13.5,"0.048, 0.065",0.059,"0.0, 0.101",0.589,41.9,59.5
Austin Croshere,29,PF,IND,73,1827,13.5,12.5,0.059,0.059,0.111,0.376,31.7,0.0
Tyson Chandler,22,C,CHI,80,2189,16.4,19.2,0.103,0.103,0.206,0.2,59.0,41.2
Brendan Haywood,25,C,WAS,68,1865,16.5,18.8,0.089,0.089,0.164,0.286,48.9,46.9
Bob Sura,31,PG,HOU,61,1922,14.4,11.3,0.066,0.066,0.087,0.273,41.1,23.8
Jamaal Tinsley,26,PG,IND,40,1301,18.6,9.6,0.082,0.082,0.085,0.376,44.0,32.0
Earl Watson,25,PG,MEM,80,1808,13.1,11.9,0.066,0.066,0.164,0.0,36.2,0.0
Darius Songaila,26,PF,SAC,81,1668,14.9,9.3,0.061,0.061,0.114,0.111,37.2,0.0
Stromile Swift,25,PF,MEM,60,1279,16.7,24.6,0.084,0.084,0.34,0.0,46.1,0.0
Brent Barry,33,SG,SAS,81,1742,14.0,10.5,0.064,0.064,0.077,0.881,46.1,67.8
Samuel Dalembert,23,C,PHI,72,1785,14.4,13.8,0.078,0.078,0.199,0.111,40.9,22.1
Othella Harrington,31,PF,CHI,70,1271,14.5,8.4,0.091,0.091,0.09,0.2,52.1,18.0
Casey Jacobsen,23,SG,"PHO, NOH",84,1798,11.7,,"0.048, 0.049",0.049,0.0,0.0,22.9,0.0
Marquis Daniels,24,SG,DAL,60,1412,14.6,15.9,0.074,0.074,0.136,0.376,52.3,51.1
Erick Dampier,29,C,DAL,59,1609,15.2,16.5,0.077,0.077,0.141,0.376,54.4,53.0
Malik Rose,30,PF,"SAS, NYK",76,1475,9.5,,"0.064, 0.051",0.06,0.0,0.0,37.3,0.0
Clifford Robinson,38,PF,"GSW, NJN",71,1689,9.0,11.9,"0.05, 0.044",0.048,0.187,0.0,21.5,0.0
Anthony Johnson,30,PG,IND,63,1747,14.3,13.5,0.063,0.063,0.12,0.376,33.8,45.1
Jared Jeffries,23,SF,WAS,77,2007,11.2,12.0,0.06,0.06,0.105,0.286,32.9,30.0
Brian Cardinal,27,PF,MEM,58,1433,14.0,10.1,0.071,0.071,0.14,0.0,39.0,0.0
Travis Best,32,PG,NJN,76,1461,11.9,10.3,0.058,0.058,0.162,0.0,29.7,0.0
Jason Collins,26,C,NJN,80,2542,8.6,0.3,0.042,0.042,0.005,0.0,21.5,0.0
Juan Dixon,26,SG,WAS,63,1054,15.2,13.6,0.082,0.082,0.119,0.286,45.0,34.0
DerMarr Johnson,24,SG,DEN,71,1232,14.0,16.7,0.071,0.071,0.208,0.111,42.5,0.0
Antonio Davis,36,PF,CHI,72,1843,11.1,12.0,0.07,0.07,0.129,0.2,40.1,25.8
Devin Brown,26,SG,SAS,67,1238,14.6,10.0,0.066,0.066,0.073,0.881,47.5,0.0
Tony Allen,23,SG,BOS,77,1262,14.7,4.8,0.072,0.072,0.043,0.273,39.5,0.0
Chris Duhon,22,PG,CHI,82,2177,9.8,7.3,0.062,0.062,0.078,0.2,35.5,15.6
Al Jefferson,20,PF,BOS,71,1051,16.6,16.6,0.081,0.081,0.148,0.273,44.5,40.4
Maurice Taylor,28,C,"HOU, NYK",65,1336,12.1,,"0.038, 0.064",0.049,0.0,0.0,24.5,0.0
Beno Udrih,22,PG,SAS,80,1149,14.3,7.7,0.065,0.065,0.056,0.881,46.8,49.3
Nick Collison,24,C,SEA,82,1396,15.0,18.4,0.084,0.084,0.131,0.427,53.3,55.9
Danny Fortson,28,C,SEA,62,1047,17.0,5.3,0.095,0.095,0.038,0.427,60.2,16.2
Carlos Arroyo,25,PG,"UTA, DET",70,1448,10.7,10.6,"0.058, 0.06",0.059,0.091,0.731,30.5,0.0
Jon Barry,35,SG,"ATL, HOU",69,1505,14.0,12.5,"0.051, 0.064",0.061,0.096,0.273,32.5,0.0
Robert Horry,34,PF,SAS,75,1396,14.9,17.9,0.068,0.068,0.131,0.881,49.0,115.4
Rodney Buford,27,SF,NJN,64,1313,9.5,0.0,0.046,0.046,0.0,0.0,23.6,0.0
Rodney Rogers,33,PF,"NOH, PHI",58,1367,12.2,13.6,"0.029, 0.066",0.047,0.197,0.111,20.0,0.0
Leandro Barbosa,22,PG,PHO,63,1087,12.8,8.2,0.073,0.073,0.062,0.589,55.2,36.5
Willie Green,23,SG,PHI,57,1066,9.6,16.1,0.052,0.052,0.233,0.111,27.2,0.0
Devin Harris,21,PG,DAL,76,1173,14.7,9.7,0.074,0.074,0.083,0.376,52.3,0.0
Greg Buckner,28,SG,DEN,70,1522,13.7,1.1,0.07,0.07,0.014,0.111,41.9,1.6
Jeff Foster,28,C,IND,61,1594,15.4,21.8,0.068,0.068,0.193,0.376,36.5,72.6
Eric Williams,32,SG,"NJN, TOR",55,1322,9.1,,"0.058, 0.05",0.053,0.0,0.0,23.8,0.0
Rasual Butler,25,SF,MIA,65,1203,10.3,6.9,0.051,0.051,0.054,0.737,36.7,39.8
Maurice Evans,26,SG,SAC,65,1233,12.1,16.0,0.05,0.05,0.196,0.111,30.5,0.0
James Posey,28,SF,MEM,50,1382,10.5,12.0,0.053,0.053,0.166,0.0,29.1,0.0
Kareem Rush,24,SG,"LAL, CHA",48,968,11.0,,"0.007, 0.048",0.036,0,0.0,8.3,0.0
Eddie House,26,PG,"CHA, MIL, SAC",68,891,15.7,13.7,"0.072, 0.067, 0.065",0.066,0.168,0.111,34.0,0.0
Jerome James,29,C,SEA,80,1330,10.0,19.3,0.056,0.056,0.137,0.427,35.5,58.5
Reggie Evans,24,PF,SEA,79,1881,13.0,10.4,0.072,0.072,0.074,0.427,45.6,31.6
Keyon Dooling,24,PG,MIA,74,1184,10.1,12.7,0.05,0.05,0.099,0.737,36.0,73.0
Marcus Banks,23,PG,BOS,81,1145,12.3,8.2,0.06,0.06,0.073,0.273,32.9,19.9
James Jones,24,SF,IND,75,1330,10.5,10.8,0.046,0.046,0.096,0.376,24.7,36.1
Steven Hunter,23,C,PHO,76,1046,14.7,12.6,0.084,0.084,0.095,0.589,63.5,56.0
Ronald Murray,25,SG,SEA,49,883,9.9,0.9,0.055,0.055,0.006,0.427,34.9,0.0
Doug Christie,34,SG,"SAC, ORL",52,1525,7.9,,"0.045, 0.039",0.043,0.0,0.0,23.3,0.0
Brian Scalabrine,26,PF,NJN,54,1167,11.0,1.5,0.053,0.053,0.024,0.0,27.1,0.0
Etan Thomas,26,C,WAS,47,976,13.0,13.8,0.07,0.07,0.121,0.286,38.4,34.6
Eric Piatkowski,34,SG,CHI,68,841,12.4,13.4,0.078,0.078,0.144,0.2,44.7,0.0
Dikembe Mutombo,38,C,HOU,80,1212,16.4,14.0,0.075,0.075,0.108,0.273,46.6,29.5
Michael Doleac,27,C,MIA,80,1175,9.7,5.2,0.048,0.048,0.041,0.737,34.6,0.0
Steve Smith,35,SG,"CHA, MIA",50,750,7.0,-9.8,"0.065, 0.035",0.057,-0.077,0.737,17.1,0.0
Bryon Russell,34,SF,DEN,70,1026,11.8,11.5,0.06,0.06,0.143,0.111,35.9,0.0
Bobby Jackson,31,SG,SAC,25,536,18.0,5.3,0.074,0.074,0.065,0.111,45.1,0.0
Rodney White,24,SF,"DEN, GSW",58,677,6.2,,"0.071, 0.028",0.059,0.0,0.0,34.0,0.0
Kwame Brown,22,PF,WAS,42,908,10.4,9.6,0.056,0.056,0.084,0.286,30.7,0.0
Lindsey Hunter,34,SG,DET,76,1144,9.6,9.2,0.054,0.054,0.079,0.731,35.6,57.7
Dale Davis,35,C,"GSW, IND",61,1307,15.7,12.0,"0.048, 0.069",0.057,0.106,0.376,26.9,0.0
Alonzo Mourning,34,C,"NJN, MIA",37,702,18.9,17.6,"0.066, 0.094",0.08,"0.0, 0.138",0.737,51.2,101.7
Scott Padgett,28,PF,HOU,66,942,12.3,9.3,0.056,0.056,0.071,0.273,34.8,19.4
Alan Henderson,32,PF,DAL,78,1203,12.4,9.9,0.063,0.063,0.085,0.376,44.5,0.0
Eddie Gill,26,PG,IND,73,1021,9.5,17.5,0.042,0.042,0.155,0.376,22.6,0.0
Wesley Person,33,SF,"MIA, DEN",41,667,15.6,8.3,"0.052, 0.08",0.069,"0.0, 0.103",0.111,43.8,0.0
Darrell Armstrong,36,PG,"NOH, DAL",66,988,10.9,13.9,"0.046, 0.055",0.053,0.119,0.376,32.8,0.0
Christian Laettner,35,PF,MIA,49,739,16.3,8.2,0.081,0.081,0.064,0.737,58.3,47.2
Walter McCarty,30,PF,"BOS, PHO",72,906,6.9,1.4,"0.044, 0.039",0.042,"0.0, 0.011",0.589,26.2,0.0
Shandon Anderson,31,SF,"NYK, MIA",66,1171,9.2,4.4,"-0.035, 0.046",0.045,0.034,0.737,32.4,0.0
Francisco Elson,28,C,DEN,67,939,10.7,1.3,0.055,0.055,0.016,0.111,32.9,0.0
Tom Gugliotta,35,PF,"BOS, ATL",47,966,11.1,,"0.028, 0.054",0.043,0.0,0.0,11.5,0.0
John Salmons,25,SG,PHI,58,993,9.7,8.9,0.053,0.053,0.129,0.111,27.8,0.0
Dahntay Jones,24,SG,MEM,52,649,9.6,7.2,0.049,0.049,0.099,0.0,26.9,0.0
Brian Skinner,28,C,"PHI, SAC",49,941,16.5,10.1,"0.032, 0.068",0.05,"0.0, 0.124",0.111,29.4,0.0
Jackson Vroman,23,C,"PHO, NOH",46,705,9.7,,"0.047, 0.04",0.042,0.0,0.0,14.6,0.0
Shawn Bradley,32,C,DAL,77,885,11.0,16.6,0.056,0.056,0.142,0.376,39.6,0.0
Jannero Pargo,25,PG,CHI,32,453,11.1,11.9,0.07,0.07,0.128,0.2,40.1,0.0
Kenny Anderson,34,PG,"ATL, LAC",43,743,2.9,,"0.05, 0.016",0.047,0,0.0,7.9,0.0
Tony Massenburg,37,PF,SAS,61,699,8.5,5.6,0.039,0.039,0.041,0.881,28.1,0.0
Malik Allen,26,PF,"MIA, CHA",36,519,14.8,,"0.068, 0.065",0.066,0.0,0.0,27.8,0.0
Steve Blake,24,PG,WAS,44,648,8.4,-0.9,0.045,0.045,-0.008,0.286,24.7,0.0
Scot Pollard,29,C,IND,49,865,11.2,2.7,0.049,0.049,0.024,0.376,26.3,0.0
Damien Wilkins,25,SF,SEA,29,520,13.4,10.1,0.075,0.075,0.072,0.427,47.6,30.7
Delonte West,21,SG,BOS,39,507,12.3,11.4,0.06,0.06,0.102,0.273,32.9,27.8
Anthony Goldwire,33,PG,"DET, MIL",33,537,15.9,,"0.041, 0.075",0.066,0.0,0.0,27.3,0.0
Jabari Smith,27,PF,NJN,45,648,8.4,-8.5,0.041,0.041,-0.134,0.0,21.0,0.0
Anthony Peeler,35,SG,WAS,40,529,10.2,-2.0,0.055,0.055,-0.017,0.286,30.2,0.0
Ronald Dupree,24,SF,DET,47,472,11.8,-1.1,0.066,0.066,-0.009,0.731,43.5,0.0
Aaron McKie,32,SG,PHI,68,1118,8.4,6.6,0.046,0.046,0.095,0.111,24.1,0.0
Adrian Griffin,30,SF,CHI,69,667,10.7,16.4,0.067,0.067,0.176,0.2,38.4,0.0
Kendrick Perkins,20,C,BOS,60,548,11.2,12.0,0.055,0.055,0.107,0.273,30.2,0.0
Laron Profit,27,SF,WAS,42,428,11.5,-5.2,0.062,0.062,-0.045,0.286,34.0,0.0
Calvin Booth,28,C,"DAL, MIL",51,451,12.2,,"0.059, 0.057",0.058,0.0,0.0,34.8,0.0
Clarence Weatherspoon,34,PF,HOU,40,525,9.0,-17.6,0.041,0.041,-0.135,0.273,25.5,0.0
Elden Campbell,36,C,"NJN, DET",40,390,8.4,5.5,"-0.007, 0.047",0.033,"0.0, 0.047",0.731,22.3,0.0
Andre Barrett,22,PG,"HOU, ORL",38,483,14.0,,"0.026, 0.069",0.038,0.0,0.0,20.3,0.0
Josh Davis,24,PF,PHI,42,328,11.4,-10.3,0.062,0.062,-0.149,0.111,32.5,0.0
Vitaly Potapenko,29,C,SEA,33,335,14.5,8.2,0.081,0.081,0.058,0.427,51.4,0.0
Maciej Lampe,19,C,"PHO, NOH",37,380,8.3,,"0.029, 0.034",0.032,0.0,0.0,13.7,0.0
Ryan Bowen,29,SF,HOU,66,604,7.7,2.6,0.035,0.035,0.02,0.273,21.8,5.5
Michael Ruffin,28,C,WAS,79,1262,8.6,9.3,0.046,0.046,0.081,0.286,25.3,23.2
Billy Thomas,29,SF,NJN,25,356,8.2,-19.3,0.04,0.04,-0.304,0.0,20.5,0.0
Glenn Robinson,32,SF,SAS,9,157,17.2,11.7,0.078,0.078,0.086,0.881,0.0,75.8
Moochie Norris,31,PG,"NYK, HOU",38,360,0.6,-5.7,"0.036, 0.003",0.031,-0.044,0.273,12.5,0.0
Greg Ostertag,31,C,SAC,56,556,10.0,17.1,0.041,0.041,0.21,0.111,25.0,0.0
Antonio Burks,24,PG,MEM,24,219,12.8,11.4,0.065,0.065,0.157,0.0,35.7,0.0
Aaron Williams,33,C,"NJN, TOR",42,315,3.3,,"0.043, 0.018",0.029,0.0,0.0,13.9,0.0
Nikoloz Tskitishvili,21,PF,"DEN, GSW",35,220,3.1,,"0.013, 0.014",0.013,0.0,0.0,7.1,0.0
Darvin Ham,31,SF,DET,47,275,5.6,8.1,0.031,0.031,0.07,0.731,20.4,0.0
Justin Reed,23,SF,BOS,23,121,13.7,0.8,0.067,0.067,0.007,0.273,0.0,0.0
Reece Gaines,24,PG,"HOU, MIL",21,187,1.9,,"0.022, 0.009",0.015,0.0,0.0,0.0,0.0
Vin Baker,33,C,"NYK, HOU",27,204,-18.3,,"0.014, -0.084",0.003,0.0,0.273,-0.8,0.0
Luis Flores,23,PG,"GSW, DEN",16,77,33.7,,"0.04, 0.172",0.048,0.0,0.111,0.0,0.0
Michael Bradley,25,PF,"ORL, SAC, PHI",18,119,22.0,,"0.041, 0.05, 0.119",0.054,"0.0, 0.0",0.111,0.0,0.0
Bo Outlaw,33,PF,PHO,39,214,8.1,24.2,0.046,0.046,0.182,0.589,34.8,0.0
James Thomas,24,PF,"POR, ATL",11,117,21.8,,"0.069, 0.106",0.076,0,0.0,0.0,0.0
Jared Reiner,22,C,CHI,19,132,2.3,-6.8,0.014,0.014,-0.073,0.2,0.0,0.0
Lawrence Funderburke,34,PF,CHI,2,21,13.1,0.6,0.082,0.082,0.006,0.2,0.0,0.0
Maurice Baker,25,PG,"LAC, POR",5,19,-0.2,,"0.0, -0.001",-0.001,0,0.0,0.0,0.0
