Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Otis Smith,24,SG,"DEN, GSW",72,1549,19.4,,"0.058, 0.081",0.076,0.0,0.0,23.6,0.0
Tim McCormick,25,C,"PHI, NJN",70,2114,14.4,,"0.05, 0.071",0.064,0,0.0,18.3,0.0
Kenny Walker,23,SF,NYK,82,2139,12.3,5.8,0.07,0.07,0.091,0.125,32.4,0.0
Randy Wittman,28,SG,ATL,82,2412,11.6,13.4,0.061,0.061,0.088,0.412,37.2,36.3
Allen Leavell,30,SG,HOU,80,2150,14.3,11.6,0.073,0.073,0.141,0.125,41.0,0.0
Cliff Levingston,27,PF,ATL,82,2135,15.5,11.6,0.082,0.082,0.076,0.412,50.0,31.3
James Edwards,32,C,"PHO, DET",69,1705,10.7,14.3,"0.053, 0.071",0.06,0.116,0.748,28.9,0.0
Dave Corzine,31,C,CHI,80,2328,13.6,5.0,0.081,0.081,0.049,0.3,49.4,14.7
Mark West,27,C,"CLE, PHO",83,2098,12.2,,"0.071, 0.052",0.064,0.0,0.0,29.8,0.0
Dell Curry,23,SG,CLE,79,1499,15.1,5.3,0.078,0.078,0.051,0.222,39.9,0.0
Bob Hansen,27,SG,UTA,81,1796,12.9,10.3,0.077,0.077,0.113,0.44,44.1,49.7
Brad Sellers,25,SF,CHI,82,2212,10.7,9.0,0.064,0.064,0.087,0.3,39.0,26.1
Johnny Newman,24,SF,NYK,77,1589,12.1,17.0,0.069,0.069,0.268,0.125,31.9,33.5
Ralph Sampson,27,C,"HOU, GSW",48,1663,14.0,,"0.065, 0.058",0.061,0.0,0.0,23.0,0.0
Kiki Vandeweghe,29,SF,POR,37,1038,19.8,6.7,0.112,0.112,0.099,0.125,72.4,0.0
Terry Catledge,24,PF,WSB,70,1610,14.7,3.3,0.09,0.09,0.045,0.222,41.7,0.0
John Lucas,34,PG,MIL,81,1766,16.1,15.0,0.085,0.085,0.158,0.222,43.5,0.0
Kevin Johnson,21,PG,"CLE, PHO",80,1917,18.0,,"0.069, 0.077",0.072,0.0,0.0,32.2,0.0
Rick Mahorn,29,PF,DET,67,1963,13.7,4.4,0.091,0.091,0.036,0.748,60.0,26.9
John Battle,25,SG,ATL,67,1227,16.3,14.1,0.086,0.086,0.093,0.412,52.5,38.3
Antoine Carr,26,PF,ATL,80,1483,15.5,13.4,0.082,0.082,0.088,0.412,50.0,36.3
John Salley,23,C,DET,82,2003,14.2,13.4,0.094,0.094,0.109,0.748,61.9,81.5
Detlef Schrempf,25,SF,DAL,82,1587,14.2,14.8,0.083,0.083,0.114,0.619,53.6,70.6
Derrick McKey,21,SF,SEA,82,1706,13.8,20.1,0.074,0.074,0.227,0.222,39.7,50.4
Jay Humphries,25,PG,"PHO, MIL",68,1809,8.2,-9.5,"0.068, 0.043",0.061,-0.1,0.222,22.9,0.0
Phil Hubbard,31,SF,CLE,78,1631,11.8,-5.3,0.061,0.061,-0.051,0.222,31.2,0.0
Sidney Green,27,PF,NYK,82,2049,10.3,5.8,0.059,0.059,0.091,0.125,27.3,0.0
John Paxson,27,PG,CHI,81,1888,12.3,6.9,0.073,0.073,0.067,0.3,44.5,20.1
Craig Hodges,27,SG,"MIL, PHO",66,1445,14.2,,"0.06, 0.061",0.06,0.0,0.0,27.3,0.0
Scottie Pippen,22,SF,CHI,79,1650,12.9,10.0,0.077,0.077,0.097,0.3,47.0,29.1
Tyrone Corbin,25,SF,"CLE, PHO",84,1739,14.3,,"0.059, 0.061",0.06,0.0,0.0,26.8,0.0
Nate McMillan,23,PG,SEA,82,2453,15.9,11.4,0.086,0.086,0.129,0.222,46.2,28.6
Horace Grant,22,PF,CHI,81,1827,13.0,15.4,0.077,0.077,0.15,0.3,47.0,45.0
Jim Petersen,25,PF,HOU,69,1793,11.8,11.9,0.061,0.061,0.144,0.125,34.2,0.0
Ricky Pierce,28,SG,MIL,37,965,16.6,16.2,0.088,0.088,0.171,0.222,45.1,38.0
Sidney Moncrief,30,SG,MIL,56,1428,15.2,15.5,0.08,0.08,0.164,0.222,41.0,36.4
Gerald Henderson,32,PG,"NYK, PHI",75,1505,12.5,,"0.025, 0.058",0.055,0.0,0.0,24.4,0.0
Ben Coleman,26,PF,"NJN, PHI",70,1498,11.0,,"0.066, 0.051",0.057,0,0.0,19.7,0.0
Mike McGee,28,SF,"ATL, SAC",48,1003,15.2,,"0.067, 0.078",0.075,0.0,0.0,27.0,0.0
Sam Vincent,24,PG,"SEA, CHI",72,1501,16.1,8.3,"0.073, 0.096",0.082,"0.0, 0.081",0.3,47.0,24.3
James Donaldson,30,C,DAL,81,2523,12.4,14.2,0.072,0.072,0.109,0.619,46.5,67.5
Mark Eaton,31,C,UTA,82,2731,9.5,10.1,0.057,0.057,0.111,0.44,32.7,48.8
Craig Ehlo,26,SG,CLE,79,1709,12.5,9.0,0.064,0.064,0.086,0.222,32.8,19.1
Frank Johnson,29,PG,WSB,75,1258,13.5,7.9,0.082,0.082,0.108,0.222,38.0,0.0
Brad Davis,32,PG,DAL,75,1480,14.5,12.6,0.084,0.084,0.097,0.619,54.3,60.0
Steve Harris,24,SG,"HOU, GSW",58,1084,14.5,,"0.062, 0.06",0.06,0.0,0.0,19.5,0.0
Michael Cooper,31,SG,LAL,61,1793,11.6,10.2,0.066,0.066,0.083,0.814,49.9,67.6
Trent Tucker,28,SG,NYK,71,1248,11.8,11.3,0.067,0.067,0.178,0.125,31.0,0.0
Kevin Williams,26,SG,SEA,80,1084,12.0,6.0,0.065,0.065,0.068,0.222,34.9,0.0
Jerry Reynolds,25,SF,MIL,62,1161,13.6,18.2,0.072,0.072,0.192,0.222,36.9,0.0
Sedale Threatt,26,PG,"CHI, SEA",71,1055,20.7,9.6,"0.081, 0.111",0.092,"0.0, 0.108",0.222,53.1,0.0
Spud Webb,24,PG,ATL,82,1347,14.8,20.6,0.078,0.078,0.135,0.412,47.6,55.6
Russ Schoene,27,PF,SEA,81,973,13.5,11.4,0.073,0.073,0.129,0.222,39.2,0.0
Steve Colter,25,PG,"PHI, WSB",68,1513,13.4,15.4,"0.038, 0.082",0.074,0.21,0.222,34.2,0.0
Melvin Turpin,27,C,UTA,79,1011,13.8,10.1,0.083,0.083,0.111,0.44,47.6,0.0
Alton Lister,29,C,SEA,82,1812,12.0,17.4,0.065,0.065,0.196,0.222,34.9,0.0
Fred Roberts,27,PF,BOS,74,1032,12.6,7.1,0.062,0.062,0.08,0.552,43.1,44.2
Richard Anderson,27,PF,"HOU, POR",74,1350,10.7,15.5,"0.118, 0.061",0.07,"0.0, 0.23",0.125,43.8,0.0
Maurice Lucas,35,PF,POR,73,1191,11.5,5.6,0.065,0.065,0.083,0.125,42.0,0.0
Michael Holton,26,PG,POR,82,1279,11.4,3.7,0.065,0.065,0.055,0.125,42.0,0.0
Dudley Bradley,30,SG,"MIL, NJN",65,1437,11.4,,"-0.021, 0.057",0.055,0.0,0.0,12.5,0.0
Jon Sundvold,26,PG,SAS,52,1024,12.7,14.0,0.061,0.061,0.356,0.0,23.1,0.0
Leon Wood,25,PG,"SAS, ATL",52,909,25.7,38.9,"0.069, 0.135",0.087,"0.0, 0.256",0.412,41.2,0.0
Muggsy Bogues,23,PG,WSB,79,1628,12.7,6.4,0.078,0.078,0.087,0.222,36.1,0.0
Rickey Green,33,PG,UTA,81,1116,13.2,4.2,0.079,0.079,0.046,0.44,45.3,0.0
Robert Reid,32,SG,HOU,62,980,10.9,9.3,0.056,0.056,0.113,0.125,31.4,14.1
Buck Johnson,24,SF,HOU,70,879,13.9,4.1,0.071,0.071,0.05,0.125,39.8,0.0
World B. Free,34,SG,HOU,58,682,11.1,-14.0,0.057,0.057,-0.17,0.125,32.0,0.0
Kelly Tripucka,28,SF,UTA,49,976,11.4,0.6,0.068,0.068,0.007,0.44,39.0,0.0
Mike Sanders,27,SF,"PHO, CLE",59,883,10.9,13.5,"0.048, 0.056",0.051,0.129,0.222,21.4,0.0
Marc Iavaroni,31,PF,UTA,81,1238,8.6,10.7,0.051,0.051,0.118,0.44,29.2,51.9
Larry Krystkowiak,23,PF,MIL,50,1050,11.1,10.7,0.059,0.059,0.113,0.222,30.2,25.1
Bill Hanzlik,30,SF,DEN,77,1334,8.2,7.3,0.043,0.043,0.055,0.36,28.3,19.8
Jim Paxson,30,SG,"POR, BOS",45,801,13.3,2.2,"0.049, 0.065",0.059,"0.0, 0.025",0.552,40.1,13.8
Mike Evans,32,PG,DEN,56,656,13.7,13.9,0.071,0.071,0.104,0.36,46.8,37.4
Pat Cummings,31,PF,NYK,62,946,9.6,7.5,0.055,0.055,0.118,0.125,25.5,0.0
Olden Polynice,23,C,SEA,82,1080,9.8,6.7,0.053,0.053,0.076,0.222,28.5,0.0
Tree Rollins,32,C,ATL,76,1765,10.6,10.1,0.056,0.056,0.066,0.412,34.2,27.2
Caldwell Jones,37,C,POR,79,1778,8.0,4.9,0.045,0.045,0.073,0.125,29.1,0.0
Mark Alarie,24,PF,WSB,63,769,11.6,28.9,0.071,0.071,0.394,0.222,32.9,0.0
Kurt Nimphius,29,C,SAS,72,919,10.9,13.7,0.052,0.052,0.349,0.0,19.7,0.0
Darrell Walker,26,SG,WSB,52,940,10.6,12.2,0.065,0.065,0.166,0.222,30.1,36.9
Brad Lohaus,23,PF,BOS,70,718,12.2,19.2,0.06,0.06,0.216,0.552,41.7,0.0
Wes Matthews,28,PG,LAL,51,706,12.4,9.8,0.07,0.07,0.08,0.814,52.9,0.0
Mark Acres,25,C,BOS,79,1151,9.3,6.2,0.046,0.046,0.07,0.552,32.0,38.6
Wayne Cooper,31,C,DEN,45,865,11.7,11.0,0.061,0.061,0.082,0.36,40.2,0.0
Kurt Rambis,29,PF,LAL,70,845,15.0,12.3,0.085,0.085,0.1,0.814,64.3,81.4
Cedric Maxwell,32,SF,HOU,71,848,12.1,6.2,0.062,0.062,0.075,0.125,34.8,0.0
Artis Gilmore,38,C,"CHI, BOS",71,893,10.2,5.3,"0.036, 0.05",0.045,"0.0, 0.06",0.552,30.4,0.0
Tony White,22,PG,"CHI, NYK, GSW",49,581,11.3,,"0.0, 0.01, 0.047",0.036,"0.0, 0.0",0.0,9.3,0.0
Dirk Minniefield,27,PG,"GSW, BOS",72,1070,9.7,2.5,"0.055, 0.048",0.049,0.028,0.552,30.3,0.0
Rory Sparrow,29,PG,"NYK, CHI",58,1044,8.9,6.5,"-0.01, 0.053",0.05,"0.0, 0.063",0.3,30.4,18.9
Paul Mokeski,31,C,MIL,60,848,8.8,12.3,0.047,0.047,0.13,0.222,24.1,0.0
Danny Young,25,PG,SEA,77,949,13.3,14.3,0.072,0.072,0.161,0.222,38.7,0.0
Greg Kite,26,C,"BOS, LAC",53,1063,7.5,,"0.027, 0.04",0.037,0.0,0.0,10.9,0.0
Dave Hoppen,23,C,"MIL, GSW",39,642,11.5,,"0.043, 0.048",0.048,0.0,0.0,12.5,0.0
Reggie Lewis,22,SG,BOS,49,405,14.3,12.9,0.07,0.07,0.145,0.552,48.6,0.0
Jerry Sichting,31,PG,"BOS, POR",52,694,11.1,5.3,"0.055, 0.063",0.059,"0.0, 0.079",0.125,39.6,0.0
Mike Brown,24,C,CHI,46,591,10.0,26.7,0.059,0.059,0.259,0.3,36.0,0.0
Charles Jones,30,PF,WSB,69,1313,9.3,3.6,0.057,0.057,0.049,0.222,26.4,0.0
Conner Henry,24,SG,"BOS, MIL, SAC",39,433,17.8,,"0.047, 0.033, 0.092",0.059,"0.0, 0.0",0.0,24.8,0.0
T.R. Dunn,32,SG,DEN,82,1534,8.3,6.6,0.043,0.043,0.049,0.36,28.3,17.6
Manute Bol,25,C,WSB,77,1136,10.8,12.2,0.066,0.066,0.166,0.222,30.6,0.0
Chris Dudley,22,C,CLE,55,513,12.1,10.1,0.062,0.062,0.097,0.222,31.7,0.0
Bob Thornton,25,PF,"NYK, PHI",48,593,8.3,,"-0.005, 0.039",0.033,0.0,0.0,14.3,0.0
Uwe Blab,25,C,DAL,73,658,7.4,1.9,0.043,0.043,0.015,0.619,27.8,0.0
Milt Wagner,24,SG,LAL,40,380,10.4,17.7,0.059,0.059,0.144,0.814,44.6,0.0
Tony Campbell,25,SF,LAL,13,242,14.2,10.3,0.08,0.08,0.084,0.814,60.5,0.0
Ed Nealy,27,PF,SAS,68,837,9.2,6.8,0.044,0.044,0.173,0.0,16.6,0.0
Lester Conner,28,PG,HOU,52,399,13.6,181.3,0.07,0.07,2.2,0.125,39.3,0.0
Mike Smrek,25,C,LAL,48,421,7.7,1.4,0.044,0.044,0.011,0.814,33.3,0.0
Ricky Wilson,23,PG,"NJN, SAS",24,420,9.1,-11.9,"0.087, 0.044",0.055,-0.303,0.0,17.5,0.0
Clemon Johnson,31,C,SEA,74,723,7.1,1.2,0.038,0.038,0.014,0.222,20.4,0.0
Scott Hastings,27,PF,ATL,55,403,10.8,9.0,0.057,0.057,0.059,0.412,34.8,24.3
Chris Washburn,22,C,"GSW, ATL",37,260,12.2,0.0,"0.035, 0.064",0.058,0.0,0.412,32.4,0.0
Scott Roth,24,SF,UTA,26,201,10.1,10.7,0.06,0.06,0.118,0.44,34.4,0.0
Ralph Lewis,24,SG,DET,50,310,5.6,12.2,0.037,0.037,0.099,0.748,24.4,0.0
John Stroeder,29,PF,MIL,41,271,7.0,122.4,0.037,0.037,1.293,0.222,18.9,0.0
Rick Carlisle,28,SG,NYK,26,204,9.0,7.2,0.051,0.051,0.114,0.125,23.6,0.0
Bill Wennington,24,C,DAL,30,125,16.6,-5.1,0.097,0.097,-0.039,0.619,0.0,0.0
Jim Farmer,23,SG,DAL,30,157,4.4,3.3,0.026,0.026,0.025,0.619,0.0,0.0
Steve Alford,23,PG,DAL,28,197,11.6,10.7,0.068,0.068,0.082,0.619,0.0,0.0
Maurice Martin,23,SF,DEN,26,136,9.2,12.8,0.048,0.048,0.096,0.36,0.0,0.0
Sedric Toney,25,PG,NYK,21,139,12.8,19.4,0.073,0.073,0.306,0.125,0.0,0.0
Kevin Henderson,23,SG,"GSW, CLE",17,190,9.1,,"0.027, 0.047",0.033,0.0,0.222,0.0,0.0
Martin Nessley,22,C,"LAC, SAC",44,336,2.3,,"0.016, 0.012",0.015,0,0.0,3.4,0.0
Bart Kofoed,23,SG,UTA,36,225,1.9,2.3,0.011,0.011,0.025,0.44,6.3,11.0
Michael Brooks,29,SF,DEN,16,133,9.6,16.1,0.05,0.05,0.12,0.36,0.0,0.0
Louis Orr,29,SF,NYK,29,180,2.7,13.3,0.015,0.015,0.21,0.125,0.0,0.0
Phil Zevenbergen,23,C,SAS,8,58,13.7,0.0,0.066,0.066,0.0,0.0,0.0,0.0
Ron Moore,26,C,"DET, PHO",14,59,4.3,,"-0.007, 0.018",0.002,0.0,0.0,0.0,0.0
Eddie Hughes,27,PG,UTA,11,42,8.8,2.7,0.053,0.053,0.03,0.44,0.0,0.0
Chuck Nevitt,28,C,DET,17,63,6.6,15.6,0.044,0.044,0.127,0.748,0.0,0.0
Elston Turner,28,SF,CHI,17,98,3.1,3.9,0.018,0.018,0.038,0.3,0.0,0.0
Johnny Moore,29,PG,"SAS, NJN",5,61,-9.8,,"0.043, -0.049",0.025,0.0,0.0,0.0,0.0
Walker Russell,27,PG,DET,1,1,-1.8,15.8,-0.012,-0.012,0.129,0.748,0.0,0.0
