Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Xavier McDaniel,27,SF,"SEA, PHO",81,2634,14.7,4.3,"0.074, 0.07",0.071,"0.0, 0.08",0.125,45.1,10.0
Eddie Johnson,31,SG,"PHO, SEA",81,2085,18.4,21.9,"0.069, 0.079",0.077,"0.0, 0.234",0.222,40.8,51.9
Jeff Hornacek,27,SG,PHO,80,2733,17.8,16.3,0.084,0.084,0.303,0.125,56.4,37.9
Detlef Schrempf,28,PF,IND,82,2632,18.6,12.4,0.113,0.113,0.127,0.222,56.5,28.2
Sean Elliott,22,SF,SAS,82,3044,14.2,14.5,0.071,0.071,0.161,0.125,47.6,20.1
Kevin Duckworth,26,C,POR,81,2511,12.7,7.8,0.067,0.067,0.064,0.58,51.5,37.1
Jeff Malone,29,SG,UTA,69,2466,14.4,16.0,0.103,0.103,0.172,0.323,67.9,55.6
Kevin Gamble,25,SF,BOS,82,2706,16.3,7.7,0.095,0.095,0.06,0.36,64.9,21.6
Kevin McHale,33,PF,BOS,68,2067,21.2,21.2,0.123,0.123,0.166,0.36,84.0,59.8
Armen Gilliam,26,PF,"CHH, PHI",75,2644,14.3,15.1,"0.092, 0.077",0.082,0.131,0.35,37.3,0.0
Kiki Vandeweghe,32,SF,NYK,75,2420,14.4,9.5,0.084,0.084,0.43,0.0,40.0,0.0
Jay Humphries,28,PG,MIL,80,2726,17.4,13.8,0.083,0.083,0.232,0.0,48.6,0.0
Shawn Kemp,21,PF,SEA,81,2442,17.6,9.9,0.075,0.075,0.106,0.222,37.5,23.5
Robert Parish,37,C,BOS,81,2441,20.6,20.8,0.12,0.12,0.163,0.36,82.0,58.7
Ron Anderson,32,SF,PHI,82,2340,15.5,9.2,0.084,0.084,0.08,0.35,45.1,28.0
Doc Rivers,29,PG,ATL,79,2586,16.2,16.2,0.097,0.097,0.2,0.222,50.8,44.4
Byron Scott,29,SG,LAL,82,2630,14.2,11.7,0.084,0.084,0.093,0.739,59.4,68.7
Hakeem Olajuwon,28,C,HOU,56,2062,24.3,23.2,0.143,0.143,0.352,0.0,90.7,0.0
Terry Cummings,29,PF,SAS,67,2195,16.3,13.6,0.082,0.082,0.151,0.125,55.0,18.9
Larry Bird,34,SF,BOS,60,2277,19.7,15.8,0.114,0.114,0.124,0.36,77.9,44.6
Derrick McKey,24,SF,SEA,73,2503,15.7,11.9,0.067,0.067,0.127,0.222,33.5,28.2
Mark Aguirre,31,SF,DET,78,2006,16.7,19.4,0.09,0.09,0.167,0.463,54.9,77.3
Alvin Robertson,28,SG,MIL,81,2598,18.6,22.8,0.089,0.089,0.383,0.0,52.1,0.0
Brian Shaw,24,PG,BOS,79,2772,15.5,12.5,0.09,0.09,0.098,0.36,61.5,35.3
Jerome Kersey,28,SF,POR,73,2359,15.6,18.1,0.083,0.083,0.149,0.58,63.7,86.4
Willie Anderson,24,SG,SAS,75,2592,13.0,11.8,0.065,0.065,0.131,0.125,43.6,16.4
John Battle,28,SG,ATL,79,1863,16.4,13.3,0.098,0.098,0.164,0.222,51.4,36.4
Dan Majerle,25,SF,PHO,77,2281,16.9,13.0,0.08,0.08,0.242,0.125,53.7,30.2
Kevin Willis,28,PF,ATL,80,2373,15.3,16.2,0.092,0.092,0.2,0.222,48.2,44.4
Thurl Bailey,29,PF,UTA,82,2486,12.5,6.2,0.089,0.089,0.067,0.323,58.7,21.6
Sedale Threatt,29,PG,SEA,80,2066,15.5,16.7,0.066,0.066,0.178,0.222,33.0,39.5
Sleepy Floyd,30,PG,HOU,82,1850,16.1,0.3,0.094,0.094,0.005,0.0,59.6,0.0
Spud Webb,27,PG,ATL,75,2197,16.6,15.0,0.1,0.1,0.185,0.222,52.4,41.1
Horace Grant,25,PF,CHI,78,2641,17.6,16.0,0.096,0.096,0.11,1.086,71.4,119.5
Buck Johnson,27,SF,HOU,73,2279,12.9,6.1,0.076,0.076,0.093,0.0,48.2,0.0
Reggie Williams,26,SF,"SAS, DEN",73,1896,14.6,,"0.078, 0.057",0.063,0.0,0.0,25.5,0.0
Sam Perkins,29,PF,LAL,73,2504,14.8,17.0,0.088,0.088,0.135,0.739,62.2,99.8
James Edwards,35,C,DET,72,1903,12.7,7.3,0.068,0.068,0.063,0.463,41.5,29.2
Benoit Benjamin,26,C,"LAC, SEA",70,2236,15.1,15.0,"0.09, 0.065",0.079,0.16,0.222,33.3,0.0
Vinnie Johnson,34,SG,DET,82,2390,12.8,17.6,0.069,0.069,0.151,0.463,42.1,69.9
Clifford Robinson,24,PF,POR,82,1940,14.1,14.0,0.075,0.075,0.116,0.58,57.6,67.3
Frank Brickowski,31,PF,MIL,75,1912,16.4,13.2,0.078,0.078,0.221,0.0,45.6,0.0
Gerald Wilkins,27,SG,NYK,68,2164,13.3,5.5,0.078,0.078,0.249,0.0,37.1,0.0
Buck Williams,30,PF,POR,80,2582,14.3,10.6,0.076,0.076,0.087,0.58,58.4,50.5
Walter Davis,36,SG,"DEN, POR",71,1483,11.7,8.8,"0.066, 0.062",0.064,0.073,0.58,30.3,0.0
Vlade Divac,22,C,LAL,82,2310,17.7,17.5,0.105,0.105,0.139,0.739,74.2,102.7
Bill Laimbeer,33,C,DET,82,2668,14.2,13.8,0.076,0.076,0.118,0.463,46.4,54.6
Danny Ainge,31,SG,POR,80,1710,17.0,12.4,0.09,0.09,0.102,0.58,69.1,59.2
Fred Roberts,30,PF,MIL,82,2114,13.4,9.8,0.064,0.064,0.164,0.0,37.4,0.0
Vern Fleming,28,PG,IND,69,1929,17.2,14.7,0.104,0.104,0.151,0.222,52.0,33.5
Danny Schayes,31,C,MIL,82,2228,14.8,10.2,0.071,0.071,0.171,0.0,41.5,0.0
Moses Malone,35,C,ATL,82,1912,18.2,14.1,0.109,0.109,0.174,0.222,57.1,0.0
Charles Oakley,27,PF,NYK,76,2739,13.6,9.1,0.08,0.08,0.412,0.0,38.1,0.0
Mike Gminski,31,C,"PHI, CHH",80,2196,14.7,,"0.069, 0.077",0.074,0.0,0.0,29.2,0.0
Rik Smits,24,C,IND,76,1690,14.9,15.0,0.09,0.09,0.154,0.222,45.0,0.0
Terry Teagle,30,SG,LAL,82,1498,12.8,7.4,0.076,0.076,0.059,0.739,53.7,43.6
Micheal Williams,24,PG,IND,73,1706,19.5,21.7,0.118,0.118,0.223,0.222,59.0,49.5
Jack Sikma,35,C,MIL,77,1940,13.7,14.4,0.065,0.065,0.242,0.0,38.0,0.0
Rod Strickland,24,PG,SAS,58,2076,16.2,14.6,0.081,0.081,0.162,0.125,54.4,20.2
Rickey Green,36,PG,PHI,79,2248,13.1,8.6,0.071,0.071,0.075,0.35,38.1,26.2
Olden Polynice,26,C,"SEA, LAC",79,2092,12.9,,"0.065, 0.077",0.07,0.0,0.0,31.2,0.0
Rod Higgins,31,SF,GSW,82,2024,13.4,12.5,0.074,0.074,0.11,0.323,39.7,35.5
Isiah Thomas,29,PG,DET,48,1657,17.4,15.0,0.094,0.094,0.129,0.463,57.3,59.7
Bill Cartwright,33,C,CHI,79,2273,11.5,11.1,0.063,0.063,0.076,1.086,46.9,82.5
A.C. Green,27,PF,LAL,82,2164,13.8,11.9,0.082,0.082,0.095,0.739,58.0,70.2
B.J. Armstrong,23,PG,CHI,82,1731,14.8,17.2,0.081,0.081,0.119,1.086,60.3,129.2
Dee Brown,22,PG,BOS,82,1945,13.2,16.2,0.077,0.077,0.127,0.36,52.6,45.7
Rick Mahorn,32,C,PHI,80,2439,11.8,10.3,0.064,0.064,0.089,0.35,34.4,31.2
John Paxson,30,PG,CHI,82,1971,14.0,11.7,0.077,0.077,0.081,1.086,57.3,88.0
Dennis Rodman,29,SF,DET,82,2747,13.9,11.8,0.075,0.075,0.101,0.463,45.8,46.8
Mark Jackson,25,PG,NYK,72,1595,18.2,2.1,0.107,0.107,0.095,0.0,50.9,0.0
Mark West,30,C,PHO,82,1957,14.6,12.6,0.069,0.069,0.234,0.125,46.3,0.0
LaSalle Thompson,29,C,IND,82,1946,11.2,11.9,0.068,0.068,0.122,0.222,34.0,27.1
Maurice Cheeks,34,PG,NYK,76,2147,14.2,11.8,0.083,0.083,0.534,0.0,39.5,0.0
Gary Payton,22,PG,SEA,82,2244,13.2,10.3,0.056,0.056,0.11,0.222,28.0,24.4
Blue Edwards,25,SF,UTA,62,1611,10.4,8.8,0.074,0.074,0.095,0.323,48.8,30.7
John Salley,26,PF,DET,74,1649,13.6,13.7,0.073,0.073,0.118,0.463,44.5,54.6
Paul Pressey,32,SG,SAS,70,1683,11.4,9.7,0.057,0.057,0.107,0.125,38.2,13.4
Michael Cage,29,C,SEA,82,2141,12.0,13.6,0.051,0.051,0.145,0.222,25.5,0.0
Jeff Grayer,25,SG,MIL,82,1422,11.8,13.9,0.056,0.056,0.233,0.0,32.8,0.0
Cedric Ceballos,21,SF,PHO,63,730,17.8,25.6,0.084,0.084,0.476,0.125,56.4,0.0
Tom Tolbert,25,PF,GSW,62,1371,10.1,4.6,0.056,0.056,0.041,0.323,30.1,13.2
Alton Lister,32,C,GSW,77,1552,10.7,9.6,0.059,0.059,0.085,0.323,31.7,0.0
Duane Ferrell,25,SF,ATL,78,1165,12.4,10.7,0.074,0.074,0.132,0.222,38.8,0.0
John Starks,25,SG,NYK,61,1173,14.3,0.4,0.084,0.084,0.018,0.0,40.0,0.0
Mike Sanders,30,SF,IND,80,1357,8.4,15.4,0.051,0.051,0.158,0.222,25.5,0.0
Trent Tucker,31,SG,NYK,65,1194,11.7,12.6,0.069,0.069,0.57,0.0,32.8,0.0
Sidney Green,30,PF,SAS,66,1099,11.6,15.9,0.058,0.058,0.176,0.125,38.9,0.0
David Wood,26,SF,HOU,82,1421,9.6,8.6,0.056,0.056,0.131,0.0,35.5,0.0
Darrell Griffith,32,SG,UTA,75,1005,8.6,34.0,0.061,0.061,0.366,0.323,40.2,0.0
Brad Lohaus,26,PF,MIL,81,1219,11.9,3.9,0.057,0.057,0.065,0.0,33.3,0.0
Stacey King,24,PF,CHI,76,1198,10.2,1.4,0.056,0.056,0.01,1.086,41.7,0.0
Dana Barros,23,PG,SEA,66,750,18.8,39.5,0.08,0.08,0.422,0.222,40.0,0.0
Andre Turner,26,PG,PHI,70,1407,12.8,14.6,0.069,0.069,0.127,0.35,37.1,44.4
Mark Eaton,34,C,UTA,80,2580,9.5,6.5,0.068,0.068,0.07,0.323,44.8,22.6
Mike Brown,27,C,UTA,82,1391,9.6,12.3,0.069,0.069,0.132,0.323,45.5,42.6
Tyrone Hill,22,PF,GSW,74,1192,10.5,11.6,0.058,0.058,0.102,0.323,31.1,0.0
Ed Pinckney,27,PF,BOS,70,1165,16.6,16.8,0.096,0.096,0.131,0.36,65.6,47.2
Craig Hodges,30,SG,CHI,73,843,12.4,8.2,0.068,0.068,0.057,1.086,50.6,61.9
Negele Knight,23,PG,PHO,64,792,12.1,14.9,0.057,0.057,0.277,0.125,38.2,0.0
Kenny Battle,26,SG,"PHO, DEN",56,945,12.3,,"0.061, 0.048",0.052,0.0,0.0,20.1,0.0
Nate McMillan,26,SG,SEA,78,1434,13.9,9.7,0.059,0.059,0.104,0.222,29.5,0.0
Sidney Moncrief,33,SG,ATL,72,1096,11.2,13.5,0.067,0.067,0.167,0.222,35.1,0.0
Delaney Rudd,28,PG,UTA,82,874,11.8,17.0,0.084,0.084,0.183,0.323,55.4,0.0
Eric Leckner,24,C,"SAC, CHH",72,1122,8.4,,"0.03, 0.044",0.038,0,0.0,11.8,0.0
Avery Johnson,25,PG,"DEN, SAS",68,959,13.2,1.5,"0.055, 0.066",0.063,0.017,0.125,34.8,0.0
Brian Quinnett,24,SG,NYK,68,1011,9.0,6.8,0.053,0.053,0.308,0.0,25.2,0.0
Terry Mills,23,PF,"DEN, NJN",55,819,13.1,,"0.056, 0.073",0.068,0,0.0,20.2,0.0
Cliff Levingston,30,PF,CHI,78,1013,11.5,13.7,0.063,0.063,0.094,1.086,46.9,102.1
Jon Koncak,27,C,ATL,77,1931,8.4,3.8,0.05,0.05,0.047,0.222,26.2,10.4
Andrew Lang,24,C,PHO,63,1152,13.6,18.8,0.064,0.064,0.349,0.125,42.9,0.0
Will Perdue,25,C,CHI,74,972,13.7,13.2,0.075,0.075,0.091,1.086,55.8,98.8
Greg Anderson,26,PF,"MIL, NJN, DEN",68,924,9.2,,"0.036, 0.146, 0.036",0.038,0.0,0.0,14.0,0.0
Mychal Thompson,36,C,LAL,72,1077,9.6,1.3,0.057,0.057,0.01,0.739,40.3,0.0
Danny Young,28,PG,POR,75,897,11.7,11.5,0.062,0.062,0.095,0.58,47.6,0.0
Brian Oliver,22,SG,PHI,73,800,9.9,7.7,0.053,0.053,0.067,0.35,28.5,0.0
Jim Petersen,28,C,GSW,62,834,9.8,8.4,0.054,0.054,0.074,0.323,29.0,23.9
Eddie Lee Wilkins,28,C,NYK,68,668,10.5,12.6,0.062,0.062,0.57,0.0,29.5,0.0
William Bedford,27,C,DET,60,562,15.5,7.4,0.083,0.083,0.064,0.463,50.6,0.0
Mark Bryant,25,PF,POR,53,781,11.2,9.1,0.059,0.059,0.075,0.58,45.3,43.5
Jerrod Mustaf,21,PF,NYK,62,825,8.3,24.0,0.049,0.049,1.086,0.0,23.3,0.0
Larry Smith,33,PF,HOU,81,1923,10.3,3.4,0.06,0.06,0.052,0.0,38.0,0.0
Rumeal Robinson,24,PG,ATL,47,674,11.7,-11.8,0.07,0.07,-0.146,0.222,36.7,0.0
Dennis Hopson,25,SF,CHI,61,728,10.0,10.3,0.055,0.055,0.071,1.086,40.9,0.0
Lester Conner,31,PG,"NJN, MIL",74,1008,13.5,12.9,"0.072, 0.064",0.068,0.216,0.0,30.5,0.0
Greg Dreiling,28,C,IND,73,1031,8.7,1.9,0.053,0.053,0.02,0.222,26.5,0.0
Joe Kleine,29,C,BOS,72,850,9.9,6.9,0.057,0.057,0.054,0.36,38.9,0.0
Jim Farmer,26,SG,"PHI, DEN",27,456,12.3,,"0.059, 0.048",0.049,0.0,0.0,13.2,0.0
Tim McCormick,28,C,ATL,56,689,11.9,6.7,0.071,0.071,0.083,0.222,37.2,0.0
Dave Greenwood,33,PF,SAS,63,1018,7.8,26.3,0.039,0.039,0.291,0.125,26.2,0.0
Mario Elie,27,SF,"PHI, GSW",33,644,13.4,13.5,"-0.019, 0.074",0.066,"0.0, 0.119",0.323,35.2,38.4
Tony Smith,22,SG,LAL,64,695,10.9,2.4,0.064,0.064,0.019,0.739,45.2,0.0
Kenny Walker,26,SF,NYK,54,771,10.3,8.4,0.06,0.06,0.38,0.0,28.6,0.0
Kurt Rambis,32,PF,PHO,62,900,11.4,9.8,0.054,0.054,0.182,0.125,36.2,0.0
Sean Higgins,22,SF,SAS,50,464,9.1,-4.1,0.046,0.046,-0.045,0.125,30.9,0.0
Kenny Williams,21,PF,IND,75,527,13.9,-25.7,0.084,0.084,-0.264,0.222,42.0,0.0
Michael Smith,25,PF,BOS,47,389,14.3,6.6,0.083,0.083,0.052,0.36,56.7,0.0
Steve Henson,22,PG,MIL,68,690,11.5,7.4,0.055,0.055,0.124,0.0,32.2,0.0
Jayson Williams,22,PF,PHI,52,508,8.0,32.7,0.043,0.043,0.284,0.35,23.1,0.0
Manute Bol,28,C,PHI,82,1522,8.4,9.3,0.045,0.045,0.081,0.35,24.2,28.4
Wayne Cooper,34,C,POR,67,746,8.3,6.6,0.044,0.044,0.054,0.58,33.8,0.0
Elden Campbell,22,PF,LAL,52,380,14.5,16.6,0.086,0.086,0.132,0.739,60.8,97.5
Larry Drew,32,PG,LAL,48,496,10.3,6.4,0.061,0.061,0.051,0.739,43.1,37.7
Larry Robinson,23,SG,"GSW, WSB",36,425,8.3,,"0.036, 0.046",0.039,0.0,0.0,18.5,0.0
Andy Toolson,25,SF,UTA,47,470,8.4,2.9,0.06,0.06,0.031,0.323,39.5,0.0
David Wingate,27,SG,SAS,25,563,5.6,6.6,0.028,0.028,0.073,0.125,18.8,0.0
Alaa Abdelnaby,22,PF,POR,43,290,13.1,6.3,0.069,0.069,0.052,0.58,53.0,0.0
Scott Williams,22,PF,CHI,51,337,14.7,10.2,0.081,0.081,0.07,1.086,60.3,0.0
Gerald Henderson,35,PG,DET,23,392,10.1,2.6,0.054,0.054,0.022,0.463,32.9,0.0
Ed Nealy,30,PF,PHO,55,573,11.3,-1.7,0.054,0.054,-0.032,0.125,36.2,0.0
Dave Jamerson,23,SG,HOU,37,202,12.2,23.8,0.072,0.072,0.361,0.0,45.6,0.0
Tony Brown,30,SG,"LAL, UTA",30,294,6.5,8.2,"-0.002, 0.046",0.035,"0.0, 0.088",0.323,22.9,0.0
Tony Massenburg,23,PF,SAS,35,161,16.3,0.0,0.082,0.082,0.0,0.125,0.0,0.0
Randy Wittman,31,SF,IND,41,355,7.4,14.3,0.045,0.045,0.147,0.222,22.5,0.0
Mike Woodson,32,SG,"HOU, CLE",15,171,-6.8,,"0.062, -0.036",0.036,0.0,0.0,0.0,0.0
Dave Hoppen,26,C,"CHH, PHI",30,155,13.2,26.5,"0.059, 0.071",0.063,0.23,0.35,0.0,0.0
Adrian Dantley,35,SF,MIL,10,126,12.1,-1.4,0.058,0.058,-0.023,0.0,0.0,0.0
Paul Mokeski,34,C,GSW,36,257,6.6,8.3,0.036,0.036,0.073,0.323,19.3,0.0
Howard Wright,23,PF,"ATL, ORL, DAL",15,164,34.8,,"0.038, 0.044, 0.176",0.069,0.0,0.0,0.0,0.0
Scott Hastings,30,PF,DET,27,113,15.8,9.9,0.085,0.085,0.085,0.463,0.0,0.0
Dave Corzine,34,C,SEA,28,147,12.5,13.5,0.053,0.053,0.144,0.222,0.0,0.0
Irving Thomas,25,PF,LAL,26,108,7.3,16.1,0.043,0.043,0.128,0.739,0.0,0.0
Walter Palmer,22,C,UTA,28,85,8.5,-19.7,0.061,0.061,-0.212,0.323,0.0,0.0
Joe Barry Carroll,32,C,PHO,11,96,8.6,13.8,0.041,0.041,0.257,0.125,0.0,0.0
Tree Rollins,35,C,DET,37,202,5.9,3.4,0.032,0.032,0.029,0.463,19.5,0.0
Vincent Askew,24,SG,GSW,7,85,10.9,12.9,0.06,0.06,0.114,0.323,0.0,0.0
Mike Smrek,28,C,"GSW, LAC",15,95,2.1,,"0.08, 0.012",0.035,0.0,0.0,0.0,0.0
Scott Meents,27,PF,SEA,13,53,9.4,14.6,0.04,0.04,0.156,0.222,0.0,0.0
Derek Smith,29,SF,BOS,2,16,13.7,5.4,0.08,0.08,0.042,0.36,0.0,0.0
Robert Reid,35,SF,PHI,3,37,0.3,1.3,0.002,0.002,0.011,0.35,0.0,0.0
Gary Leonard,23,C,ATL,4,9,8.7,39.5,0.052,0.052,0.488,0.222,0.0,0.0
