Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Andrew Toney,26,SG,PHI,78,2556,17.3,12.1,0.104,0.104,0.137,0.222,65.9,30.4
Jack Sikma,28,C,SEA,82,2993,19.7,18.9,0.112,0.112,0.249,0.222,57.3,55.3
Walter Davis,29,SG,PHO,78,2546,18.5,22.7,0.097,0.097,0.159,0.552,48.5,87.8
Marques Johnson,27,SF,MIL,74,2715,19.4,15.4,0.103,0.103,0.139,0.51,62.8,70.9
Robert Parish,30,C,BOS,80,2867,19.2,14.5,0.119,0.119,0.113,0.844,90.0,95.4
Kevin McHale,26,PF,BOS,82,2577,20.0,16.3,0.124,0.124,0.128,0.844,93.7,108.0
Dan Issel,35,C,DEN,76,2076,21.1,25.6,0.117,0.117,0.264,0.222,54.2,58.6
Gus Williams,30,PG,SEA,80,2818,18.9,23.0,0.108,0.108,0.303,0.222,55.3,67.3
Tom Chambers,24,PF,SEA,82,2570,16.6,10.8,0.095,0.095,0.142,0.222,48.6,31.5
Larry Nance,24,PF,PHO,82,2899,19.4,18.8,0.102,0.102,0.132,0.552,51.0,72.9
John Drew,29,SF,UTA,81,1797,20.5,17.0,0.124,0.124,0.129,0.36,68.1,46.4
Bill Laimbeer,26,C,DET,82,2864,19.2,19.1,0.11,0.11,0.182,0.222,65.8,40.4
Dan Roundfield,30,PF,ATL,73,2610,18.9,12.2,0.104,0.104,0.149,0.222,50.8,33.1
Otis Birdsong,28,SG,NJN,69,2168,16.8,10.1,0.102,0.102,0.093,0.36,56.0,33.5
Darryl Dawkins,27,C,NJN,81,2417,17.6,17.8,0.106,0.106,0.163,0.36,58.2,58.7
John Long,27,SG,DET,82,2514,14.9,6.7,0.086,0.086,0.064,0.222,51.4,14.2
Bill Cartwright,26,C,NYK,77,2487,18.5,17.5,0.116,0.116,0.147,0.412,66.5,60.6
Jamaal Wilkes,30,SF,LAL,75,2507,15.4,6.5,0.084,0.084,0.042,0.808,55.4,33.9
Kenny Carr,28,PF,POR,82,2455,17.3,12.0,0.1,0.1,0.121,0.222,58.5,26.9
Calvin Natt,27,SF,POR,79,2638,16.9,17.3,0.098,0.098,0.175,0.222,57.3,38.8
Buck Williams,23,PF,NJN,81,3003,15.8,14.7,0.096,0.096,0.135,0.36,52.7,48.6
Ricky Sobers,31,SG,WSB,81,2624,13.2,10.7,0.087,0.087,0.143,0.125,37.1,17.9
Mychal Thompson,29,C,POR,79,2648,17.9,21.5,0.104,0.104,0.217,0.222,60.8,48.2
Junior Bridgeman,30,SF,MIL,81,2431,14.3,13.7,0.076,0.076,0.124,0.51,46.4,63.2
Maurice Lucas,31,PF,PHO,75,2309,18.1,19.7,0.095,0.095,0.138,0.552,47.5,76.2
Larry Drew,25,PG,KCK,73,2363,16.5,6.8,0.08,0.08,0.456,0.0,37.0,0.0
Greg Ballard,29,SF,WSB,82,2701,15.3,14.9,0.101,0.101,0.199,0.125,43.1,24.9
James Worthy,22,PF,LAL,82,2415,16.5,17.9,0.09,0.09,0.117,0.808,59.3,94.5
Magic Johnson,24,PG,LAL,67,2567,22.6,22.8,0.124,0.124,0.149,0.808,81.7,120.4
Albert King,24,SF,NJN,79,2103,15.6,12.8,0.094,0.094,0.117,0.36,51.6,42.1
Al Wood,25,SG,SEA,81,2236,14.9,12.0,0.085,0.085,0.158,0.222,43.5,35.1
Ray Williams,29,SG,NYK,76,2230,17.4,11.6,0.109,0.109,0.097,0.412,62.5,40.0
Rickey Green,29,PG,UTA,81,2768,18.0,15.8,0.109,0.109,0.12,0.36,59.8,43.2
Vinnie Johnson,27,SG,DET,82,1909,15.9,11.0,0.091,0.091,0.105,0.222,54.4,23.3
James Edwards,28,C,PHO,72,1897,16.2,13.6,0.085,0.085,0.095,0.552,42.5,52.4
Dennis Johnson,29,SG,BOS,80,2665,12.8,12.9,0.08,0.08,0.101,0.844,60.5,85.2
Pat Cummings,27,PF,DAL,80,2492,13.8,11.8,0.093,0.093,0.11,0.3,48.7,33.0
Mike Woodson,25,SG,KCK,71,1838,15.9,14.1,0.077,0.077,0.946,0.0,35.7,0.0
Frank Johnson,25,PG,WSB,82,2686,13.6,15.6,0.09,0.09,0.208,0.125,38.4,26.0
Jeff Malone,22,SG,WSB,81,1976,11.3,6.7,0.075,0.075,0.089,0.125,32.0,0.0
Bob Lanier,35,C,MIL,72,2007,17.7,14.5,0.094,0.094,0.131,0.51,57.3,66.8
Billy Knight,31,SF,KCK,75,1885,14.3,4.6,0.069,0.069,0.309,0.0,31.9,0.0
Cedric Maxwell,28,SF,BOS,80,2502,13.5,13.3,0.084,0.084,0.104,0.844,63.5,87.8
Maurice Cheeks,27,PG,PHI,75,2494,16.4,16.4,0.099,0.099,0.186,0.222,62.8,41.3
Johnny Davis,28,PG,ATL,75,2079,14.3,11.9,0.079,0.079,0.145,0.222,38.6,32.2
Bob McAdoo,32,C,LAL,70,1456,15.9,17.7,0.087,0.087,0.115,0.808,57.3,92.9
Gerald Henderson,28,PG,BOS,78,2088,14.7,15.6,0.091,0.091,0.122,0.844,68.8,103.0
Brad Davis,28,PG,DAL,81,2665,14.4,9.9,0.097,0.097,0.092,0.3,50.8,27.6
Kyle Macy,26,PG,PHO,82,2402,13.2,12.1,0.069,0.069,0.085,0.552,34.5,46.9
LaSalle Thompson,22,C,KCK,80,1915,16.9,16.5,0.082,0.082,1.107,0.0,38.0,0.0
Rory Sparrow,25,PG,NYK,79,2436,12.4,12.0,0.078,0.078,0.101,0.412,44.7,41.6
Rob Williams,22,PG,DEN,79,1924,13.3,12.4,0.073,0.073,0.128,0.222,33.8,28.4
Wayne Cooper,27,C,POR,81,1662,15.8,6.4,0.092,0.092,0.065,0.222,53.8,14.4
Fat Lever,23,PG,POR,81,2010,15.8,12.6,0.092,0.092,0.127,0.222,53.8,0.0
Byron Scott,22,SG,LAL,74,1637,13.4,10.5,0.073,0.073,0.068,0.808,48.1,54.9
Steve Johnson,26,C,"KCK, CHI",81,1487,14.2,,"0.074, 0.086",0.079,0.0,0.0,32.0,0.0
Kelvin Ransey,25,PG,NJN,80,1937,14.0,5.9,0.085,0.085,0.054,0.36,46.7,0.0
Mark Olberding,27,PF,KCK,81,2160,11.5,9.5,0.056,0.056,0.638,0.0,25.9,0.0
Mike McGee,24,SF,LAL,77,1425,14.7,15.1,0.081,0.081,0.098,0.808,53.4,79.2
Doc Rivers,22,PG,ATL,81,1938,14.9,23.5,0.082,0.082,0.286,0.222,40.0,63.5
Reggie Theus,26,PG,"CHI, KCK",61,1498,15.3,14.3,"0.078, 0.074",0.076,0.96,0.0,29.9,0.0
Michael Cooper,27,SG,LAL,82,2387,14.1,13.7,0.077,0.077,0.089,0.808,50.7,71.9
Rick Mahorn,25,PF,WSB,82,2701,11.3,12.6,0.075,0.075,0.168,0.125,32.0,21.0
Terry Tyler,27,SF,DET,82,1602,13.2,15.8,0.076,0.076,0.151,0.222,45.4,0.0
Darwin Cook,25,PG,NJN,82,1870,14.5,11.0,0.088,0.088,0.101,0.36,48.3,36.4
Truck Robinson,32,PF,NYK,65,2135,10.4,8.1,0.065,0.065,0.068,0.412,37.2,28.0
Louis Orr,25,SF,NYK,78,1640,12.4,8.8,0.078,0.078,0.074,0.412,44.7,30.5
Darnell Valentine,24,PG,POR,68,1893,13.8,21.2,0.08,0.08,0.214,0.222,46.8,47.5
Thurl Bailey,22,PF,UTA,81,2009,12.9,10.5,0.078,0.078,0.08,0.36,42.8,28.8
Mike Glenn,28,SG,ATL,81,1503,15.5,3.8,0.085,0.085,0.046,0.222,41.5,0.0
Paul Pressey,25,SG,MIL,81,1730,14.5,14.8,0.077,0.077,0.133,0.51,47.0,67.8
Jay Vincent,24,SF,DAL,61,1421,12.1,12.6,0.081,0.081,0.118,0.3,42.4,35.4
Alvan Adams,29,C,PHO,70,1452,16.6,15.0,0.087,0.087,0.105,0.552,43.5,58.0
Danny Vranes,25,SF,SEA,80,2174,10.7,11.2,0.061,0.061,0.148,0.222,31.2,32.9
Tree Rollins,28,C,ATL,77,2351,14.2,4.8,0.078,0.078,0.058,0.222,38.1,12.9
Rod Foster,23,PG,PHO,80,1424,11.9,2.8,0.062,0.062,0.02,0.552,31.0,11.0
Richard Anderson,23,PF,DEN,78,1380,14.6,12.7,0.081,0.081,0.131,0.222,37.5,0.0
Kurt Nimphius,25,C,DAL,82,2284,13.0,13.1,0.088,0.088,0.122,0.3,46.1,36.6
Darrell Walker,22,PG,NYK,82,1324,15.9,10.9,0.1,0.1,0.091,0.412,57.3,37.5
Jeff Wilkins,28,C,UTA,81,1734,10.9,10.8,0.066,0.066,0.082,0.36,36.2,29.5
Mike Evans,28,PG,DEN,78,1687,10.4,1.5,0.057,0.057,0.015,0.222,26.4,0.0
Clyde Drexler,21,SG,POR,82,1408,14.5,13.6,0.084,0.084,0.138,0.222,49.1,0.0
Alton Lister,25,PF,MIL,82,1955,12.5,10.0,0.066,0.066,0.09,0.51,40.3,45.9
Mike Gminski,24,C,NJN,82,1655,14.1,19.3,0.085,0.085,0.177,0.36,46.7,63.7
Bobby Jones,32,PF,PHI,75,1761,16.7,14.8,0.101,0.101,0.168,0.222,64.0,37.3
Fred Brown,35,SG,SEA,71,1129,17.1,17.5,0.097,0.097,0.231,0.222,49.7,0.0
Reggie King,26,SF,SEA,77,2086,11.7,4.1,0.067,0.067,0.054,0.222,34.3,0.0
Cliff Levingston,23,PF,DET,80,1746,14.8,16.3,0.085,0.085,0.156,0.222,50.8,34.6
Danny Schayes,24,C,DEN,82,1420,12.9,11.7,0.071,0.071,0.121,0.222,32.9,0.0
Kent Benson,29,C,DET,82,1734,14.0,12.9,0.08,0.08,0.123,0.222,47.8,27.3
Micheal Ray Richardson,28,PG,NJN,48,1285,15.1,15.9,0.091,0.091,0.146,0.36,50.0,52.6
Tom McMillen,31,C,WSB,62,1294,12.3,-1.9,0.081,0.081,-0.025,0.125,34.6,0.0
Dale Ellis,23,SF,DAL,67,1059,15.1,9.8,0.102,0.102,0.091,0.3,53.4,27.3
Clint Richardson,27,SG,PHI,69,1571,10.1,12.5,0.061,0.061,0.142,0.222,38.7,31.5
Jon Sundvold,22,PG,SEA,73,1284,12.1,14.2,0.069,0.069,0.187,0.222,35.3,0.0
Sam Williams,24,PF,"GSW, PHI",77,1434,13.0,2.3,"0.108, 0.078",0.081,0.026,0.222,49.4,0.0
Trent Tucker,24,SG,NYK,63,1228,13.6,11.1,0.085,0.085,0.093,0.412,48.7,38.3
Derek Harper,22,PG,DAL,82,1712,10.5,10.4,0.071,0.071,0.097,0.3,37.2,29.1
Mark Eaton,27,C,UTA,82,2139,12.3,11.5,0.075,0.075,0.087,0.36,41.2,31.3
Darren Daye,23,SF,WSB,75,1174,12.3,0.7,0.081,0.081,0.009,0.125,34.6,0.0
Clemon Johnson,27,C,PHI,80,1721,9.1,2.2,0.055,0.055,0.025,0.222,34.9,0.0
T.R. Dunn,28,SG,DEN,80,2705,10.2,10.5,0.056,0.056,0.108,0.222,25.9,24.0
Kevin Grevey,30,SG,MIL,64,923,13.1,2.1,0.069,0.069,0.019,0.51,42.1,0.0
Bill Hanzlik,26,SF,DEN,80,1469,10.6,14.2,0.059,0.059,0.146,0.222,27.3,0.0
Mike O'Koren,25,SF,NJN,73,1191,10.0,7.4,0.06,0.06,0.068,0.36,32.9,24.5
Ron Brewer,28,SG,"GSW, SAS",53,992,9.9,,"0.053, 0.051",0.051,0,0.0,23.2,0.0
Paul Westphal,33,SG,PHO,59,865,14.6,9.9,0.077,0.077,0.069,0.552,38.5,38.1
Bill Garnett,23,PF,DAL,80,1529,12.3,21.2,0.083,0.083,0.198,0.3,43.5,0.0
Keith Edmonson,23,SG,"SAS, DEN",55,622,12.2,,"0.083, 0.067",0.079,0.0,0.222,35.7,0.0
Ernie Grunfeld,28,SG,NYK,76,1119,9.6,8.0,0.06,0.06,0.067,0.412,34.4,0.0
Marc Iavaroni,27,PF,PHI,78,1532,8.1,6.5,0.049,0.049,0.074,0.222,31.1,0.0
Lorenzo Romar,25,PG,"GSW, MIL",68,1022,14.9,10.2,"0.055, 0.079",0.078,0.092,0.51,47.2,0.0
Rich Kelley,30,C,UTA,75,1674,9.7,13.6,0.059,0.059,0.103,0.36,32.4,37.1
Danny Ainge,24,SG,BOS,71,1154,10.4,10.6,0.065,0.065,0.083,0.844,49.1,70.1
Don Buse,33,PG,KCK,76,1327,13.4,14.6,0.065,0.065,0.98,0.0,30.1,0.0
Jerry Eaves,24,PG,UTA,80,1034,10.6,12.9,0.064,0.064,0.098,0.36,35.1,35.3
Audie Norris,23,C,POR,79,1157,8.7,11.7,0.05,0.05,0.118,0.222,29.2,0.0
Randy Wittman,24,SG,ATL,78,1071,9.3,14.4,0.051,0.051,0.175,0.222,24.9,0.0
Reggie Johnson,26,PF,NJN,72,818,11.3,-2.2,0.068,0.068,-0.02,0.36,37.3,0.0
Howard Carter,22,SG,DEN,55,688,12.0,4.4,0.066,0.066,0.045,0.222,30.6,0.0
Rick Robey,28,C,PHO,61,856,12.8,11.5,0.067,0.067,0.081,0.552,33.5,0.0
Scott Wedman,31,SF,BOS,68,916,9.9,11.5,0.062,0.062,0.09,0.844,46.9,76.0
Quinn Buckner,29,PG,BOS,79,1249,9.4,6.8,0.058,0.058,0.053,0.844,43.8,44.7
Charles Pittman,25,PF,PHO,69,989,11.3,11.4,0.059,0.059,0.08,0.552,29.5,44.2
Jeff Lamp,24,SF,POR,64,660,12.7,-2.1,0.074,0.074,-0.021,0.222,43.3,0.0
Swen Nater,34,C,LAL,69,829,10.8,11.8,0.059,0.059,0.077,0.808,38.9,62.2
Scott Hastings,23,PF,ATL,68,1135,10.3,3.6,0.057,0.057,0.044,0.222,27.8,0.0
Bill Willoughby,26,SF,NJN,67,936,11.2,5.9,0.068,0.068,0.054,0.36,37.3,0.0
Steve Hawes,33,PF,SEA,79,1153,9.5,13.2,0.054,0.054,0.174,0.222,27.6,0.0
Marvin Webster,31,C,NYK,76,1290,10.7,11.6,0.067,0.067,0.097,0.412,38.4,40.0
Paul Mokeski,27,C,MIL,68,838,8.9,12.3,0.047,0.047,0.111,0.51,28.7,56.6
Rickey Brown,25,C,ATL,68,785,9.0,9.1,0.05,0.05,0.111,0.222,24.4,0.0
Charles Davis,25,SF,WSB,46,467,13.4,24.9,0.089,0.089,0.332,0.125,38.0,0.0
Mike Sanders,23,SF,PHO,50,586,10.5,9.7,0.055,0.055,0.068,0.552,27.5,37.5
Joe Kopicki,23,PF,WSB,59,678,13.4,2.0,0.089,0.089,0.027,0.125,38.0,0.0
Earl Cureton,26,C,DET,73,907,8.6,13.0,0.049,0.049,0.124,0.222,29.3,0.0
Mike Dunleavy,29,PG,MIL,17,404,16.4,12.2,0.087,0.087,0.11,0.51,53.1,56.1
Rory White,24,SF,"PHO, MIL, SDC",36,372,7.6,,"0.08, 0.038, 0.045",0.065,"0.0, 0.0",0.0,32.3,0.0
M.L. Carr,33,SF,BOS,60,585,7.8,14.6,0.049,0.049,0.114,0.844,37.0,0.0
Ed Nealy,23,PF,KCK,71,960,9.2,18.6,0.045,0.045,1.248,0.0,20.8,0.0
Randy Breuer,23,C,MIL,57,472,9.2,11.5,0.049,0.049,0.104,0.51,29.9,0.0
Kurt Rambis,25,PF,LAL,47,743,10.9,13.5,0.06,0.06,0.088,0.808,39.5,71.1
Alvin Scott,28,SF,PHO,65,735,7.6,7.0,0.04,0.04,0.049,0.552,20.0,27.0
Ray Tolbert,25,PF,DET,49,475,10.5,0.0,0.06,0.06,0.0,0.222,35.9,0.0
Wes Matthews,24,PG,"ATL, PHI",20,388,10.0,7.0,"0.105, 0.06",0.074,"0.0, 0.08",0.222,42.0,0.0
Bob Hansen,23,SG,UTA,55,419,7.6,8.3,0.046,0.046,0.063,0.36,25.3,0.0
Sedale Threatt,22,PG,PHI,45,464,6.6,7.1,0.04,0.04,0.081,0.222,25.4,0.0
Harvey Catchings,32,PF,MIL,69,1156,6.7,0.1,0.036,0.036,0.001,0.51,22.0,0.0
Elston Turner,24,SF,DAL,47,536,9.9,14.3,0.067,0.067,0.133,0.3,35.1,0.0
Scooter McCray,23,PF,SEA,47,520,8.7,10.9,0.05,0.05,0.144,0.222,25.6,0.0
Larry Spriggs,24,SF,LAL,38,363,9.6,8.9,0.053,0.053,0.058,0.808,34.9,0.0
J.J. Anderson,23,SF,UTA,48,311,11.6,33.7,0.07,0.07,0.255,0.36,38.4,0.0
Larry Micheaux,23,PF,KCK,39,332,16.1,21.4,0.078,0.078,1.436,0.0,36.1,0.0
Pete Verhoeven,24,PF,POR,43,327,12.0,-4.1,0.07,0.07,-0.041,0.222,41.0,0.0
Mitch Kupchak,29,PF,LAL,34,324,7.0,8.1,0.038,0.038,0.053,0.808,25.0,0.0
Dave Robisch,34,C,"DEN, SAS, KCK",31,340,9.4,3.3,"0.02, 0.025, 0.046",0.027,"0.0, 0.221",0.0,12.6,0.0
Foots Walker,32,PG,NJN,34,378,9.4,-8.1,0.057,0.057,-0.074,0.36,31.3,0.0
Billy Paultz,35,C,ATL,40,486,6.6,1.6,0.036,0.036,0.019,0.222,17.6,0.0
Eric Fernsten,30,PF,NYK,32,402,9.6,14.7,0.06,0.06,0.123,0.412,34.4,0.0
Tom Boswell,30,PF,UTA,38,261,10.2,1.1,0.062,0.062,0.008,0.36,34.0,0.0
Greg Kite,22,C,BOS,35,197,6.8,2.7,0.042,0.042,0.021,0.844,0.0,0.0
Lionel Hollins,30,PG,DET,32,216,10.5,-15.9,0.06,0.06,-0.152,0.222,35.9,0.0
Clay Johnson,27,SG,SEA,25,176,6.8,18.3,0.039,0.039,0.241,0.222,0.0,0.0
Carlos Clark,23,SG,BOS,31,127,12.1,10.9,0.075,0.075,0.085,0.844,0.0,0.0
Mark Landsberger,28,PF,ATL,35,335,8.1,-3.4,0.045,0.045,-0.041,0.222,22.0,0.0
Kevin Loder,24,SF,"KCK, SDC",11,137,-3.9,,"0.048, -0.023",0.042,0.0,0.0,0.0,0.0
Leo Rautins,23,SF,PHI,28,196,6.2,33.4,0.037,0.037,0.38,0.222,0.0,0.0
Mark West,23,C,DAL,34,202,4.1,9.9,0.028,0.028,0.092,0.3,14.7,0.0
Roger Phegley,27,SG,"SAS, DAL",13,87,2.6,17.1,"0.107, 0.018",0.039,0.16,0.3,0.0,0.0
Bruce Kuczenski,22,PF,"NJN, PHI, IND",15,119,-2.0,,"0.057, -0.034, -0.012",0.016,"0.0, 0.0",0.0,0.0,0.0
Linton Townes,24,SF,"MIL, SDC",4,19,9.6,,"0.161, 0.057",0.109,0.0,0.0,0.0,0.0
