Player,Age,Position,Teams,Games,rsMinutesPlayed,psMinutesPlayed,rsPER,psPER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Reggie Miller,38,SG,IND,80,2254,455,16.1,16.1,0.088,0.088,0.107,0.63,65.5,67.4
Jason Williams,28,PG,MEM,72,2115,130,16.9,11.2,0.09,0.09,0.187,0.0,54.9,0.0
Ben Wallace,29,C,DET,81,3050,924,17.3,18.6,0.083,0.083,0.132,0.881,54.7,116.3
Mike James,28,PG,"BOS, DET",81,2196,195,14.3,10.2,"0.065, 0.069",0.066,0.072,0.881,34.0,0.0
Corliss Williamson,30,PF,DET,79,1574,327,14.4,8.7,0.069,0.069,0.062,0.881,45.5,54.6
Stromile Swift,24,PF,MEM,77,1528,74,19.2,17.1,0.102,0.102,0.285,0.0,62.2,0.0
Mike Miller,23,SF,MEM,65,1770,98,14.9,9.1,0.079,0.079,0.152,0.0,48.2,0.0
Eric Williams,31,SF,"BOS, CLE",71,1886,0,11.2,,"0.071, 0.051",0.057,0.0,0.0,24.6,0.0
Antonio Davis,35,C,"TOR, CHI",80,2570,0,12.1,,"0.052, 0.051",0.051,0,0.0,15.5,0.0
Anfernee Hardaway,32,SG,"PHO, NYK",76,2095,168,10.8,14.6,"0.062, 0.038",0.049,0.319,0.0,19.8,0.0
Mehmet Okur,24,PF,DET,71,1580,252,18.3,14.7,0.088,0.088,0.104,0.881,58.0,91.6
Theo Ratliff,30,C,"ATL, POR",85,2664,0,16.8,,"0.058, 0.072",0.063,0,0.0,25.9,0.0
Shane Battier,25,SF,MEM,79,1947,69,15.3,7.0,0.081,0.081,0.117,0.0,49.4,0.0
Brian Grant,31,C,MIA,76,2303,399,12.1,10.9,0.07,0.07,0.096,0.376,35.8,36.1
Shandon Anderson,30,SG,NYK,80,1974,117,10.1,1.2,0.036,0.036,0.026,0.0,17.1,0.0
Caron Butler,23,SF,MIA,68,2030,511,10.7,15.4,0.062,0.062,0.135,0.376,31.7,50.8
Marcus Camby,29,C,DEN,72,2162,194,17.8,17.1,0.098,0.098,0.174,0.111,51.4,19.3
Dion Glover,25,SG,"ATL, TOR",69,1643,0,9.9,,"0.056, 0.049",0.055,0,0.0,19.2,0.0
Lorenzen Wright,28,C,MEM,65,1674,100,14.0,7.5,0.074,0.074,0.125,0.0,45.1,0.0
Walter McCarty,29,PF,BOS,77,1900,127,10.9,11.5,0.049,0.049,0.147,0.0,21.5,0.0
Devean George,26,SF,LAL,82,1951,470,11.5,11.3,0.057,0.057,0.084,0.692,38.9,58.1
Bob Sura,30,SG,"DET, ATL",80,1663,0,18.5,,"0.062, 0.083",0.069,0.0,0.0,36.6,0.0
Nazr Mohammed,26,C,"ATL, NYK",80,1611,97,18.1,16.8,"0.066, 0.064",0.065,0.368,0.0,25.2,0.0
Brian Skinner,27,C,MIL,56,1577,94,14.4,10.0,0.067,0.067,0.103,0.111,33.5,0.0
Derek Fisher,29,SG,LAL,82,1769,507,11.5,13.3,0.057,0.057,0.099,0.692,38.9,68.5
Josh Howard,23,SF,DAL,67,1589,86,15.7,13.8,0.075,0.075,0.131,0.111,47.6,0.0
Damon Jones,27,PG,MIL,82,2016,144,14.2,22.0,0.066,0.066,0.226,0.111,33.0,25.1
Bruce Bowen,32,SF,SAS,82,2624,298,8.2,6.5,0.044,0.044,0.053,0.457,30.6,24.2
Stanislav Medvedenko,24,PF,LAL,68,1442,237,13.6,13.9,0.067,0.067,0.103,0.692,45.8,71.3
Karl Malone,40,PF,LAL,42,1373,798,17.8,13.5,0.088,0.088,0.1,0.692,60.1,69.2
Udonis Haslem,23,PF,MIA,75,1795,199,13.7,13.0,0.079,0.079,0.114,0.376,40.4,42.9
Rodney White,23,SF,DEN,72,985,26,16.4,-0.5,0.09,0.09,-0.005,0.111,47.2,0.0
Rodney Rogers,32,PF,NJN,69,1409,228,14.2,7.4,0.082,0.082,0.074,0.507,47.0,37.5
Chucky Atkins,29,PG,"DET, BOS",64,1544,133,14.0,16.5,"0.049, 0.063",0.054,0.212,0.0,30.6,0.0
Vin Baker,32,PF,"BOS, NYK",54,1313,57,10.5,19.5,"0.073, 0.037",0.062,0.427,0.0,27.5,0.0
Fred Hoiberg,31,SG,MIN,79,1804,438,13.6,13.9,0.073,0.073,0.102,0.573,51.6,58.4
Malik Rose,29,PF,SAS,67,1256,58,15.0,9.2,0.08,0.08,0.075,0.457,55.6,0.0
Jeff Foster,27,C,IND,82,1961,307,16.2,16.4,0.089,0.089,0.109,0.63,66.2,68.7
Chris Mihm,24,C,"CLE, BOS",76,1330,65,13.8,11.7,"0.075, 0.062",0.066,0.15,0.0,28.6,0.0
Marcus Banks,22,PG,BOS,81,1385,60,11.0,14.2,0.05,0.05,0.182,0.0,22.0,0.0
Lucious Harris,33,PG,NJN,69,1504,182,11.1,12.5,0.064,0.064,0.125,0.507,36.7,63.4
Marquis Daniels,23,SG,DAL,56,1039,184,20.1,15.0,0.096,0.096,0.142,0.111,60.9,15.8
Jason Collins,25,C,NJN,78,2220,266,10.0,5.7,0.058,0.058,0.057,0.507,33.2,28.9
Earl Watson,24,PG,MEM,81,1669,62,12.8,17.0,0.068,0.068,0.283,0.0,41.5,0.0
Howard Eisley,31,PG,"NYK, PHO",67,1457,0,11.2,,"0.048, 0.053",0.051,0.0,0.0,20.8,0.0
Kareem Rush,23,SG,LAL,72,1244,315,10.4,7.6,0.051,0.051,0.057,0.692,34.8,39.4
Anthony Johnson,29,PG,IND,73,1598,332,11.6,10.9,0.064,0.064,0.073,0.63,47.6,46.0
Aaron Williams,32,C,NJN,72,1337,149,13.2,4.4,0.076,0.076,0.044,0.507,43.5,22.3
Jamaal Tinsley,25,PG,IND,52,1378,422,16.4,15.8,0.09,0.09,0.105,0.63,67.0,66.2
Anthony Peeler,34,SG,SAC,75,1391,236,11.8,6.9,0.062,0.062,0.064,0.475,41.6,30.4
Chris Webber,30,PF,SAC,23,831,446,17.2,17.6,0.091,0.091,0.164,0.475,61.1,77.9
Dan Gadzuric,25,C,MIL,75,1260,9,17.0,24.6,0.079,0.079,0.252,0.111,39.5,0.0
Charlie Ward,33,PG,"NYK, SAS",71,1252,13,8.7,39.1,"0.062, 0.047",0.054,0.319,0.457,31.1,0.0
Jerome Williams,30,PF,"TOR, CHI",68,1637,0,15.4,,"0.061, 0.065",0.064,0,0.0,19.6,0.0
Kelvin Cato,29,PF,HOU,69,1743,148,13.2,12.5,0.072,0.072,0.153,0.111,39.5,17.0
Tony Battie,27,C,"BOS, CLE",73,1478,0,12.0,,"0.053, 0.054",0.054,0.0,0.0,23.1,0.0
Trenton Hassell,24,SG,MIN,81,2264,472,8.2,12.5,0.044,0.044,0.092,0.573,31.1,52.7
Stacey Augmon,35,SF,NOH,69,1416,168,10.0,8.2,0.057,0.057,0.081,0.273,28.5,22.1
Fred Jones,24,SG,IND,81,1508,263,11.8,12.1,0.065,0.065,0.081,0.63,48.4,51.0
Robert Horry,33,PF,SAS,81,1290,211,14.5,17.3,0.078,0.078,0.141,0.457,54.2,64.4
Austin Croshere,28,PF,IND,77,1051,214,14.4,13.6,0.079,0.079,0.091,0.63,58.8,57.3
Rod Strickland,37,PG,"ORL, TOR",61,1197,0,11.8,,"0.082, 0.058",0.076,0,0.0,21.6,0.0
Bo Outlaw,32,PF,MEM,82,1606,61,13.1,-0.8,0.07,0.07,-0.013,0.0,42.7,0.0
Gary Trent,29,C,MIN,68,1025,71,12.9,4.6,0.07,0.07,0.034,0.573,49.5,0.0
George Lynch,33,SF,NOH,78,1701,147,9.7,17.1,0.055,0.055,0.169,0.273,27.5,46.1
Dikembe Mutombo,37,C,NYK,65,1494,38,14.3,9.7,0.051,0.051,0.212,0.0,24.3,0.0
Robert Traylor,26,C,NOH,71,942,40,16.2,10.9,0.092,0.092,0.108,0.273,46.0,0.0
Elden Campbell,35,C,DET,65,892,124,13.8,8.4,0.066,0.066,0.059,0.881,43.5,52.0
Steve Smith,34,SG,NOH,71,929,46,11.8,21.4,0.067,0.067,0.212,0.273,33.5,0.0
Jon Barry,34,SG,DEN,57,1101,100,14.6,10.2,0.08,0.08,0.104,0.111,41.9,11.5
Lee Nailon,28,SF,"ATL, ORL, CLE",57,780,0,12.2,,"0.064, 0.07, 0.055",0.061,0,0.0,21.9,0.0
Wesley Person,32,SG,"MEM, POR, ATL",58,1037,0,10.6,,"0.024, 0.063, 0.048",0.05,0.0,0.0,24.5,0.0
Darius Songaila,25,PF,SAC,73,976,85,14.6,10.8,0.077,0.077,0.101,0.475,51.7,0.0
Michael Doleac,26,C,"NYK, DEN",72,1029,49,9.1,7.2,"0.05, 0.05",0.05,0.073,0.111,24.7,0.0
Rasual Butler,24,SF,MIA,45,675,58,14.0,10.0,0.081,0.081,0.088,0.376,41.5,0.0
Antonio McDyess,29,PF,"NYK, PHO",42,927,0,11.8,,"0.048, 0.056",0.053,0.0,0.0,21.1,0.0
Bryon Russell,33,SF,LAL,72,945,16,11.6,0.9,0.057,0.057,0.007,0.692,38.9,0.0
Kedrick Brown,22,SF,"BOS, CLE",55,969,0,13.0,,"0.053, 0.059",0.057,0.0,0.0,24.5,0.0
Wally Szczerbiak,26,SF,MIN,28,622,298,15.3,15.5,0.082,0.082,0.114,0.573,58.0,65.3
Michael Olowokandi,28,C,MIN,43,925,224,11.2,2.0,0.06,0.06,0.015,0.573,42.4,8.6
David West,23,PF,NOH,71,930,111,15.9,19.6,0.091,0.091,0.194,0.273,45.5,53.0
Kenny Anderson,33,PG,IND,44,905,19,11.1,-13.3,0.061,0.061,-0.089,0.63,45.4,0.0
Jahidi White,27,C,"WAS, PHO",62,865,0,11.9,,"-0.068, 0.056",0.054,0,0.0,19.2,0.0
Clarence Weatherspoon,33,PF,"NYK, HOU",52,868,22,15.0,10.7,"0.048, 0.082",0.072,0.131,0.111,38.6,0.0
Brevin Knight,28,PG,"PHO, WAS, MIL",56,1037,101,15.8,14.3,"0.055, 0.062, 0.074",0.066,0.147,0.111,25.7,0.0
Mark Madsen,28,C,MIN,72,1246,222,9.4,10.6,0.051,0.051,0.078,0.573,36.1,44.7
Shammond Williams,28,PG,"ORL, NOH",53,763,18,11.1,5.4,"0.073, 0.063",0.07,0.054,0.273,22.6,0.0
Lonny Baxter,25,PF,"CHI, TOR, WAS",62,766,0,12.9,,"0.052, 0.062, 0.065",0.06,0,0.0,21.6,0.0
Corie Blount,35,C,"CHI, TOR",62,1050,0,6.9,,"0.058, 0.034",0.052,0,0.0,15.6,0.0
Chris Andersen,25,PF,DEN,71,1029,34,14.4,13.6,0.079,0.079,0.138,0.111,41.4,0.0
Brian Scalabrine,25,PF,NJN,69,928,73,9.5,17.4,0.055,0.055,0.173,0.507,31.5,0.0
Donnell Harvey,23,PF,"ORL, PHO",60,783,0,11.1,,"0.049, 0.053",0.051,0,0.0,16.3,0.0
Devin Brown,25,SG,SAS,58,627,130,13.1,15.4,0.07,0.07,0.126,0.457,48.6,57.6
Moochie Norris,30,PG,"HOU, NYK",66,847,0,14.8,,"0.037, 0.052",0.045,0.0,0.0,22.7,0.0
Erick Strickland,30,PG,MIL,43,571,41,14.0,17.7,0.065,0.065,0.182,0.111,32.5,0.0
Doug Overton,34,PG,"NJN, LAC",61,1033,0,7.4,,"0.051, 0.041",0.042,0.0,0.0,15.5,0.0
Shawn Bradley,31,C,DAL,66,773,3,15.6,-6.0,0.075,0.075,-0.057,0.111,47.6,0.0
Frank Williams,23,PG,NYK,56,714,74,10.7,2.8,0.038,0.038,0.061,0.0,18.1,0.0
Francisco Elson,27,C,DEN,62,875,60,11.2,7.9,0.062,0.062,0.08,0.111,32.5,0.0
Daniel Santiago,27,C,MIL,54,708,1,11.2,-19.3,0.052,0.052,-0.198,0.111,26.0,0.0
Jannero Pargo,24,PG,"LAL, TOR, CHI",31,479,0,14.5,,"0.008, 0.028, 0.061",0.033,0.0,0.0,11.3,0.0
Eric Piatkowski,33,SF,HOU,49,703,4,8.7,-11.7,0.048,0.048,-0.143,0.111,26.4,0.0
Scott Padgett,27,PF,HOU,58,547,14,15.6,16.9,0.085,0.085,0.206,0.111,46.7,0.0
Scott Williams,35,C,"PHO, DAL",43,527,11,9.3,-5.8,"0.091, 0.044",0.061,-0.055,0.111,29.5,0.0
Tony Delk,30,SG,DAL,33,509,5,13.2,28.2,0.063,0.063,0.267,0.111,39.9,0.0
Malik Allen,25,PF,MIA,45,616,138,10.5,16.1,0.06,0.06,0.142,0.376,30.7,53.4
Rick Fox,34,SF,LAL,38,846,145,8.0,6.5,0.04,0.04,0.048,0.692,27.3,33.2
Mike Sweetney,21,PF,NYK,42,494,57,17.2,12.0,0.061,0.061,0.263,0.0,29.0,0.0
Jason Hart,25,PG,SAS,53,660,62,12.3,15.5,0.066,0.066,0.126,0.457,45.9,0.0
Luke Walton,23,PF,LAL,72,730,134,12.7,11.5,0.063,0.063,0.086,0.692,43.0,59.5
Jake Tsakalidis,24,C,MEM,40,533,3,12.5,-21.8,0.066,0.066,-0.363,0.0,40.3,0.0
Kevin Willis,41,C,SAS,48,373,25,14.9,5.0,0.08,0.08,0.041,0.457,55.6,0.0
Tom Gugliotta,34,PF,"PHO, UTA",55,819,0,11.4,,"0.025, 0.054",0.038,0,0.0,17.4,0.0
Brian Cook,23,C,LAL,35,442,46,14.0,4.9,0.069,0.069,0.036,0.692,47.1,0.0
Brandon Armstrong,23,SG,NJN,56,434,32,5.5,2.1,0.032,0.032,0.021,0.507,18.3,0.0
Jonathan Bender,23,SF,IND,21,271,200,15.7,14.4,0.086,0.086,0.096,0.63,64.0,60.5
Sean Rooks,34,C,"NOH, ORL",55,595,0,9.0,,"0.028, 0.047",0.035,0.0,0.0,13.3,0.0
Mikki Moore,28,PF,"NJN, UTA",32,395,0,13.7,,"-0.02, 0.065",0.054,0.0,0.0,27.7,0.0
Ervin Johnson,36,C,MIN,66,965,356,8.5,10.3,0.046,0.046,0.076,0.573,32.5,43.5
Brandon Hunter,23,PF,BOS,36,406,10,12.6,17.9,0.057,0.057,0.229,0.0,25.0,0.0
Oliver Miller,33,C,MIN,48,506,31,12.9,-5.6,0.07,0.07,-0.041,0.573,49.5,0.0
Loren Woods,25,C,MIA,38,506,2,12.3,0.0,0.071,0.071,0.0,0.376,36.4,0.0
Rick Brunson,31,PG,"TOR, CHI",40,412,0,12.9,,"0.09, 0.054",0.057,0,0.0,16.7,0.0
J.R. Bremer,23,PG,"CLE, GSW",36,443,0,-3.5,,"0.032, -0.02",0.025,0,0.0,10.5,0.0
Lindsey Hunter,33,SG,DET,33,661,273,9.0,7.7,0.043,0.043,0.054,0.881,28.3,47.6
DerMarr Johnson,23,SF,NYK,21,287,17,11.5,-5.4,0.041,0.041,-0.118,0.0,19.5,0.0
Scot Pollard,28,C,IND,61,678,13,8.3,7.0,0.046,0.046,0.047,0.63,34.2,0.0
Samaki Walker,27,PF,MIA,33,418,11,10.4,-10.1,0.06,0.06,-0.089,0.376,30.7,0.0
Mark Jackson,38,PG,HOU,42,577,38,8.9,3.2,0.049,0.049,0.039,0.111,26.9,0.0
Mamadou N'Diaye,28,C,"DAL, ATL",28,366,0,13.3,,"-0.039, 0.06",0.049,0.0,0.0,15.6,0.0
Darvin Ham,30,SF,DET,54,484,108,8.3,4.1,0.04,0.04,0.029,0.881,26.4,25.5
Roger Mason,23,SG,"CHI, TOR",26,328,0,9.7,,"-0.023, 0.048",0.04,0,0.0,16.3,0.0
Dan Dickau,25,PG,"ATL, POR",43,294,0,7.7,,"0.047, 0.033",0.04,0,0.0,16.2,0.0
Marcus Haislip,23,PF,MIL,31,263,3,14.6,46.2,0.068,0.068,0.474,0.111,34.0,0.0
Jumaine Jones,24,SG,BOS,42,373,28,7.6,4.7,0.034,0.034,0.06,0.0,14.9,0.0
Chris Jefferies,23,SF,"TOR, CHI",21,195,0,7.4,,"0.164, 0.031",0.044,0,0.0,0.0,0.0
Gerald Wallace,21,SF,SAC,37,337,20,10.6,5.6,0.056,0.056,0.052,0.475,37.6,0.0
Jabari Smith,26,C,SAC,31,168,10,9.2,25.7,0.049,0.049,0.24,0.475,0.0,0.0
Darrick Martin,32,PG,MIN,16,172,182,6.1,9.2,0.033,0.033,0.067,0.573,0.0,38.4
Tamar Slay,23,SG,NJN,22,165,12,7.8,10.3,0.045,0.045,0.103,0.507,0.0,0.0
Mike Wilks,24,PG,HOU,26,145,5,14.4,-3.6,0.079,0.079,-0.044,0.111,0.0,0.0
Joel Przybilla,24,C,"MIL, ATL",17,347,0,7.1,,"0.016, 0.032",0.027,0.0,0.0,10.1,0.0
Wang Zhizhi,26,C,"LAC, MIA",16,114,7,10.1,-5.5,"0.16, 0.058",0.071,-0.048,0.376,0.0,0.0
Ryan Bowen,28,PF,DEN,52,392,6,9.9,16.3,0.055,0.055,0.165,0.111,28.8,0.0
Maurice Carter,27,SG,"LAL, NOH",10,110,2,4.8,-21.4,"0.035, 0.027",0.03,-0.212,0.273,0.0,0.0
Rodney Buford,26,SF,SAC,22,141,32,6.2,16.6,0.033,0.033,0.155,0.475,0.0,0.0
Torraye Braggs,27,PF,"HOU, WAS",15,154,0,7.7,,"0.054, 0.039",0.05,0.0,0.0,0.0,0.0
Robert Archibald,23,C,"PHO, ORL, TOR",32,256,0,5.6,,"-0.024, 0.107, 0.028",0.029,0,0.0,11.1,0.0
Matt Carroll,23,SG,"POR, SAS",16,70,0,-1.5,,"0.026, -0.008",0.02,0.0,0.457,0.0,0.0
Anthony Goldwire,32,PG,"MIN, NJN",11,85,0,2.4,,"0.058, 0.014",0.034,0.0,0.507,0.0,0.0
Michael Bradley,24,C,"TOR, ATL",16,98,0,5.8,,"0.006, 0.026",0.02,0,0.0,0.0,0.0
Michael Stewart,28,C,"CLE, BOS",25,147,2,1.5,-19.0,"0.031, 0.007",0.015,-0.244,0.0,0.0,0.0
Dan Langhi,26,SF,"GSW, MIL",6,37,0,5.1,,"-0.012, 0.024",0.0,0.0,0.111,0.0,0.0
Dana Barros,36,SG,BOS,1,11,1,17.8,-41.0,0.08,0.08,-0.526,0.0,0.0,0.0
Hubert Davis,33,SG,"DET, NJN",17,78,0,0.0,,"-0.037, 0.0",-0.007,0.0,0.507,0.0,0.0
Ryan Humphrey,24,PF,MEM,2,11,5,-1.0,33.6,-0.005,-0.005,0.56,0.0,0.0,0.0
