Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Billy Owens,26,SF,"MIA, SAC",62,1982,12.8,8.1,"0.057, 0.066",0.06,"0.0, 0.113",0.125,30.0,14.1
Mark Jackson,30,PG,IND,81,2643,15.9,12.1,0.088,0.088,0.147,0.222,55.8,32.6
Dale Davis,26,PF,IND,78,2617,14.3,11.6,0.079,0.079,0.141,0.222,50.1,31.3
Kevin Willis,33,PF,"MIA, GSW",75,2135,10.9,,"0.047, 0.054",0.05,0.0,0.0,23.9,0.0
Joe Dumars,32,PG,DET,67,2193,13.7,12.8,0.08,0.08,0.187,0.0,44.9,0.0
Chris Gatling,28,PF,"GSW, MIA",71,1427,24.4,4.1,"0.084, 0.094",0.087,0.325,0.0,40.7,0.0
Hubert Davis,25,SG,NYK,74,1773,14.8,12.4,0.081,0.081,0.156,0.35,46.4,54.6
Rex Chapman,28,SG,MIA,56,1865,13.0,10.1,0.05,0.05,0.802,0.0,25.6,0.0
Terry Mills,28,PF,DET,82,1656,15.2,8.1,0.089,0.089,0.118,0.0,49.9,0.0
Willie Anderson,29,SG,"TOR, NYK",76,2060,9.2,5.3,"0.052, 0.05",0.051,0.067,0.35,18.8,0.0
Ricky Pierce,36,SG,IND,76,1404,14.8,11.1,0.082,0.082,0.135,0.222,52.0,30.0
Benoit Benjamin,31,C,"VAN, MIL",83,1896,14.6,,"0.068, 0.089",0.086,0,0.0,24.8,0.0
Antonio Davis,27,PF,IND,82,2092,13.9,15.3,0.077,0.077,0.185,0.222,48.8,41.1
Anthony Peeler,26,SG,LAL,73,1608,14.1,12.5,0.072,0.072,0.142,0.125,46.5,0.0
Harvey Grant,30,PF,POR,76,2394,10.4,2.6,0.065,0.065,0.035,0.222,34.9,7.8
Chucky Brown,27,PF,HOU,82,2019,13.7,13.6,0.068,0.068,0.114,0.25,39.8,28.5
Elliot Perry,26,PG,PHO,81,1668,16.2,16.3,0.085,0.085,0.239,0.125,42.5,0.0
Chris Morris,30,SG,UTA,66,1424,15.8,15.0,0.089,0.089,0.096,0.591,59.7,56.7
Steve Kerr,30,PG,CHI,82,1919,15.2,13.7,0.079,0.079,0.091,1.036,69.4,94.3
Lindsey Hunter,25,PG,DET,80,2138,11.2,4.5,0.066,0.066,0.066,0.0,37.0,0.0
Wayman Tisdale,31,PF,PHO,63,1152,16.4,4.0,0.086,0.086,0.059,0.125,43.0,0.0
Craig Ehlo,34,SG,ATL,79,1758,13.7,6.1,0.068,0.068,0.052,0.3,38.1,15.6
Kurt Thomas,23,PF,MIA,74,1655,13.5,7.4,0.052,0.052,0.587,0.0,26.6,0.0
Sharone Wright,23,C,"PHI, TOR",57,1434,17.3,,"0.058, 0.076",0.061,0,0.0,14.1,0.0
David Benoit,27,SF,UTA,81,1961,12.2,10.0,0.068,0.068,0.064,0.591,45.6,37.8
Kendall Gill,27,SG,"CHH, NJN",47,1683,16.2,,"0.07, 0.085",0.074,0,0.0,34.1,0.0
James Robinson,25,PG,POR,76,1627,10.6,3.7,0.066,0.066,0.05,0.222,35.4,0.0
Eric Murdock,27,PG,"MIL, VAN",73,1673,16.9,,"0.063, 0.085",0.082,0,0.0,16.0,0.0
A.C. Green,32,SF,PHO,82,2113,12.9,8.6,0.068,0.068,0.126,0.125,34.0,0.0
Mark Bryant,30,PF,HOU,71,1587,13.1,14.1,0.065,0.065,0.118,0.25,38.0,29.5
Charles Smith,30,PF,"NYK, SAS",73,1716,13.7,14.3,"0.05, 0.077",0.062,"0.0, 0.12",0.386,40.4,46.3
Charles Oakley,32,PF,NYK,53,1775,15.1,12.3,0.082,0.082,0.155,0.35,47.0,54.2
Sedale Threatt,34,PG,LAL,82,1687,13.2,0.2,0.068,0.068,0.002,0.125,43.9,0.0
Ron Harper,32,PG,CHI,80,1886,14.4,14.8,0.075,0.075,0.098,1.036,65.8,101.5
Vincent Askew,29,SG,SEA,69,1725,11.9,4.8,0.065,0.065,0.042,0.744,50.7,31.2
Antoine Carr,34,SF,UTA,80,1532,10.6,9.0,0.059,0.059,0.057,0.591,39.6,33.7
Kenny Smith,30,PG,HOU,68,1617,12.5,16.5,0.062,0.062,0.138,0.25,36.3,34.5
Luc Longley,27,C,CHI,62,1641,11.9,11.1,0.062,0.062,0.073,1.036,54.4,75.6
Spud Webb,32,PG,"ATL, MIN",77,1462,14.3,,"0.075, 0.072",0.074,0.0,0.0,35.6,0.0
Tony Massenburg,28,PF,"TOR, PHI",54,1463,13.1,,"0.057, 0.053",0.055,0,0.0,13.0,0.0
Gary Trent,21,PF,POR,69,1219,12.4,-0.1,0.077,0.077,-0.001,0.222,41.3,0.0
Buck Williams,35,PF,POR,70,1672,12.3,6.9,0.076,0.076,0.092,0.222,40.8,20.4
Alan Henderson,23,PF,ATL,79,1416,12.9,15.1,0.064,0.064,0.129,0.3,35.9,38.7
Mario Elie,32,SF,HOU,45,1385,14.6,12.2,0.073,0.073,0.102,0.25,42.7,25.5
Adam Keefe,25,PF,UTA,82,1708,13.8,12.6,0.077,0.077,0.08,0.591,51.7,47.3
Brian Shaw,29,PG,ORL,75,1679,10.2,8.4,0.057,0.057,0.069,0.55,41.7,38.0
Michael Cage,34,C,CLE,82,2631,14.1,17.5,0.077,0.077,0.367,0.0,44.1,0.0
Ed Pinckney,32,PF,"TOR, PHI",74,1710,13.9,,"0.064, 0.056",0.061,0,0.0,14.9,0.0
Eddie Johnson,36,SF,IND,62,1002,13.1,-18.3,0.073,0.073,-0.222,0.222,46.3,0.0
Magic Johnson,36,PF,LAL,32,958,21.1,19.0,0.108,0.108,0.216,0.125,69.8,27.0
Keith Askins,28,SF,MIA,75,1897,10.0,6.2,0.039,0.039,0.492,0.0,20.0,0.0
Hot Rod Williams,33,C,PHO,62,1652,12.4,10.5,0.065,0.065,0.154,0.125,32.5,19.2
Ervin Johnson,28,C,SEA,81,1519,13.1,9.4,0.072,0.072,0.082,0.744,56.2,61.0
Danny Manning,29,PF,PHO,33,816,14.7,13.8,0.078,0.078,0.202,0.125,39.0,0.0
Eldridge Recasner,28,SG,HOU,63,1275,12.3,-9.8,0.061,0.061,-0.082,0.25,35.7,0.0
J.R. Reid,27,PF,"SAS, NYK",65,1313,12.6,8.0,"0.048, 0.069",0.059,"0.0, 0.101",0.35,37.1,0.0
Sean Rooks,26,C,"MIN, ATL",65,1117,13.7,12.8,"0.067, 0.068",0.067,0.109,0.3,25.4,0.0
Bob Sura,22,SG,CLE,79,1150,15.0,1.9,0.082,0.082,0.04,0.0,47.0,0.0
Doug Christie,25,SF,"NYK, TOR",55,1036,13.9,,"0.077, 0.061",0.068,0.0,0.0,27.5,0.0
Darrick Martin,24,PG,"VAN, MIN",59,1149,10.3,,"0.072, 0.052",0.06,0,0.0,15.1,0.0
Will Perdue,30,C,SAS,80,1396,13.7,17.1,0.077,0.077,0.143,0.386,55.4,55.2
Tyrone Corbin,33,SF,"SAC, MIA",71,1284,10.8,8.9,"0.069, 0.042",0.061,"0.0, 0.706",0.0,29.3,0.0
Chris Dudley,30,C,POR,80,1924,12.2,7.3,0.076,0.076,0.098,0.222,40.8,0.0
Felton Spencer,28,C,UTA,71,1267,10.4,6.2,0.058,0.058,0.04,0.591,38.9,23.6
Kevin Gamble,30,SF,"MIA, SAC",65,1325,6.9,0.0,"0.034, 0.036",0.035,"0.0, 0.0",0.125,17.3,0.0
Bill Wennington,32,C,CHI,71,1065,11.0,11.7,0.057,0.057,0.077,1.036,50.0,79.8
Michael Smith,23,PF,SAC,65,1384,14.2,12.8,0.073,0.073,0.178,0.125,34.7,0.0
Dennis Rodman,34,PF,CHI,64,2088,13.6,14.1,0.071,0.071,0.093,1.036,62.3,96.3
Tyrone Hill,27,PF,CLE,44,929,14.6,21.2,0.08,0.08,0.444,0.0,45.8,0.0
Theo Ratliff,22,C,DET,75,1305,14.0,0.0,0.082,0.082,0.0,0.0,46.0,0.0
Frank Brickowski,36,C,SEA,63,986,8.6,2.7,0.047,0.047,0.023,0.744,36.7,17.1
Donald Royal,29,SF,ORL,64,963,12.7,11.0,0.072,0.072,0.09,0.55,52.7,0.0
Sam Mack,25,SF,HOU,31,868,13.1,4.1,0.065,0.065,0.034,0.25,38.0,0.0
Doc Rivers,34,PG,SAS,78,1235,9.6,-1.1,0.054,0.054,-0.009,0.386,38.9,0.0
Anthony Bowie,32,SG,ORL,74,1078,10.4,9.3,0.059,0.059,0.076,0.55,43.2,41.8
Tony Smith,27,SG,"PHO, MIA",59,938,11.0,16.0,"0.064, 0.043",0.055,"0.0, 1.27",0.0,27.8,0.0
Corliss Williamson,22,SF,SAC,53,609,8.5,4.6,0.044,0.044,0.064,0.125,20.9,0.0
George Lynch,25,SF,LAL,76,1012,11.4,0.6,0.058,0.058,0.007,0.125,37.5,0.0
Joe Wolf,31,PF,"CHH, ORL",64,1065,9.0,0.6,"-0.009, 0.051",0.05,0.005,0.55,36.7,0.0
Howard Eisley,23,PG,UTA,65,961,9.3,12.6,0.052,0.052,0.08,0.591,34.9,47.3
Haywoode Workman,30,PG,IND,77,1164,10.2,12.0,0.057,0.057,0.145,0.222,36.1,0.0
Khalid Reeves,23,PG,"CHH, NJN",51,833,7.2,,"0.07, 0.038",0.051,0,0.0,22.2,0.0
Jud Buechler,27,SF,CHI,74,740,14.1,11.4,0.073,0.073,0.075,1.036,64.1,77.7
Greg Foster,27,C,UTA,73,803,9.0,9.7,0.051,0.051,0.062,0.591,34.2,0.0
Pete Myers,32,SG,"MIA, CHH",71,1092,7.8,,"0.034, 0.036",0.035,0.0,0.0,17.7,0.0
Nate McMillan,31,PG,SEA,55,1261,12.9,13.9,0.07,0.07,0.121,0.744,54.6,90.0
Don Reid,22,PF,DET,69,997,12.1,-1.0,0.071,0.071,-0.015,0.0,39.8,0.0
Greg Sutton,28,PG,"CHH, PHI",48,655,10.5,,"0.051, 0.042",0.045,0,0.0,15.3,0.0
Duane Causwell,27,C,SAC,73,1044,9.9,4.6,0.051,0.051,0.064,0.125,24.3,0.0
Rumeal Robinson,29,PG,POR,43,715,11.8,12.0,0.073,0.073,0.161,0.222,39.2,0.0
Lionel Simmons,27,SF,SAC,54,810,11.6,18.2,0.06,0.06,0.253,0.125,28.6,0.0
Charlie Ward,25,PG,NYK,62,787,12.0,19.8,0.065,0.065,0.25,0.35,37.2,0.0
Chris Carr,21,SG,PHO,60,590,10.5,28.2,0.055,0.055,0.413,0.125,27.5,0.0
Greg Graham,25,SG,"PHI, NJN",53,613,10.6,,"0.053, 0.056",0.056,0,0.0,19.2,0.0
Gary Grant,30,PG,NYK,47,596,13.5,33.6,0.074,0.074,0.424,0.35,42.4,0.0
David Wingate,32,SG,SEA,60,695,8.1,1.7,0.044,0.044,0.015,0.744,34.3,0.0
Travis Best,23,PG,IND,59,571,11.5,13.6,0.064,0.064,0.165,0.222,40.6,0.0
Bobby Hurley,24,PG,SAC,72,1059,6.5,0.0,0.034,0.034,0.0,0.125,16.2,0.0
Michael Curry,27,SG,"WSB, DET",46,783,9.4,6.2,"0.039, 0.055",0.053,0.091,0.0,29.5,0.0
Greg Ostertag,22,C,UTA,57,661,13.2,13.1,0.074,0.074,0.084,0.591,49.7,49.6
David Wood,31,PF,"GSW, PHO, DAL",62,772,9.8,,"0.043, -0.003, 0.054",0.047,0.0,0.0,16.5,0.0
Antonio Harvey,25,PF,"VAN, LAC",55,821,8.2,,"0.049, 0.047",0.048,0,0.0,14.1,0.0
Jon Koncak,32,C,ORL,67,1288,7.1,4.6,0.04,0.04,0.038,0.55,29.3,20.9
Duane Ferrell,30,SF,IND,54,591,10.9,7.8,0.06,0.06,0.095,0.222,38.0,0.0
Pete Chilcutt,27,PF,HOU,74,651,12.5,-3.0,0.062,0.062,-0.025,0.25,36.3,0.0
Eric Mobley,25,C,"MIL, VAN",39,676,10.0,,"0.024, 0.05",0.047,0,0.0,8.9,0.0
Jeff Malone,34,SG,"PHI, MIA",32,510,8.0,,"0.036, 0.031",0.035,0.0,0.0,9.7,0.0
Rex Walters,25,SG,"NJN, PHI",44,610,13.2,,"0.054, 0.053",0.053,0,0.0,13.7,0.0
Randy Brown,27,PG,CHI,68,671,11.2,14.2,0.058,0.058,0.094,1.036,50.9,97.4
John Salley,31,PF,"TOR, CHI",42,673,8.7,3.9,"0.046, 0.045",0.046,0.026,1.036,23.0,0.0
Matt Bullard,28,PF,ATL,46,460,11.5,5.8,0.057,0.057,0.049,0.3,32.0,0.0
Bryon Russell,25,SF,UTA,59,577,10.0,17.5,0.056,0.056,0.112,0.591,37.6,66.2
John Crotty,26,PG,CLE,58,617,13.0,25.2,0.071,0.071,0.528,0.0,40.7,0.0
Cory Alexander,22,PG,SAS,60,560,8.7,11.6,0.049,0.049,0.097,0.386,35.3,0.0
Dontonio Wingfield,21,SF,POR,44,487,11.1,13.5,0.069,0.069,0.181,0.222,37.1,0.0
Joe Kleine,34,C,PHO,56,663,6.8,-6.6,0.036,0.036,-0.097,0.125,18.0,0.0
Mark West,35,C,DET,47,682,7.2,14.0,0.042,0.042,0.205,0.0,23.6,0.0
Alton Lister,37,C,"MIL, BOS",64,735,9.9,,"0.045, 0.057",0.056,0,0.0,21.9,0.0
Brooks Thompson,25,PG,ORL,33,246,16.9,11.8,0.095,0.095,0.097,0.55,69.5,0.0
Herb Williams,37,PF,"TOR, NYK",44,571,7.9,9.0,"0.038, 0.043",0.043,0.113,0.35,24.3,0.0
Fred Roberts,35,C,LAL,33,317,14.1,-12.1,0.072,0.072,-0.138,0.125,46.5,0.0
Antonio Lang,23,SF,CLE,41,367,11.5,0.0,0.063,0.063,0.0,0.0,36.1,0.0
Eric Snow,22,PG,SEA,43,389,10.7,-0.8,0.058,0.058,-0.007,0.744,45.2,0.0
Adrian Caldwell,29,PF,IND,51,327,10.4,37.4,0.058,0.058,0.453,0.222,36.8,0.0
Danny Schayes,36,C,MIA,32,399,8.1,13.9,0.031,0.031,1.103,0.0,15.9,0.0
James Edwards,40,C,CHI,28,274,3.5,4.8,0.018,0.018,0.032,1.036,15.8,0.0
Reggie Jordan,28,PG,ATL,24,247,17.1,16.3,0.084,0.084,0.139,0.3,47.1,0.0
Lou Roe,23,SF,DET,49,372,9.0,8.6,0.053,0.053,0.126,0.0,29.7,0.0
Mario Bennett,22,SF,PHO,19,230,13.3,10.1,0.07,0.07,0.148,0.125,35.0,0.0
Carl Herrera,29,PF,SAS,44,393,4.7,0.0,0.026,0.026,0.0,0.386,18.7,0.0
Greg Grant,29,PG,"PHI, WSB, DEN",31,527,3.1,,"0.038, 0.035, 0.018",0.031,0,0.0,10.8,0.0
John Amaechi,25,PF,CLE,28,357,3.1,-21.0,0.017,0.017,-0.44,0.0,9.7,0.0
Donny Marshall,23,SF,CLE,34,208,10.5,0.0,0.057,0.057,0.0,0.0,32.7,0.0
Tim Perry,30,PF,"PHI, NJN",30,254,13.5,,"0.037, 0.071",0.062,0,0.0,21.2,0.0
Monty Williams,24,SF,"NYK, SAS",31,184,8.7,-3.9,"0.043, 0.049",0.046,"0.0, -0.033",0.386,0.0,0.0
Ron Grandison,31,PF,"MIA, ATL, NYK",28,311,16.6,-18.5,"0.024, 0.065, 0.091",0.044,"0.0, 0.0, -0.233",0.35,24.3,0.0
Steve Scheffler,28,C,SEA,35,181,10.3,-0.5,0.056,0.056,-0.004,0.744,0.0,0.0
Greg Anderson,31,PF,SAS,46,344,7.7,-3.6,0.043,0.043,-0.03,0.386,31.0,0.0
Matt Fish,26,C,"NYK, DEN",18,134,14.9,,"0.149, 0.088",0.095,0.0,0.0,0.0,0.0
Eric Leckner,29,C,DET,18,155,8.8,-11.0,0.052,0.052,-0.161,0.0,0.0,0.0
Stacey King,29,PF,MIA,15,156,2.0,-1.4,0.008,0.008,-0.111,0.0,0.0,0.0
Todd Mundt,25,C,"ATL, BOS",33,151,3.7,,"0.039, 0.021",0.034,0.0,0.0,0.0,0.0
Reggie Slater,25,PF,"POR, DEN, DAL",11,72,2.4,,"0.055, 0.101, 0.013",0.06,0.0,0.0,0.0,0.0
Gerald Glass,28,SF,"NJN, CHH",15,71,8.4,,"0.058, 0.039",0.052,0,0.0,0.0,0.0
Donnie Boyce,22,SG,ATL,8,41,17.7,-39.7,0.087,0.087,-0.338,0.3,0.0,0.0
Donald Hodge,26,C,"DAL, CHH",15,115,8.0,,"0.032, 0.037",0.033,0,0.0,0.0,0.0
Charles Jones,38,PF,HOU,46,297,8.1,-2.6,0.04,0.04,-0.022,0.25,23.4,0.0
Elmore Spencer,26,C,"DEN, POR",17,58,10.0,-41.0,"-0.066, 0.062",0.017,-0.549,0.222,0.0,0.0
Anthony Bonner,27,PF,ORL,4,43,11.3,6.8,0.064,0.064,0.056,0.55,0.0,0.0
Geert Hammink,26,C,"ORL, GSW",6,17,11.4,,"0.051, 0.056",0.054,0.0,0.0,0.0,0.0
Mike Peplowski,25,C,"WSB, MIL",7,17,19.2,,"-0.059, 0.117",0.067,0,0.0,0.0,0.0
