Player,Age,Position,Teams,Games,rsMinutesPlayed,psMinutesPlayed,rsPER,psPER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Moses Malone,21,C,"BUF, HOU",82,2506,518,19.8,18.5,"-0.001, 0.117",0.114,0.151,0.538,68.3,0.0
Doug Collins,25,SG,PHI,58,2037,759,16.7,17.6,0.085,0.085,0.148,0.678,51.8,100.3
Jim Chones,27,C,CLE,82,2378,99,14.8,15.1,0.078,0.078,1.495,0.143,40.9,0.0
Scott May,22,SF,CHI,72,2369,97,14.1,12.1,0.076,0.076,0.245,0.143,40.8,0.0
Mike Newlin,28,SG,HOU,82,2119,316,16.1,18.8,0.095,0.095,0.154,0.538,56.8,82.9
Howard Porter,28,PF,DET,78,2200,98,13.6,19.8,0.078,0.078,0.28,0.143,41.9,0.0
Chris Ford,28,SG,DET,82,2539,101,14.6,14.1,0.084,0.084,0.2,0.143,45.1,28.6
Tom Henderson,25,PG,"ATL, WSB",87,2791,322,14.7,14.3,"0.077, 0.079",0.078,0.136,0.338,37.2,0.0
Mike Bantom,25,SF,"SEA, NYN",77,1909,0,18.2,,"0.075, 0.09",0.081,0,0.0,31.3,0.0
Allan Bristow,25,SF,SAS,82,2017,28,15.4,9.6,0.088,0.088,0.0,0.0,47.3,0.0
Bob Gross,23,SF,POR,82,2232,583,16.2,18.7,0.089,0.089,0.131,0.948,53.2,124.2
John Lucas,23,SG,HOU,82,2531,430,15.0,17.3,0.089,0.089,0.142,0.538,53.2,76.4
Mark Olberding,20,PF,SAS,82,1949,42,14.2,8.4,0.081,0.081,0.0,0.0,43.5,0.0
Mitch Kupchak,22,C,WSB,82,1513,252,19.3,19.6,0.103,0.103,0.186,0.338,60.3,62.9
Ralph Simpson,27,SG,DET,77,1597,17,14.4,-10.3,0.083,0.083,-0.146,0.143,44.6,0.0
Mike Gale,26,SG,SAS,82,2598,67,13.9,12.1,0.079,0.079,0.0,0.0,42.4,0.0
Norm Van Lier,29,PG,CHI,82,3097,134,13.4,10.1,0.073,0.073,0.204,0.143,39.2,29.2
Larry Steele,27,SG,POR,81,1680,261,16.3,8.0,0.09,0.09,0.056,0.948,53.8,53.1
Henry Bibby,27,PG,PHI,81,2639,691,11.5,10.2,0.058,0.058,0.086,0.678,35.4,58.3
Dave Cowens,28,C,BOS,50,1888,379,16.8,14.5,0.105,0.105,0.173,0.431,56.4,74.6
Curtis Rowe,27,PF,BOS,79,2190,237,12.6,12.5,0.079,0.079,0.15,0.431,42.4,64.6
Steve Mix,29,SF,PHI,75,1958,412,15.1,14.4,0.077,0.077,0.121,0.678,47.0,82.0
Charlie Scott,28,SG,BOS,43,1581,338,14.1,12.6,0.088,0.088,0.151,0.431,47.3,65.1
Dave Twardzik,26,PG,POR,74,1937,354,16.3,14.3,0.09,0.09,0.1,0.948,53.8,94.8
Gus Williams,23,PG,GSW,82,1930,184,14.2,15.8,0.067,0.067,0.116,0.4,37.6,46.4
Kevin Kunnert,25,C,HOU,81,2050,328,14.8,13.1,0.088,0.088,0.107,0.538,52.6,57.6
Dick Snyder,32,SG,CLE,82,1685,53,13.3,4.8,0.07,0.07,0.475,0.143,36.7,0.0
Eric Money,21,PG,DET,73,1586,103,15.8,19.7,0.091,0.091,0.279,0.143,48.9,39.9
Herm Gilliam,30,SG,POR,80,1665,295,12.7,10.3,0.07,0.07,0.072,0.948,41.9,68.3
John Johnson,29,SF,HOU,79,1738,146,13.0,10.4,0.077,0.077,0.085,0.538,46.0,45.7
Mack Calvin,29,PG,"LAL, SAS, DEN",76,1438,112,17.0,15.4,"0.068, 0.085, 0.083",0.082,0.138,0.24,47.3,0.0
Kevin Porter,26,PG,DET,81,2117,61,14.7,12.4,0.085,0.085,0.176,0.143,45.6,0.0
Nick Weatherspoon,26,SF,"WSB, SEA",62,1657,0,13.3,,"0.038, 0.067",0.062,0.0,0.0,30.8,0.0
Robert Parish,23,C,GSW,77,1384,239,19.3,19.3,0.091,0.091,0.142,0.4,51.1,56.8
Jim Brewer,25,PF,CLE,81,2672,113,12.7,10.1,0.067,0.067,1.0,0.143,35.1,143.0
Coby Dietrick,28,C,SAS,82,1772,64,12.8,11.7,0.073,0.073,0.0,0.0,39.2,0.0
Dave Bing,33,SG,WSB,64,1516,55,15.3,14.8,0.082,0.082,0.14,0.338,48.0,0.0
Gary Brokaw,23,SG,"MIL, CLE",80,1487,44,16.3,16.9,"0.051, 0.086",0.068,1.673,0.143,31.5,0.0
Tom McMillen,24,C,"BUF, NYK",76,1492,0,12.7,,"0.065, 0.058",0.06,0,0.0,27.1,0.0
Wes Unseld,30,C,WSB,82,2860,368,12.8,11.9,0.069,0.069,0.113,0.338,40.4,38.2
Earl Tatum,23,SG,LAL,68,1249,356,16.5,14.0,0.085,0.085,0.121,0.387,54.9,46.8
Johnny Davis,21,SG,POR,79,1451,436,12.8,13.6,0.071,0.071,0.096,0.948,42.5,91.0
Leonard Gray,25,PF,"SEA, WSB",83,1639,52,10.2,1.7,"0.067, 0.055",0.059,0.016,0.338,32.3,0.0
Clifford Ray,28,C,GSW,77,2018,304,14.1,15.6,0.067,0.067,0.115,0.4,37.6,46.0
Leon Douglas,22,C,DET,82,1626,57,13.3,5.5,0.077,0.077,0.078,0.143,41.3,0.0
Willie Wise,29,SF,DEN,75,1403,106,13.3,9.1,0.065,0.065,0.082,0.24,39.6,19.7
Larry Wright,22,PG,WSB,78,1421,104,13.0,17.1,0.07,0.07,0.162,0.338,41.0,54.8
John Gianelli,26,C,"NYK, BUF",76,1913,0,10.8,,"0.059, 0.05",0.052,0,0.0,20.9,0.0
Elmore Smith,27,C,"MIL, CLE",70,1464,56,17.6,25.6,"0.055, 0.093",0.075,2.535,0.143,34.8,0.0
Don Ford,24,PF,LAL,82,1782,333,11.7,13.4,0.06,0.06,0.116,0.387,38.8,44.9
Ted McClain,30,SG,DEN,72,2002,170,10.9,11.0,0.053,0.053,0.099,0.24,32.3,23.8
Jim Price,27,PG,"MIL, BUF, DEN",81,1828,158,11.8,10.7,"0.067, 0.05, 0.058",0.057,0.096,0.24,30.4,0.0
Paul Silas,33,PF,DEN,81,1959,141,10.8,11.9,0.053,0.053,0.107,0.24,32.3,25.7
Charles Dudley,26,PG,GSW,79,1682,236,15.7,13.1,0.074,0.074,0.096,0.4,41.5,38.4
Charles Johnson,27,PG,GSW,79,1196,161,12.6,9.5,0.059,0.059,0.07,0.4,33.1,28.0
Marvin Webster,24,C,DEN,80,1276,96,16.7,16.0,0.082,0.082,0.143,0.24,50.0,0.0
Louie Dampier,32,PG,SAS,80,1634,62,10.4,5.7,0.059,0.059,0.0,0.0,31.7,0.0
Kevin Grevey,23,SF,WSB,76,1306,225,9.9,8.7,0.053,0.053,0.082,0.338,31.0,27.7
John Mengelt,27,SG,CHI,61,1178,67,12.9,19.5,0.07,0.07,0.395,0.143,37.6,0.0
Bo Lamar,25,PG,LAL,71,1165,109,12.8,6.9,0.066,0.066,0.06,0.387,42.6,23.2
Don Chaney,30,SG,LAL,81,2408,412,10.2,9.6,0.053,0.053,0.083,0.387,34.2,32.1
Caldwell Jones,26,C,PHI,82,2023,513,12.3,9.7,0.062,0.062,0.082,0.678,37.8,55.6
Fred Carter,31,SG,"PHI, MIL",61,1112,0,12.1,,"0.053, 0.053",0.053,0.0,0.0,22.4,0.0
Gus Gerard,23,SF,"DEN, BUF",65,1048,0,12.4,,"0.083, 0.058",0.067,0.0,0.0,32.1,0.0
Al Eberhard,24,SF,DET,68,1219,42,11.5,3.4,0.066,0.066,0.048,0.143,35.4,0.0
George Johnson,28,C,"GSW, BUF",78,1652,0,14.3,,"0.068, 0.067",0.068,0.0,0.0,31.3,0.0
Tom Boswell,23,PF,BOS,70,1083,81,13.6,8.7,0.085,0.085,0.104,0.431,45.6,0.0
Tom Abernethy,22,SF,LAL,70,1378,214,12.7,12.4,0.066,0.066,0.107,0.387,42.6,41.4
Dwight Jones,24,PF,HOU,74,1239,246,12.7,11.0,0.075,0.075,0.09,0.538,44.8,48.4
Bob Love,34,SF,"CHI, NYN, SEA",59,1174,0,9.1,,"0.042, 0.076, 0.046",0.052,0.0,0.0,22.0,0.0
Kevin Stacom,25,SG,BOS,79,1051,25,10.1,9.1,0.063,0.063,0.109,0.431,33.8,0.0
Fred Saunders,25,SF,BOS,68,1051,66,10.9,5.8,0.068,0.068,0.069,0.431,36.5,0.0
Foots Walker,25,PG,CLE,62,1216,95,16.0,18.2,0.084,0.084,1.802,0.143,44.0,0.0
Mel Davis,26,PF,"NYK, NYN",56,1094,0,11.0,,"0.047, 0.054",0.051,0,0.0,17.8,0.0
Lloyd Neal,26,PF,POR,58,955,206,13.1,13.9,0.072,0.072,0.098,0.948,43.1,92.9
C.J. Kupec,24,SF,LAL,82,908,57,12.7,13.5,0.066,0.066,0.117,0.387,42.6,0.0
Johnny Neumann,25,SG,"BUF, LAL",63,937,68,10.7,7.8,"0.092, 0.055",0.057,0.068,0.387,35.4,0.0
Sonny Parker,21,SF,GSW,65,889,120,16.4,14.9,0.077,0.077,0.11,0.4,43.2,44.0
Jack Marin,32,SF,CHI,54,869,53,11.1,6.7,0.06,0.06,0.136,0.143,32.2,0.0
Robin Jones,22,C,POR,63,1065,105,13.1,11.5,0.072,0.072,0.081,0.948,43.1,76.8
Wally Walker,22,SF,POR,66,627,83,14.0,12.6,0.077,0.077,0.089,0.948,46.0,0.0
Darryl Dawkins,20,C,PHI,59,684,331,16.5,14.4,0.084,0.084,0.121,0.678,51.2,82.0
Tom Boerwinkle,31,C,CHI,82,1070,17,14.7,18.1,0.08,0.08,0.366,0.143,43.0,0.0
Fatty Taylor,30,PG,DEN,79,1548,1,11.1,0.0,0.054,0.054,0.0,0.24,32.9,0.0
Dave Wohl,27,PG,"HOU, NYN",51,986,0,10.4,,"0.055, 0.051",0.052,0.0,0.0,18.9,0.0
Nate Thurmond,35,C,CLE,49,997,1,14.3,37.5,0.076,0.076,3.713,0.143,39.8,0.0
Joe Bryant,22,PF,PHI,61,612,74,14.1,12.2,0.072,0.072,0.103,0.678,43.9,0.0
Cliff Pondexter,22,PF,CHI,78,996,12,10.0,9.0,0.054,0.054,0.182,0.143,29.0,0.0
Rowland Garrett,26,SF,"CLE, MIL",62,598,0,12.0,,"0.064, 0.053",0.058,0.0,0.0,26.0,0.0
Byron Beck,32,PF,DEN,53,480,29,13.2,5.6,0.065,0.065,0.05,0.24,39.6,0.0
Corky Calhoun,26,SF,POR,70,743,94,10.0,9.5,0.055,0.055,0.067,0.948,32.9,0.0
Claude Terry,27,SG,"BUF, ATL",45,545,0,15.2,,"0.054, 0.077",0.06,0,0.0,22.3,0.0
Chuck Williams,30,PG,"DEN, BUF",65,867,0,10.4,,"0.048, 0.048",0.048,0.0,0.0,21.4,0.0
Phil Sellers,23,SG,DET,44,329,6,14.0,-1.2,0.081,0.081,-0.017,0.143,43.5,0.0
Tom Owens,27,C,HOU,46,462,7,13.8,3.3,0.082,0.082,0.027,0.538,49.0,0.0
Tom Kropp,23,SG,CHI,53,480,2,10.8,-13.2,0.059,0.059,-0.267,0.143,31.7,0.0
John Lambert,24,PF,CLE,63,555,19,11.7,8.6,0.062,0.062,0.851,0.143,32.5,0.0
Harvey Catchings,25,C,PHI,53,864,54,10.0,4.3,0.051,0.051,0.036,0.678,31.1,0.0
Mike Dunleavy,22,PG,PHI,32,359,68,11.9,7.5,0.06,0.06,0.063,0.678,36.6,0.0
Bob Weiss,34,PG,WSB,62,768,34,11.3,6.2,0.061,0.061,0.059,0.338,35.7,0.0
Mo Howard,22,SG,"CLE, NOJ",32,345,0,13.4,,"0.139, 0.068",0.088,0.0,0.0,41.4,0.0
Larry McNeill,26,PF,"NYN, GSW",24,230,21,20.6,23.5,"0.09, 0.097",0.095,0.173,0.4,44.3,0.0
Monte Towe,23,PG,DEN,51,409,6,10.3,20.8,0.051,0.051,0.186,0.24,31.1,0.0
Rudy White,23,SG,HOU,46,368,2,9.6,39.8,0.057,0.057,0.326,0.538,34.1,0.0
Marshall Rogers,23,PG,GSW,26,176,3,9.8,10.4,0.046,0.046,0.077,0.4,0.0,0.0
Phil Hicks,24,SF,"HOU, CHI",37,262,4,13.5,-3.9,"0.021, 0.073",0.07,-0.079,0.143,37.8,0.0
Terry Furlow,22,SG,PHI,32,174,16,13.4,31.5,0.068,0.068,0.266,0.678,0.0,0.0
Henry Ward,25,SG,SAS,27,171,1,10.3,98.3,0.059,0.059,0.0,0.0,0.0,0.0
George Karl,25,PG,SAS,29,251,1,9.5,0.0,0.054,0.054,0.0,0.0,29.0,0.0
Mike Riordan,31,SF,WSB,49,289,8,5.6,-1.9,0.03,0.03,-0.018,0.338,17.6,0.0
Goo Kennedy,27,SF,HOU,32,277,35,7.8,11.5,0.046,0.046,0.094,0.538,27.5,0.0
Norm Cook,21,SF,BOS,25,138,3,10.3,41.0,0.064,0.064,0.49,0.431,0.0,0.0
Roger Brown,26,C,DET,43,322,5,8.7,0.0,0.05,0.05,0.0,0.143,26.8,0.0
Cornell Warner,28,PF,LAL,14,170,56,12.4,9.1,0.064,0.064,0.079,0.387,0.0,0.0
Rudy Hackett,23,PF,"NYN, IND",6,46,0,10.4,,"0.009, 0.061",0.052,0,0.0,0.0,0.0
Clyde Mayes,23,PF,"IND, BUF, POR",9,52,0,3.5,,"0.077, -0.008, 0.019",0.026,0.0,0.948,0.0,0.0
