Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Richard Jefferson,31,SF,"SAS, GSW",63,1748,11.6,,"0.044, 0.049",0.046,0.0,0.0,27.7,0.0
Derrick Favors,20,PF,UTA,65,1376,17.1,18.5,0.084,0.084,0.273,0.0,45.8,0.0
Tony Allen,30,SG,MEM,58,1525,15.7,9.9,0.08,0.08,0.104,0.273,49.7,28.4
Glen Davis,26,PF,ORL,61,1427,13.2,18.8,0.073,0.073,0.244,0.111,41.0,27.1
Iman Shumpert,21,PG,NYK,59,1705,10.8,-5.9,0.049,0.049,-0.077,0.111,26.7,0.0
Gary Neal,27,SG,SAS,56,1206,14.2,14.6,0.057,0.057,0.096,0.7,43.2,67.2
Jodie Meeks,24,SG,PHI,66,1644,11.5,10.3,0.066,0.066,0.084,0.447,35.0,37.5
Tiago Splitter,27,C,SAS,59,1121,20.5,16.6,0.082,0.082,0.109,0.7,62.2,76.3
Kyle Korver,30,SG,CHI,65,1469,13.6,9.1,0.063,0.063,0.124,0.2,47.8,0.0
Marreese Speights,24,PF,MEM,60,1345,14.1,19.1,0.072,0.072,0.201,0.273,44.7,54.9
Corey Brewer,25,SF,DEN,59,1287,13.7,18.7,0.054,0.054,0.14,0.273,31.1,38.2
Kawhi Leonard,20,SF,SAS,64,1534,16.6,15.1,0.066,0.066,0.099,0.7,50.0,69.3
Metta World Peace,32,SF,LAL,64,1720,11.0,12.6,0.064,0.064,0.1,0.325,39.7,32.5
Matt Barnes,31,SF,LAL,63,1440,15.5,4.2,0.09,0.09,0.033,0.325,55.9,10.7
DeAndre Jordan,23,C,LAC,66,1798,16.4,12.7,0.088,0.088,0.088,0.267,53.3,23.5
Avery Bradley,21,PG,BOS,64,1368,11.3,6.9,0.059,0.059,0.055,0.583,34.9,32.1
Taj Gibson,26,PF,CHI,63,1284,16.9,19.8,0.079,0.079,0.27,0.2,59.9,54.0
George Hill,25,PG,IND,50,1274,15.7,17.0,0.081,0.081,0.146,0.427,51.5,62.3
Steve Novak,28,PF,NYK,54,1020,15.9,4.8,0.072,0.072,0.063,0.111,39.2,0.0
C.J. Watson,27,PG,CHI,49,1159,13.3,7.3,0.062,0.062,0.099,0.2,47.0,19.8
Rodrigue Beaubois,23,PG,DAL,53,1151,15.3,-5.8,0.08,0.08,-0.084,0.0,43.6,0.0
Kenneth Faried,22,PF,DEN,46,1037,21.9,18.0,0.087,0.087,0.135,0.273,50.1,36.9
Stephen Jackson,33,SF,"MIL, SAS",47,1212,13.1,14.9,"0.039, 0.052",0.045,0.098,0.7,27.8,0.0
Ronnie Brewer,26,SG,CHI,66,1635,12.3,4.2,0.057,0.057,0.057,0.2,43.2,0.0
J.J. Hickson,23,PF,"SAC, POR",54,1244,20.2,,"0.051, 0.09",0.065,0,0.0,24.4,0.0
Norris Cole,23,PG,MIA,65,1260,7.9,5.1,0.043,0.043,0.034,0.881,30.0,30.0
J.R. Smith,26,SG,NYK,35,967,15.2,5.4,0.069,0.069,0.071,0.111,37.6,7.9
Matt Bonner,31,PF,SAS,65,1326,13.2,5.6,0.053,0.053,0.037,0.7,40.2,25.9
Alec Burks,20,SG,UTA,59,939,14.0,9.7,0.069,0.069,0.143,0.0,37.6,0.0
Delonte West,28,PG,DAL,44,1060,15.3,13.5,0.08,0.08,0.195,0.0,43.6,0.0
Willie Green,30,SG,ATL,53,922,13.9,5.7,0.071,0.071,0.07,0.2,43.0,0.0
Udonis Haslem,31,PF,MIA,64,1589,10.9,10.6,0.06,0.06,0.071,0.881,41.8,62.6
Josh Howard,31,SF,UTA,43,991,10.5,10.2,0.052,0.052,0.15,0.0,28.3,0.0
John Lucas III,29,PG,CHI,49,726,16.3,11.8,0.076,0.076,0.161,0.2,57.6,0.0
Boris Diaw,29,PF,"CHA, SAS",57,1424,12.1,14.5,"0.064, 0.048",0.058,0.095,0.7,17.2,0.0
Ivan Johnson,27,PF,ATL,56,934,14.3,7.9,0.073,0.073,0.097,0.2,44.2,0.0
Spencer Hawes,23,C,PHI,37,920,18.1,13.7,0.104,0.104,0.111,0.447,55.1,49.6
Ian Mahinmi,25,C,DAL,61,1139,13.5,23.5,0.07,0.07,0.339,0.0,38.2,0.0
Derek Fisher,37,PG,"LAL, OKC",63,1508,5.9,10.4,"0.051, 0.031",0.045,"0.0, 0.073",0.75,28.6,54.7
Dahntay Jones,31,SF,IND,65,1052,10.3,4.6,0.053,0.053,0.04,0.427,33.7,0.0
Brandan Wright,24,C,DAL,49,791,21.6,2.7,0.112,0.112,0.039,0.0,61.0,0.0
Ekpe Udoh,24,C,"GSW, MIL",61,1290,14.3,,"0.049, 0.063",0.054,0,0.0,21.8,0.0
Dante Cunningham,24,PF,MEM,64,1124,14.9,9.1,0.076,0.076,0.096,0.273,47.2,0.0
Kendrick Perkins,27,C,OKC,65,1744,8.7,8.0,0.046,0.046,0.056,0.75,32.8,42.0
Richard Hamilton,33,SG,CHI,28,697,13.2,13.6,0.061,0.061,0.185,0.2,46.2,37.0
Zach Randolph,30,PF,MEM,28,735,17.9,15.0,0.092,0.092,0.158,0.273,57.1,43.1
Kirk Hinrich,31,SG,ATL,48,1237,9.2,10.1,0.047,0.047,0.123,0.2,28.5,24.6
Shane Battier,33,SF,MIA,65,1499,9.7,8.5,0.053,0.053,0.057,0.881,36.9,50.2
Daequan Cook,24,SG,OKC,57,989,9.2,9.9,0.048,0.048,0.07,0.75,34.2,52.5
Enes Freedom,19,C,UTA,66,874,14.5,12.7,0.071,0.071,0.187,0.0,38.7,0.0
Jason Kidd,38,PG,DAL,48,1379,13.1,16.7,0.068,0.068,0.241,0.0,37.1,0.0
Marcus Camby,37,C,"POR, HOU",59,1352,19.6,,"0.065, 0.097",0.075,0,0.0,34.8,0.0
Nick Collison,31,PF,OKC,63,1307,12.1,12.5,0.064,0.064,0.088,0.75,45.6,66.0
Jannero Pargo,32,PG,ATL,50,671,13.6,7.2,0.07,0.07,0.088,0.2,42.4,0.0
Brendan Haywood,32,C,DAL,54,1146,12.9,7.2,0.067,0.067,0.104,0.0,36.5,0.0
Steve Blake,31,PG,LAL,53,1237,8.5,10.3,0.049,0.049,0.082,0.325,30.4,26.6
Tracy McGrady,32,SF,ATL,52,837,13.6,6.5,0.07,0.07,0.079,0.2,42.4,0.0
Quincy Pondexter,23,SF,MEM,64,1002,9.4,12.5,0.048,0.048,0.132,0.273,29.8,36.0
Kosta Koufos,22,C,DEN,48,792,17.3,2.1,0.069,0.069,0.016,0.273,39.7,0.0
Timofey Mozgov,25,C,DEN,44,687,13.2,11.9,0.052,0.052,0.089,0.273,30.0,0.0
Toney Douglas,25,PG,NYK,38,656,7.1,17.5,0.032,0.032,0.229,0.111,17.4,0.0
Chris Duhon,29,PG,ORL,63,1226,8.4,3.5,0.047,0.047,0.045,0.111,26.4,0.0
Mike Miller,31,SG,MIA,39,752,11.4,12.0,0.063,0.063,0.08,0.881,43.9,70.5
Joel Anthony,29,C,MIA,64,1349,10.3,9.9,0.057,0.057,0.066,0.881,39.7,58.1
Kenyon Martin,34,PF,LAC,42,940,9.9,12.9,0.053,0.053,0.09,0.267,32.1,24.0
Quentin Richardson,31,SF,ORL,48,866,8.7,2.1,0.048,0.048,0.027,0.111,26.9,0.0
Lou Amundson,29,PF,IND,60,753,11.5,12.3,0.059,0.059,0.106,0.427,37.5,0.0
Terrence Williams,24,SG,"HOU, SAC",30,550,16.5,,"0.031, 0.086",0.064,0,0.0,23.6,0.0
Thabo Sefolosha,27,SG,OKC,42,914,9.8,11.7,0.052,0.052,0.082,0.75,37.0,61.5
Von Wafer,26,SG,ORL,33,469,11.4,23.2,0.063,0.063,0.301,0.111,35.3,0.0
Jordan Hill,24,C,"HOU, LAL",39,551,19.3,14.1,"0.075, 0.112",0.082,0.112,0.325,44.2,0.0
James Anderson,22,SG,SAS,51,603,8.8,16.3,0.035,0.035,0.107,0.7,26.5,0.0
Troy Murphy,31,PF,LAL,59,956,9.0,5.4,0.052,0.052,0.043,0.325,32.3,0.0
James Jones,31,SG,MIA,51,666,9.7,9.8,0.053,0.053,0.066,0.881,36.9,58.1
Donald Sloan,24,PG,"ATL, NOH, CLE",33,669,8.9,,"0.059, 0.035, 0.043",0.045,0.0,0.0,16.8,0.0
Keyon Dooling,31,SG,BOS,46,662,6.9,9.9,0.036,0.036,0.08,0.583,21.3,46.6
Baron Davis,32,PG,NYK,29,595,10.0,6.0,0.045,0.045,0.078,0.111,24.5,0.0
Andrew Goudelock,23,SG,LAL,40,419,8.4,19.7,0.049,0.049,0.156,0.325,30.4,0.0
Lester Hudson,27,PG,"CLE, MEM",16,334,0.4,,"0.071, 0.002",0.058,0.0,0.273,18.6,0.0
A.J. Price,25,PG,IND,44,568,11.5,21.4,0.059,0.059,0.184,0.427,37.5,0.0
Nazr Mohammed,34,C,OKC,63,692,11.0,7.1,0.058,0.058,0.05,0.75,41.3,0.0
Jared Jeffries,30,PF,NYK,39,729,10.9,3.9,0.049,0.049,0.051,0.111,26.7,0.0
Lavoy Allen,22,PF,PHI,41,624,12.7,17.1,0.073,0.073,0.139,0.447,38.7,62.1
Patty Mills,23,PG,SAS,16,261,21.5,19.3,0.086,0.086,0.127,0.7,65.2,0.0
Josh Harrellson,22,PF,NYK,37,540,13.7,10.6,0.062,0.062,0.139,0.111,33.8,0.0
Greg Stiemsma,26,C,BOS,55,766,13.6,14.3,0.071,0.071,0.115,0.583,42.0,67.0
Josh McRoberts,24,PF,LAL,50,718,10.9,-1.7,0.063,0.063,-0.014,0.325,39.1,0.0
Jamaal Tinsley,33,PG,UTA,37,507,10.9,3.3,0.054,0.054,0.049,0.0,29.4,0.0
Al Horford,25,C,ATL,11,348,19.0,17.5,0.097,0.097,0.214,0.2,58.8,42.8
Eric Bledsoe,22,PG,LAC,40,464,11.2,22.2,0.06,0.06,0.154,0.267,36.4,41.1
Jonny Flynn,22,PG,"HOU, POR",29,416,12.3,,"0.044, 0.055",0.051,0,0.0,23.1,0.0
Ryan Hollins,27,C,"CLE, BOS",39,522,6.8,6.0,"0.034, 0.036",0.035,0.048,0.583,14.8,0.0
Earl Clark,24,PF,ORL,45,559,8.1,13.9,0.045,0.045,0.18,0.111,25.2,0.0
Marquis Daniels,31,SG,BOS,38,484,8.1,12.4,0.043,0.043,0.1,0.583,25.4,0.0
Jordan Hamilton,21,SF,DEN,26,258,13.9,24.9,0.055,0.055,0.187,0.273,31.7,0.0
Sam Young,26,SF,"MEM, PHI",35,375,8.2,-21.3,"0.054, 0.047",0.051,"0.0, -0.173",0.447,30.1,0.0
E'Twaun Moore,22,PG,BOS,38,331,8.8,3.1,0.046,0.046,0.025,0.583,27.2,0.0
Jimmy Butler,22,SG,CHI,42,359,12.5,-4.9,0.058,0.058,-0.067,0.2,44.0,0.0
DeMarre Carroll,25,SF,"DEN, UTA",24,348,10.1,11.0,"0.1, 0.05",0.058,"0.0, 0.162",0.0,32.3,0.0
Dexter Pittman,23,C,MIA,35,301,10.4,-5.5,0.057,0.057,-0.037,0.881,39.7,0.0
Lance Stephenson,21,SG,IND,42,442,7.0,-11.1,0.036,0.036,-0.096,0.427,22.9,0.0
Reggie Evans,31,PF,LAC,56,771,9.2,11.5,0.05,0.05,0.08,0.267,30.3,21.4
Mike Bibby,33,PG,NYK,39,557,7.8,11.7,0.035,0.035,0.153,0.111,19.1,17.0
Devin Ebanks,22,SG,LAL,24,396,8.3,12.2,0.048,0.048,0.097,0.325,29.8,31.5
Ben Uzoh,23,PG,"CLE, TOR",18,370,10.5,,"0.102, 0.05",0.056,0,0.0,19.1,0.0
Brian Cook,31,PF,"LAC, WAS",32,276,10.4,,"0.0, 0.044",0.022,0.0,0.0,6.7,0.0
Terrel Harris,24,SG,MIA,22,318,6.7,23.3,0.037,0.037,0.156,0.881,25.8,0.0
Bobby Simmons,31,SF,LAC,28,418,6.0,5.9,0.032,0.032,0.041,0.267,19.4,0.0
Yi Jianlian,24,PF,DAL,30,203,10.4,15.0,0.054,0.054,0.216,0.0,29.4,0.0
Gilbert Arenas,30,PG,MEM,17,211,9.9,-8.1,0.051,0.051,-0.085,0.273,31.7,0.0
Ish Smith,23,PG,"GSW, ORL",26,234,13.1,11.7,"0.071, 0.073",0.073,0.152,0.111,37.2,0.0
Royal Ivey,30,SG,OKC,34,354,4.7,16.8,0.025,0.025,0.118,0.75,17.8,0.0
Hamed Haddadi,26,C,MEM,35,206,16.3,22.2,0.083,0.083,0.234,0.273,51.5,0.0
Solomon Jones,27,C,"LAC, NOH",21,292,11.0,,"0.029, 0.048",0.039,0.0,0.0,16.4,0.0
Josh Selby,20,PG,MEM,28,237,3.3,,0.017,0.017,0,0.273,10.6,0.0
Jeremy Evans,24,SF,UTA,29,217,19.6,24.8,0.097,0.097,0.366,0.0,52.9,0.0
Cole Aldrich,23,C,OKC,26,173,17.7,19.8,0.093,0.093,0.139,0.75,0.0,0.0
Mickell Gladness,25,PF,"MIA, GSW",26,252,10.5,,"0.01, 0.045",0.034,0.0,0.0,13.0,0.0
Luke Walton,31,PF,"LAL, CLE",30,364,2.2,,"0.052, 0.011",0.023,0.0,0.0,12.1,0.0
Chris Johnson,26,C,"POR, NOH",27,175,10.1,,"0.051, 0.044",0.049,0,0.0,0.0,0.0
Ronny Turiaf,29,C,"WAS, MIA",17,279,12.6,8.4,"0.046, 0.069",0.064,0.056,0.881,40.1,0.0
Armon Johnson,22,PG,"POR, NJN",9,124,12.5,,"0.092, 0.056",0.06,0,0.0,0.0,0.0
Darius Morris,21,PG,LAL,19,169,5.2,63.2,0.03,0.03,0.502,0.325,0.0,0.0
Daniel Orton,21,PF,ORL,16,187,12.7,20.0,0.071,0.071,0.259,0.111,0.0,0.0
Brian Cardinal,34,SF,DAL,44,277,3.3,16.8,0.017,0.017,0.242,0.0,9.3,0.0
Juwan Howard,38,PF,MIA,28,190,3.6,5.4,0.02,0.02,0.036,0.881,0.0,0.0
Jerome Jordan,25,C,NYK,21,108,18.3,36.1,0.083,0.083,0.472,0.111,0.0,0.0
Sean Williams,25,C,"DAL, BOS",11,107,18.6,-10.5,"0.098, 0.098",0.098,"0.0, -0.084",0.583,0.0,0.0
Jason Collins,33,C,ATL,30,308,3.7,-2.2,0.019,0.019,-0.027,0.2,11.5,0.0
Lazar Hayward,25,SF,OKC,26,141,3.1,6.2,0.016,0.016,0.044,0.75,0.0,0.0
Julyan Stone,23,SG,DEN,22,179,13.0,33.2,0.052,0.052,0.249,0.273,0.0,0.0
Hasheem Thabeet,24,C,"HOU, POR",20,139,11.6,,"0.081, 0.052",0.059,0,0.0,0.0,0.0
Courtney Fortson,23,PG,"LAC, HOU",10,95,8.5,,"0.061, 0.042",0.05,0.0,0.0,0.0,0.0
Jeff Ayres,24,C,IND,20,106,13.4,0.2,0.069,0.069,0.002,0.427,0.0,0.0
Justin Dentmon,26,PG,"SAS, TOR",6,91,5.7,,"0.006, 0.027",0.02,0.0,0.0,0.0,0.0
Justin Harper,22,PF,ORL,14,84,1.7,-8.7,0.009,0.009,-0.113,0.111,0.0,0.0
Christian Eyenga,22,SF,"CLE, LAL",7,102,16.7,22.5,"0.01, 0.097",0.022,0.179,0.325,0.0,0.0
Xavier Silas,24,SG,PHI,2,39,0.1,37.9,0.001,0.001,0.308,0.447,0.0,0.0
Blake Ahearn,27,PG,UTA,4,30,-7.3,33.9,-0.036,-0.036,0.5,0.0,0.0,0.0
Kelenna Azubuike,28,SG,DAL,3,18,-3.4,21.6,-0.018,-0.018,0.312,0.0,0.0,0.0
Erick Dampier,36,C,ATL,15,83,5.5,11.8,0.028,0.028,0.144,0.2,0.0,0.0
