Player,Age,Position,Teams,Games,rsMinutesPlayed,psMinutesPlayed,rsPER,psPER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Buddy Hield,29,SG,"SAC, IND",81,2499,0,14.5,,"0.04, 0.046",0.042,0,0.0,14.4,0.0
Tobias Harris,29,PF,PHI,73,2543,466,15.9,16.2,0.062,0.062,0.127,0.4,38.6,50.8
Andrew Wiggins,26,SF,GSW,73,2330,767,15.0,16.0,0.071,0.071,0.087,0.915,45.9,79.6
Brandon Ingram,24,SF,NOP,55,1869,236,18.7,21.3,0.074,0.074,0.183,0.2,32.5,36.6
Jrue Holiday,31,PG,MIL,67,2208,463,19.8,13.8,0.074,0.074,0.128,0.475,46.0,60.8
Jimmy Butler,32,SF,MIA,57,1931,629,23.6,29.9,0.103,0.103,0.204,0.636,66.5,129.7
Tyrese Haliburton,21,PG,"SAC, IND",77,2695,0,20.5,,"0.058, 0.064",0.06,0,0.0,20.7,0.0
D'Angelo Russell,25,PG,MIN,65,2077,196,16.3,8.5,0.077,0.077,0.093,0.2,43.2,18.6
Domantas Sabonis,25,PF,"IND, SAC",62,2136,0,21.0,,"0.07, 0.071",0.07,0,0.0,22.5,0.0
Mikal Bridges,25,SF,PHO,82,2854,500,14.4,13.8,0.057,0.057,0.099,0.447,44.5,44.3
Scottie Barnes,20,PF,TOR,74,2617,133,16.3,16.8,0.078,0.078,0.146,0.2,45.6,29.2
Aaron Gordon,26,PF,DEN,75,2376,160,15.3,15.7,0.065,0.065,0.177,0.111,38.0,19.6
Bam Adebayo,24,C,MIA,56,1825,614,21.8,17.9,0.095,0.095,0.122,0.636,61.4,77.6
Bobby Portis,26,C,MIL,72,2028,298,17.7,13.7,0.066,0.066,0.127,0.475,41.1,60.3
Will Barton,31,SG,DEN,71,2277,172,13.4,9.9,0.057,0.057,0.112,0.111,33.3,12.4
Rudy Gobert,29,C,UTA,66,2120,197,24.7,19.4,0.098,0.098,0.209,0.2,58.6,41.8
Deandre Ayton,23,C,PHO,58,1713,397,21.9,23.5,0.086,0.086,0.168,0.447,67.1,75.1
Derrick White,27,SG,"SAS, BOS",75,2199,585,12.9,10.1,"0.059, 0.055",0.058,0.076,0.7,27.9,0.0
Mike Conley,34,PG,UTA,72,2058,174,17.2,8.2,0.068,0.068,0.088,0.2,40.7,17.6
Caris LeVert,27,SG,"IND, CLE",58,1781,0,12.4,,"0.051, 0.049",0.05,0,0.0,19.1,0.0
Seth Curry,31,SG,"PHI, BRK",64,2135,132,14.6,16.4,"0.052, 0.05",0.051,0.254,0.0,30.7,0.0
Chris Paul,36,PG,PHO,65,2139,448,20.8,22.8,0.082,0.082,0.163,0.447,64.0,72.9
Malik Beasley,25,SG,MIN,79,1976,119,11.9,9.0,0.056,0.056,0.098,0.2,31.4,19.6
Monte Morris,26,PG,DEN,75,2239,156,14.7,16.1,0.063,0.063,0.182,0.111,36.9,20.2
Montrezl Harrell,28,C,"WAS, CHO",71,1641,0,21.7,,"0.091, 0.098",0.093,0,0.0,43.3,0.0
Patty Mills,33,SG,BRK,81,2346,72,10.4,10.7,0.036,0.036,0.166,0.0,19.3,0.0
Spencer Dinwiddie,28,PG,"WAS, DAL",67,1980,501,19.0,16.6,"0.05, 0.071",0.057,0.124,0.509,29.5,0.0
Devonte' Graham,26,PG,NOP,76,2162,60,12.1,11.5,0.048,0.048,0.099,0.2,21.1,0.0
Kevin Huerter,23,SF,ATL,74,2188,154,11.9,7.7,0.05,0.05,0.081,0.111,26.2,9.0
Dorian Finney-Smith,28,PF,DAL,80,2644,688,12.5,12.6,0.047,0.047,0.094,0.509,29.8,47.8
John Collins,24,PF,ATL,54,1663,122,18.7,10.7,0.078,0.078,0.112,0.111,40.9,12.4
Duncan Robinson,27,SG,MIA,79,2043,159,10.6,13.2,0.046,0.046,0.09,0.636,29.7,57.2
Marcus Smart,27,PG,BOS,71,2296,760,13.6,13.1,0.058,0.058,0.099,0.7,36.1,69.3
Norman Powell,28,SG,"POR, LAC",45,1458,0,27.1,,"0.047, 0.097",0.053,0,0.0,19.3,0.0
Kyle Lowry,35,PG,MIA,63,2133,295,15.0,7.8,0.065,0.065,0.053,0.636,42.0,33.7
OG Anunoby,24,SF,TOR,48,1728,217,14.8,15.2,0.071,0.071,0.132,0.2,41.5,26.4
Cameron Johnson,25,PF,PHO,66,1730,320,15.2,13.8,0.06,0.06,0.099,0.447,46.8,44.3
Clint Capela,27,C,ATL,74,2042,40,21.4,7.8,0.089,0.089,0.082,0.111,46.6,0.0
Josh Hart,26,SG,"NOP, POR",54,1791,0,19.4,,"0.06, 0.06",0.06,0.0,0.0,24.8,0.0
Kyrie Irving,29,PG,BRK,29,1091,170,21.4,19.2,0.073,0.073,0.297,0.0,39.2,0.0
De'Anthony Melton,23,SG,MEM,73,1657,170,15.2,8.5,0.067,0.067,0.053,0.4,45.8,21.2
Trey Lyles,26,PF,"DET, SAC",75,1537,0,16.0,,"0.066, 0.054",0.062,0,0.0,18.9,0.0
Jeff Green,35,PF,DEN,75,1849,113,12.5,7.6,0.053,0.053,0.086,0.111,31.0,9.5
Coby White,21,PG,CHI,61,1675,98,12.6,6.5,0.052,0.052,0.095,0.111,29.2,0.0
Danilo Gallinari,33,PF,ATL,66,1672,112,14.3,10.8,0.06,0.06,0.113,0.111,31.4,12.5
Chris Boucher,29,SF,TOR,80,1690,130,17.9,24.5,0.086,0.086,0.213,0.2,50.3,42.6
Justin Holiday,32,SG,"IND, SAC",74,2057,0,7.9,,"0.032, 0.027",0.03,0,0.0,9.8,0.0
Herbert Jones,23,PF,NOP,78,2335,226,12.3,11.6,0.049,0.049,0.1,0.2,21.5,20.0
Grayson Allen,26,SG,MIL,66,1805,305,12.7,10.3,0.047,0.047,0.096,0.475,29.2,45.6
Max Strus,25,SF,MIA,68,1587,523,12.7,10.4,0.055,0.055,0.071,0.636,35.5,45.2
Dwight Powell,30,C,DAL,82,1798,249,18.1,9.3,0.068,0.068,0.069,0.509,43.1,35.1
De'Andre Hunter,24,SF,ATL,53,1577,175,10.6,16.8,0.044,0.044,0.176,0.111,23.1,19.5
Al Horford,35,C,BOS,69,2005,815,16.7,16.6,0.071,0.071,0.125,0.7,44.2,87.5
Georges Niang,28,PF,PHI,76,1736,198,10.7,7.1,0.042,0.042,0.055,0.4,26.1,22.0
Bones Hyland,21,SG,DEN,69,1310,87,14.4,13.6,0.061,0.061,0.154,0.111,35.7,0.0
Nickeil Alexander-Walker,23,SG,"NOP, UTA",65,1466,5,10.2,66.5,"0.042, 0.04",0.042,0.717,0.2,19.7,0.0
JaVale McGee,34,C,PHO,74,1172,133,22.6,26.3,0.089,0.089,0.188,0.447,69.4,84.0
Ayo Dosunmu,22,SG,CHI,77,2110,86,11.2,6.0,0.047,0.047,0.088,0.111,26.4,0.0
Brandon Clarke,25,PF,MEM,64,1246,296,23.7,22.4,0.104,0.104,0.138,0.4,71.0,55.2
Josh Richardson,28,SG,"BOS, SAS",65,1600,0,14.0,,"0.052, 0.053",0.052,0.0,0.0,29.0,0.0
Precious Achiuwa,22,C,TOR,73,1725,167,12.7,10.9,0.061,0.061,0.095,0.2,35.7,19.0
Bryn Forbes,28,SG,"SAS, DEN",75,1286,76,10.6,7.8,"0.047, 0.045",0.046,0.088,0.111,22.7,0.0
Jaxson Hayes,21,C,NOP,70,1398,83,18.5,11.9,0.073,0.073,0.102,0.2,32.0,0.0
Jonathan Kuminga,19,SF,GSW,70,1185,138,15.2,16.1,0.072,0.072,0.087,0.915,46.5,79.6
Klay Thompson,31,SG,GSW,32,941,792,16.7,14.1,0.079,0.079,0.076,0.915,51.0,69.5
Bruce Brown,25,SF,BRK,72,1774,139,15.0,15.4,0.051,0.051,0.238,0.0,27.4,0.0
Jaden McDaniels,21,PF,MIN,70,1803,130,10.3,15.3,0.049,0.049,0.167,0.2,27.5,33.4
Pat Connaughton,29,SF,MIL,65,1691,318,13.4,12.2,0.05,0.05,0.113,0.475,31.1,53.7
Naz Reid,22,C,MIN,77,1215,54,17.2,11.2,0.081,0.081,0.123,0.2,45.4,0.0
Jae Crowder,31,PF,PHO,67,1886,383,11.3,9.8,0.044,0.044,0.07,0.447,34.3,31.3
Tyus Jones,25,PG,MEM,73,1549,262,16.5,16.2,0.073,0.073,0.1,0.4,49.9,40.0
Cameron Payne,27,PG,PHO,58,1278,172,13.8,3.4,0.054,0.054,0.024,0.447,42.1,10.7
Robert Williams,24,C,BOS,61,1804,394,22.1,21.7,0.094,0.094,0.163,0.7,58.5,114.1
Robert Covington,31,PF,"POR, LAC",71,1940,0,19.4,,"0.031, 0.069",0.043,0,0.0,18.3,0.0
Grant Williams,23,PF,BOS,77,1875,654,11.2,9.5,0.047,0.047,0.072,0.7,29.2,50.4
Gabe Vincent,25,PG,MIA,68,1589,423,10.6,10.0,0.046,0.046,0.068,0.636,29.7,43.2
Dillon Brooks,26,SF,MEM,32,885,335,15.5,6.9,0.068,0.068,0.043,0.4,46.4,17.2
Reggie Bullock,30,SF,DAL,68,1902,707,9.2,10.1,0.034,0.034,0.075,0.509,21.6,38.2
Andre Drummond,28,C,"PHI, BRK",73,1437,60,23.8,10.0,"0.076, 0.081",0.078,0.155,0.0,46.0,0.0
Landry Shamet,24,SG,PHO,69,1437,192,10.2,8.4,0.04,0.04,0.06,0.447,31.2,26.8
Royce O'Neale,28,SF,UTA,77,2406,188,10.3,8.0,0.041,0.041,0.086,0.2,24.5,17.2
Cam Thomas,20,SG,BRK,67,1176,0,11.7,,0.04,0.04,0,0.0,21.5,0.0
Caleb Martin,26,SF,MIA,60,1372,209,14.8,9.3,0.065,0.065,0.063,0.636,42.0,40.1
Drew Eubanks,24,C,"SAS, POR",71,1245,0,19.9,,"0.06, 0.062",0.061,0,0.0,23.5,0.0
Marvin Bagley III,22,PF,"SAC, DET",48,1153,0,17.7,,"0.049, 0.07",0.057,0,0.0,18.6,0.0
P.J. Tucker,36,PF,MIA,71,1981,509,11.3,12.9,0.049,0.049,0.088,0.636,31.7,56.0
Hassan Whiteside,32,C,UTA,65,1162,65,22.9,16.7,0.091,0.091,0.18,0.2,54.4,0.0
Patrick Beverley,33,PG,MIN,58,1476,194,14.8,11.5,0.07,0.07,0.126,0.2,39.3,25.2
Steven Adams,28,C,MEM,76,1999,114,17.6,12.8,0.077,0.077,0.079,0.4,52.6,31.6
Jaylen Nowell,22,SG,MIN,62,975,12,16.8,1.6,0.08,0.08,0.018,0.2,44.9,0.0
Kyle Anderson,28,PF,MEM,69,1484,221,14.4,15.0,0.063,0.063,0.093,0.4,43.0,37.2
Torrey Craig,31,SF,"IND, PHO",78,1596,69,11.4,10.7,"0.034, 0.045",0.038,0.077,0.447,18.9,0.0
Otto Porter Jr.,28,PF,GSW,63,1396,371,15.9,13.0,0.075,0.075,0.07,0.915,48.4,64.1
Jarred Vanderbilt,22,PF,MIN,74,1880,129,15.3,12.0,0.072,0.072,0.131,0.2,40.4,26.2
Furkan Korkmaz,24,SG,PHI,67,1414,61,10.2,14.8,0.04,0.04,0.116,0.4,24.9,0.0
Gary Payton II,29,SG,GSW,71,1248,203,17.8,20.6,0.084,0.084,0.111,0.915,54.3,101.6
Taurean Prince,27,PF,MIN,69,1177,65,12.4,10.4,0.059,0.059,0.114,0.2,33.1,0.0
Ziaire Williams,20,SF,MEM,62,1346,168,9.7,11.8,0.043,0.043,0.073,0.4,29.4,29.2
Cam Reddish,22,SF,"ATL, NYK",49,1012,0,12.9,,"0.054, 0.06",0.056,0.0,0.0,27.9,0.0
Kevon Looney,25,C,GSW,82,1732,448,15.7,18.3,0.074,0.074,0.099,0.915,47.8,90.6
Jordan Nwora,23,SF,MIL,62,1185,20,9.9,-3.2,0.037,0.037,-0.03,0.475,23.0,0.0
Jalen Smith,21,PF,"PHO, IND",51,925,0,20.2,,"0.062, 0.063",0.062,0.0,0.0,35.8,0.0
Javonte Green,28,SF,CHI,65,1519,72,14.0,4.1,0.058,0.058,0.06,0.111,32.5,0.0
Damion Lee,29,SG,GSW,63,1256,124,10.9,5.8,0.052,0.052,0.031,0.915,33.6,28.4
Shake Milton,25,SG,PHI,55,1179,158,11.9,15.4,0.047,0.047,0.12,0.4,29.2,48.0
Payton Pritchard,24,PG,BOS,71,1001,309,15.0,12.8,0.064,0.064,0.096,0.7,39.8,67.2
Nemanja Bjelica,33,C,GSW,71,1143,150,14.2,11.4,0.067,0.067,0.062,0.915,43.3,56.7
JaMychal Green,31,PF,DEN,67,1085,69,14.1,6.7,0.06,0.06,0.076,0.111,35.1,0.0
DeMarcus Cousins,31,C,"MIL, DEN",48,718,57,17.6,32.9,"0.071, 0.075",0.074,0.372,0.111,44.0,0.0
Dewayne Dedmon,32,C,MIA,67,1065,138,15.9,11.2,0.069,0.069,0.076,0.636,44.6,48.3
Maxi Kleber,30,PF,DAL,59,1450,457,11.0,14.0,0.041,0.041,0.104,0.509,26.0,52.9
Nic Claxton,22,C,BRK,47,974,98,18.6,24.1,0.064,0.064,0.373,0.0,34.4,0.0
Jeremy Lamb,29,SG,"IND, SAC",56,935,0,13.1,,"0.042, 0.045",0.043,0,0.0,13.9,0.0
Ish Smith,33,PG,"CHO, WAS",65,1126,0,15.0,,"0.043, 0.057",0.049,0,0.0,23.3,0.0
Austin Rivers,29,SG,DEN,67,1480,108,7.2,6.1,0.031,0.031,0.069,0.111,18.1,7.7
Aaron Holiday,25,PG,"WAS, PHO",63,1021,20,14.9,63.8,"0.043, 0.059",0.049,0.456,0.447,28.0,0.0
Onyeka Okongwu,21,C,ATL,48,992,108,19.8,12.7,0.083,0.083,0.133,0.111,43.5,14.8
Lance Stephenson,31,PG,"ATL, IND",46,814,0,14.5,,"0.019, 0.046",0.042,0.0,0.0,13.5,0.0
Daniel Theis,29,C,"HOU, BOS",47,977,200,17.0,14.2,"0.051, 0.072",0.06,0.107,0.7,26.9,0.0
Donte DiVincenzo,25,SG,"MIL, SAC",42,1006,0,13.0,,"0.03, 0.044",0.038,0.0,0.0,17.1,0.0
Matisse Thybulle,24,SG,PHI,66,1685,137,11.2,8.9,0.044,0.044,0.07,0.4,27.4,28.0
Danny Green,34,SF,PHI,62,1353,319,9.5,9.9,0.037,0.037,0.077,0.4,23.0,30.8
Serge Ibaka,32,C,"LAC, MIL",54,877,22,13.7,-3.9,"0.053, 0.051",0.052,-0.036,0.475,28.7,0.0
Blake Griffin,32,C,BRK,56,958,25,13.7,15.5,0.047,0.047,0.24,0.0,25.2,0.0
John Konchar,25,SG,MEM,72,1292,56,14.0,9.5,0.062,0.062,0.059,0.4,42.3,0.0
Draymond Green,31,PF,GSW,46,1329,703,14.3,12.3,0.068,0.068,0.067,0.915,43.9,61.3
Tristan Thompson,30,C,"SAC, IND, CHI",57,897,38,15.0,-0.6,"0.051, 0.039, 0.062",0.055,-0.009,0.111,24.7,0.0
Delon Wright,29,SG,ATL,77,1452,137,13.8,15.9,0.058,0.058,0.166,0.111,30.4,18.4
George Hill,35,PG,MIL,54,1253,76,10.2,0.5,0.038,0.038,0.005,0.475,23.6,0.0
Trey Murphy III,21,SF,NOP,62,864,120,12.5,10.2,0.049,0.049,0.088,0.2,21.5,17.6
Eric Paschall,25,PF,UTA,58,737,24,13.9,14.1,0.055,0.055,0.152,0.2,32.9,0.0
Facundo Campazzo,30,PG,DEN,65,1184,13,11.1,-10.5,0.047,0.047,-0.119,0.111,27.5,0.0
Jose Alvarado,23,PG,NOP,54,834,117,16.4,13.3,0.065,0.065,0.114,0.2,28.5,22.8
Josh Jackson,24,SF,"DET, SAC",51,830,0,7.1,,"0.039, 0.024",0.035,0,0.0,10.4,0.0
Thaddeus Young,33,PF,"SAS, TOR",52,845,87,15.8,14.3,"0.07, 0.076",0.073,0.124,0.2,36.8,0.0
Larry Nance Jr.,29,PF,"POR, NOP",46,1040,130,14.2,20.7,"0.045, 0.056",0.047,0.178,0.2,16.7,0.0
Josh Green,21,SG,DAL,67,1039,121,11.9,4.0,0.044,0.044,0.03,0.509,27.9,15.3
Naji Marshall,24,SF,NOP,55,735,56,12.3,15.0,0.049,0.049,0.129,0.2,21.5,0.0
Garrett Temple,35,SG,NOP,59,1098,2,8.6,6.2,0.034,0.034,0.053,0.2,14.9,0.0
Alex Caruso,27,SG,CHI,41,1147,113,11.7,12.4,0.049,0.049,0.181,0.111,27.5,20.1
Omer Yurtseven,23,C,MIA,56,706,38,17.4,25.8,0.076,0.076,0.176,0.636,49.1,0.0
Juan Toscano-Anderson,28,SF,GSW,73,994,49,11.0,4.6,0.052,0.052,0.025,0.915,33.6,0.0
D.J. Augustin,34,PG,"HOU, LAL",55,883,0,9.7,,"0.047, 0.043",0.045,0,0.0,13.7,0.0
Armoni Brooks,23,PG,"HOU, TOR",54,844,8,8.6,-18.9,"0.04, 0.041",0.04,-0.164,0.2,13.2,0.0
Derrick Jones Jr.,24,PF,CHI,51,899,59,13.0,6.0,0.054,0.054,0.088,0.111,30.3,0.0
Kessler Edwards,21,SF,BRK,48,987,7,8.3,-2.2,0.028,0.028,-0.034,0.0,15.0,0.0
DeAndre' Bembry,27,SF,"BRK, MIL",56,1026,0,4.8,,"0.042, 0.018",0.039,0.0,0.475,20.9,0.0
Troy Brown Jr.,22,SF,CHI,66,1055,37,10.1,3.6,0.042,0.042,0.053,0.111,23.6,0.0
Jevon Carter,26,PG,"BRK, MIL",66,905,126,14.4,8.6,"0.022, 0.054",0.032,0.08,0.475,18.4,0.0
Justise Winslow,25,PF,"LAC, POR",48,775,0,14.1,,"0.044, 0.044",0.044,0,0.0,20.7,0.0
Zeke Nnaji,21,PF,DEN,41,698,9,13.5,10.8,0.058,0.058,0.122,0.111,33.9,0.0
Keon Johnson,19,SG,"LAC, POR",37,697,0,8.5,,"0.034, 0.026",0.029,0,0.0,12.1,0.0
Svi Mykhailiuk,24,SF,TOR,56,716,5,9.6,-9.0,0.046,0.046,-0.078,0.2,26.9,0.0
Xavier Tillman Sr.,23,PF,MEM,53,701,139,15.1,12.1,0.066,0.066,0.075,0.4,45.1,30.0
Wesley Matthews,35,SG,MIL,49,1002,345,6.9,7.3,0.026,0.026,0.068,0.475,16.2,32.3
Danuel House Jr.,28,SF,"HOU, NYK, UTA",42,727,112,12.5,5.2,"0.033, -0.062, 0.05",0.041,0.056,0.2,20.2,0.0
Khem Birch,29,C,TOR,55,991,63,13.2,8.1,0.063,0.063,0.07,0.2,36.9,0.0
Frank Ntilikina,23,SG,DAL,58,685,125,10.4,5.7,0.039,0.039,0.043,0.509,24.7,21.9
Jordan McLaughlin,25,PG,MIN,62,902,83,13.4,21.0,0.063,0.063,0.23,0.2,35.3,0.0
Moses Moody,19,SG,GSW,52,607,105,10.5,14.0,0.05,0.05,0.076,0.915,32.3,69.5
Romeo Langford,22,SG,"BOS, SAS",48,771,0,8.1,,"0.039, 0.03",0.038,0.0,0.0,23.3,0.0
Trey Burke,29,PG,DAL,42,441,37,10.0,29.6,0.037,0.037,0.221,0.509,23.5,0.0
Bismack Biyombo,29,C,PHO,36,506,86,17.3,11.4,0.068,0.068,0.082,0.447,53.0,0.0
DeAndre Jordan,33,C,"LAL, PHI",48,622,31,16.5,15.7,"0.077, 0.065",0.073,0.123,0.4,34.1,0.0
Dalano Banton,22,PG,TOR,64,696,8,10.0,46.9,0.048,0.048,0.407,0.2,28.1,0.0
Isaiah Joe,22,SG,PHI,55,609,15,7.7,-4.6,0.03,0.03,-0.036,0.4,18.7,0.0
Day'Ron Sharpe,20,PF,BRK,32,391,0,20.7,,0.071,0.071,0,0.0,38.1,0.0
Aaron Nesmith,22,SF,BOS,52,574,52,7.3,8.9,0.031,0.031,0.067,0.7,19.3,0.0
Malachi Flynn,23,PG,TOR,44,537,36,11.7,-5.7,0.056,0.056,-0.049,0.2,32.8,0.0
Tony Snell,30,SG,"POR, NOP",53,823,0,8.6,,"0.016, 0.034",0.021,0.0,0.2,8.0,0.0
Rajon Rondo,35,PG,"LAL, CLE",39,698,0,13.9,,"0.029, 0.054",0.042,0,0.0,21.0,0.0
Isaiah Thomas,32,PG,"LAL, DAL, CHO",22,333,0,16.0,,"0.014, 0.047, 0.072",0.06,0.0,0.0,31.5,0.0
Thanasis Antetokounmpo,29,SF,MIL,48,473,20,12.5,11.2,0.047,0.047,0.104,0.475,29.2,0.0
Kelan Martin,26,SF,"IND, BOS",30,450,0,-11.3,,"0.03, -0.048",0.022,0.0,0.7,5.2,0.0
Moses Brown,22,C,"DAL, CLE",40,345,0,21.4,,"0.058, 0.084",0.067,0.0,0.0,39.7,0.0
Tony Bradley,24,C,CHI,55,549,8,14.9,58.6,0.062,0.062,0.855,0.111,34.8,0.0
Yuta Watanabe,27,SF,TOR,38,445,10,11.5,-5.7,0.055,0.055,-0.049,0.2,32.2,0.0
Rodney Hood,29,SF,"MIL, LAC",52,709,0,9.3,,"0.025, 0.033",0.027,0.0,0.0,15.9,0.0
Jared Butler,21,SG,UTA,42,360,5,12.1,-15.2,0.048,0.048,-0.164,0.2,28.7,0.0
Brook Lopez,33,C,MIL,13,298,332,16.0,15.0,0.06,0.06,0.139,0.475,37.3,66.0
Sterling Brown,26,SG,DAL,49,628,26,8.4,20.3,0.031,0.031,0.151,0.509,19.7,0.0
Marquese Chriss,24,PF,DAL,34,346,30,14.8,19.0,0.055,0.055,0.142,0.509,34.9,0.0
Gorgui Dieng,32,C,ATL,44,371,10,17.3,15.4,0.072,0.072,0.161,0.111,37.7,0.0
Patrick Williams,20,PF,CHI,17,422,153,12.7,11.3,0.053,0.053,0.165,0.111,29.7,18.3
Elfrid Payton,27,PG,PHO,50,549,8,7.9,28.3,0.031,0.031,0.202,0.447,24.2,0.0
Wenyen Gabriel,24,PF,"BRK, LAC, LAL",26,358,0,13.1,,"0.04, 0.03, 0.058",0.051,0.0,0.0,21.4,0.0
Josh Okogie,23,SG,MIN,49,516,2,9.0,0.0,0.043,0.043,0.0,0.2,24.1,0.0
Jarrett Culver,22,SG,MEM,37,338,22,8.7,3.6,0.038,0.038,0.022,0.4,26.0,0.0
Markieff Morris,32,PF,MIA,17,298,3,10.9,-39.3,0.048,0.048,-0.268,0.636,31.0,0.0
Elijah Hughes,23,SG,"UTA, POR",36,434,0,3.7,,"0.042, 0.011",0.023,0.0,0.0,12.0,0.0
Andre Iguodala,38,SF,GSW,31,603,61,12.3,8.0,0.058,0.058,0.043,0.915,37.5,0.0
Paul Reed,22,C,PHI,38,302,140,21.4,17.7,0.084,0.084,0.138,0.4,52.2,55.2
Paul Millsap,36,C,"BRK, PHI",33,376,6,9.7,5.0,"0.038, 0.038",0.038,0.039,0.4,21.3,0.0
Ish Wainright,27,PF,PHO,45,359,26,9.4,21.3,0.037,0.037,0.152,0.447,28.9,0.0
Justin Anderson,28,SF,"CLE, IND",16,316,0,10.3,,"0.042, 0.032",0.034,0,0.0,12.2,0.0
Victor Oladipo,29,SG,MIA,8,173,368,16.8,11.5,0.073,0.073,0.078,0.636,0.0,49.6
Semi Ojeleye,27,PF,"MIL, LAC",30,406,0,12.0,,"0.019, 0.043",0.027,0.0,0.0,15.2,0.0
Kevin Knox,22,SF,"NYK, ATL",30,222,9,10.1,86.7,"0.054, 0.042",0.047,0.908,0.111,23.0,0.0
Reggie Perry,21,PF,"POR, IND",10,187,0,4.2,,"0.05, 0.013",0.046,0,0.0,0.0,0.0
Bruno Fernando,23,C,"BOS, HOU",30,152,0,26.5,,"0.053, 0.127",0.078,0.0,0.0,0.0,0.0
Georgios Kalaitzakis,23,SF,"MIL, OKC",13,214,0,9.4,,"0.022, 0.034",0.026,0.0,0.0,12.5,0.0
Brad Wanamaker,32,PG,"IND, WAS",23,320,0,18.1,,"0.02, 0.069",0.022,0,0.0,7.1,0.0
Skylar Mays,24,SG,ATL,28,220,9,11.7,18.6,0.049,0.049,0.195,0.111,25.7,0.0
Braxton Key,24,SF,"PHI, DET",11,197,0,13.9,,"0.035, 0.055",0.051,0.0,0.0,0.0,0.0
Justin Robinson,24,PG,"MIL, SAC, DET",25,304,0,4.9,,"0.016, -0.046, 0.019",0.009,0.0,0.0,5.8,0.0
Greg Monroe,31,C,"MIN, WAS, MIL, UTA",14,195,7,27.0,21.5,"0.09, 0.096, 0.06, 0.107",0.084,0.0,0.2,0.0,0.0
Malcolm Hill,26,SF,"ATL, CHI",19,212,0,11.0,,"0.079, 0.046",0.051,0.0,0.111,28.3,0.0
Charles Bassey,21,C,PHI,23,168,12,21.5,14.6,0.084,0.084,0.114,0.4,0.0,0.0
