Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Mark Jackson,27,PG,5,5,188,16.9,.516,.031,.344,4.3,13.7,8.6,32.1,2.2,0.4,15.0,19.8,0.2,0.3,0.5,.122,1.9,1.5,3.4,0.3,
2,Ron Harper,29,SG,5,5,174,19.3,.526,.128,.218,2.3,11.3,6.4,16.2,4.4,4.2,11.4,23.8,0.1,0.4,0.5,.129,3.6,5.0,8.6,0.5,
3,Danny Manning,26,PF,5,5,171,14.1,.472,.024,.306,7.1,17.3,11.7,8.1,2.1,2.1,11.9,27.4,-0.1,0.3,0.2,.051,-0.5,0.3,-0.2,0.1,
4,Ken Norman,28,SF,5,5,164,13.5,.417,.119,.328,8.7,20.3,13.9,11.7,1.2,0.0,1.3,20.3,0.1,0.2,0.3,.083,1.1,-0.9,0.2,0.1,
5,Stanley Roberts,22,C,5,5,149,10.3,.492,.020,.360,11.6,19.8,15.3,1.1,1.0,1.5,14.7,19.5,-0.1,0.2,0.1,.031,-4.1,-1.4,-5.5,-0.1,
6,Gary Grant,27,PG,5,0,101,4.6,.329,.000,.065,1.0,1.2,1.1,33.5,1.5,0.0,18.0,16.5,-0.2,0.1,-0.1,-0.056,-5.8,-2.0,-7.8,-0.1,
7,John Williams,26,SF,5,0,98,1.9,.291,.167,.111,5.2,11.3,8.0,9.7,2.6,0.0,24.1,10.9,-0.2,0.1,-0.1,-0.035,-7.6,0.7,-6.9,-0.1,
8,Lester Conner,33,PG,5,0,64,20.2,.815,.083,.167,4.8,7.7,6.1,24.5,2.4,1.1,0.0,8.6,0.3,0.1,0.4,.275,4.3,5.3,9.6,0.2,
9,Loy Vaught,24,PF,3,0,50,12.8,.465,.000,.333,8.1,34.5,20.0,0.0,4.1,1.5,14.9,17.3,0.0,0.1,0.1,.091,-3.2,0.8,-2.4,0.0,
10,Jaren Jackson,25,SG,4,0,28,6.7,.385,.077,.000,14.5,4.4,9.9,11.9,3.6,0.0,18.8,24.5,-0.1,0.0,0.0,-0.072,-5.8,0.0,-5.8,0.0,
11,Kiki Vandeweghe,34,SF,1,0,9,5.7,.333,.000,.000,0.0,0.0,0.0,20.0,5.7,0.0,14.3,33.3,-0.1,0.0,0.0,-0.200,-4.9,-0.5,-5.4,0.0,
12,Elmore Spencer,23,C,2,0,4,-11.9,.000,.000,.000,25.4,0.0,13.9,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,-0.364,-16.1,-9.9,-25.9,0.0,
