Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Hakeem Olajuwon,35,C,5,5,190,18.8,.449,.010,.333,5.0,27.9,15.8,15.8,1.4,6.3,10.3,31.5,-0.2,0.4,0.2,.049,1.3,2.8,4.1,0.3,
2,Clyde Drexler,35,SG,5,5,182,14.2,.445,.382,.544,5.2,11.6,8.3,25.9,2.4,1.2,13.4,25.3,-0.1,0.3,0.2,.043,1.1,0.9,1.9,0.2,
3,Kevin Willis,35,PF,5,5,168,13.2,.451,.018,.291,11.3,24.5,17.6,6.3,2.6,1.3,16.2,20.8,-0.2,0.3,0.2,.045,-1.9,0.2,-1.7,0.0,
4,Matt Maloney,26,PG,5,5,165,8.0,.486,.667,.300,0.0,5.7,2.7,20.1,0.7,0.9,10.5,10.9,0.1,0.1,0.2,.063,-1.5,0.5,-1.0,0.0,
5,Mario Elie,34,SF,5,1,133,8.0,.533,.333,.333,2.4,8.8,5.4,8.8,0.8,0.0,13.9,12.8,0.0,0.1,0.1,.052,-2.9,-0.2,-3.1,0.0,
6,Eddie Johnson,38,SF,5,0,89,5.8,.459,.370,.296,4.8,5.3,5.0,2.2,0.0,0.0,8.9,17.8,0.0,0.0,0.0,.010,-2.0,-2.4,-4.5,-0.1,
7,Charles Barkley,34,PF,4,0,87,16.2,.558,.087,.913,6.1,21.6,13.4,9.9,3.1,0.0,15.7,20.8,0.1,0.2,0.2,.120,-0.2,1.2,1.0,0.1,
8,Brent Price,29,PG,5,0,75,8.2,.582,.867,.200,1.4,12.5,6.7,15.3,2.9,0.0,26.9,14.1,0.0,0.1,0.1,.049,-4.4,1.6,-2.7,0.0,
9,Matt Bullard,30,SF,5,4,70,9.8,.450,.556,.111,4.5,8.4,6.4,13.8,0.8,0.0,0.0,12.8,0.1,0.1,0.1,.086,1.1,-0.2,0.8,0.1,
10,Othella Harrington,24,PF,3,0,23,30.0,.563,.083,.417,13.8,20.5,16.9,0.0,0.0,3.2,0.0,29.2,0.1,0.0,0.1,.260,10.7,-0.1,10.6,0.1,
11,Charles Jones,40,PF,4,0,11,12.8,1.136,,,9.6,21.4,15.2,15.0,0.0,0.0,0.0,3.8,0.1,0.0,0.1,.298,-3.2,3.8,0.6,0.0,
12,Rodrick Rhodes,24,SF,3,0,7,30.8,.630,.000,1.333,0.0,16.8,8.0,0.0,7.7,0.0,17.4,38.9,0.0,0.0,0.0,.125,6.2,9.0,15.2,0.0,
