Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Avery Johnson,30,PG,10,10,407,15.5,.463,.017,.223,1.8,8.7,5.3,38.9,2.7,0.2,15.3,18.6,0.4,0.2,0.5,.062,0.1,0.3,0.4,0.3,
2,Sean Elliott,27,SF,10,10,389,12.1,.534,.291,.547,3.5,8.5,6.1,10.7,1.6,0.7,17.1,21.7,0.1,0.0,0.2,.020,-0.6,-1.0,-1.6,0.0,
3,Vinny Del Negro,29,SG,10,10,379,14.8,.540,.218,.153,1.3,6.8,4.1,13.4,1.9,0.6,4.3,17.6,0.7,0.0,0.7,.091,1.1,0.3,1.5,0.3,
4,David Robinson,30,C,10,10,353,29.1,.569,.000,.652,13.0,21.3,17.3,14.0,2.3,5.0,10.4,31.6,1.1,0.4,1.6,.214,4.6,2.1,6.7,0.8,
5,Chuck Person,31,SF,10,0,284,16.5,.716,.610,.221,2.2,14.5,8.5,9.8,0.4,0.7,11.5,16.2,0.8,0.0,0.9,.144,3.2,0.7,3.9,0.4,
6,Will Perdue,30,C,10,2,242,17.1,.728,.000,.476,13.4,25.8,19.7,3.4,0.5,1.2,17.8,12.3,0.6,0.2,0.8,.155,1.0,0.4,1.4,0.2,
7,Charles Smith,30,PF,10,8,165,14.3,.495,.000,.167,8.3,18.5,13.6,10.5,2.3,4.3,13.4,17.4,0.0,0.2,0.2,.062,-3.3,3.1,-0.2,0.1,
8,Cory Alexander,22,PG,9,0,70,11.6,.480,.208,.292,7.1,8.4,7.8,22.2,1.6,0.0,18.1,22.8,0.0,0.0,0.0,-0.006,-1.4,-1.0,-2.5,0.0,
9,Greg Anderson,31,PF,6,0,34,-3.6,.085,.000,.400,7.3,24.2,16.0,0.0,3.3,2.1,40.5,14.0,-0.2,0.0,-0.2,-0.239,-12.3,-1.0,-13.3,-0.1,
10,Monty Williams,24,SF,7,0,29,-3.9,.301,.000,.667,12.9,16.2,14.6,0.0,0.0,0.0,25.6,26.0,-0.2,0.0,-0.2,-0.297,-11.8,-6.6,-18.3,-0.1,
11,Carl Herrera,29,PF,7,0,28,0.0,.258,.000,.667,8.9,8.4,8.6,5.0,3.9,2.5,43.6,11.9,-0.1,0.0,-0.1,-0.121,-10.0,2.5,-7.6,0.0,
12,Doc Rivers,34,PG,2,0,20,-1.1,.500,.667,.000,0.0,5.9,3.0,0.0,0.0,0.0,25.0,9.7,0.0,0.0,0.0,-0.084,-7.9,-2.2,-10.2,0.0,
