Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Shane Battier,23,SF,78,78,3097,13.9,.518,.287,.294,6.5,8.6,7.5,11.9,2.1,1.8,12.5,18.2,2.7,2.1,4.8,.074,0.2,0.3,0.5,1.9,
2,Pau Gasol,21,PF,82,79,3007,19.5,.566,.005,.448,8.8,18.2,13.5,13.8,0.7,3.9,15.0,22.6,4.8,2.8,7.6,.121,1.5,0.2,1.7,2.8,ROY-1
3,Jason Williams,26,PG,65,65,2236,15.1,.466,.437,.103,1.1,8.6,4.9,42.0,2.6,0.2,17.2,25.3,-0.6,1.5,0.9,.020,1.2,-1.3,-0.1,1.1,
4,Grant Long,35,PF,66,56,1868,7.7,.475,.044,.319,1.9,11.9,6.9,11.5,1.8,0.4,19.0,13.2,-1.0,1.2,0.2,.004,-4.8,0.2,-4.6,-1.2,
5,Stromile Swift,22,PF,68,14,1805,17.2,.539,.005,.499,10.0,16.6,13.3,5.0,1.5,4.3,14.1,21.8,1.7,2.0,3.7,.099,-1.1,0.0,-1.0,0.4,
6,Rodney Buford,24,SG,63,21,1769,10.1,.470,.118,.135,3.3,13.9,8.6,7.0,1.3,0.5,9.1,17.8,-0.2,1.0,0.8,.022,-3.0,-1.1,-4.2,-1.0,
7,Lorenzen Wright,26,C,43,33,1251,14.8,.478,.004,.253,11.6,24.5,18.1,6.5,1.3,1.3,11.8,22.2,0.0,1.4,1.4,.055,-1.5,-1.6,-3.2,-0.4,
8,Tony Massenburg,34,PF,73,31,1247,11.4,.503,.003,.335,9.0,20.0,14.5,3.5,1.3,1.7,14.0,17.0,0.3,1.2,1.5,.059,-3.9,-0.7,-4.6,-0.8,
9,Brevin Knight,26,PG,53,11,1151,14.9,.482,.024,.344,1.1,9.5,5.3,43.9,3.6,0.4,22.4,19.6,0.2,1.2,1.4,.058,-2.0,0.9,-1.0,0.3,
10,Will Solomon,23,SG,62,4,872,8.8,.442,.489,.221,1.5,7.2,4.3,17.8,2.1,0.6,14.6,22.1,-0.9,0.5,-0.5,-0.027,-3.3,-1.1,-4.4,-0.5,
11,Eddie Gill,23,PG,23,5,384,9.2,.531,.239,.424,2.0,6.1,4.1,20.6,1.5,0.5,23.7,16.9,0.0,0.1,0.1,.011,-3.4,-1.3,-4.8,-0.3,
12,Antonis Fotsis,20,PF,28,1,320,11.3,.479,.221,.192,8.7,12.9,10.8,5.3,1.5,2.4,15.7,19.0,-0.1,0.2,0.1,.017,-2.0,-1.4,-3.4,-0.1,
13,Isaac Austin,32,C,21,8,307,7.8,.405,.033,.043,4.0,21.8,12.9,7.0,1.5,1.1,10.5,15.5,-0.3,0.3,0.0,.003,-5.7,0.3,-5.4,-0.3,
14,Nick Anderson,34,SG,15,0,219,4.9,.375,.632,.118,0.5,16.3,8.4,10.2,1.4,1.9,14.9,19.5,-0.6,0.2,-0.4,-0.080,-5.2,-0.6,-5.9,-0.2,
15,Michael Dickerson,26,SG,4,4,124,6.4,.425,.438,.125,2.7,8.1,5.4,12.1,1.3,0.6,13.6,21.5,-0.2,0.0,-0.1,-0.050,-3.9,-0.9,-4.8,-0.1,
16,Isaac Fontaine,26,SG,6,0,75,-0.9,.331,.357,.429,0.0,7.4,3.7,7.8,0.0,0.0,19.4,12.5,-0.2,0.0,-0.2,-0.112,-7.3,-2.4,-9.7,-0.1,
17,Elliot Perry,32,PG,2,0,48,5.3,.506,.000,.200,0.0,9.3,4.6,23.7,3.3,0.0,39.1,16.9,-0.1,0.0,-0.1,-0.087,-8.6,0.5,-8.1,-0.1,
