Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Karl Malone,30,PF,16,16,703,24.6,.531,.012,.473,8.4,24.3,16.2,15.7,1.8,1.4,7.7,29.5,2.0,1.1,3.1,.209,5.6,0.9,6.5,1.5,
2,John Stockton,31,PG,16,16,597,19.9,.523,.124,.326,2.7,7.4,5.0,46.4,2.5,1.0,15.3,20.5,1.3,0.5,1.8,.144,4.5,1.1,5.7,1.1,
3,Jeff Hornacek,30,SG,16,16,558,18.0,.591,.190,.380,2.2,5.9,4.0,20.4,2.4,0.8,11.8,19.9,1.4,0.4,1.9,.159,3.2,1.5,4.7,0.9,
4,Felton Spencer,26,C,16,16,492,10.8,.500,.000,.476,14.1,17.6,15.8,2.3,0.3,3.1,15.9,14.4,0.3,0.5,0.8,.079,-2.8,-1.1,-3.9,-0.2,
5,Tyrone Corbin,31,SF,16,11,413,11.1,.444,.113,.142,6.9,15.3,11.0,5.9,2.8,0.6,8.9,14.0,0.1,0.5,0.6,.073,-0.8,1.0,0.2,0.2,
6,David Benoit,25,SF,16,5,357,10.0,.432,.131,.205,7.3,14.4,10.8,4.8,1.1,2.3,10.7,19.6,-0.2,0.3,0.1,.014,-2.6,-0.6,-3.2,-0.1,
7,Jay Humphries,31,SG,16,0,356,11.7,.490,.204,.259,2.6,9.5,6.0,18.7,2.0,0.4,11.7,18.0,0.2,0.3,0.5,.068,-2.2,1.0,-1.1,0.1,
8,Tom Chambers,34,PF,16,0,325,7.9,.424,.072,.299,5.6,10.4,8.0,6.1,0.9,2.1,6.8,17.0,0.0,0.2,0.2,.034,-3.5,-0.8,-4.2,-0.2,
9,John Crotty,24,PG,8,0,38,14.8,.505,.182,.182,0.0,9.2,4.5,38.9,1.5,0.0,7.8,15.9,0.1,0.0,0.1,.153,0.1,0.9,1.0,0.0,
10,Bryon Russell,23,SF,6,0,36,21.2,.633,.300,.600,12.6,16.2,14.4,13.8,0.0,0.0,7.3,17.8,0.2,0.0,0.2,.264,6.4,1.0,7.3,0.1,
11,Stephen Howard,23,SF,10,0,27,8.0,.442,.000,1.000,12.6,30.3,21.3,0.0,0.0,0.0,11.2,31.0,0.0,0.0,0.0,.055,-9.9,-3.0,-12.9,-0.1,
12,Walter Bond,24,SG,4,0,13,-3.6,.174,.500,1.000,0.0,9.0,4.4,0.0,4.3,0.0,0.0,10.4,0.0,0.0,0.0,-0.068,-13.0,2.2,-10.8,0.0,
