Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Darrell Walker,27,PG,79,78,2565,13.4,.469,.013,.270,5.5,16.5,10.8,25.0,2.9,0.5,19.5,14.8,0.5,3.3,3.7,.070,-1.1,1.9,0.9,1.8,
2,Bernard King,32,SF,81,81,2559,17.7,.535,.022,.322,5.4,11.2,8.2,18.2,1.2,0.3,12.7,28.1,3.3,1.7,4.9,.092,1.7,-1.3,0.5,1.6,
3,Jeff Malone,27,SG,76,75,2418,16.7,.529,.013,.241,2.4,5.8,4.0,14.9,0.8,0.3,9.6,28.6,3.2,0.9,4.1,.081,1.4,-2.1,-0.7,0.8,
4,John Williams,22,SF,82,1,2413,18.8,.525,.076,.309,6.9,19.6,13.0,20.9,2.8,1.7,12.8,20.4,3.3,3.5,6.9,.136,2.4,2.2,4.6,4.0,6MOY-4
5,Terry Catledge,25,PF,79,77,2077,12.6,.518,.007,.373,11.6,18.8,15.0,5.0,1.1,0.7,13.1,17.6,1.4,1.9,3.3,.077,-1.6,-1.4,-3.0,-0.5,
6,Ledell Eackles,22,SG,80,6,1459,15.2,.519,.055,.473,7.2,6.2,6.7,12.6,1.3,0.2,12.6,27.8,1.4,0.8,2.1,.070,0.3,-1.9,-1.6,0.1,
7,Steve Colter,26,PG,80,5,1425,14.1,.503,.055,.365,4.6,9.6,7.0,21.2,2.3,0.6,10.8,16.7,1.8,1.3,3.1,.105,-0.6,1.0,0.5,0.9,
8,Harvey Grant,23,PF,71,1,1193,10.6,.477,.003,.146,6.6,8.4,7.5,9.0,1.4,1.4,6.3,14.9,0.9,0.9,1.7,.070,-1.9,-0.1,-2.0,0.0,
9,Charles Jones,31,C,53,45,1154,7.4,.500,.008,.200,7.0,17.8,12.2,4.4,1.6,3.9,22.3,6.1,0.1,1.5,1.6,.068,-4.3,2.3,-2.0,0.0,
10,Mark Alarie,25,PF,74,5,1141,13.3,.531,.088,.202,9.5,15.2,12.2,7.8,1.0,1.1,11.7,18.7,1.2,1.0,2.2,.093,-1.1,-0.8,-2.0,0.0,
11,Dave Feitl,26,C,57,36,828,8.7,.485,.004,.244,8.7,18.3,13.3,5.8,1.0,1.3,18.1,17.4,-0.4,0.8,0.4,.022,-4.5,-0.8,-5.2,-0.7,
12,Charles Jones,27,PF,43,0,516,10.7,.522,.037,.646,11.0,19.0,14.8,4.3,1.7,1.8,17.3,9.9,0.3,0.6,0.9,.086,-1.5,0.8,-0.7,0.2,
13,Dominic Pressley,24,PG,10,0,107,5.9,.363,.000,.360,2.9,11.7,7.1,25.3,1.8,0.0,27.5,15.0,-0.2,0.1,-0.1,-0.063,-5.2,-0.9,-6.1,-0.1,
