Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Dean Garrett,31,C,82,82,2632,12.1,.465,.000,.312,9.9,19.2,14.4,5.8,1.2,3.8,11.6,12.6,1.2,1.1,2.2,.041,-1.5,-1.1,-2.6,-0.4,
2,LaPhonso Ellis,27,SF,76,71,2575,14.4,.484,.200,.254,6.5,18.8,12.5,15.9,1.4,1.4,13.4,22.9,0.7,0.7,1.4,.025,-0.2,-2.0,-2.1,-0.1,
3,Anthony Goldwire,26,PG,82,32,2212,13.6,.523,.258,.292,2.1,5.9,3.9,22.5,2.1,0.2,10.6,16.5,3.3,-0.4,3.0,.064,-0.2,-1.6,-1.7,0.1,
4,Johnny Newman,34,SF,74,15,2176,14.9,.547,.131,.557,2.6,5.1,3.8,12.2,1.9,0.8,12.9,23.9,3.2,-0.4,2.7,.060,-0.4,-2.2,-2.6,-0.3,
5,Bobby Jackson,24,PG,68,53,2042,13.6,.453,.102,.231,4.4,13.3,8.7,29.5,2.8,0.4,17.4,23.5,-1.3,0.7,-0.6,-0.014,-1.3,-1.3,-2.6,-0.3,
6,Danny Fortson,21,PF,80,23,1811,14.3,.537,.005,.555,11.5,17.8,14.6,8.0,1.3,1.2,17.1,23.1,1.5,0.4,1.9,.051,-2.5,-2.5,-5.0,-1.4,
7,Eric Washington,23,SG,66,36,1539,9.6,.478,.275,.167,3.5,6.3,4.9,9.3,1.8,1.2,11.9,17.9,-0.1,-0.2,-0.3,-0.008,-2.3,-1.7,-4.1,-0.8,
8,Tony Battie,21,PF,65,49,1506,13.3,.477,.027,.198,10.5,17.2,13.7,7.6,1.9,3.4,14.7,20.2,-0.3,0.8,0.5,.015,-2.5,-1.3,-3.9,-0.7,
9,Cory Alexander,24,PG,23,19,797,17.8,.569,.439,.255,1.4,13.5,7.3,32.1,3.0,0.6,18.6,19.9,1.2,0.3,1.5,.091,2.1,-0.6,1.5,0.7,
10,Bryant Stith,27,SG,31,15,718,9.2,.447,.213,.382,2.4,8.4,5.3,12.1,1.6,0.8,11.8,18.9,-0.2,-0.1,-0.3,-0.018,-2.8,-1.6,-4.4,-0.4,
11,Joe Wolf,33,PF,57,8,621,5.1,.347,.083,.083,6.6,17.6,12.0,7.9,1.7,0.8,14.9,10.8,-0.7,0.2,-0.5,-0.037,-5.8,-0.8,-6.6,-0.7,
12,Priest Lauderdale,24,C,39,0,345,10.0,.458,.000,.543,9.0,25.7,17.1,11.6,1.1,3.7,22.6,26.8,-0.9,0.2,-0.6,-0.087,-6.4,-1.0,-7.4,-0.5,
13,Harold Ellis,27,SF,27,3,344,18.1,.591,.036,.568,9.0,8.1,8.6,10.5,3.0,0.9,12.0,20.9,0.8,0.1,0.9,.119,0.8,-0.7,0.1,0.2,
14,Kiwane Lemorris Garris,23,SG,28,0,225,8.7,.447,.215,.385,1.5,8.6,5.0,21.4,1.7,0.3,16.5,18.4,-0.1,0.0,-0.1,-0.030,-3.6,-2.0,-5.6,-0.2,
15,Eric Williams,25,SF,4,4,145,17.0,.489,.000,.738,7.9,9.2,8.5,16.1,1.5,0.0,10.0,28.2,0.2,0.0,0.1,.048,2.2,-2.5,-0.2,0.1,
16,George Zídek,24,C,6,0,42,12.7,.444,.000,.800,10.9,26.0,18.2,4.1,0.0,3.6,12.9,25.2,0.0,0.0,0.0,.008,-3.8,-4.3,-8.1,-0.1,
