Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Jeff Malone,25,SG,80,79,2763,17.0,.518,.017,.282,1.9,6.6,4.2,17.9,1.3,0.3,9.7,27.3,3.8,1.8,5.6,.097,1.3,-1.3,-0.1,1.4,AS
2,Moses Malone,31,C,73,70,2488,23.8,.545,.008,.528,14.2,21.0,17.6,7.9,1.1,2.1,11.1,29.3,6.0,3.4,9.4,.182,4.3,-1.5,2.8,3.0,"MVP-10,AS,NBA2"
3,Terry Catledge,23,PF,78,77,2149,14.2,.522,.005,.401,12.0,15.7,13.8,4.0,1.0,0.4,12.9,21.1,1.5,2.1,3.6,.080,-0.7,-2.0,-2.7,-0.4,
4,Ennis Whatley,24,PG,73,72,1816,14.0,.526,.004,.320,3.3,8.1,5.7,30.1,2.4,0.3,19.0,16.0,1.5,1.8,3.3,.088,-0.7,0.2,-0.5,0.7,
5,John Williams,20,SF,78,6,1773,15.5,.497,.058,.357,7.6,14.4,10.9,15.6,3.5,0.9,14.5,19.1,0.8,2.8,3.5,.096,-0.2,2.0,1.8,1.7,
6,Charles Jones,29,PF,79,64,1609,10.6,.503,.004,.305,9.3,14.2,11.7,6.4,2.0,5.7,21.4,9.0,0.2,2.6,2.8,.083,-3.0,3.3,0.3,1.0,
7,Manute Bol,24,C,82,12,1552,10.9,.482,.004,.290,5.6,19.3,12.4,0.9,0.6,10.8,19.0,8.3,-0.5,2.9,2.4,.074,-4.3,4.6,0.3,0.9,DPOY-4
8,Darwin Cook,28,SG,82,2,1420,12.5,.460,.037,.166,3.4,7.5,5.4,16.0,3.3,0.7,12.6,21.6,-0.5,1.7,1.2,.040,-2.5,1.2,-1.3,0.2,
9,Jay Vincent,27,SF,51,17,1386,13.2,.493,.005,.276,5.2,11.0,8.0,9.4,1.4,0.7,10.1,22.2,0.7,1.2,1.9,.067,-1.5,-1.0,-2.5,-0.2,
10,Michael Adams,24,PG,63,0,1303,14.3,.506,.260,.316,3.0,7.0,5.0,25.7,3.1,0.3,15.3,16.3,1.2,1.5,2.7,.099,0.0,1.2,1.2,1.0,
11,Dan Roundfield,33,PF,36,0,669,10.6,.473,.023,.327,10.0,17.1,13.5,8.1,0.8,1.3,16.3,18.1,-0.1,0.7,0.6,.042,-2.5,-0.8,-3.2,-0.2,
12,Frank Johnson,28,PG,18,10,399,12.2,.512,.008,.383,2.6,5.4,4.0,20.7,2.5,0.0,17.2,18.2,0.1,0.4,0.5,.055,-1.9,0.4,-1.5,0.1,
13,Jay Murphy,24,PF,21,0,141,13.5,.449,.000,.222,12.5,16.9,14.7,5.6,1.0,0.8,7.1,24.2,0.0,0.2,0.2,.060,-1.9,-2.2,-4.1,-0.1,
14,Mike O'Koren,28,SF,15,0,123,5.8,.373,.048,.048,5.1,7.0,6.0,14.6,0.8,0.0,12.3,16.0,-0.2,0.1,-0.1,-0.034,-4.0,-1.5,-5.5,-0.1,
15,Anthony Jones,24,SG,16,1,114,8.1,.478,.030,.394,0.9,7.6,4.2,8.4,4.2,0.5,22.1,17.5,-0.2,0.2,0.0,-0.007,-5.3,2.2,-3.1,0.0,
