Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Jeff Malone,26,SG,5,5,199,19.1,.565,.010,.381,1.8,8.3,5.1,11.2,1.3,1.5,11.0,28.8,0.3,0.2,0.5,.110,2.4,0.1,2.5,0.2,
2,Moses Malone,32,C,5,5,198,18.2,.563,.015,.615,13.2,20.3,16.8,6.0,0.8,1.2,15.4,22.2,0.3,0.2,0.5,.125,2.8,-1.4,1.3,0.2,
3,John Williams,21,SF,5,5,185,14.4,.524,.021,.667,7.1,11.5,9.3,18.4,2.3,1.3,16.2,18.1,0.1,0.2,0.3,.082,1.3,1.9,3.3,0.2,
4,Bernard King,31,SF,5,4,168,9.5,.554,.000,.396,2.1,5.6,3.9,9.1,1.0,0.0,18.4,20.5,0.0,0.1,0.1,.017,-1.7,-1.8,-3.5,-0.1,
5,Darrell Walker,26,SG,5,0,155,12.2,.451,.019,.296,6.9,11.5,9.2,15.0,2.4,1.6,12.8,20.4,-0.1,0.2,0.1,.035,-1.6,1.6,0.0,0.1,
6,Charles Jones,30,PF,5,1,95,3.6,.255,.000,.400,6.3,15.0,10.6,2.9,1.1,2.6,0.0,2.8,0.0,0.1,0.1,.059,-4.8,1.6,-3.2,0.0,
7,Steve Colter,25,PG,5,5,86,15.4,.469,.000,.226,6.9,13.8,10.3,26.1,1.9,2.1,12.8,20.5,0.0,0.1,0.1,.068,1.1,1.7,2.8,0.1,
8,Terry Catledge,24,PF,5,0,45,3.3,.431,.091,.364,5.3,10.5,7.9,6.8,0.0,0.0,13.6,14.8,0.0,0.0,0.0,-0.011,-5.0,-1.3,-6.3,0.0,
9,Manute Bol,25,C,5,0,44,12.2,.605,.000,.143,18.9,13.4,16.2,0.0,0.0,2.8,11.8,8.7,0.1,0.0,0.1,.129,-0.7,-0.8,-1.4,0.0,
10,Frank Johnson,29,PG,5,0,44,7.9,.379,.091,.182,0.0,5.4,2.7,3.9,4.9,0.0,7.8,26.4,-0.1,0.1,-0.1,-0.061,-5.0,1.7,-3.3,0.0,
11,Mark Alarie,24,PF,1,0,4,28.9,.750,1.000,.000,0.0,29.6,14.8,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,.329,18.4,2.8,21.2,0.0,
12,Muggsy Bogues,23,PG,1,0,2,6.4,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,22.6,0.0,0.0,0.0,-0.449,2.5,-7.3,-4.8,0.0,
