Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Raymond Felton,21,PG,80,54,2406,14.2,.483,.307,.251,3.5,9.7,6.4,30.9,2.2,0.3,15.7,21.4,0.8,1.8,2.6,.051,0.2,-0.8,-0.6,0.8,ROY-4
2,Brevin Knight,30,PG,69,67,2351,17.3,.478,.017,.407,1.6,9.9,5.5,42.3,3.4,0.1,15.3,20.3,2.5,2.5,4.9,.101,0.4,1.0,1.4,2.0,
3,Primož Brezec,26,C,79,79,2165,15.3,.552,.003,.283,9.1,14.8,11.8,3.7,0.5,1.1,8.7,20.0,3.4,1.2,4.6,.102,-0.4,-2.0,-2.4,-0.2,
4,Jumaine Jones,26,PF,76,42,2089,12.1,.506,.455,.164,5.5,16.1,10.4,5.0,1.7,0.8,8.6,18.3,1.2,1.8,3.0,.068,-0.9,-0.9,-1.7,0.2,
5,Gerald Wallace,23,SF,55,52,1895,21.3,.578,.085,.520,7.1,18.9,12.6,8.8,3.7,4.7,12.0,19.3,3.0,3.4,6.4,.163,2.0,2.9,4.9,3.2,DPOY-9
6,Melvin Ely,27,PF,57,22,1348,14.3,.550,.005,.452,7.6,16.8,11.9,9.7,1.1,2.5,16.4,20.1,0.8,1.2,2.0,.072,-1.7,-0.2,-1.8,0.1,
7,Bernard Robinson,25,SF,66,18,1303,12.0,.498,.058,.367,5.2,14.9,9.7,9.5,3.2,0.6,14.9,17.0,0.1,1.6,1.7,.061,-2.9,1.1,-1.8,0.1,
8,Matt Carroll,25,SG,78,6,1275,13.9,.540,.389,.353,2.9,12.0,7.1,4.6,1.9,0.7,8.0,20.8,1.6,1.0,2.6,.097,0.0,-0.6,-0.6,0.5,
9,Kareem Rush,25,SG,47,25,1111,9.8,.471,.350,.164,1.8,9.5,5.4,7.7,1.8,0.9,11.4,22.7,-1.0,0.7,-0.2,-0.010,-2.3,-1.1,-3.4,-0.4,
10,Emeka Okafor,23,PF,26,25,874,14.9,.464,.000,.396,11.7,23.7,17.3,6.0,1.3,4.4,12.5,21.5,-0.2,1.1,1.0,.054,-1.7,-0.4,-2.1,0.0,
11,Keith Bogans,25,SG,39,9,848,12.4,.510,.340,.365,3.7,11.3,7.2,8.7,2.4,0.3,10.9,19.6,0.4,0.7,1.2,.066,-1.1,0.0,-1.0,0.2,
12,Jake Voskuhl,28,C,51,2,818,11.0,.470,.011,.230,8.3,18.3,13.0,7.9,1.6,2.2,10.3,17.4,0.2,0.9,1.0,.061,-4.4,0.0,-4.4,-0.5,
13,Alan Anderson,23,SF,36,7,564,10.4,.520,.320,.227,4.4,10.3,7.2,9.3,1.0,0.6,13.9,18.2,0.2,0.3,0.4,.037,-1.7,-1.7,-3.3,-0.2,
14,Sean May,21,PF,23,1,398,15.3,.474,.029,.374,11.5,20.9,15.9,9.7,2.2,2.3,14.2,25.9,-0.1,0.5,0.4,.047,-2.0,-0.6,-2.6,0.0,
15,Kevin Burleson,26,PG,39,1,340,5.1,.367,.614,.193,1.3,8.0,4.4,20.8,3.9,0.5,20.8,15.7,-0.6,0.4,-0.2,-0.032,-7.8,1.6,-6.2,-0.4,
16,Lonny Baxter,27,PF,18,0,119,9.2,.461,.000,.500,6.4,27.1,16.1,2.6,0.9,0.7,15.2,17.2,-0.1,0.1,0.0,.014,-3.8,-1.3,-5.2,-0.1,
